Day,ShipType,ShipsAvailable,TotalUsed,VISAMission,CONUS,Tunisia
91,PAX,2,0,0,0,0
91,POL TANKER,2,0,0,0,0
91,RO/RO,30,0,0,0,0
91,RO/RO(T-AKR),5,0,0,0,0
91,T-ACS,7,0,0,0,0
91,T-AH,2,0,0,0,0
91,VISA CONT,112,0,0,0,0
92,BARGE(LASH),6,0,0,0,0
92,BARGE(T-AKB),6,0,0,0,0
92,BREAKBULK,20,0,0,0,0
92,CAR TRANS,9,0,0,0,0
92,CLF,10,0,0,0,0
92,COMBO,4,0,0,0,0
92,CONT-NSS,84,8,0,0,8
92,CONT-SS,16,0,0,0,0
92,FSS,4,0,0,0,0
92,PAX,2,0,0,0,0
92,POL TANKER,2,0,0,0,0
92,RO/RO,30,0,0,0,0
92,RO/RO(T-AKR),5,0,0,0,0
92,T-ACS,7,0,0,0,0
92,T-AH,2,0,0,0,0
92,VISA CONT,112,0,0,0,0
93,BARGE(LASH),6,0,0,0,0
93,BARGE(T-AKB),6,0,0,0,0
93,BREAKBULK,20,0,0,0,0
93,CAR TRANS,9,0,0,0,0
93,CLF,10,0,0,0,0
93,COMBO,4,0,0,0,0
93,CONT-NSS,84,8,0,0,8
93,CONT-SS,16,0,0,0,0
93,FSS,4,0,0,0,0
93,PAX,2,0,0,0,0
93,POL TANKER,2,0,0,0,0
93,RO/RO,30,0,0,0,0
93,RO/RO(T-AKR),5,0,0,0,0
93,T-ACS,7,0,0,0,0
93,T-AH,2,0,0,0,0
93,VISA CONT,113,0,0,0,0
94,BARGE(LASH),6,0,0,0,0
94,BARGE(T-AKB),6,1,0,0,1
94,BREAKBULK,20,0,0,0,0
94,CAR TRANS,9,0,0,0,0
94,CLF,10,0,0,0,0
94,COMBO,4,0,0,0,0
94,CONT-NSS,84,6,0,0,6
94,CONT-SS,16,0,0,0,0
94,FSS,4,0,0,0,0
94,PAX,2,0,0,0,0
94,POL TANKER,2,0,0,0,0
94,RO/RO,30,0,0,0,0
94,RO/RO(T-AKR),5,0,0,0,0
94,T-ACS,7,0,0,0,0
94,T-AH,2,0,0,0,0
94,VISA CONT,113,1,0,0,1
95,BARGE(LASH),6,0,0,0,0
95,BARGE(T-AKB),6,1,0,0,1
95,BREAKBULK,20,0,0,0,0
95,CAR TRANS,9,0,0,0,0
95,CLF,10,0,0,0,0
95,COMBO,4,0,0,0,0
95,CONT-NSS,84,8,0,0,8
95,CONT-SS,16,0,0,0,0
95,FSS,4,0,0,0,0
95,PAX,2,0,0,0,0
95,POL TANKER,2,0,0,0,0
95,RO/RO,30,0,0,0,0
95,RO/RO(T-AKR),5,0,0,0,0
95,T-ACS,7,0,0,0,0
95,T-AH,2,0,0,0,0
95,VISA CONT,113,1,0,0,1
96,BARGE(LASH),6,0,0,0,0
96,BARGE(T-AKB),6,1,0,0,1
96,BREAKBULK,20,0,0,0,0
96,CAR TRANS,9,0,0,0,0
96,CLF,10,0,0,0,0
96,COMBO,4,0,0,0,0
96,CONT-NSS,84,9,0,0,9
96,CONT-SS,16,0,0,0,0
96,FSS,4,0,0,0,0
96,PAX,2,0,0,0,0
96,POL TANKER,2,0,0,0,0
96,RO/RO,30,0,0,0,0
96,RO/RO(T-AKR),5,0,0,0,0
96,T-ACS,7,0,0,0,0
96,T-AH,2,0,0,0,0
96,VISA CONT,113,1,0,0,1
97,BARGE(LASH),6,0,0,0,0
97,BARGE(T-AKB),6,1,0,0,1
97,BREAKBULK,20,0,0,0,0
97,CAR TRANS,9,0,0,0,0
97,CLF,10,0,0,0,0
97,COMBO,4,0,0,0,0
97,CONT-NSS,84,8,0,0,8
97,CONT-SS,16,0,0,0,0
97,FSS,8,0,0,0,0
97,PAX,2,0,0,0,0
97,POL TANKER,2,0,0,0,0
97,RO/RO,30,0,0,0,0
97,RO/RO(T-AKR),5,0,0,0,0
97,T-ACS,7,0,0,0,0
97,T-AH,2,0,0,0,0
97,VISA CONT,113,1,0,0,1
98,BARGE(LASH),6,0,0,0,0
98,BARGE(T-AKB),6,1,0,0,1
98,BREAKBULK,20,0,0,0,0
98,CAR TRANS,9,0,0,0,0
98,CLF,10,0,0,0,0
98,COMBO,4,0,0,0,0
98,CONT-NSS,84,7,0,0,7
98,CONT-SS,16,0,0,0,0
98,FSS,8,0,0,0,0
98,PAX,2,0,0,0,0
98,POL TANKER,2,0,0,0,0
98,RO/RO,30,0,0,0,0
98,RO/RO(T-AKR),5,0,0,0,0
98,T-ACS,7,0,0,0,0
98,T-AH,2,0,0,0,0
98,VISA CONT,113,1,0,0,1
99,BARGE(LASH),6,0,0,0,0
99,BARGE(T-AKB),6,1,0,0,1
99,BREAKBULK,20,0,0,0,0
99,CAR TRANS,9,0,0,0,0
99,CLF,10,0,0,0,0
99,COMBO,4,0,0,0,0
99,CONT-NSS,84,6,0,0,6
99,CONT-SS,16,0,0,0,0
99,FSS,8,1,0,0,1
99,PAX,2,0,0,0,0
99,POL TANKER,2,0,0,0,0
99,RO/RO,30,0,0,0,0
99,RO/RO(T-AKR),5,0,0,0,0
99,T-ACS,7,0,0,0,0
99,T-AH,2,0,0,0,0
99,VISA CONT,113,1,0,0,1
100,BARGE(LASH),6,0,0,0,0
100,BARGE(T-AKB),6,1,0,0,1
100,BREAKBULK,20,0,0,0,0
100,CAR TRANS,9,0,0,0,0
100,CLF,10,0,0,0,0
100,COMBO,4,0,0,0,0
100,CONT-NSS,84,5,0,0,5
100,CONT-SS,16,0,0,0,0
100,FSS,8,1,0,0,1
100,PAX,2,0,0,0,0
100,POL TANKER,2,0,0,0,0
100,RO/RO,31,0,0,0,0
100,RO/RO(T-AKR),5,0,0,0,0
100,T-ACS,7,0,0,0,0
100,T-AH,2,0,0,0,0
100,VISA CONT,114,1,0,0,1
101,BARGE(LASH),6,0,0,0,0
101,BARGE(T-AKB),6,1,0,0,1
101,BREAKBULK,20,0,0,0,0
101,CAR TRANS,9,0,0,0,0
101,CLF,10,0,0,0,0
101,COMBO,4,0,0,0,0
101,CONT-NSS,84,5,0,0,5
101,CONT-SS,16,0,0,0,0
101,FSS,8,1,0,0,1
101,PAX,2,0,0,0,0
101,POL TANKER,2,0,0,0,0
101,RO/RO,33,0,0,0,0
101,RO/RO(T-AKR),6,0,0,0,0
101,T-ACS,7,0,0,0,0
101,T-AH,2,0,0,0,0
101,VISA CONT,115,1,0,0,1
102,BARGE(LASH),6,0,0,0,0
102,BARGE(T-AKB),6,1,0,0,1
102,BREAKBULK,20,0,0,0,0
102,CAR TRANS,9,0,0,0,0
102,CLF,10,0,0,0,0
102,COMBO,4,0,0,0,0
102,CONT-NSS,84,5,0,0,5
102,CONT-SS,16,0,0,0,0
102,FSS,8,1,0,0,1
102,PAX,2,0,0,0,0
102,POL TANKER,2,0,0,0,0
102,RO/RO,34,0,0,0,0
102,RO/RO(T-AKR),6,0,0,0,0
102,T-ACS,7,0,0,0,0
102,T-AH,2,0,0,0,0
102,VISA CONT,115,1,0,0,1
103,BARGE(LASH),6,0,0,0,0
103,BARGE(T-AKB),6,0,0,0,0
103,BREAKBULK,20,0,0,0,0
103,CAR TRANS,9,0,0,0,0
103,CLF,10,0,0,0,0
103,COMBO,4,0,0,0,0
103,CONT-NSS,84,5,0,0,5
103,CONT-SS,16,0,0,0,0
103,FSS,8,1,0,0,1
103,PAX,2,0,0,0,0
103,POL TANKER,2,0,0,0,0
103,RO/RO,34,0,0,0,0
103,RO/RO(T-AKR),6,0,0,0,0
103,T-ACS,7,0,0,0,0
103,T-AH,2,0,0,0,0
103,VISA CONT,115,0,0,0,0
104,BARGE(LASH),6,0,0,0,0
104,BARGE(T-AKB),6,0,0,0,0
104,BREAKBULK,20,0,0,0,0
104,CAR TRANS,9,0,0,0,0
104,CLF,10,0,0,0,0
104,COMBO,4,0,0,0,0
104,CONT-NSS,84,3,0,0,3
104,CONT-SS,16,0,0,0,0
104,FSS,8,2,0,0,2
104,PAX,2,0,0,0,0
104,POL TANKER,2,0,0,0,0
104,RO/RO,34,0,0,0,0
104,RO/RO(T-AKR),6,0,0,0,0
104,T-ACS,7,0,0,0,0
104,T-AH,2,0,0,0,0
104,VISA CONT,115,0,0,0,0
105,BARGE(LASH),6,0,0,0,0
105,BARGE(T-AKB),6,1,0,0,1
105,BREAKBULK,20,0,0,0,0
105,CAR TRANS,9,0,0,0,0
105,CLF,10,0,0,0,0
105,COMBO,4,0,0,0,0
105,CONT-NSS,84,2,0,0,2
105,CONT-SS,16,0,0,0,0
105,FSS,8,3,0,0,3
105,PAX,2,0,0,0,0
105,POL TANKER,2,0,0,0,0
105,RO/RO,34,0,0,0,0
105,RO/RO(T-AKR),6,0,0,0,0
105,T-ACS,7,0,0,0,0
105,T-AH,2,0,0,0,0
105,VISA CONT,115,0,0,0,0
106,BARGE(LASH),6,0,0,0,0
106,BARGE(T-AKB),6,1,0,0,1
106,BREAKBULK,20,0,0,0,0
106,CAR TRANS,9,0,0,0,0
106,CLF,10,0,0,0,0
106,COMBO,4,0,0,0,0
106,CONT-NSS,84,2,0,0,2
106,CONT-SS,16,0,0,0,0
106,FSS,8,3,0,0,3
106,PAX,2,0,0,0,0
106,POL TANKER,2,0,0,0,0
106,RO/RO,34,0,0,0,0
106,RO/RO(T-AKR),9,0,0,0,0
106,T-ACS,7,0,0,0,0
106,T-AH,2,0,0,0,0
106,VISA CONT,115,0,0,0,0
107,BARGE(LASH),6,0,0,0,0
107,BARGE(T-AKB),6,1,0,0,1
107,BREAKBULK,20,0,0,0,0
107,CAR TRANS,9,0,0,0,0
107,CLF,10,0,0,0,0
107,COMBO,4,0,0,0,0
107,CONT-NSS,84,1,0,0,1
107,CONT-SS,16,0,0,0,0
107,FSS,8,4,0,0,4
107,PAX,2,0,0,0,0
107,POL TANKER,2,0,0,0,0
107,RO/RO,34,0,0,0,0
107,RO/RO(T-AKR),10,0,0,0,0
107,T-ACS,7,0,0,0,0
107,T-AH,2,0,0,0,0
107,VISA CONT,116,0,0,0,0
108,BARGE(LASH),6,0,0,0,0
108,BARGE(T-AKB),6,1,0,0,1
108,BREAKBULK,20,0,0,0,0
108,CAR TRANS,9,0,0,0,0
108,CLF,10,0,0,0,0
108,COMBO,4,0,0,0,0
108,CONT-NSS,84,2,0,0,2
108,CONT-SS,16,0,0,0,0
108,FSS,8,4,0,0,4
108,PAX,2,0,0,0,0
108,POL TANKER,2,0,0,0,0
108,RO/RO,36,0,0,0,0
108,RO/RO(T-AKR),11,0,0,0,0
108,T-ACS,7,0,0,0,0
108,T-AH,2,0,0,0,0
108,VISA CONT,116,0,0,0,0
109,BARGE(LASH),6,0,0,0,0
109,BARGE(T-AKB),6,1,0,0,1
109,BREAKBULK,20,0,0,0,0
109,CAR TRANS,9,0,0,0,0
109,CLF,10,0,0,0,0
109,COMBO,4,0,0,0,0
109,CONT-NSS,84,2,0,0,2
109,CONT-SS,16,0,0,0,0
109,FSS,8,5,0,0,5
109,PAX,2,0,0,0,0
109,POL TANKER,2,0,0,0,0
109,RO/RO,37,0,0,0,0
109,RO/RO(T-AKR),11,0,0,0,0
109,T-ACS,7,0,0,0,0
109,T-AH,2,0,0,0,0
109,VISA CONT,116,0,0,0,0
110,BARGE(LASH),6,0,0,0,0
110,BARGE(T-AKB),6,1,0,0,1
110,BREAKBULK,20,0,0,0,0
110,CAR TRANS,9,0,0,0,0
110,CLF,10,0,0,0,0
110,COMBO,4,0,0,0,0
110,CONT-NSS,84,3,0,0,3
110,CONT-SS,16,0,0,0,0
110,FSS,8,5,0,0,5
110,PAX,2,0,0,0,0
110,POL TANKER,2,0,0,0,0
110,RO/RO,37,0,0,0,0
110,RO/RO(T-AKR),11,0,0,0,0
110,T-ACS,7,0,0,0,0
110,T-AH,2,0,0,0,0
110,VISA CONT,116,0,0,0,0
111,BARGE(LASH),6,0,0,0,0
111,BARGE(T-AKB),6,1,0,0,1
111,BREAKBULK,20,0,0,0,0
111,CAR TRANS,9,0,0,0,0
111,CLF,10,0,0,0,0
111,COMBO,4,0,0,0,0
111,CONT-NSS,84,5,0,0,5
111,CONT-SS,16,0,0,0,0
111,FSS,8,6,0,0,6
111,PAX,2,0,0,0,0
111,POL TANKER,2,0,0,0,0
111,RO/RO,39,0,0,0,0
111,RO/RO(T-AKR),11,0,0,0,0
111,T-ACS,7,0,0,0,0
111,T-AH,2,0,0,0,0
111,VISA CONT,116,0,0,0,0
112,BARGE(LASH),6,0,0,0,0
112,BARGE(T-AKB),6,1,0,0,1
112,BREAKBULK,20,0,0,0,0
112,CAR TRANS,9,0,0,0,0
112,CLF,10,0,0,0,0
112,COMBO,4,0,0,0,0
112,CONT-NSS,84,4,0,0,4
112,CONT-SS,16,0,0,0,0
112,FSS,8,6,0,0,6
112,PAX,2,0,0,0,0
112,POL TANKER,2,0,0,0,0
112,RO/RO,39,0,0,0,0
112,RO/RO(T-AKR),11,0,0,0,0
112,T-ACS,7,0,0,0,0
112,T-AH,2,0,0,0,0
112,VISA CONT,116,0,0,0,0
113,BARGE(LASH),6,0,0,0,0
113,BARGE(T-AKB),6,1,0,0,1
113,BREAKBULK,20,1,0,0,1
113,CAR TRANS,9,0,0,0,0
113,CLF,10,0,0,0,0
113,COMBO,4,0,0,0,0
113,CONT-NSS,84,4,0,0,4
113,CONT-SS,16,0,0,0,0
113,FSS,8,6,0,0,6
113,PAX,2,0,0,0,0
113,POL TANKER,2,0,0,0,0
113,RO/RO,39,0,0,0,0
113,RO/RO(T-AKR),11,0,0,0,0
113,T-ACS,7,0,0,0,0
113,T-AH,2,0,0,0,0
113,VISA CONT,116,0,0,0,0
114,BARGE(LASH),6,0,0,0,0
114,BARGE(T-AKB),6,0,0,0,0
114,BREAKBULK,20,1,0,0,1
114,CAR TRANS,9,0,0,0,0
114,CLF,10,0,0,0,0
114,COMBO,4,0,0,0,0
114,CONT-NSS,84,6,0,0,6
114,CONT-SS,16,0,0,0,0
114,FSS,8,5,0,0,5
114,PAX,2,0,0,0,0
114,POL TANKER,2,0,0,0,0
114,RO/RO,39,0,0,0,0
114,RO/RO(T-AKR),11,0,0,0,0
114,T-ACS,7,0,0,0,0
114,T-AH,2,0,0,0,0
114,VISA CONT,117,0,0,0,0
115,BARGE(LASH),6,0,0,0,0
115,BARGE(T-AKB),6,0,0,0,0
115,BREAKBULK,20,1,0,0,1
115,CAR TRANS,9,0,0,0,0
115,CLF,10,0,0,0,0
115,COMBO,4,0,0,0,0
115,CONT-NSS,84,6,0,0,6
115,CONT-SS,16,0,0,0,0
115,FSS,8,5,0,0,5
115,PAX,2,0,0,0,0
115,POL TANKER,2,0,0,0,0
115,RO/RO,39,0,0,0,0
115,RO/RO(T-AKR),11,0,0,0,0
115,T-ACS,7,0,0,0,0
115,T-AH,2,0,0,0,0
115,VISA CONT,117,0,0,0,0
116,BARGE(LASH),6,0,0,0,0
116,BARGE(T-AKB),6,0,0,0,0
116,BREAKBULK,20,1,0,0,1
116,CAR TRANS,9,0,0,0,0
116,CLF,10,0,0,0,0
116,COMBO,4,0,0,0,0
116,CONT-NSS,84,7,0,0,7
116,CONT-SS,16,0,0,0,0
116,FSS,8,3,0,0,3
116,PAX,2,0,0,0,0
116,POL TANKER,2,0,0,0,0
116,RO/RO,39,0,0,0,0
116,RO/RO(T-AKR),11,0,0,0,0
116,T-ACS,7,0,0,0,0
116,T-AH,2,0,0,0,0
116,VISA CONT,117,0,0,0,0
117,BARGE(LASH),6,0,0,0,0
117,BARGE(T-AKB),6,0,0,0,0
117,BREAKBULK,20,1,0,0,1
117,CAR TRANS,9,0,0,0,0
117,CLF,10,0,0,0,0
117,COMBO,4,0,0,0,0
117,CONT-NSS,84,6,0,0,6
117,CONT-SS,16,0,0,0,0
117,FSS,8,3,0,0,3
117,PAX,2,0,0,0,0
117,POL TANKER,2,0,0,0,0
117,RO/RO,39,0,0,0,0
117,RO/RO(T-AKR),11,0,0,0,0
117,T-ACS,7,0,0,0,0
117,T-AH,2,0,0,0,0
117,VISA CONT,117,0,0,0,0
118,BARGE(LASH),6,0,0,0,0
118,BARGE(T-AKB),6,0,0,0,0
118,BREAKBULK,20,1,0,0,1
118,CAR TRANS,9,0,0,0,0
118,CLF,10,0,0,0,0
118,COMBO,4,0,0,0,0
118,CONT-NSS,84,6,0,0,6
118,CONT-SS,16,0,0,0,0
118,FSS,8,2,0,0,2
118,PAX,2,0,0,0,0
118,POL TANKER,2,0,0,0,0
118,RO/RO,39,0,0,0,0
118,RO/RO(T-AKR),11,0,0,0,0
118,T-ACS,7,0,0,0,0
118,T-AH,2,0,0,0,0
118,VISA CONT,117,0,0,0,0
119,BARGE(LASH),6,0,0,0,0
119,BARGE(T-AKB),6,0,0,0,0
119,BREAKBULK,20,1,0,0,1
119,CAR TRANS,9,0,0,0,0
119,CLF,10,0,0,0,0
119,COMBO,4,0,0,0,0
119,CONT-NSS,84,6,0,0,6
119,CONT-SS,16,0,0,0,0
119,FSS,8,2,0,0,2
119,PAX,2,0,0,0,0
119,POL TANKER,2,0,0,0,0
119,RO/RO,39,0,0,0,0
119,RO/RO(T-AKR),11,0,0,0,0
119,T-ACS,7,0,0,0,0
119,T-AH,2,0,0,0,0
119,VISA CONT,117,0,0,0,0
120,BARGE(LASH),6,0,0,0,0
120,BARGE(T-AKB),6,0,0,0,0
120,BREAKBULK,20,1,0,0,1
120,CAR TRANS,9,0,0,0,0
120,CLF,10,0,0,0,0
120,COMBO,4,0,0,0,0
120,CONT-NSS,84,4,0,0,4
120,CONT-SS,16,0,0,0,0
120,FSS,8,1,0,0,1
120,PAX,2,0,0,0,0
120,POL TANKER,2,0,0,0,0
120,RO/RO,39,0,0,0,0
120,RO/RO(T-AKR),11,0,0,0,0
120,T-ACS,7,0,0,0,0
120,T-AH,2,0,0,0,0
120,VISA CONT,117,0,0,0,0
121,BARGE(LASH),6,0,0,0,0
121,BARGE(T-AKB),6,0,0,0,0
121,BREAKBULK,20,1,0,0,1
121,CAR TRANS,9,0,0,0,0
121,CLF,10,0,0,0,0
121,COMBO,4,0,0,0,0
121,CONT-NSS,84,4,0,0,4
121,CONT-SS,16,0,0,0,0
121,FSS,8,1,0,0,1
121,PAX,2,0,0,0,0
121,POL TANKER,2,0,0,0,0
121,RO/RO,39,0,0,0,0
121,RO/RO(T-AKR),11,0,0,0,0
121,T-ACS,7,0,0,0,0
121,T-AH,2,0,0,0,0
121,VISA CONT,117,0,0,0,0
122,BARGE(LASH),6,0,0,0,0
122,BARGE(T-AKB),6,0,0,0,0
122,BREAKBULK,20,0,0,0,0
122,CAR TRANS,9,0,0,0,0
122,CLF,10,0,0,0,0
122,COMBO,4,0,0,0,0
122,CONT-NSS,84,4,0,0,4
122,CONT-SS,16,0,0,0,0
122,FSS,8,0,0,0,0
122,PAX,2,0,0,0,0
122,POL TANKER,2,0,0,0,0
122,RO/RO,39,0,0,0,0
122,RO/RO(T-AKR),11,0,0,0,0
122,T-ACS,7,0,0,0,0
122,T-AH,2,0,0,0,0
122,VISA CONT,117,0,0,0,0
123,BARGE(LASH),6,0,0,0,0
123,BARGE(T-AKB),6,1,0,0,1
123,BREAKBULK,20,0,0,0,0
123,CAR TRANS,9,0,0,0,0
123,CLF,10,0,0,0,0
123,COMBO,4,0,0,0,0
123,CONT-NSS,84,3,0,0,3
123,CONT-SS,16,0,0,0,0
123,FSS,8,0,0,0,0
123,PAX,2,0,0,0,0
123,POL TANKER,2,0,0,0,0
123,RO/RO,39,0,0,0,0
123,RO/RO(T-AKR),11,0,0,0,0
123,T-ACS,7,0,0,0,0
123,T-AH,2,0,0,0,0
123,VISA CONT,117,0,0,0,0
124,BARGE(LASH),6,0,0,0,0
124,BARGE(T-AKB),6,1,0,0,1
124,BREAKBULK,20,0,0,0,0
124,CAR TRANS,9,0,0,0,0
124,CLF,10,0,0,0,0
124,COMBO,4,0,0,0,0
124,CONT-NSS,84,3,0,0,3
124,CONT-SS,16,0,0,0,0
124,FSS,8,0,0,0,0
124,PAX,2,0,0,0,0
124,POL TANKER,2,0,0,0,0
124,RO/RO,39,0,0,0,0
124,RO/RO(T-AKR),11,0,0,0,0
124,T-ACS,7,0,0,0,0
124,T-AH,2,0,0,0,0
124,VISA CONT,117,0,0,0,0
125,BARGE(LASH),6,0,0,0,0
125,BARGE(T-AKB),6,1,0,0,1
125,BREAKBULK,20,0,0,0,0
125,CAR TRANS,9,0,0,0,0
125,CLF,10,0,0,0,0
125,COMBO,4,0,0,0,0
125,CONT-NSS,84,2,0,0,2
125,CONT-SS,16,0,0,0,0
125,FSS,8,0,0,0,0
125,PAX,2,0,0,0,0
125,POL TANKER,2,0,0,0,0
125,RO/RO,39,0,0,0,0
125,RO/RO(T-AKR),11,0,0,0,0
125,T-ACS,7,0,0,0,0
125,T-AH,2,0,0,0,0
125,VISA CONT,117,0,0,0,0
126,BARGE(LASH),6,0,0,0,0
126,BARGE(T-AKB),6,1,0,0,1
126,BREAKBULK,20,0,0,0,0
126,CAR TRANS,9,0,0,0,0
126,CLF,10,0,0,0,0
126,COMBO,4,0,0,0,0
126,CONT-NSS,84,2,0,0,2
126,CONT-SS,16,0,0,0,0
126,FSS,8,0,0,0,0
126,PAX,2,0,0,0,0
126,POL TANKER,2,0,0,0,0
126,RO/RO,39,0,0,0,0
126,RO/RO(T-AKR),11,0,0,0,0
126,T-ACS,7,0,0,0,0
126,T-AH,2,0,0,0,0
126,VISA CONT,117,0,0,0,0
127,BARGE(LASH),6,0,0,0,0
127,BARGE(T-AKB),6,1,0,0,1
127,BREAKBULK,20,0,0,0,0
127,CAR TRANS,9,0,0,0,0
127,CLF,10,0,0,0,0
127,COMBO,4,0,0,0,0
127,CONT-NSS,84,3,0,0,3
127,CONT-SS,16,0,0,0,0
127,FSS,8,0,0,0,0
127,PAX,2,0,0,0,0
127,POL TANKER,2,0,0,0,0
127,RO/RO,39,0,0,0,0
127,RO/RO(T-AKR),11,0,0,0,0
127,T-ACS,7,0,0,0,0
127,T-AH,2,0,0,0,0
127,VISA CONT,117,0,0,0,0
128,BARGE(LASH),6,0,0,0,0
128,BARGE(T-AKB),6,1,0,0,1
128,BREAKBULK,20,0,0,0,0
128,CAR TRANS,9,0,0,0,0
128,CLF,10,0,0,0,0
128,COMBO,4,0,0,0,0
128,CONT-NSS,84,2,0,0,2
128,CONT-SS,16,0,0,0,0
128,FSS,8,0,0,0,0
128,PAX,2,0,0,0,0
128,POL TANKER,2,0,0,0,0
128,RO/RO,39,0,0,0,0
128,RO/RO(T-AKR),11,0,0,0,0
128,T-ACS,7,0,0,0,0
128,T-AH,2,0,0,0,0
128,VISA CONT,117,0,0,0,0
129,BARGE(LASH),6,0,0,0,0
129,BARGE(T-AKB),6,1,0,0,1
129,BREAKBULK,20,0,0,0,0
129,CAR TRANS,9,0,0,0,0
129,CLF,10,0,0,0,0
129,COMBO,4,0,0,0,0
129,CONT-NSS,84,2,0,0,2
129,CONT-SS,16,0,0,0,0
129,FSS,8,0,0,0,0
129,PAX,2,0,0,0,0
129,POL TANKER,2,0,0,0,0
129,RO/RO,39,0,0,0,0
129,RO/RO(T-AKR),11,0,0,0,0
129,T-ACS,7,0,0,0,0
129,T-AH,2,0,0,0,0
129,VISA CONT,117,0,0,0,0
130,BARGE(LASH),6,0,0,0,0
130,BARGE(T-AKB),6,1,0,0,1
130,BREAKBULK,20,0,0,0,0
130,CAR TRANS,9,0,0,0,0
130,CLF,10,0,0,0,0
130,COMBO,4,0,0,0,0
130,CONT-NSS,84,2,0,0,2
130,CONT-SS,16,0,0,0,0
130,FSS,8,0,0,0,0
130,PAX,2,0,0,0,0
130,POL TANKER,2,0,0,0,0
130,RO/RO,39,0,0,0,0
130,RO/RO(T-AKR),11,0,0,0,0
130,T-ACS,7,0,0,0,0
130,T-AH,2,0,0,0,0
130,VISA CONT,117,0,0,0,0
131,BARGE(LASH),6,0,0,0,0
131,BARGE(T-AKB),6,1,0,0,1
131,BREAKBULK,20,0,0,0,0
131,CAR TRANS,9,0,0,0,0
131,CLF,10,0,0,0,0
131,COMBO,4,0,0,0,0
131,CONT-NSS,84,2,0,0,2
131,CONT-SS,16,0,0,0,0
131,FSS,8,1,0,0,1
131,PAX,2,0,0,0,0
131,POL TANKER,2,0,0,0,0
131,RO/RO,39,0,0,0,0
131,RO/RO(T-AKR),11,0,0,0,0
131,T-ACS,7,0,0,0,0
131,T-AH,2,0,0,0,0
131,VISA CONT,117,0,0,0,0
132,BARGE(LASH),6,0,0,0,0
132,BARGE(T-AKB),6,1,0,0,1
132,BREAKBULK,20,0,0,0,0
132,CAR TRANS,9,0,0,0,0
132,CLF,10,0,0,0,0
132,COMBO,4,0,0,0,0
132,CONT-NSS,84,2,0,0,2
132,CONT-SS,16,0,0,0,0
132,FSS,8,1,0,0,1
132,PAX,2,0,0,0,0
132,POL TANKER,2,0,0,0,0
132,RO/RO,39,0,0,0,0
132,RO/RO(T-AKR),11,0,0,0,0
132,T-ACS,7,0,0,0,0
132,T-AH,2,0,0,0,0
132,VISA CONT,117,0,0,0,0
133,BARGE(LASH),6,0,0,0,0
133,BARGE(T-AKB),6,1,0,0,1
133,BREAKBULK,20,0,0,0,0
133,CAR TRANS,9,0,0,0,0
133,CLF,10,0,0,0,0
133,COMBO,4,0,0,0,0
133,CONT-NSS,84,2,0,0,2
133,CONT-SS,16,0,0,0,0
133,FSS,8,1,0,0,1
133,PAX,2,0,0,0,0
133,POL TANKER,2,0,0,0,0
133,RO/RO,39,0,0,0,0
133,RO/RO(T-AKR),11,0,0,0,0
133,T-ACS,7,0,0,0,0
133,T-AH,2,0,0,0,0
133,VISA CONT,117,1,0,0,1
134,BARGE(LASH),6,0,0,0,0
134,BARGE(T-AKB),6,1,0,0,1
134,BREAKBULK,20,0,0,0,0
134,CAR TRANS,9,0,0,0,0
134,CLF,10,0,0,0,0
134,COMBO,4,0,0,0,0
134,CONT-NSS,84,1,0,0,1
134,CONT-SS,16,0,0,0,0
134,FSS,8,1,0,0,1
134,PAX,2,0,0,0,0
134,POL TANKER,2,0,0,0,0
134,RO/RO,39,0,0,0,0
134,RO/RO(T-AKR),11,0,0,0,0
134,T-ACS,7,0,0,0,0
134,T-AH,2,0,0,0,0
134,VISA CONT,117,1,0,0,1
135,BARGE(LASH),6,0,0,0,0
135,BARGE(T-AKB),6,1,0,0,1
135,BREAKBULK,20,0,0,0,0
135,CAR TRANS,9,0,0,0,0
135,CLF,10,0,0,0,0
135,COMBO,4,0,0,0,0
135,CONT-NSS,84,1,0,0,1
135,CONT-SS,16,0,0,0,0
135,FSS,8,1,0,0,1
135,PAX,2,0,0,0,0
135,POL TANKER,2,0,0,0,0
135,RO/RO,39,0,0,0,0
135,RO/RO(T-AKR),11,0,0,0,0
135,T-ACS,7,0,0,0,0
135,T-AH,2,0,0,0,0
135,VISA CONT,117,1,0,0,1
136,BARGE(LASH),6,0,0,0,0
136,BARGE(T-AKB),6,1,0,0,1
136,BREAKBULK,20,0,0,0,0
136,CAR TRANS,9,0,0,0,0
136,CLF,10,0,0,0,0
136,COMBO,4,0,0,0,0
136,CONT-NSS,84,1,0,0,1
136,CONT-SS,16,0,0,0,0
136,FSS,8,2,0,0,2
136,PAX,2,0,0,0,0
136,POL TANKER,2,0,0,0,0
136,RO/RO,39,0,0,0,0
136,RO/RO(T-AKR),11,0,0,0,0
136,T-ACS,7,0,0,0,0
136,T-AH,2,0,0,0,0
136,VISA CONT,117,1,0,0,1
137,BARGE(LASH),6,0,0,0,0
137,BARGE(T-AKB),6,1,0,0,1
137,BREAKBULK,20,0,0,0,0
137,CAR TRANS,9,0,0,0,0
137,CLF,10,0,0,0,0
137,COMBO,4,0,0,0,0
137,CONT-NSS,84,2,0,0,2
137,CONT-SS,16,1,0,0,1
137,FSS,8,2,0,0,2
137,PAX,2,0,0,0,0
