RequirementIndex,VehicleType,PolMoved,PaxMoved,BulkOrArea,OversizedOrVolume,OutsizedOrContainers,CargoWeight,StartDate,LoadDate,OffloadDate,MarryUpDate,ClosureDate,Sorties,PoeGeoloc,PodGeoloc,DeploymentDistance,TransshipmentPoint,SeqNum,DeploymentMode,ShipNumber,ShipSpeed,SpoeArrival,SpoeDepart,ConvoyDeparts,ConvoyArrives,ShipAircraftArrives,ShipBerthDay,ConvoyRouteCode,PoeBerthType,PodBerthType,ShipVoyage,LoadRule,VisaMove,ReqId,CommodityType,Service,SplitRlnCode,ParentUnitCode,UnitName,UnitDescription,Tpsn,AircraftName,BrigadeKey,Utc,Uic,ForceModule,NumberOfAircraft,ShipId,TonsDelivered,Origin,Destination,AvailDate,Ead,Lad,Rdd,PrefMode,DeploymentMeans,PaxRequired,CargoRequired,FleetId,TheaterNumber,CommodityName,OriginName,PoeName,PodName,ConvoyRoute,DestinationName,TheaterName,Operation,ActualModeName,ShipName,PoeBerthId,PodBerthId,FleetName,VehicleName,ServiceName,CCC,ElistDest,ElistClosureDate,ForceModules,LoadedDraft,SpoeAvail,Organization,HandoffOrigin,HandoffOriginName,HandoffDate
81,12,0,0,519,110.399994,0,18.9,20,21,35,99999,99999,0,QTUP,HNTS,4500,0,261,0,-1,17,21,23,99999,99999,34,34,-1,1,10,1,1,0,1:0HEDC,23,1,1:0HED,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7324390,18.9,HCML,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT BENNING,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE LAMBERT,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,RRF,RO/RO,ARMY,"","",0,,17.078938,43,GABES (HNTM),HCML,FT BENNING,0
81,2,0,0,2019,410.69998,0,66.899994,20,24,35,99999,99999,0,QTUP,HNTS,4500,0,262,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,1,0,1:0HEDC,23,1,1:0HED,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7304792,66.899994,HCML,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT BENNING,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HCML,FT BENNING,0
81,2,0,0,20,1,1,1,20,24,35,99999,99999,0,QTUP,HNTS,4500,0,263,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,20,0,1:0HEDC,23,1,1:0HED,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7304792,1,HCML,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT BENNING,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HCML,FT BENNING,0
81,12,0,0,16676,3452.4001,0,573.8,20,28,40,99999,99999,0,QTUP,HNTS,4500,0,264,0,-1,18,28,29,99999,99999,39,39,-1,1,10,1,1,0,1:0HEDC,23,1,1:0HED,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7820423,573.8,HCML,HNTM,0,20,23,24,2,0,0,0,2,1,CSS-OTHER,FT BENNING,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,SEABOARD EXPRESS,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,EUSC,RO/RO,ARMY,"","",0,,14.933895,51,GABES (HNTM),HCML,FT BENNING,0
82,1,0,169,0,0,0,0,18,20,21,21,21,0,PNQS,HNTK,4685,0,265,0,11,0,0,20,99999,99999,21,99999,-1,1,1,1,0,0,1:0HEDP,23,1,1:0HED,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,"",0,HCML,HNTM,0,20,23,24,1,0,169,0,-1,1,CSS-OTHER,FT BENNING,MAXWELL AFB,MATMATA, ,GABES,Tunisia,THEATER1,NO MOVE,B747-400-XDAT003,MAXWELL AFB -PNQS-MAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GABES (HNTM),HCML,FT BENNING,0
83,9,0,0,18144,3979.3,0,848.2999,10,15,26,99999,99999,0,ZBES,HNTS,4570,0,266,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,1,0,1:0HEEC,23,1,1:0HEE,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,7315571,848.2999,HCRL,HNTM,0,17,21,22,2,0,0,1163.5,6,1,CSS-OTHER,FT BLISS,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HCRL,FT BLISS,0
83,9,0,0,665,88.7,0,30.5,10,15,26,99999,99999,0,ZBES,HNTS,4570,0,267,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,8,0,1:0HEEC,23,1,1:0HEE,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,7315571,30.5,HCRL,HNTM,0,17,21,22,2,0,0,0,6,1,CSS-OTHER,FT BLISS,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HCRL,FT BLISS,0
83,9,0,0,32,2,1,1.6,10,15,26,99999,99999,0,ZBES,HNTS,4570,0,268,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,20,0,1:0HEEC,23,1,1:0HEE,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,7315571,1.6,HCRL,HNTM,0,17,21,22,2,0,0,0,6,1,CSS-OTHER,FT BLISS,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HCRL,FT BLISS,0
83,9,0,0,10240,2149.2,0,283.1,18,22,32,99999,99999,0,ZBES,HNTS,4570,0,269,0,-1,27,22,23,99999,99999,30,30,-1,1,10,1,1,0,1:0HEEC,23,1,1:0HEE,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,7325253,283.1,HCRL,HNTM,0,17,21,22,2,0,0,0,6,1,CSS-OTHER,FT BLISS,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,DENEBOLA (T-AKR 289),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,21.32491,34,GABES (HNTM),HCRL,FT BLISS,0
84,1,0,170,0,0,0,0,16,17,18,18,18,0,BPWZ,HNTK,5581,0,270,0,9,0,0,17,99999,99999,18,99999,-1,1,1,2,0,0,1:0HEEP,23,1,1:0HEE,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,"",0,HCRL,HNTM,0,17,21,22,1,0,170,0,-1,1,CSS-OTHER,FT BLISS,BIGGS AAF,MATMATA, ,GABES,Tunisia,THEATER1,NO MOVE,B747-400-XDAT001,BIGGS AAF -BPWZ-MAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GABES (HNTM),HCRL,FT BLISS,0
85,9,0,0,51767,10590.6,0,1782.8999,14,16,25,99999,99999,0,QTUP,HNTS,4500,0,271,0,-1,27,16,17,99999,99999,24,24,-1,1,10,1,1,0,1:0HEHC,23,1,1:0HEH,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7302897,1782.8999,HGBZ,HNTM,0,20,23,24,2,0,0,1853,6,1,CSS-OTHER,FT JACKSON,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,REGULUS (T-AKR 292),MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,22.499407,35,GABES (HNTM),HGBZ,FT JACKSON,0
85,9,0,0,661,87.7,0,30.3,14,16,25,99999,99999,0,QTUP,HNTS,4500,0,272,0,-1,27,16,17,99999,99999,24,24,-1,1,10,1,8,0,1:0HEHC,23,1,1:0HEH,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7302897,30.3,HGBZ,HNTM,0,20,23,24,2,0,0,0,6,1,CSS-OTHER,FT JACKSON,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,REGULUS (T-AKR 292),MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,22.499407,35,GABES (HNTM),HGBZ,FT JACKSON,0
85,2,0,0,20,1,1,1,20,24,35,99999,99999,0,QTUP,HNTS,4500,0,273,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,20,0,1:0HEHC,23,1,1:0HEH,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7304792,1,HGBZ,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT JACKSON,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HGBZ,FT JACKSON,0
85,12,0,0,1308,253.2,0,38.8,26,28,40,99999,99999,0,QTUP,HNTS,4500,0,274,0,-1,18,28,29,99999,99999,39,39,-1,1,10,1,1,0,1:0HEHC,23,1,1:0HEH,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7820423,38.8,HGBZ,HNTM,0,20,23,24,2,0,0,0,2,1,CSS-OTHER,FT JACKSON,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,SEABOARD EXPRESS,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,EUSC,RO/RO,ARMY,"","",0,,14.933895,51,GABES (HNTM),HGBZ,FT JACKSON,0
86,1,0,169,0,0,0,0,18,20,21,21,21,0,DKFX,HNTK,4685,0,275,0,11,0,0,20,99999,99999,21,99999,-1,1,1,1,0,0,1:0HEHP,23,1,1:0HEH,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,"",0,HGBZ,HNTM,0,20,23,24,1,0,169,0,-1,1,CSS-OTHER,FT JACKSON,JB CHARLESTON,MATMATA, ,GABES,Tunisia,THEATER1,NO MOVE,B747-400-XDAT003,CHARLESTON AFB-IN -DKFX-JAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GABES (HNTM),HGBZ,FT JACKSON,0
87,1,0,100,0,0,0,0,33,35,37,37,38,0,TMKH,HNTK,6350,0,276,0,10,0,0,35,99999,99999,37,99999,-1,1,1,7,0,0,1:0HHD,21,1,,,"",HHC PSYOP BATTALION,34319,,PSY,PHNEE,"",PSY,0,"",0,HCTL,HPBF,0,26,28,30,1,0,100,0,-1,1,CSS-SUPPLY,FT BRAGG,POPE AAF,MATMATA, ,GAFSA,Tunisia,THEATER1,NO MOVE,B747-400-XDAT002,POPE AFB -TMKH-MAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GAFSA,HCTL,FT BRAGG,0
88,9,0,0,17904,3768.7,0,917.89996,14,16,25,99999,99999,0,QTUP,HNTS,4500,0,277,0,-1,27,16,17,99999,99999,24,24,-1,1,10,1,1,0,1:0HNBC,23,1,1:0HNB,,"",TRANS LIGHT MDM TRUCK CO,35686,,TLT,U5BNN,"",TLT,0,7302897,917.89996,HERT,HNTM,0,20,23,24,2,0,0,967.60004,6,1,CSS-OTHER,FT EUSTIS,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,REGULUS (T-AKR 292),MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,22.499407,35,GABES (HNTM),HERT,FT EUSTIS,0
88,2,0,0,1412,181,0,27.8,18,24,35,99999,99999,0,QTUP,HNTS,4500,0,278,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,1,0,1:0HNBC,23,1,1:0HNB,,"",TRANS LIGHT MDM TRUCK CO,35686,,TLT,U5BNN,"",TLT,0,7304792,27.8,HERT,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT EUSTIS,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HERT,FT EUSTIS,0
88,2,0,0,463,63.7,0,20.4,18,24,35,99999,99999,0,QTUP,HNTS,4500,0,279,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,8,0,1:0HNBC,23,1,1:0HNB,,"",TRANS LIGHT MDM TRUCK CO,35686,,TLT,U5BNN,"",TLT,0,7304792,20.4,HERT,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT EUSTIS,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HERT,FT EUSTIS,0
88,2,0,0,1,2,1,1.5,20,24,35,99999,99999,0,QTUP,HNTS,4500,0,280,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,20,0,1:0HNBC,23,1,1:0HNB,,"",TRANS LIGHT MDM TRUCK CO,35686,,TLT,U5BNN,"",TLT,0,7304792,1.5,HERT,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT EUSTIS,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HERT,FT EUSTIS,0
89,1,0,109,0,0,0,0,18,21,22,22,22,0,MUHJ,HNTK,4258,0,281,0,14,0,0,21,99999,99999,22,99999,-1,1,1,0,0,0,1:0HNBP,23,1,1:0HNB,,"",TRANS LIGHT MDM TRUCK CO,35686,,TLT,U5BNN,"",TLT,0,"",0,HERT,HNTM,0,20,23,24,1,0,109,0,-1,1,CSS-OTHER,FT EUSTIS,JB LANGLEY-EUSTIS,MATMATA, ,GABES,Tunisia,THEATER1,NO MOVE,B747-400-XDAT006,LANGLEY AFB -MUHJ-MAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GABES (HNTM),HERT,FT EUSTIS,0
90,9,0,0,49139,10119.099,0,1694.3999,12,16,25,99999,99999,0,QTUP,HNTS,4500,0,282,0,-1,27,16,17,99999,99999,24,24,-1,1,10,1,1,0,1:0HVCC,23,1,1:0HVC,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7302897,1694.3999,HKBN,HNTM,0,20,23,24,2,0,0,1853,6,1,CSS-OTHER,FT RILEY,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,REGULUS (T-AKR 292),MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,22.499407,35,GABES (HNTM),HKBN,FT RILEY,0
90,2,0,0,3651,664.2,0,105.49999,18,24,35,99999,99999,0,QTUP,HNTS,4500,0,283,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,1,0,1:0HVCC,23,1,1:0HVC,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7304792,105.49999,HKBN,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT RILEY,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HKBN,FT RILEY,0
90,2,0,0,340,42.5,0,17,18,24,35,99999,99999,0,QTUP,HNTS,4500,0,284,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,8,0,1:0HVCC,23,1,1:0HVC,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7304792,17,HKBN,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT RILEY,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HKBN,FT RILEY,0
90,2,0,0,20,1,1,1,20,24,35,99999,99999,0,QTUP,HNTS,4500,0,285,0,-1,20,24,25,99999,99999,34,34,-1,1,10,1,20,0,1:0HVCC,23,1,1:0HVC,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7304792,1,HKBN,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT RILEY,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth2,RRF,BARGE(T-AKB),ARMY,"","",0,,20.287577,42,GABES (HNTM),HKBN,FT RILEY,0
90,2,0,0,285,60.5,0,21.8,36,45,56,99999,99999,1,QTUP,HNTS,4500,0,286,0,-1,20,45,46,99999,99999,55,55,-1,1,10,2,1,0,1:0HVCC,23,1,1:0HVC,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7320411,21.8,HKBN,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT RILEY,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FLATTERY,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,RRF,BARGE(T-AKB),ARMY,"","",0,,19.293081,44,GABES (HNTM),HKBN,FT RILEY,0
90,2,0,0,321,45.2,0,13.3,36,45,56,99999,99999,0,QTUP,HNTS,4500,0,287,0,-1,20,45,46,99999,99999,55,55,-1,1,10,2,8,0,1:0HVCC,23,1,1:0HVC,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,7320411,13.3,HKBN,HNTM,0,20,23,24,2,0,0,0,7,1,CSS-OTHER,FT RILEY,MOREHEAD CITY,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,CAPE FLATTERY,MOREHEAD CITY BG-QTUP -19792,BG Gabes berth1,RRF,BARGE(T-AKB),ARMY,"","",0,,19.293081,44,GABES (HNTM),HKBN,FT RILEY,0
91,3,0,97,0,0,0,0,20,21,26,26,26,0,GUQE,HNTK,15655,0,288,0,114,0,0,21,99999,99999,26,99999,-1,1,1,0,0,0,1:0HVCP,23,1,1:0HVC,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,"",0,HKBN,HNTM,0,20,23,24,1,0,169,0,-1,1,CSS-OTHER,FT RILEY,FORBES FLD,MATMATA, ,GABES,Tunisia,THEATER1,NO MOVE,C5A-XDAT001,FORBES FIELD -GUQE-JAP-PARKING,GABES -HNTK-APT-parking, ,C-5A,ARMY,"","",0,,0,0,GABES (HNTM),HKBN,FT RILEY,0
91,1,0,72,0,0,0,0,20,21,22,22,22,0,GUQE,HNTK,4915,0,289,0,12,0,0,21,99999,99999,22,99999,-1,1,1,1,0,0,1:0HVCP,23,1,1:0HVC,,"",T MDM TRK CO 40 FT CNR/CG,35690,,TMD,UL444,"",TMD,0,"",0,HKBN,HNTM,0,20,23,24,1,0,0,0,-1,1,CSS-OTHER,FT RILEY,FORBES FLD,MATMATA, ,GABES,Tunisia,THEATER1,NO MOVE,B747-400-XDAT004,FORBES FIELD -GUQE-JAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GABES (HNTM),HKBN,FT RILEY,0
92,7,0,0,324,40,3,16.2,23,29,47,99999,99999,1,UTAC,HNTS,8353,0,290,0,-1,20,29,29,99999,99999,47,47,-1,1,10,1,20,0,1:0J1EC,23,1,,,"",FINANCE SUPPORT UNIT,32020,,MON,S4322,"",MON,0,8419154,16.2,HKNN,HPBF,0,34,38,40,2,0,0,53,8,1,CSS-OTHER,FT SILL,SAN DIEGO,GABES, ,GAFSA,Tunisia,THEATER1,NO MOVE,SEA-LAND TACOMA,SAN DIEGO berth group-UTAC,BG Gabes berth1,VISA,CONT-NSS,ARMY,"","",0,,15.011567,23,GAFSA,HKNN,FT SILL,0
92,2,0,0,736,130,0,36.8,36,54,73,99999,99999,0,UTAC,HNTS,8353,0,291,0,-1,20,54,54,99999,99999,73,73,-1,1,10,2,1,0,1:0J1EC,23,1,,,"",FINANCE SUPPORT UNIT,32020,,MON,S4322,"",MON,0,7304792,36.8,HKNN,HPBF,0,34,38,40,2,0,0,0,7,1,CSS-OTHER,FT SILL,SAN DIEGO,GABES, ,GAFSA,Tunisia,THEATER1,NO MOVE,CAPE FAREWELL,SAN DIEGO berth group-UTAC,BG Gabes berth1,RRF,BARGE(T-AKB),ARMY,"","",0,,20.259981,93,GAFSA,HKNN,FT SILL,0
93,1,0,66,0,0,0,0,41,43,44,44,45,0,FNWZ,HNTK,5529,0,292,0,17,0,0,43,99999,99999,44,99999,-1,1,1,3,0,0,1:0J1EP,23,1,,,"",FINANCE SUPPORT UNIT,32020,,MON,S4322,"",MON,0,"",0,HKNN,HPBF,0,34,38,38,1,0,66,0,-1,1,CSS-OTHER,FT SILL,DYESS AFB,MATMATA, ,GAFSA,Tunisia,THEATER1,NO MOVE,B747-400-XDAT009,DYESS AFB -FNWZ-MAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GAFSA,HKNN,FT SILL,0
94,9,0,0,22442,5721.0005,0,1122.1,10,15,26,99999,99999,0,ZBES,HNTS,4570,0,293,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,1,0,1:0JAAC,23,1,1:0JAA,,"",T MDM TRK CO 5000 GAL TAN,,,TPL,UBBNN,"",TPL,0,7315571,1122.1,HDDL,HNTM,0,17,21,22,2,0,0,1152.6,6,1,CSS-OTHER,FT CARSON,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HDDL,FT CARSON,0
94,9,0,0,610,74,5,30.5,10,15,26,99999,99999,0,ZBES,HNTS,4570,0,294,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,20,0,1:0JAAC,23,1,1:0JAA,,"",T MDM TRK CO 5000 GAL TAN,,,TPL,UBBNN,"",TPL,0,7315571,30.5,HDDL,HNTM,0,17,21,22,2,0,0,0,6,1,CSS-OTHER,FT CARSON,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HDDL,FT CARSON,0
95,1,0,170,0,0,0,0,16,17,18,18,18,0,TDHV,HNTK,5581,0,295,0,9,0,0,17,99999,99999,18,99999,-1,1,1,2,0,0,1:0JAAP,23,1,1:0JAA,,"",T MDM TRK CO 5000 GAL TAN,,,TPL,UBBNN,"",TPL,0,"",0,HDDL,HNTM,0,17,21,22,1,0,170,0,-1,1,CSS-OTHER,FT CARSON,CITY OF COLORADO,MATMATA, ,GABES,Tunisia,THEATER1,NO MOVE,B747-400-XDAT001,C SPRINGS-PETERSN -TDHV-JAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GABES (HNTM),HDDL,FT CARSON,0
96,9,0,0,28384,6128.5,0,1131.4,13,15,26,99999,99999,0,ZBES,HNTS,4570,0,296,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,1,0,1:0JKBC,23,1,1:0JKB,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,7315571,1131.4,HEKP,HNTM,0,17,21,22,2,0,0,1163.5,6,1,CSS-OTHER,FT DIX,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HEKP,FT DIX,0
96,9,0,0,665,88.7,0,30.5,13,15,26,99999,99999,0,ZBES,HNTS,4570,0,297,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,8,0,1:0JKBC,23,1,1:0JKB,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,7315571,30.5,HEKP,HNTM,0,17,21,22,2,0,0,0,6,1,CSS-OTHER,FT DIX,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HEKP,FT DIX,0
96,9,0,0,32,2,1,1.6,13,15,26,99999,99999,0,ZBES,HNTS,4570,0,298,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,20,0,1:0JKBC,23,1,1:0JKB,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,7315571,1.6,HEKP,HNTM,0,17,21,22,2,0,0,0,6,1,CSS-OTHER,FT DIX,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HEKP,FT DIX,0
97,1,0,170,0,0,0,0,14,17,18,18,18,0,PTFL,HNTK,4511,0,299,0,11,0,0,17,99999,99999,18,99999,-1,1,1,0,0,0,1:0JKBP,23,1,1:0JKB,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,"",0,HEKP,HNTM,0,17,21,22,1,0,170,0,-1,1,CSS-OTHER,FT DIX,MC GUIRE FLD,MATMATA, ,GABES,Tunisia,THEATER1,NO MOVE,B747-400-XDAT003,MC GUIRE AFB -PTFL-MAP-PARKING,GABES -HNTK-APT-parking, ,B-747P,ARMY,"","",0,,0,0,GABES (HNTM),HEKP,FT DIX,0
98,9,0,0,23044,5043.3,0,984.3,12,15,26,99999,99999,0,ZBES,HNTS,4570,0,300,0,-1,27,15,17,99999,99999,24,24,-1,1,10,1,1,0,1:0JLBC,23,1,,,"",T MDM TRK CO 5000 GAL TAN,35692,,TPL,UBBNN,"",TPL,0,7315571,984.3,HKLN,HNTM,0,17,21,22,2,0,0,1163.5,6,1,CSS-OTHER,FT SHERIDAN,WILMINGTON,GABES, ,GABES,Tunisia,THEATER1,NO MOVE,ALTAIR (T-AKR 291),WILMINGTON berth group-ZBES,BG Gabes berth1,ORG SURGE,FSS,ARMY,"","",0,,23.447428,33,GABES (HNTM),HKLN,FT SHERIDAN,0
