RoundTripID,MissionID,TailNumber,Fleet,HomeFleet,AircraftType,BaseAircraftType,Locked,MultiScoop,StartDay,EndDay,Completed,Duration,MsnFlyProportion,TankerMission,NumStops,NumAirRefuelings,TotalCrewRestHours,MaxRoutePayload,LoadedPAX,LatePAX,TotalLoadedStons,LateStons,LoadedPallets,LoadedContainers20,LoadedContainers40,LoadedBulkSTons,LoadedOversizeSTons,LoadedOutsizeSTons,TotalFlyingHours,LoadedFlyingHours,Miles,LoadedMiles,ChannelMission,ChannelName,ChannelStartTime,FuelLoadedPounds,StartApt,APOE,APOD,EndApt,ScheduledThroughToHome,Medevac
C17-XDAT004-D0043R0003,C17-XDAT004-D0043R0003S01,C17-XDAT004,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,43.75,47.67233,YES,3.922329,7.5557036,NO,7,0,51,86.1,0,0,53.699997,53.699997,0,0,0,0,53.699997,0,29.635956,0.20987654,11345,51,NO,"",-1,0,XDAT,FUQN,JEAH,DKFX,YES,NO
C17-DKFX003-D0042R0006,C17-DKFX003-D0042R0006S02,C17-DKFX003,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,47.382637,47.69366,YES,0.3110237,16.765688,NO,2,0,15,0,0,0,0,0,0,0,0,0,0,0,5.2145267,0,2105,0,NO,"",-1,0,PQWY,"","",DKFX,YES,NO
B747-400-XDAT006-D0044R0007,B747-400-XDAT006-D0044R0007S01,B747-400-XDAT006,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,44.42664,47.711468,YES,3.2848282,8.526911,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.009438,8.981012,12140,4257,NO,"",-1,0,XDAT,TMKH,FUQN,XDAT,YES,NO
KC10-XDAT007-D0035R0003,KC10-XDAT007-D0035R0003S04,KC10-XDAT007,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,44.147686,47.814037,YES,3.6663513,7.3892426,NO,7,0,35.5,71.331604,0,0,22,0,22,0,0,22,0,0,27.09156,10.400518,10659,4405,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
C17-PQWY002-D0035R0002,C17-PQWY002-D0035R0002S04,C17-PQWY002,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,47.474304,47.816044,YES,0.34173965,17.415913,NO,2,0,15,0,0,0,0,0,0,0,0,0,0,0,5.951708,0,2105,0,NO,"",-1,0,DKFX,"","",PQWY,YES,NO
KC10-XDAT003-D0041R0006,KC10-XDAT003-D0041R0006S02,KC10-XDAT003,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,44.6286,47.876537,YES,3.2479362,8.071212,NO,7,0,25.5,84.675,0,0,22,0,22,0,0,22,0,0,26.214783,9.523741,10305,4051,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT006-D0044R0005,KC10-XDAT006-D0044R0005S01,KC10-XDAT006,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,44.339092,47.907787,YES,3.568695,8.688967,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX002-D0044R0007,C17-DKFX002-D0044R0007S01,C17-DKFX002,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,44.344532,47.97735,YES,3.6328163,7.3338175,NO,7,0,38.25,86.1,0,0,16,0,16,0,0,16,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT005-D0042R0006,KC10-XDAT005-D0042R0006S02,KC10-XDAT005,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,45.150448,48.341763,YES,3.1913147,8.489154,NO,7,0,35.5,71.331604,0,0,22,0,22,0,0,22,0,0,27.09156,10.400518,10659,4405,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
C17-XDAT001-D0044R0003,C17-XDAT001-D0044R0003S01,C17-XDAT001,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,44.993904,48.35445,YES,3.360546,8.600748,NO,7,0,37.424652,86.1,0,0,54.4,54.4,0,0,0,0,54.4,0,28.90321,0.20987654,10949,51,NO,"",-1,0,XDAT,FUQN,JEAH,DKFX,YES,NO
C17-DKFX015-D0044R0004,C17-DKFX015-D0044R0004S01,C17-DKFX015,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,45.999977,48.38884,YES,2.3888626,9.558019,NO,5,0,55.5,86.1,0,0,13.6,13.6,0,0,0,0,13.6,0,22.832794,0.20987654,8843,51,NO,"",-1,0,DKFX,FUQN,JEAH,DKFX,YES,NO
C17-XDAT004-D0043R0003,C17-XDAT004-D0043R0003S02,C17-XDAT004,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,48.172916,48.50985,YES,0.33693314,17.322,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
C17-XDAT002-D0035R0003,C17-XDAT002-D0035R0003S04,C17-XDAT002,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,48.193054,48.529987,YES,0.33693314,17.322,NO,2,0,15,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
C17-PQWY005-D0039R0002,C17-PQWY005-D0039R0002S03,C17-PQWY005,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,48.359722,48.70146,YES,0.34173965,17.415913,NO,2,0,15,0,0,0,0,0,0,0,0,0,0,0,5.951708,0,2105,0,NO,"",-1,0,DKFX,"","",PQWY,YES,NO
C17-PQWY003-D0035R0002,C17-PQWY003-D0035R0002S04,C17-PQWY003,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,45.90677,48.986763,YES,3.0799942,7.8753967,NO,6,0,38.25,86.1,0,0,80,0,0,0,0,0,80,0,24.256176,10.092333,8872,4051,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
B747-400-XDAT010-D0045R0003,B747-400-XDAT010-D0045R0003S01,B747-400-XDAT010,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,45.44507,49.03689,YES,3.5918198,8.085422,NO,6,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,29.041378,11.556665,12352,5266,NO,"",-1,0,XDAT,UHGN,FUQN,XDAT,YES,NO
C17-PQWY001-D0041R0004,C17-PQWY001-D0041R0004S02,C17-PQWY001,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,45.650734,49.044785,YES,3.3940506,7.849739,NO,7,0,38.25,86.1,0,0,29,0,0,0,0,0,29,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT010-D0045R0003,KC10-XDAT010-D0045R0003S01,KC10-XDAT010,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,45,49.057552,YES,4.0575523,8.103699,NO,7,0,48.19635,71.331604,0,0,22,0,22,0,0,22,0,0,32.881184,10.400518,13096,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT011-D0045R0003,KC10-XDAT011-D0045R0003S01,KC10-XDAT011,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,45,49.057552,YES,4.0575523,8.103699,NO,7,0,48.19635,71.331604,0,0,22,0,22,0,0,22,0,0,32.881184,10.400518,13096,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT012-D0045R0003,KC10-XDAT012-D0045R0003S01,KC10-XDAT012,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,45,49.057552,YES,4.0575523,8.103699,NO,7,0,48.19635,71.331604,0,0,22,0,22,0,0,22,0,0,32.881184,10.400518,13096,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT008-D0045R0006,KC10-XDAT008-D0045R0006S01,KC10-XDAT008,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,45.71104,49.065556,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT009-D0045R0006,KC10-XDAT009-D0045R0006S01,KC10-XDAT009,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,45.77354,49.128056,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX007-D0045R0002,C17-DKFX007-D0045R0002S01,C17-DKFX007,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,45.863712,49.176983,YES,3.3132706,8.0411215,NO,7,0,38.25,86.1,0,0,38,14,9,0,0,9,29,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
B747-400-XDAT004-D0046R0008,B747-400-XDAT004-D0046R0008S01,B747-400-XDAT004,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,46,49.44507,YES,3.4450684,9.631635,NO,6,0,39,105.358505,355,355,0,0,0,0,0,0,0,0,33.18164,14.153217,14202,6319,NO,"",-1,0,XDAT,TMKH,FUQN,XDAT,YES,NO
C17-DKFX005-D0045R0002,C17-DKFX005-D0045R0002S01,C17-DKFX005,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,45.22384,49.492844,YES,4.269005,7.167223,NO,7,0,51,86.1,0,0,16,0,16,0,0,16,0,0,30.596909,12.478568,11276,4805,NO,"",-1,0,DKFX,FJXT,HNTK,PQWY,YES,NO
C17-DKFX008-D0046R0001,C17-DKFX008-D0046R0001S01,C17-DKFX008,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,46,49.611763,YES,3.611763,8.764093,NO,8,0,38.25,86.1,0,0,80,80,0,0,0,0,80,0,31.653828,15.947571,11457,6094,NO,"",-1,0,DKFX,MBPB,HNTK,DKFX,YES,NO
B747-400-XDAT008-D0046R0006,B747-400-XDAT008-D0046R0006S01,B747-400-XDAT008,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,46.25448,49.699547,YES,3.4450684,9.631635,NO,6,0,39,105.358505,355,355,0,0,0,0,0,0,0,0,33.18164,14.153217,14202,6319,NO,"",-1,0,XDAT,TMKH,FUQN,XDAT,YES,NO
C17-DKFX014-D0046R0004,C17-DKFX014-D0046R0004S01,C17-DKFX014,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,46,49.80515,YES,3.805149,7.021653,NO,7,0,51,86.1,0,0,16,0,16,0,0,16,0,0,26.718437,12.478568,9677,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
C17-XDAT001-D0044R0003,C17-XDAT001-D0044R0003S02,C17-XDAT001,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,49.479862,49.816795,YES,0.33693314,17.322,NO,2,0,15,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
C17-DKFX006-D0045R0002,C17-DKFX006-D0045R0002S01,C17-DKFX006,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,45.816883,49.83016,YES,4.013275,7.367698,NO,8,0,66,86.1,28,28,16,0,16,0,0,16,0,0,29.5686,13.829186,10781,5391,NO,"",-1,0,DKFX,*,*,DKFX,YES,NO
B747-400-XDAT009-D0046R0005,B747-400-XDAT009-D0046R0005S01,B747-400-XDAT009,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,46.187878,49.8707,YES,3.6828232,7.9721293,NO,6,0,39,114.84165,355,355,0,0,0,0,0,0,0,0,29.359943,12.578367,12387,5710,NO,"",-1,0,XDAT,BPWZ,FUQN,XDAT,YES,NO
C17-PQWY001-D0041R0004,C17-PQWY001-D0041R0004S03,C17-PQWY001,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,49.54514,49.88688,YES,0.34173965,17.415913,NO,2,0,12.75,0,0,0,0,0,0,0,0,0,0,0,5.951708,0,2105,0,NO,"",-1,0,DKFX,"","",PQWY,YES,NO
C17-DKFX001-D0046R0010,C17-DKFX001-D0046R0010S01,C17-DKFX001,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,46.4465,49.922928,YES,3.476429,7.6637297,NO,7,0,38.25,86.1,0,0,16,0,16,0,0,16,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT004-D0043R0008,KC10-XDAT004-D0043R0008S02,KC10-XDAT004,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,46.68458,50.02173,YES,3.3371468,8.11818,NO,7,0,31.683197,71.331604,0,0,22,0,22,0,0,22,0,0,27.09156,10.400518,10659,4405,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
C17-XDAT003-D0043R0004,C17-XDAT003-D0043R0004S02,C17-XDAT003,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,46.851246,50.296303,YES,3.445057,7.7335186,NO,7,0,38.25,86.1,0,0,16,0,16,0,0,16,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
C17-DKFX005-D0045R0002,C17-DKFX005-D0045R0002S02,C17-DKFX005,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,49.993057,50.30408,YES,0.3110237,16.765688,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2145267,0,2105,0,NO,"",-1,0,PQWY,"","",DKFX,YES,NO
C17-PQWY003-D0035R0002,C17-PQWY003-D0035R0002S05,C17-PQWY003,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,50.018055,50.359795,YES,0.34173965,17.415913,NO,2,0,12.75,0,0,0,0,0,0,0,0,0,0,0,5.951708,0,2105,0,NO,"",-1,0,DKFX,"","",PQWY,YES,NO
C17-DKFX004-D0043R0004,C17-DKFX004-D0043R0004S02,C17-DKFX004,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,46.16617,50.839554,YES,4.6733856,6.507303,NO,9,0,73.00607,86.1,28,28,16,0,16,0,0,16,0,0,30.411137,17.761696,11095,6642,NO,"",-1,0,PTFL,*,*,DKFX,YES,NO
CH47-SEA1002-D0050R0004,CH47-SEA1002-D0050R0004S01,CH47-SEA1002,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,50.34375,50.89493,YES,0.5511818,15.923883,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
C17-DKFX003-D0047R0007,C17-DKFX003-D0047R0007S01,C17-DKFX003,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,47.69366,50.9683,YES,3.2746391,7.5096245,NO,8,0,38.25,86.1,28,28,16,0,16,0,0,16,0,0,24.59131,11.616767,8961,4429,NO,"",-1,0,DKFX,*,*,DKFX,YES,NO
C17-PQWY004-D0035R0002,C17-PQWY004-D0035R0002S04,C17-PQWY004,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,46.974205,50.99232,YES,4.018116,7.61474,NO,7,0,66,86.1,0,0,16,0,16,0,0,16,0,0,30.596909,12.478568,11276,4805,NO,"",-1,0,DKFX,FJXT,HNTK,PQWY,YES,NO
B747-400-XDAT006-D0047R0008,B747-400-XDAT006-D0047R0008S01,B747-400-XDAT006,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,47.711468,51.156536,YES,3.4450684,9.631635,NO,6,0,39,105.358505,355,355,0,0,0,0,0,0,0,0,33.18164,14.153217,14202,6319,NO,"",-1,0,XDAT,TMKH,FUQN,XDAT,YES,NO
KC10-XDAT007-D0047R0004,KC10-XDAT007-D0047R0004S01,KC10-XDAT007,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,47.814037,51.205082,YES,3.3910446,9.402721,NO,7,0,35.5,71.331604,0,0,22,0,22,0,0,22,0,0,31.885048,10.400518,12754,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX002-D0047R0008,C17-DKFX002-D0047R0008S01,C17-DKFX002,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,47.97735,51.2437,YES,3.2663498,8.156631,NO,7,0,38.25,86.1,0,0,16,0,16,0,0,16,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT003-D0047R0007,KC10-XDAT003-D0047R0007S01,KC10-XDAT003,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,47.876537,51.267582,YES,3.3910446,9.402721,NO,7,0,35.5,71.331604,0,0,22,0,22,0,0,22,0,0,31.885048,10.400518,12754,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT012-D0048R0001,B747-400-XDAT012-D0048R0001S01,B747-400-XDAT012,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,48,51.294025,YES,3.2940254,8.972836,NO,6,0,39,119.99087,355,355,0,0,0,0,0,0,0,0,29.55675,12.072037,12556,5470,NO,"",-1,0,XDAT,UHGN,FUQN,XDAT,YES,NO
B747-400-XDAT007-D0048R0005,B747-400-XDAT007-D0048R0005S01,B747-400-XDAT007,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,48,51.44507,YES,3.4450684,9.631635,NO,6,0,39,105.358505,355,355,0,0,0,0,0,0,0,0,33.18164,14.153217,14202,6319,NO,"",-1,0,XDAT,TMKH,FUQN,XDAT,YES,NO
KC10-XDAT006-D0047R0006,KC10-XDAT006-D0047R0006S01,KC10-XDAT006,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,47.907787,51.741146,YES,3.8333588,8.089061,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT011-D0048R0002,B747-400-XDAT011-D0048R0002S01,B747-400-XDAT011,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,48,51.781536,YES,3.781536,8.774646,NO,6,0,39,105.358505,355,355,0,0,0,0,0,0,0,0,33.18164,14.153217,14202,6319,NO,"",-1,0,XDAT,TMKH,FUQN,XDAT,YES,NO
KC10-XDAT013-D0048R0001,KC10-XDAT013-D0048R0001S01,KC10-XDAT013,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,48,51.803646,YES,3.803646,8.152249,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT014-D0048R0001,KC10-XDAT014-D0048R0001S01,KC10-XDAT014,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,48,51.833916,YES,3.8339157,8.087886,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-XDAT002-D0048R0004,C17-XDAT002-D0048R0004S01,C17-XDAT002,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,48.529987,51.90918,YES,3.3791924,8.700086,NO,7,0,38.25,86.1,0,0,39.199997,39.199997,0,0,0,0,39.199997,0,29.399263,13.561335,11005,5340,NO,"",-1,0,XDAT,MBPB,HNTK,DKFX,YES,NO
C17-DKFX015-D0048R0005,C17-DKFX015-D0048R0005S01,C17-DKFX015,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,49.01384,52.554012,YES,3.5401726,8.746494,NO,8,0,53.25,86.1,28,28,6,0,6,0,0,6,0,0,30.9641,14.456769,11430,5706,NO,"",-1,0,DKFX,*,*,DKFX,YES,NO
C17-XDAT002-D0048R0004,C17-XDAT002-D0048R0004S02,C17-XDAT002,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,52.40972,52.746655,YES,0.33693314,17.322,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
B747-400-XDAT008-D0049R0007,B747-400-XDAT008-D0049R0007S01,B747-400-XDAT008,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,49.699547,53.12708,YES,3.4275322,8.289633,NO,5,0,37.5,107.010544,355,355,0,0,0,0,0,0,0,0,28.412983,10.92827,12266,5180,NO,"",-1,0,XDAT,UHGN,FUQN,XDAT,YES,NO
B747-400-XDAT009-D0049R0006,B747-400-XDAT009-D0049R0006S01,B747-400-XDAT009,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,49.8707,53.33015,YES,3.4594498,9.691353,NO,6,0,39,101.1104,355,355,0,0,0,0,0,0,0,0,33.52675,14.570939,14365,6517,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT008-D0050R0007,KC10-XDAT008-D0050R0007S01,KC10-XDAT008,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,50,53.354515,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT009-D0050R0007,KC10-XDAT009-D0050R0007S01,KC10-XDAT009,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,50,53.393845,YES,3.3938446,9.136621,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT010-D0050R0004,KC10-XDAT010-D0050R0004S01,KC10-XDAT010,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,50,53.417015,YES,3.417015,9.074666,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT011-D0050R0004,KC10-XDAT011-D0050R0004S01,KC10-XDAT011,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,50,53.456345,YES,3.4563446,8.971406,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT010-D0050R0004,B747-400-XDAT010-D0050R0004S01,B747-400-XDAT010,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,50,53.45945,YES,3.4594498,9.691353,NO,6,0,39,101.1104,355,355,0,0,0,0,0,0,0,0,33.52675,14.570939,14365,6517,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
CH47-SEA1003-D0053R0004,CH47-SEA1003-D0053R0004S01,CH47-SEA1003,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,53.34375,53.89493,YES,0.5511818,15.923883,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
C17-PQWY002-D0050R0003,C17-PQWY002-D0050R0003S01,C17-PQWY002,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,50.625,54.01695,YES,3.3919487,9.317143,NO,6,0,53.25,86.1,0,0,16,0,16,0,0,16,0,0,31.603271,10.092333,12178,4051,NO,"",-1,0,PQWY,FJXT,HNTK,PQWY,YES,NO
C17-PQWY004-D0050R0003,C17-PQWY004-D0050R0003S01,C17-PQWY004,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,51.61732,54.12408,YES,2.5067596,10.237239,NO,5,0,52.360474,86.1,0,0,16,0,16,0,0,16,0,0,25.662298,10.092333,10077,4051,NO,"",-1,0,PQWY,FJXT,HNTK,PTFL,YES,NO
C17-DKFX007-D0050R0003,C17-DKFX007-D0050R0003S01,C17-DKFX007,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,50.625,54.165173,YES,3.5401726,8.746494,NO,8,0,53.25,86.1,28,28,16,0,16,0,0,16,0,0,30.9641,14.456769,11430,5706,NO,"",-1,0,DKFX,*,*,DKFX,YES,NO
C17-XDAT003-D0043R0004,C17-XDAT003-D0043R0004S03,C17-XDAT003,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,50.296303,54.268074,YES,3.9717712,7.7604175,NO,7,0,51,86.1,0,0,16,0,16,0,0,16,0,0,30.822603,12.478568,11364,4805,NO,"",-1,0,DKFX,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT013-D0051R0001,B747-400-XDAT013-D0051R0001S01,B747-400-XDAT013,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,51,54.285828,YES,3.2858276,8.935327,NO,6,0,39,114.84165,207,207,0,0,0,0,0,0,0,0,29.359943,12.578367,12387,5710,NO,"",-1,0,XDAT,BPWZ,FUQN,XDAT,YES,NO
C17-DKFX006-D0049R0003,C17-DKFX006-D0049R0003S01,C17-DKFX006,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,50.45516,54.539932,YES,4.084774,7.6588383,NO,8,0,66,70.62,28,28,9,9,0,0,0,0,0,9,31.284624,14.777293,11424,5700,NO,"",-1,0,DKFX,*,*,DKFX,YES,NO
KC10-XDAT007-D0051R0005,KC10-XDAT007-D0051R0005S01,KC10-XDAT007,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,51.205082,54.559597,YES,3.354515,9.243742,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX003-D0050R0008,C17-DKFX003-D0050R0008S01,C17-DKFX003,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,50.9683,54.981575,YES,4.013275,7.367698,NO,8,0,48.881012,86.1,3,3,16,0,16,0,0,16,0,0,29.5686,13.829186,10781,5391,NO,"",-1,0,DKFX,*,*,DKFX,YES,NO
C17-DKFX004-D0050R0005,C17-DKFX004-D0050R0005S01,C17-DKFX004,STRATEGIC,STRATEGIC,C-17,C-17,NO,YES,51.464554,55.004726,YES,3.5401726,8.746494,NO,8,0,53.25,86.1,28,28,16,0,16,0,0,16,0,0,30.9641,14.456769,11430,5706,NO,"",-1,0,DKFX,*,*,DKFX,YES,NO
B747-400-XDAT011-D0051R0003,B747-400-XDAT011-D0051R0003S01,B747-400-XDAT011,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,51.781536,55.240986,YES,3.4594498,9.691353,NO,6,0,39,101.1104,355,355,0,0,0,0,0,0,0,0,33.52675,14.570939,14365,6517,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT013-D0051R0002,KC10-XDAT013-D0051R0002S01,KC10-XDAT013,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,51.803646,55.379765,YES,3.5761185,8.67093,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT014-D0051R0002,KC10-XDAT014-D0051R0002S01,KC10-XDAT014,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,51.833916,55.442265,YES,3.6083488,8.593479,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
