LocationName,LocationGeoloc,Organization,SupplyType,SupplyName,CargoItem,Day,TotalRequirement,ConsumptionDemand,AircraftFuelDemand,OtherDemand,TotalConsumptionDemand,LocalStockage,TheaterStockage,TotalStockage,SafetyLevel,OnHand,NetInventory,InventoryChange,Production,AirDeliveries,SeaDeliveries,LandDeliveries,InPlaceDeliveries,LocalUse,AirDepartures,SeaDepartures,LandDepartures,InPlaceDepartures,MissedDemand,Shortfall,Capacity,LocalDeliveries,ControlLimit
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,57,42.958008,39.177002,0,0,39.177002,3.7810059,0,3.7810059,112.42229,234.51108,243.33408,8.822998,0,0,0,48,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,57,54.697205,45.354996,0,0,45.354996,9.342209,0,9.342209,114.59976,109.885254,180.36455,70.479294,0,0,0,115.83428,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,57,0,0,0,0,0,0,0,0,0,999999,999574,-425,0,0,0,0,0,0,50,375,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,57,0,0,0,0,0,0,0,0,0,999999,999924,-75,0,0,0,0,0,0,75,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,57,0,0,0,0,0,0,0,0,0,30,20,-10,0,0,0,0,0,0,0,0,10,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,57,193.90956,169.066,0,0,169.066,24.843567,0,24.843567,334.78983,571.38654,616.9731,45.586548,0,0,0,214.65253,0,169.066,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,57,0.166,0.166,0,0,0.166,0,0,0,0.504,42.08299,41.91699,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,57,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,3.8557146,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,57,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,40.587143,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,57,1.8342857,1.8342857,0,0,1.8342857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342857,46.586906,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,57,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,43.40619,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,57,7.9152374,7.9152374,0,0,7.9152374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9152374,142.64479,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,58,2.6867995,2.6365,0,0,2.6365,0.050299644,0,0.050299644,8.11482,41.831505,39.195007,-2.6364975,0,0,0,0,0,2.6365,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,58,0,0,0,0,0,0,0,0,0,2994.5898,2860.6543,-133.93555,0,64,0,0,0,0,0,0,197.93556,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,58,0.2657999,0.24899998,0,0,0.24899998,0.016799927,0,0.016799927,0.71568,42.317,42.068,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,58,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,139.14517,113.03867,-26.106499,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,58,40.987015,39.177002,0,0,39.177002,1.8100128,0,1.8100128,113.508286,243.33408,204.15707,-39.177002,0,0,0,0,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,58,54.697174,45.354996,0,0,45.354996,9.342178,0,9.342178,120.20508,180.36455,244.86879,64.50424,0,0,0,109.859245,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,58,0,0,0,0,0,0,0,0,0,999574,999999,425,425,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,58,0,0,0,0,0,0,0,0,0,999924,999999,75,75,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,58,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,58,191.5932,168.34601,0,0,168.34601,23.247192,0,23.247192,348.7381,616.9731,500.62708,-116.34601,0,0,0,52,0,168.34601,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,58,0.166,0.166,0,0,0.166,0,0,0,0.504,41.91699,41.750988,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,58,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,3.9790478,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,58,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,41.809998,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,58,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,48.421192,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,58,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,45.529285,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,58,7.8814282,7.8814282,0,0,7.8814282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8814282,150.5262,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,59,2.6867995,2.6365,0,0,2.6365,0.050299644,0,0.050299644,8.1449995,39.195007,36.55851,-2.6364975,0,0,0,0,0,2.6365,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,59,0,0,0,0,0,0,0,0,0,2860.6543,2778.2627,-82.3916,0,36,303.57144,0,0,0,0,0,421.96274,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,59,0.26580003,0.24899998,0,0,0.24899998,0.016800046,0,0.016800046,0.72576,42.068,41.819,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
