Day,ActivityType,TailNumber,AirportName,AirportGeoloc,AircraftType,MissionCount,FuelCapacity,FuelLoaded,AirportActivity,Bulk,Oversize,Outsize,TotalWeight,Pax,RampName,MogUsed,MogAvailable,ParkingMogUsed,ParkingMogAvailable,AircraftUse,GroundDelay,NextAirport,ChannelStop,Miles,ChannelMissionId
71,RESOURCE,"",FORT WORTH NAS JR,DDPF,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",CASTLE,DESR,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",JB CHARLESTON,DKFX,"","",99999,0,"",0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,0,9,0,31,0,0,"",NO,0,
71,RESOURCE,"",CHERRY POINT MCAS,DNNL,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",OHARE,DPNB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",DIOSDADO MACAPAGA,DVLK,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",CLEVELAND HOPKINS,DYCS,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",CP PENDLETON,ETZB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",SUBIC BAY INTL,EYBD,"","",99999,0,"",0,0,0,0,0,RAMP1,0,2,0,0,0,0,"",NO,0,
71,RESOURCE,"",DARMSTADT AAF,FAXN,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",DAVIS MONTHAN AFB,FBNV,"","",99999,0,"",0,0,0,0,0,DAVIS MONTHAN AFB -FBNV-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",DIEGO GARCIA NSF,FGDC,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",DOBBINS ARB,FGWB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",DOVER AFB,FJXT,"","",99999,0,"",0,0,0,0,0,DOVER AFB -FJXT-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",DYESS AFB,FNWZ,"","",99999,0,"",0,0,0,0,0,DYESS AFB -FNWZ-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",DUKE FLD,FTEP,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",HURLBURT FLD,FTEV,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",EGLIN AFB,FTFA,"","",99999,0,"",0,0,0,0,0,EGLIN AFB -FTFA-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",EL BORMA,FTZH,"","",99999,0,"",0,0,0,0,0,EL BORMA -FTZH-APT-parking,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",THYNA,FUQN,"","",99999,0,"",0,0,0,0,0,THYNA-EL MAOU -FUQN-IAP-parking,0,2,0,0,0,0,"",NO,0,
71,RESOURCE,"",EL TORO MCAS,FUZD,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",JB ELMENDORF-RICH,FXSB,"","",99999,0,"",0,0,0,0,0,ELMENDORF AFB -FXSB-IAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",ALEXANDRIA INTL,GAMH,"","",99999,0,"",0,0,0,0,0,ALEXANDRIA INTL -GAMH-MAP-PARKING,0,8,0,0,0,0,"",NO,0,
71,RESOURCE,"",FRANCIS E WARREN,GHLN,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",FAIRCHILD AFB,GJKZ,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",FAIRFORD,GKVB,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",FORBES FLD,GUQE,"","",99999,0,"",0,0,0,0,0,FORBES FIELD -GUQE-JAP-PARKING,0,5,0,0,0,0,"",NO,0,
71,RESOURCE,"",FRANKFURT MAIN,GYRZ,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",MATMATA,HNTK,"","",99999,0,"",0,0,0,0,0,GABES -HNTK-APT-parking,0,5,0,0,0,0,"",NO,0,
71,RESOURCE,"",GAFSA,HPBF,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",GENERAL MITCHELL,HTUX,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",SOUTHERN CALIFORN,HUUA,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",DJERBA,JEAH,"","",99999,0,"",0,0,0,0,0,JERBA-ZARZIS -JEAH-IAP-parking,0,2,0,0,0,0,"",NO,0,
71,RESOURCE,"",GRAND FORKS AFB,JFSD,"","",99999,0,"",0,0,0,0,0,GRAND FORKS AFB -JFSD-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",GRIFFISS INTL,JREZ,"","",99999,0,"",0,0,0,0,0,GRIFFISS AFB -JREZ-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",HAYWARD EXECUTIVE,KJGW,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",JBPH-H HICKAM FLD,KNMD,"","",99999,0,"",0,0,0,0,0,HICKAM -KNMD-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",HILL AFB,KRSM,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",HOLLOMAN AFB,KWRD,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",HOMESTEAD AFB,KYJL,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",HONOLULU INTL,KZTV,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",HUNTER AAF,LEXG,"","",99999,0,"",0,0,0,0,0,HUNTER AAF -LEXG-MAP-PARKING,0,5,0,0,0,0,"",NO,0,
71,RESOURCE,"",JACKSONVILLE NAS,LSGE,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",KADENA AB,LXEZ,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",KANEOHE BAY MCAF,LYAX,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",KEESLER AFB,MAHG,"","",99999,0,"",0,0,0,0,0,KEESLER AFB -MAHG-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",JBSA KELLY AFB,MBPB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",GIMHAE INTL,MEPJ,"","",99999,0,"",0,0,0,0,0,RAMP1,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",KIRTLAND AFB,MHMV,"","",99999,0,"",0,0,0,0,0,KIRTLAND AFB -MHMV-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",LAJES,MQNA,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",LAKENHEATH,MSET,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",LAMBERT ST LOUIS,MSQB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",JB LANGLEY-EUSTIS,MUHJ,"","",99999,0,"",0,0,0,0,0,LANGLEY AFB -MUHJ-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",LAWSON AAF,MYXZ,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",LITTLE ROCK AFB,NKAK,"","",99999,0,"",0,0,0,0,0,LITTLE ROCK AFB -NKAK-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",GENERAL EDWARD LA,NNGX,"","",99999,0,"",0,0,0,0,0,LOGAN INTL-BOSTON -NNGX-IAP-PARKING,0,5,0,0,0,0,"",NO,0,
71,RESOURCE,"",LORING INTL,NRCH,"","",99999,0,"",0,0,0,0,0,LORING AFB -NRCH-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",LUKE AFB,NUEX,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",MACDILL AFB,NVZR,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",MADANIYIN,NWXN,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",MALMSTROM AFB HEL,NZAS,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",FWD BASE,OPA1,"","",99999,0,"",0,0,0,0,0,RAMP1,0,1,0,0,0,0,"",NO,0,
71,RESOURCE,"",MARCH ARB,PCZP,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",EASTERN WV RGNL S,PJVY,"","",99999,0,"",0,0,0,0,0,E WV REGIONAL-SHE -PJVY-JAP-PARKING,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",MAXWELL AFB,PNQS,"","",99999,0,"",0,0,0,0,0,MAXWELL AFB -PNQS-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",JBLM MCCHORD FLD,PQWY,"","",99999,0,"",0,0,0,0,0,MCCHORD AFB -PQWY-MAP-PARKING,0,9,0,31,0,0,"",NO,0,
71,RESOURCE,"",MC CONNELL AFB,PRQE,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",MC GHEE TYSON,PSXE,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",MC GUIRE FLD,PTFL,"","",99999,0,"",0,0,0,0,0,MC GUIRE AFB -PTFL-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",MILDENHALL,QFQE,"","",99999,0,"",0,0,0,0,0,RAMP1,0,8,0,0,0,0,"",NO,0,
71,RESOURCE,"",MINNEAPOLIS ST PA,QJKL,"","",99999,0,"",0,0,0,0,0,MINNEAPOLIS ST PA -QJKL-JAP-PARKING,0,5,0,0,0,0,"",NO,0,
71,RESOURCE,"",MINOT AFB,QJVF,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",MIRAMAR MCAS,QKJA,"","",99999,0,"",0,0,0,0,0,MIRAMAR NAS -QKJA-MAP-PARKING,0,8,0,0,0,0,"",NO,0,
71,RESOURCE,"",MOODY AFB,QSEU,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",MOUNTAIN HOME AFB,QYZH,"","",99999,0,"",0,0,0,0,0,MOUNTAIN HOME AFB -QYZH-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",MYRTLE BEACH INTL,RDRD,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",NELLIS AFB,RKMF,"","",99999,0,"",0,0,0,0,0,NELLIS AFB -RKMF-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",NORTH ISLAND NAS,RZQH,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",NORFOLK NS,SBDW,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",SAN BERNARDINO IN,SCEY,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",TUNISIASEABASE,SEA1,"","",99999,0,"",0,0,0,0,0,RAMP1,0,1,0,4,0,0,"",NO,0,
71,RESOURCE,"",OFFUTT AFB,SGBP,"","",99999,0,"",0,0,0,0,0,OFFUTT AFB -SGBP-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",HARRISBURG INTL,SHYQ,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",OSAN AB,SMYU,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",PALERMO,STRL,"","",99999,0,"",0,0,0,0,0,RAMP1,0,5,0,0,0,0,"",NO,0,
71,RESOURCE,"",PATRICK AFB,SXHT,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",CITY OF COLORADO,TDHV,"","",99999,0,"",0,0,0,0,0,C SPRINGS-PETERSN -TDHV-JAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",PLATTSBURGH INTL,THWA,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",POINT MUGU NAS,TKXA,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",POPE AAF,TMKH,"","",99999,0,"",0,0,0,0,0,POPE AFB -TMKH-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",RAMSTEIN AB,TYFR,"","",99999,0,"",0,0,0,0,0,RAMP1,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",RIYADH AB,UGZX,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",ROBERT GRAY AAF,UHGN,"","",99999,0,"",0,0,0,0,0,ROBERT GRAY AAF -UHGN-MAP-PARKING,0,5,0,0,0,0,"",NO,0,
71,RESOURCE,"",ROBINS AFB,UHHZ,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",JOSE APONTE DE LA,ULLT,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",ROTA NS,UMXB,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",SCOTT AFB MIDAMER,VDYD,"","",99999,0,"",0,0,0,0,0,SCOTT AFB -VDYD-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",MUSCAT INTL,VGHV,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",SEYMOUR JOHNSON A,VKAG,"","",99999,0,"",0,0,0,0,0,SEYMOUR JOHNSON A -VKAG-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",SHAW AFB,VLSB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",SIGONELLA,VRJT,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",PAYA LEBAR,VSMR,"","",99999,0,"",0,0,0,0,0,RAMP1,0,2,0,0,0,0,"",NO,0,
71,RESOURCE,"",SOESTERBERG,VWLB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",SPANGDAHLEM AB,VYHK,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",LOUISVILLE INTL S,WEAS,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",CHEIKH LARBI TEBE,WSVC,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",TINKER AFB,WWYK,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",TORREJON,XBGX,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",TRAVIS AFB,XDAT,"","",99999,0,"",0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,0,360,0,0,0,0,"",NO,0,
71,RESOURCE,"",TYNDALL AFB,XLWU,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",UPPER HEYFORD,XQDT,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",VANDENBERG AFB,XUMU,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",VOLK FLD,YAQF,"","",99999,0,"",0,0,0,0,0,VOLK FIELD -YAQF-MAP-PARKING,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",WESTOVER ARB METR,YTPM,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",WHITEMAN AFB,YWHG,"","",99999,0,"",0,0,0,0,0,WHITEMAN AFB -YWHG-MAP-PARKING,0,8,0,0,0,0,"",NO,0,
71,RESOURCE,"",WILLOW GROVE NAS,ZAWN,"","",99999,0,"",0,0,0,0,0,WILLOW GROVE NAS -ZAWN-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",WOODBRIDGE,ZFKN,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",WRIGHT PATTERSON,ZHTV,"","",99999,0,"",0,0,0,0,0,WRIGHT-PATTERSON -ZHTV-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
71,RESOURCE,"",OSCODA WURTSMITH,ZJXD,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71,RESOURCE,"",YOKOTA AB,ZNRE,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
71,RESOURCE,"",YUMA INTL,ZRCE,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
71.044,DEPARTURE,KC10-XDAT016,MATMATA,HNTK,KC-10,4,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1.2,0,0,0,-1,0,LAJES,NO,1811,
71.052,ARRIVAL,B747-400-XDAT013,HUNTER AAF,LEXG,B-747P,7,0,0,DEP,0,0,0,0,0,HUNTER AAF -LEXG-MAP-PARKING,1.9,0,0,0,1,0,THYNA,NO,2027,
71.069,DEPARTURE,KC10-XDAT017,MATMATA,HNTK,KC-10,4,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1.2,0,0,0,-1,0,LAJES,NO,1811,
71.123,ARRIVAL,KC10-XDAT014,LAJES,MQNA,KC-10,6,0,0,RET,0,0,0,0,0,RAMP1,1.2,0,0,0,1,0,MC GUIRE FLD,NO,1811,
71.138,ARRIVAL,KC10-XDAT018,CAIRO WEST,CWKW,KC-10,4,0,0,ENR,0,0,0,0,0,RAMP1,1.2,0,0,0,1,0,MATMATA,NO,2880,
71.163,ARRIVAL,KC10-XDAT019,CAIRO WEST,CWKW,KC-10,4,0,0,ENR,0,0,0,0,0,RAMP1,1.2,0,0,0,1,0,MATMATA,NO,2880,
71.185,ARRIVAL,KC10-XDAT015,LAJES,MQNA,KC-10,4,0,0,RET,0,0,0,0,0,RAMP1,1.2,0,0,0,1,0,MC GUIRE FLD,NO,1811,
71.185,DEPARTURE,KC10-XDAT014,LAJES,MQNA,KC-10,6,0,0,RET,0,0,0,0,0,RAMP1,-1.2,0,0,0,-1,0,MC GUIRE FLD,NO,2187,
71.201,DEPARTURE,KC10-XDAT018,CAIRO WEST,CWKW,KC-10,4,0,0,ENR,0,0,0,0,0,RAMP1,-1.2,0,0,0,-1,0,MATMATA,NO,1093,
71.218,DEPARTURE,B747-400-XDAT011,RAMSTEIN AB,TYFR,B-747P,7,0,0,RET,0,0,0,0,0,RAMP1,-1.9,0,0,0,-1,0,TRAVIS AFB,NO,4926,
71.226,DEPARTURE,KC10-XDAT019,CAIRO WEST,CWKW,KC-10,4,0,0,ENR,0,0,0,0,0,RAMP1,-1.2,0,0,0,-1,0,MATMATA,NO,1093,
71.228,DEPARTURE,B747-400-XDAT014,THYNA,FUQN,B-747P,4,0,0,ARR,0,0,0,0,0,THYNA-EL MAOU -FUQN-IAP-parking,-1.9,0,0,0,-1,0,RAMSTEIN AB,NO,895,
71.228,ARRIVAL,B747-400-XDAT015,THYNA,FUQN,B-747P,2,0,0,ARR,0,0,0,0,355,THYNA-EL MAOU -FUQN-IAP-parking,1.9,0,0,0,1,0,RAMSTEIN AB,NO,4444,
71.248,ARRIVAL,KC10-XDAT016,LAJES,MQNA,KC-10,4,0,0,RET,0,0,0,0,0,RAMP1,1.2,0,0,0,1,0,MC GUIRE FLD,NO,1811,
71.248,DEPARTURE,KC10-XDAT015,LAJES,MQNA,KC-10,4,0,0,RET,0,0,0,0,0,RAMP1,-1.2,0,0,0,-1,0,MC GUIRE FLD,NO,2187,
71.273,ARRIVAL,KC10-XDAT017,LAJES,MQNA,KC-10,4,0,0,RET,0,0,0,0,0,RAMP1,1.2,0,0,0,1,0,MC GUIRE FLD,NO,1811,
71.31,DEPARTURE,KC10-XDAT016,LAJES,MQNA,KC-10,4,0,0,RET,0,0,0,0,0,RAMP1,-1.2,0,0,0,-1,0,MC GUIRE FLD,NO,2187,
71.335,DEPARTURE,KC10-XDAT017,LAJES,MQNA,KC-10,4,0,0,RET,0,0,0,0,0,RAMP1,-1.2,0,0,0,-1,0,MC GUIRE FLD,NO,2187,
71.339,ARRIVAL,KC10-XDAT018,MATMATA,HNTK,KC-10,4,0,0,ARR,22,0,0,22,0,GABES -HNTK-APT-parking,1.2,0,0,0,1,0,LAJES,NO,1093,
71.344,ARRIVAL,B747-400-XDAT014,RAMSTEIN AB,TYFR,B-747P,4,0,0,RET,0,0,0,0,0,RAMP1,1.9,0,0,0,1,0,TRAVIS AFB,NO,895,
71.364,ARRIVAL,KC10-XDAT019,MATMATA,HNTK,KC-10,4,0,0,ARR,15,0,0,15,0,GABES -HNTK-APT-parking,1.2,0,0,0,1,0,LAJES,NO,1093,
71.426,ARRIVAL,KC10-XDAT014,MC GUIRE FLD,PTFL,KC-10,6,0,0,RET,0,0,0,0,0,MC GUIRE AFB -PTFL-MAP-PARKING,1.2,0,0,0,1,0,TRAVIS AFB,NO,2187,
71.462,DEPARTURE,B747-400-XDAT012,HUNTER AAF,LEXG,B-747P,7,0,0,DEP,0,0,0,0,355,HUNTER AAF -LEXG-MAP-PARKING,-1.9,0,0,0,-1,0.4100647,THYNA,NO,4444,
71.488,ARRIVAL,KC10-XDAT015,MC GUIRE FLD,PTFL,KC-10,4,0,0,RET,0,0,0,0,0,MC GUIRE AFB -PTFL-MAP-PARKING,1.2,0,0,0,1,0,TRAVIS AFB,NO,2187,
71.551,ARRIVAL,KC10-XDAT016,MC GUIRE FLD,PTFL,KC-10,4,0,0,RET,0,0,0,0,0,MC GUIRE AFB -PTFL-MAP-PARKING,1.2,0,0,0,1,0,TRAVIS AFB,NO,2187,
71.576,ARRIVAL,KC10-XDAT017,MC GUIRE FLD,PTFL,KC-10,4,0,0,RET,0,0,0,0,0,MC GUIRE AFB -PTFL-MAP-PARKING,1.2,0,0,0,1,0,TRAVIS AFB,NO,2187,
71.702,ARRIVAL,B747-400-XDAT011,TRAVIS AFB,XDAT,B-747P,7,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.8999999,0,0,0,1,0,,NO,4926,
71.853,DEPARTURE,B747-400-XDAT015,THYNA,FUQN,B-747P,2,0,0,ARR,0,0,0,0,0,THYNA-EL MAOU -FUQN-IAP-parking,-1.9,0,0,0,-1,0,RAMSTEIN AB,NO,895,
71.853,ARRIVAL,B747-400-XDAT012,THYNA,FUQN,B-747P,7,0,0,ARR,0,0,0,0,355,THYNA-EL MAOU -FUQN-IAP-parking,1.9,0,0,0,1,0,RAMSTEIN AB,NO,4444,
71.964,DEPARTURE,KC10-XDAT018,MATMATA,HNTK,KC-10,4,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1.2,0,0,0,-1,0,LAJES,NO,1811,
71.969,DEPARTURE,B747-400-XDAT014,RAMSTEIN AB,TYFR,B-747P,4,0,0,RET,0,0,0,0,0,RAMP1,-1.9,0,0,0,-1,0,TRAVIS AFB,NO,4926,
71.969,ARRIVAL,B747-400-XDAT015,RAMSTEIN AB,TYFR,B-747P,2,0,0,RET,0,0,0,0,0,RAMP1,1.9,0,0,0,1,0,TRAVIS AFB,NO,895,
71.989,DEPARTURE,KC10-XDAT019,MATMATA,HNTK,KC-10,4,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1.2,0,0,0,-1,0,LAJES,NO,1811,
72,RESOURCE,"",ALCONBURY,AEDY,"","",99999,0,"",0,0,0,0,0,RAMP1,0,18,0,0,0,0,"",NO,0,
72,RESOURCE,"",ALTUS AFB,AGGN,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",ANDERSEN AFB,AJJY,"","",99999,0,"",0,0,0,0,0,RAMP1,0,8,0,0,0,0,"",NO,0,
72,RESOURCE,"",JOINT BASE ANDREW,AJXF,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",HARTSFIELD JACKSO,AQLM,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",AVIANO AB,ASHE,"","",99999,0,"",0,0,0,0,0,RAMP1,0,9,0,0,0,0,"",NO,0,
72,RESOURCE,"",BAHRAIN INTL,ATXK,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",KALAELOA,AVXV,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",BARKSDALE AFB,AWUB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",BEALE AFB,BAEY,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",BEAUFORT MCAS,BBJM,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",AUSTIN BERGSTROM,BJHZ,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",BIGGS AAF,BPWZ,"","",99999,0,"",0,0,0,0,0,BIGGS AAF -BPWZ-MAP-PARKING,0,5,0,0,0,0,"",NO,0,
72,RESOURCE,"",BIR EL ATER,BQWK,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",BIRMINGHAM SHUTTL,BRKR,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
72,RESOURCE,"",ARKANSAS INTL,BWKR,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
