Key,Day,Enabled,Description,EventPhase,Data
MED074,0,true,,,true
MED075,0,true,,,true
MED076,0,true,,,true
MED077,0,true,,,true
MED078,0,true,,,true
MED079,0,true,,,true
MED080,0,true,,,true
MED081,0,true,,,true
MED082,0,true,,,true
MED083,0,true,,,true
MED084,0,true,,,true
MED085,0,true,,,true
MED086,0,true,,,true
MED087,0,true,,,true
MED088,0,true,,,true
MED089,0,true,,,true
MED090,0,true,,,true
MED091,0,true,,,true
MED092,0,true,,,true
MED093,0,true,,,true
MED094,0,true,,,true
MED095,0,true,,,true
MED096,0,true,,,true
MED097,0,true,,,true
MED098,0,true,,,true
MED099,0,true,,,true
MED100,0,true,,,true
MED101,0,true,,,true
MED102,0,true,,,true
MED103,0,true,,,true
MED104,0,true,,,true
MED105,0,true,,,true
MED106,0,true,,,true
MED107,0,true,,,true
MED108,0,true,,,true
MED109,0,true,,,true
AFR001,0,true,,,true
AFRZ01,0,true,,,true
AFR002,0,true,,,true
AFR003,0,true,,,true
AFR004,0,true,,,true
AFRZ04,0,true,,,true
AFR005,0,true,,,true
AFR006,0,true,,,true
AFR007,0,true,,,true
AFR008,0,true,,,true
AFR009,0,true,,,true
AFR010,0,true,,,true
AFRZ10,0,true,,,true
AFR011,0,true,,,true
AFR012,0,true,,,true
AFR013,0,true,,,true
AFR014,0,true,,,true
AFR015,0,true,,,true
AFR016,0,true,,,true
AFR017,0,true,,,true
AFR018,0,true,,,true
AFR019,0,true,,,true
AFR020,0,true,,,true
AFR021,0,true,,,true
AFR022,0,true,,,true
AFR023,0,true,,,true
AFR024,0,true,,,true
AFR025,0,true,,,true
AFRZ25,0,true,,,true
AFRY25,0,true,,,true
AFR026,0,true,,,true
AFR027,0,true,,,true
AFR028,0,true,,,true
AFR029,0,true,,,true
AFR030,0,true,,,true
AED031,0,true,,,true
AFR032,0,true,,,true
AFRA32,0,true,,,true
AFR033,0,true,,,true
AFR034,0,true,,,true
AFR035,0,true,,,true
AFR036,0,true,,,true
AFR037,0,true,,,true
AFR038,0,true,,,true
AFRZ38,0,true,,,true
AFR039,0,true,,,true
AFR040,0,true,,,true
AFR041,0,true,,,true
AFRZ41,0,true,,,true
AFR042,0,true,,,true
AFR043,0,true,,,true
AFR044,0,true,,,true
AFR045,0,true,,,true
AFR046,0,true,,,true
AFR047,0,true,,,true
AFR048,0,true,,,true
AFR049,0,true,,,true
AFR050,0,true,,,true
AFR051,0,true,,,true
AFR052,0,true,,,true
AFR053,0,true,,,true
AFR054,0,true,,,true
AFRZ54,0,true,,,true
AFR055,0,true,,,true
AFR056,0,true,,,true
AFR057,0,true,,,true
AFR058,0,true,,,true
AFR059,0,true,,,true
AFR060,0,true,,,true
AFR061,0,true,,,true
AFR062,0,true,,,true
AFR063,0,true,,,true
AFR064,0,true,,,true
AFR065,0,true,,,true
AFR066,0,true,,,true
AFR067,0,true,,,true
AFR068,0,true,,,true
AFRZ68,0,true,,,true
AFR069,0,true,,,true
AFR070,0,true,,,true
AFR071,0,true,,,true
AFR072,0,true,,,true
AFR073,0,true,,,true
AFR074,0,true,,,true
AFR075,0,true,,,true
AFR076,0,true,,,true
AFR077,0,true,,,true
AFR078,0,true,,,true
AFR079,0,true,,,true
AFR080,0,true,,,true
AFR081,0,true,,,true
AFR082,0,true,,,true
AFR083,0,true,,,true
AFR084,0,true,,,true
AFR085,0,true,,,true
AFR086,0,true,,,true
AFR087,0,true,,,true
AFR088,0,true,,,true
AFR089,0,true,,,true
AFR090,0,true,,,true
AFR091,0,true,,,true
AFR092,0,true,,,true
AFR093,0,true,,,true
AFR094,0,true,,,true
G    109,0,true,,,true
G    110,0,true,,,true
G    111,0,true,,,true
G    112,0,true,,,true
G    113,0,true,,,true
