Key,Day,Enabled,Description,EventPhase,Data
NATL199,0,true,,,0
NATL200,0,true,,,0
NATL201,0,true,,,0
NATL202,0,true,,,0
NATL203,0,true,,,0
NATL204,0,true,,,0
NATL205,0,true,,,0
NATL206,0,true,,,0
NATL207,0,true,,,0
NATL208,0,true,,,0
NATL209,0,true,,,0
NATL210,0,true,,,0
NATL211,0,true,,,0
NATL212,0,true,,,0
NATL213,0,true,,,0
NATL214,0,true,,,0
NATL215,0,true,,,0
NATL216,0,true,,,0
NATL217,0,true,,,0
NATL218,0,true,,,0
NATL219,0,true,,,0
NATLA19,0,true,,,0
NATL220,0,true,,,0
NATL221,0,true,,,0
NATL222,0,true,,,0
NATL223,0,true,,,0
NATL224,0,true,,,0
NATL225,0,true,,,0
NATL226,0,true,,,0
NATL227,0,true,,,0
NATL228,0,true,,,0
NATL229,0,true,,,0
NATL230,0,true,,,0
NATL231,0,true,,,0
NATL232,0,true,,,0
NATL233,0,true,,,0
NATL234,0,true,,,0
NATL235,0,true,,,0
NATL236,0,true,,,0
NATL237,0,true,,,0
NATL237A,0,true,,,0
NATL238,0,true,,,0
NATL239,0,true,,,0
NATL240,0,true,,,0
NATL241,0,true,,,0
NATL242,0,true,,,0
NATL243,0,true,,,0
NATL244,0,true,,,0
NATL245,0,true,,,0
NATL246,0,true,,,0
NATL247,0,true,,,0
NATL248,0,true,,,0
NATL249,0,true,,,0
NATL250,0,true,,,0
NATL251,0,true,,,0
NATL252,0,true,,,0
NATL253,0,true,,,0
NATL254,0,true,,,0
NATL255,0,true,,,0
NATL256,0,true,,,0
NATL257,0,true,,,0
NATL258,0,true,,,0
NATL259,0,true,,,0
NATL260,0,true,,,0
NATL261,0,true,,,0
NATL262,0,true,,,0
NATL263,0,true,,,0
NATL264,0,true,,,0
NATL265,0,true,,,0
NATL266,0,true,,,0
NATL267,0,true,,,0
NATL268,0,true,,,0
NATL269,0,true,,,0
NATL270,0,true,,,0
NATL271,0,true,,,0
NATL272,0,true,,,0
NATL273,0,true,,,0
NATL274,0,true,,,0
NATL275,0,true,,,0
NATL276,0,true,,,0
NATL277,0,true,,,0
NATL278,0,true,,,0
NATL279,0,true,,,0
NATL280,0,true,,,0
NATL281,0,true,,,0
NATL282,0,true,,,0
NATL283,0,true,,,0
NATL284,0,true,,,0
NATZ284,0,true,,,0
NATL285,0,true,,,0
NATL286,0,true,,,0
NATL287,0,true,,,0
NATL288,0,true,,,0
NATL289,0,true,,,0
NATL290,0,true,,,0
NATL291,0,true,,,0
NATL292,0,true,,,0
NATL293,0,true,,,0
NATL294,0,true,,,0
NATL295,0,true,,,0
NATL296,0,true,,,0
NATL297,0,true,,,0
NATL298,0,true,,,0
NATL299,0,true,,,0
NATL300,0,true,,,0
NATL301,0,true,,,0
NATL302,0,true,,,0
NATL303,0,true,,,0
NATL304,0,true,,,0
NATL305,0,true,,,0
NATL306,0,true,,,0
NATL307,0,true,,,0
NATL308,0,true,,,0
NATL309,0,true,,,0
NATL310,0,true,,,0
NATL311,0,true,,,0
NATL312,0,true,,,0
NATL313,0,true,,,0
NATL314,0,true,,,0
SAM001,0,true,,,0
SAM002,0,true,,,0
SAMZ02,0,true,,,0
SAM003,0,true,,,0
SAM004,0,true,,,0
SAM005,0,true,,,0
SAM006,0,true,,,0
SAM007,0,true,,,0
SAM008,0,true,,,0
SAM009,0,true,,,0
SAM010,0,true,,,0
SAM011,0,true,,,0
SAM012,0,true,,,0
SAM013,0,true,,,0
SAM014,0,true,,,0
SAM015,0,true,,,0
SAM016,0,true,,,0
SAM017,0,true,,,0
SAM018,0,true,,,0
SAM019,0,true,,,0
SAM020,0,true,,,0
SAM021,0,true,,,0
SAM022,0,true,,,0
SAM023,0,true,,,0
SAM024,0,true,,,0
SAM025,0,true,,,0
SAZ025,0,true,,,0
SAM026,0,true,,,0
SAM027,0,true,,,0
SAM028,0,true,,,0
SAM029,0,true,,,0
SAM030,0,true,,,0
SAM031,0,true,,,0
SAM032,0,true,,,0
SAM033,0,true,,,0
SAM034,0,true,,,0
SAM035,0,true,,,0
SAM036,0,true,,,0
SAM037,0,true,,,0
SAMZ37,0,true,,,0
SAM038,0,true,,,0
SAM039,0,true,,,0
SAM040,0,true,,,0
SAM041,0,true,,,0
SAM042,0,true,,,0
SAM043,0,true,,,0
SAM044,0,true,,,0
SAM045,0,true,,,0
SAM046,0,true,,,0
SAM047,0,true,,,0
SAM048,0,true,,,0
SAM049,0,true,,,0
SAM050,0,true,,,0
SAZ050,0,true,,,0
SAM051,0,true,,,0
SAM052,0,true,,,0
SAM053,0,true,,,0
SAM054,0,true,,,0
SAM055,0,true,,,0
SAM056,0,true,,,0
SAM057,0,true,,,0
SAMZ57,0,true,,,0
SAM058,0,true,,,0
SAM059,0,true,,,0
SAM060,0,true,,,0
SAM061,0,true,,,0
SAMZ61,0,true,,,0
SAM062,0,true,,,0
SAMZ62,0,true,,,0
SAM063,0,true,,,0
SAM064,0,true,,,0
MED001,0,true,,,0
MED002,0,true,,,0
MED003,0,true,,,0
MED004,0,true,,,0
MED005,0,true,,,0
MED006,0,true,,,0
MED007,0,true,,,0
MED008,0,true,,,0
MED009,0,true,,,0
MED010,0,true,,,0
MED011,0,true,,,0
MED012,0,true,,,0
MED013,0,true,,,0
MED014,0,true,,,0
MED015,0,true,,,0
MED016,0,true,,,0
MED017,0,true,,,0
MED018,0,true,,,0
MED019,0,true,,,0
MED020,0,true,,,0
MED021,0,true,,,0
MED022,0,true,,,0
MED023,0,true,,,0
MED024,0,true,,,0
MED025,0,true,,,0
MED026,0,true,,,0
MEDZ26,0,true,,,0
MED027,0,true,,,0
MED028,0,true,,,0
MED029,0,true,,,0
MED030,0,true,,,0
