Event Day,Port,Fleet,Restriction
22,VFVN,RRF,true
22,VKNP,RRF,true
22,VPRF,RRF,true
22,VSNF,RRF,false
22,WMPT,RRF,false
22,WPAU,RRF,true
22,WPVT,RRF,true
22,WQZM,RRF,true
22,WTJG,RRF,true
22,WYKZ,RRF,true
22,XEXW,RRF,true
22,XRVJ,RRF,false
22,XUDT,RRF,true
22,XVMN,RRF,true
22,XVRV,RRF,false
22,XYNK,RRF,true
22,YRTK,RRF,true
22,ZBES,RRF,true
22,ZMJJ,RRF,true
22,ZNMC,RRF,true
22,ZSJC,RRF,true
22,00A1,VISA,true
22,00IO,VISA,true
22,00XT,VISA,true
22,AAPV,VISA,true
22,ABFL,VISA,true
22,ADKH,VISA,true
22,ADLS,VISA,true
22,AELU,VISA,true
22,AEQT,VISA,false
22,AJGX,VISA,true
22,ALRF,VISA,true
22,AMCQ,VISA,true
22,APFD,VISA,false
22,APGW,VISA,true
22,AVBU,VISA,true
22,AVYX,VISA,false
22,BBNQ,VISA,true
22,BBNV,VISA,true
22,BQWA,VISA,true
22,BSRL,VISA,true
22,CHCY,VISA,true
22,CWCP,VISA,false
22,CWGV,VISA,true
22,DKSD,VISA,true
22,DRUG,VISA,true
22,EDME,VISA,false
22,EGNN,VISA,true
22,ENCN,VISA,true
22,EZMU,VISA,true
22,FGDB,VISA,true
22,FGDD,VISA,true
22,FGTW,VISA,true
22,FMAZ,VISA,true
22,FNLD,VISA,true
22,FNSH,VISA,true
22,FQZF,VISA,true
22,GPEN,VISA,true
22,GWZP,VISA,true
22,HAGC,VISA,true
22,HMGB,VISA,true
22,HNTS,VISA,true
22,HUPR,VISA,true
22,JJRP,VISA,true
22,JSSN,VISA,true
22,JTVH,VISA,true
22,JWJY,VISA,true
22,JWTD,VISA,true
22,JXKM,VISA,true
22,JYPN,VISA,true
22,KZPH,VISA,true
22,KZTZ,VISA,true
22,LCMT,VISA,true
22,LKPE,VISA,true
22,LRNC,VISA,true
22,LSGM,VISA,true
22,LUTP,VISA,true
22,LWEV,VISA,true
22,LYAP,VISA,true
22,LYRV,VISA,false
22,LYTM,VISA,true
22,MKAG,VISA,true
22,MLDL,VISA,true
22,MMGH,VISA,true
22,MZJK,VISA,true
22,NBDY,VISA,true
22,NLFL,VISA,true
22,NNWH,VISA,true
22,NPTU,VISA,true
22,NSAN,VISA,true
22,PAXM,VISA,true
22,PCFC,VISA,false
22,PCFG,VISA,true
22,PKVP,VISA,true
22,PPSH,VISA,true
22,QCFF,VISA,true
22,QHPB,VISA,true
22,QHPD,VISA,true
22,QHPF,VISA,true
22,QNPW,VISA,true
22,QTUP,VISA,true
22,RCYQ,VISA,true
22,RCYT,VISA,true
22,RELG,VISA,true
22,REPV,VISA,true
22,RGJW,VISA,true
22,RQNK,VISA,true
22,RRHU,VISA,true
22,RRRK,VISA,true
22,RUAM,VISA,true
22,RUAQ,VISA,true
22,RULV,VISA,true
22,SBEA,VISA,true
22,SBEQ,VISA,true
22,SEA1,VISA,true
22,SERU,VISA,true
22,SMXS,VISA,true
22,STRM,VISA,true
22,SVCN,VISA,true
22,SYZZ,VISA,true
22,TGWS,VISA,true
22,TKDW,VISA,true
22,TNVX,VISA,true
22,TNZY,VISA,true
22,TPPR,VISA,true
22,TPRW,VISA,true
22,TQKG,VISA,true
22,TRZP,VISA,true
22,TVJD,VISA,true
22,TVXA,VISA,true
22,TZL4,VISA,false
22,TZYR,VISA,true
22,UMXA,VISA,true
22,UNAP,VISA,true
22,UTAC,VISA,true
22,UTVT,VISA,true
22,UULA,VISA,true
22,UULB,VISA,true
22,UULX,VISA,true
22,UYQR,VISA,true
22,UZXJ,VISA,true
22,VFVN,VISA,true
22,VKNP,VISA,true
22,VPRF,VISA,true
22,VSNF,VISA,false
22,WMPT,VISA,true
22,WPAU,VISA,true
22,WPVT,VISA,true
22,WQZM,VISA,true
22,WTJG,VISA,true
22,WYKZ,VISA,true
22,XEXW,VISA,true
22,XRVJ,VISA,false
22,XUDT,VISA,true
22,XVMN,VISA,true
22,XVRV,VISA,false
22,XYNK,VISA,true
22,YRTK,VISA,true
22,ZBES,VISA,true
22,ZMJJ,VISA,true
22,ZNMC,VISA,true
22,ZSJC,VISA,true
