Berth Group Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,PORT NAME<String>,BERTH GROUP<String>,Time<Day>,BERTH LENGTH<Ft>,MIN FEET USED<Ft>,MIN LENGTH USE<Percent>,AVG FEET USED<Ft>,AVG LENGTH USE<Percent>,MAX FEET USED<Ft>,MAX LENGTH USE<Percent>,MIN SHIPS ON<Ship>,AVG SHIPS ON<Ship>,MAX SHIPS ON<Ship>
HNTS,TN,GABES,BG Gabes berth1,64.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,65.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,66.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,67.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,68.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,69.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,70.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,71.0,4000.0,0.0,0.0,102.5,0.025625,820.0,0.205,0.0,0.125,1.0
HNTS,TN,GABES,BG Gabes berth1,72.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,73.0,4000.0,0.0,0.0,334.875,0.08371875,893.0,0.22325,0.0,0.37499997,1.0
HNTS,TN,GABES,BG Gabes berth1,74.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,75.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,76.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,77.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,78.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,79.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,80.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,81.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,82.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,83.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,84.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,85.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,86.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,87.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,88.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,89.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,90.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,91.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,92.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,93.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,94.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,95.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,96.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,97.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,98.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,99.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,100.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,101.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,102.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,103.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,104.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,105.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,106.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,107.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,108.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,109.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,110.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,111.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,112.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,113.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,114.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,115.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,116.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,117.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,118.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,119.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,120.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,121.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,122.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,123.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,124.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,125.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,126.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,127.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,128.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,129.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,130.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,131.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,132.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,133.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,134.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,135.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,136.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,137.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,138.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,139.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,140.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,141.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,142.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,143.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,144.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,145.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,146.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,147.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,148.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,149.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,150.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,151.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,152.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,153.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,154.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,155.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,156.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,157.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,158.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,159.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,160.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,161.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,162.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,163.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,164.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,165.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,166.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,167.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,168.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,169.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,170.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,171.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,172.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,173.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,174.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,175.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,176.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,177.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,178.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,179.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,180.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,1.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,2.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,3.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,4.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,5.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,6.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,7.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,8.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,9.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,10.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,11.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,12.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,13.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,14.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,15.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,16.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,17.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,18.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,19.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,20.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,21.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,22.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,23.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,24.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,25.0,4000.0,0.0,0.0,315.33334,0.078833334,946.0,0.2365,0.0,0.3333333,1.0
HNTS,TN,GABES,BG Gabes berth2,26.0,4000.0,0.0,0.0,788.33344,0.19708335,946.0,0.2365,0.0,0.83333343,1.0
HNTS,TN,GABES,BG Gabes berth2,27.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,28.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,29.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,30.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,31.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,32.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,33.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,34.0,4000.0,0.0,0.0,446.50003,0.11162501,893.0,0.22325,0.0,0.49999994,1.0
HNTS,TN,GABES,BG Gabes berth2,35.0,4000.0,0.0,0.0,83.25,0.0208125,666.0,0.1665,0.0,0.125,1.0
HNTS,TN,GABES,BG Gabes berth2,36.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,37.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,38.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,39.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,40.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,41.0,4000.0,760.0,0.19,760.00006,0.19000001,760.0,0.19,1.0,1.0000001,1.0
HNTS,TN,GABES,BG Gabes berth2,42.0,4000.0,0.0,0.0,506.6666,0.12666665,760.0,0.19,0.0,0.6666667,1.0
HNTS,TN,GABES,BG Gabes berth2,43.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,44.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,45.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,46.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,47.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,48.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,49.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,50.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,51.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,52.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,53.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,54.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,55.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,56.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,57.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,58.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,59.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,60.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,61.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,62.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,63.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,64.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,65.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,66.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,67.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,68.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,69.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,70.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,71.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,72.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,73.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,74.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,75.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,76.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,77.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,78.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,79.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,80.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,81.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,82.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,83.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,84.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,85.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,86.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth2,87.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
