Vehicle Backlog
ASSET POOL<String>,VEHICLE TYPE<String>,Time<Day>,Vehicle Backlog<Integer>
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,137,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,138,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,139,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,140,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,141,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,142,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,143,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,144,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,145,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,146,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,147,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,148,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,149,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,150,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,151,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,152,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,153,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,154,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,155,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,156,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,157,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,158,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,159,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,160,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,161,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,162,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,163,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,164,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,165,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,166,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,167,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,168,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,169,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,170,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,171,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,172,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,173,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,174,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,175,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,176,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,177,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,178,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,179,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,180,0
BIZERTE DD,Commercial HET Tractor/Commercial HET Trailer,181,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,0,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,1,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,2,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,3,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,4,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,5,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,6,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,7,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,8,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,9,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,10,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,11,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,12,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,13,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,14,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,15,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,16,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,17,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,18,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,19,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,20,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,21,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,22,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,23,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,24,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,25,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,26,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,27,81
BIZERTE DD,M1083 WOWN 5-Ton MTV,28,43
BIZERTE DD,M1083 WOWN 5-Ton MTV,29,12
BIZERTE DD,M1083 WOWN 5-Ton MTV,30,12
BIZERTE DD,M1083 WOWN 5-Ton MTV,31,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,32,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,33,101
BIZERTE DD,M1083 WOWN 5-Ton MTV,34,182
BIZERTE DD,M1083 WOWN 5-Ton MTV,35,154
BIZERTE DD,M1083 WOWN 5-Ton MTV,36,19
BIZERTE DD,M1083 WOWN 5-Ton MTV,37,23
BIZERTE DD,M1083 WOWN 5-Ton MTV,38,23
BIZERTE DD,M1083 WOWN 5-Ton MTV,39,19
BIZERTE DD,M1083 WOWN 5-Ton MTV,40,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,41,86
BIZERTE DD,M1083 WOWN 5-Ton MTV,42,78
BIZERTE DD,M1083 WOWN 5-Ton MTV,43,145
BIZERTE DD,M1083 WOWN 5-Ton MTV,44,55
BIZERTE DD,M1083 WOWN 5-Ton MTV,45,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,46,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,47,22
BIZERTE DD,M1083 WOWN 5-Ton MTV,48,12
BIZERTE DD,M1083 WOWN 5-Ton MTV,49,69
BIZERTE DD,M1083 WOWN 5-Ton MTV,50,28
BIZERTE DD,M1083 WOWN 5-Ton MTV,51,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,52,10
BIZERTE DD,M1083 WOWN 5-Ton MTV,53,10
BIZERTE DD,M1083 WOWN 5-Ton MTV,54,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,55,6
BIZERTE DD,M1083 WOWN 5-Ton MTV,56,21
BIZERTE DD,M1083 WOWN 5-Ton MTV,57,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,58,50
BIZERTE DD,M1083 WOWN 5-Ton MTV,59,63
BIZERTE DD,M1083 WOWN 5-Ton MTV,60,63
BIZERTE DD,M1083 WOWN 5-Ton MTV,61,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,62,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,63,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,64,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,65,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,66,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,67,2
BIZERTE DD,M1083 WOWN 5-Ton MTV,68,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,69,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,70,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,71,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,72,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,73,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,74,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,75,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,76,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,77,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,78,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,79,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,80,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,81,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,82,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,83,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,84,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,85,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,86,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,87,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,88,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,89,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,90,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,91,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,92,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,93,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,94,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,95,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,96,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,97,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,98,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,99,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,100,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,101,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,102,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,103,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,104,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,105,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,106,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,107,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,108,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,109,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,110,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,111,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,112,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,113,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,114,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,115,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,116,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,117,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,118,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,119,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,120,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,121,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,122,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,123,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,124,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,125,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,126,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,127,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,128,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,129,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,130,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,131,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,132,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,133,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,134,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,135,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,136,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,137,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,138,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,139,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,140,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,141,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,142,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,143,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,144,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,145,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,146,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,147,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,148,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,149,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,150,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,151,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,152,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,153,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,154,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,155,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,156,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,157,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,158,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,159,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,160,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,161,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,162,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,163,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,164,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,165,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,166,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,167,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,168,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,169,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,170,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,171,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,172,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,173,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,174,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,175,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,176,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,177,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,178,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,179,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,180,0
BIZERTE DD,M1083 WOWN 5-Ton MTV,181,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,0,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,1,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,2,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,3,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,4,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,5,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,6,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,7,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,8,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,9,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,10,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,11,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,12,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,13,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,14,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,15,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,16,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,17,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,18,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,19,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,20,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,21,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,22,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,23,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,24,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,25,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,26,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,27,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,28,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,29,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,30,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,31,15
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,32,30
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,33,60
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,34,59
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,35,9
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,36,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,37,3
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,38,4
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,39,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,40,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,41,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,42,85
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,43,7
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,44,2
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,45,2
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,46,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,47,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,48,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,49,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,50,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,51,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,52,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,53,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,54,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,55,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,56,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,57,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,58,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,59,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,60,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,61,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,62,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,63,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,64,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,65,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,66,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,67,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,68,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,69,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,70,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,71,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,72,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,73,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,74,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,75,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,76,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,77,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,78,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,79,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,80,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,81,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,82,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,83,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,84,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,85,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,86,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,87,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,88,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,89,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,90,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,91,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,92,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,93,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,94,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,95,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,96,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,97,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,98,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,99,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,100,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,101,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,102,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,103,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,104,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,105,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,106,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,107,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,108,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,109,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,110,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,111,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,112,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,113,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,114,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,115,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,116,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,117,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,118,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,119,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,120,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,121,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,122,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,123,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,124,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,125,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,126,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,127,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,128,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,129,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,130,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,131,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,132,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,133,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,134,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,135,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,136,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,137,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,138,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,139,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,140,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,141,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,142,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,143,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,144,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,145,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,146,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,147,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,148,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,149,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,150,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,151,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,152,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,153,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,154,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,155,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,156,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,157,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,158,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,159,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,160,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,161,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,162,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,163,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,164,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,165,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,166,0
BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,167,0
