Tunisia Delivery Detail: Cargo (ST)
ETFPDD<Integer>,RLN<RLN>,Delivery Loc Code<LocationCode>,Available Day<Day>,Day of Initial Delivery<Day>,Day of 50% Delivery<Day>,Day of 80% Delivery<Day>,Day of 90% Delivery<Day>,Day of 100% Delivery<Day>,Required Day<Day>,Num Days Diff 100% - Initial<Integer>
1,1:0000906,,POD,113,114,114,114,114,114,113
1,1:0000906,,DST,114,114,114,114,114,114,113
1,1:0000907,,POE,,113,113,113,113,113,113
1,1:0000907,,POD,113,114,114,114,114,114,113
1,1:0000907,,DST,114,114,114,114,114,114,113
1,1:0000908,,POE,,113,113,113,113,113,113
1,1:0000908,,POD,113,114,114,114,114,114,113
1,1:0000908,,DST,114,114,114,114,114,114,113
1,1:0000909,,POE,,113,113,113,113,113,113
1,1:0000909,,POD,113,114,114,114,114,114,113
1,1:0000909,,DST,114,114,114,114,114,114,113
1,1:0000910,,POE,,113,113,113,113,113,113
1,1:0000910,,POD,113,114,114,114,114,114,113
1,1:0000910,,DST,114,114,114,114,114,114,113
1,1:0000911,,POE,,113,113,113,113,113,113
1,1:0000911,,POD,113,114,114,114,114,114,113
1,1:0000911,,DST,114,114,114,114,114,114,113
1,1:0000912,,POE,,113,113,113,113,113,113
1,1:0000912,,POD,113,114,114,114,114,114,113
1,1:0000912,,DST,114,114,114,114,114,114,113
1,1:0000913,,POE,,113,113,113,113,113,113
1,1:0000913,,POD,113,114,114,114,114,114,113
1,1:0000913,,DST,114,114,114,114,114,114,113
1,1:0000914,,POE,,113,113,113,113,113,113
1,1:0000914,,POD,113,114,114,114,114,114,113
1,1:0000914,,DST,114,114,114,114,114,114,113
1,1:0000915,,POE,,113,113,113,113,113,113
1,1:0000915,,POD,113,114,114,114,114,114,113
1,1:0000915,,DST,114,114,114,114,114,114,113
1,1:0000916,,POE,,113,113,113,113,113,113
1,1:0000916,,POD,113,114,114,114,114,114,113
1,1:0000916,,DST,114,114,114,114,114,114,113
1,1:0000917,,POE,,113,113,113,113,113,113
1,1:0000917,,POD,113,114,114,114,114,114,113
1,1:0000917,,DST,114,114,114,114,114,114,113
1,1:0000918,,POE,,113,113,113,113,113,113
1,1:0000918,,POD,113,114,114,114,114,114,113
1,1:0000918,,DST,114,114,114,114,114,114,113
1,1:0000919,,POE,,113,113,113,113,113,113
1,1:0000919,,POD,113,114,114,114,114,114,113
1,1:0000919,,DST,114,114,114,114,114,114,113
1,1:0000920,,POE,,113,113,113,113,113,113
1,1:0000920,,POD,113,114,114,114,114,114,113
1,1:0000920,,DST,114,114,114,114,114,114,113
1,1:0000921,,POE,,113,113,113,113,113,113
1,1:0000921,,POD,113,114,114,114,114,114,113
1,1:0000921,,DST,114,114,114,114,114,114,113
1,1:0000922,,POE,,113,113,113,113,113,113
1,1:0000922,,POD,113,114,114,114,114,114,113
1,1:0000922,,DST,114,114,114,114,114,114,113
1,1:0000923,,POE,,113,113,113,113,113,113
1,1:0000923,,POD,113,114,114,114,114,114,113
1,1:0000923,,DST,114,114,114,114,114,114,113
1,1:0000924,,POE,,113,113,113,113,113,113
1,1:0000924,,POD,113,114,114,114,114,114,113
1,1:0000924,,DST,114,114,114,114,114,114,113
1,1:0000925,,POE,,113,113,113,113,113,113
1,1:0000925,,POD,113,114,114,114,114,114,113
1,1:0000925,,DST,114,114,114,114,114,114,113
1,1:0000926,,POE,,113,113,113,113,113,113
1,1:0000926,,POD,113,114,114,114,114,114,113
1,1:0000926,,DST,114,114,114,114,114,114,113
1,1:0000927,,POE,,113,113,113,113,113,113
1,1:0000927,,POD,113,114,114,114,114,114,113
1,1:0000927,,DST,114,114,114,114,114,114,113
1,1:0000928,,POE,,113,113,113,113,113,113
1,1:0000928,,POD,113,114,114,114,114,114,113
1,1:0000928,,DST,114,114,114,114,114,114,113
1,1:0000929,,POE,,113,113,113,113,113,113
1,1:0000929,,POD,113,114,114,114,114,114,113
1,1:0000929,,DST,114,114,114,114,114,114,113
1,1:0000930,,POE,,113,113,113,113,113,113
1,1:0000930,,POD,113,115,115,115,115,115,113
1,1:0000930,,DST,115,115,115,115,115,115,113
1,1:0000931,,DST,132,133,134,134,134,134,129
1,1:0000932,,DST,126,128,128,128,128,128,129
1,1:0000933,,DST,126,128,128,128,128,128,129
1,1:0000934,,POE,,114,114,114,114,114,114
1,1:0000934,,POD,114,114,114,114,114,114,114
1,1:0000934,,DST,114,114,114,114,114,114,114
1,1:0000935,,POE,,114,114,114,114,114,114
1,1:0000935,,POD,114,114,114,114,114,114,114
1,1:0000935,,DST,114,114,114,114,114,114,114
1,1:0000936,,POE,,114,114,114,114,114,114
1,1:0000936,,POD,114,114,115,115,115,115,114
1,1:0000936,,DST,114,114,115,115,115,115,114
1,1:0000937,,DST,132,134,134,134,134,134,114
1,1:0000938,,DST,132,134,134,134,134,134,114
1,1:0000939,,DST,133,134,134,134,134,134,114
1,1:0000940,,DST,116,117,118,118,118,118,114
1,1:0000941,,DST,116,118,119,119,119,119,114
1,1:0000942,,POE,,114,114,114,114,114,121
1,1:0000943,,POE,,115,115,115,115,115,115
1,1:0000943,,POD,115,116,116,116,116,116,115
1,1:0000943,,DST,116,116,116,116,116,116,115
1,1:0000944,,POE,,115,115,115,115,115,115
1,1:0000944,,POD,115,116,116,116,116,116,115
1,1:0000944,,DST,116,116,116,116,116,116,115
1,1:0000945,,POE,,115,115,115,115,115,115
1,1:0000945,,POD,115,116,116,116,116,116,115
1,1:0000945,,DST,116,116,116,116,116,116,115
1,1:0000946,,POE,,115,115,115,115,115,115
1,1:0000946,,POD,115,116,116,116,116,116,115
1,1:0000946,,DST,116,116,116,116,116,116,115
1,1:0000947,,POE,,115,115,115,115,115,115
1,1:0000947,,POD,115,116,116,116,116,116,115
1,1:0000947,,DST,116,116,116,116,116,116,115
1,1:0000948,,POE,,115,115,115,115,115,115
1,1:0000948,,POD,115,116,116,116,116,116,115
1,1:0000948,,DST,116,116,116,116,116,116,115
1,1:0000949,,POE,,115,115,115,115,115,115
1,1:0000949,,POD,115,116,116,116,116,116,115
1,1:0000949,,DST,116,116,116,116,116,116,115
1,1:0000950,,POE,,115,115,115,115,115,115
1,1:0000950,,POD,115,116,116,116,116,116,115
1,1:0000950,,DST,116,116,116,116,116,116,115
1,1:0000951,,POE,,115,115,115,115,115,115
1,1:0000951,,POD,115,116,116,116,116,116,115
1,1:0000951,,DST,116,116,116,116,116,116,115
1,1:0000952,,POE,,115,115,115,115,115,115
1,1:0000952,,POD,115,116,117,117,117,117,115
1,1:0000952,,DST,116,116,117,117,117,117,115
1,1:0000953,,POE,,115,115,115,115,115,115
1,1:0000953,,POD,115,117,117,117,117,117,115
1,1:0000953,,DST,117,117,117,117,117,117,115
1,1:0000954,,POE,,116,116,116,116,116,116
1,1:0000954,,POD,116,117,117,117,117,117,116
1,1:0000954,,DST,117,117,117,117,117,117,116
1,1:0000955,,POE,,116,116,116,116,116,116
1,1:0000955,,POD,116,117,117,117,117,117,116
1,1:0000955,,DST,117,117,117,117,117,117,116
1,1:0000956,,POE,,116,116,116,116,116,116
1,1:0000956,,POD,116,117,117,117,117,117,116
1,1:0000956,,DST,117,117,117,117,117,117,116
1,1:0000957,,POE,,116,116,116,116,116,116
1,1:0000957,,POD,116,116,116,117,117,117,116
1,1:0000957,,DST,116,116,116,117,117,117,116
1,1:0000958,,POE,,116,116,116,116,116,116
1,1:0000958,,POD,116,116,117,117,117,117,116
1,1:0000958,,DST,116,116,117,117,117,117,116
1,1:0000959,,POE,,116,116,116,116,116,116
1,1:0000959,,POD,116,117,117,117,117,117,116
1,1:0000959,,DST,117,117,117,117,117,117,116
1,1:0000960,,POE,,116,116,116,116,116,116
1,1:0000960,,POD,116,117,117,117,117,117,116
1,1:0000960,,DST,117,117,117,117,117,117,116
1,1:0000961,,POE,,116,116,116,116,116,116
1,1:0000961,,POD,116,117,117,117,117,117,116
1,1:0000961,,DST,117,117,117,117,117,117,116
1,1:0000962,,POE,,116,116,116,116,116,116
1,1:0000962,,POD,116,117,117,117,117,117,116
1,1:0000962,,DST,117,117,117,117,117,117,116
1,1:0000963,,POE,,116,116,116,116,116,116
1,1:0000963,,POD,116,117,117,117,117,117,116
1,1:0000963,,DST,117,117,117,117,117,117,116
1,1:0000964,,POE,,116,116,116,116,116,116
1,1:0000964,,POD,116,117,117,117,117,117,116
1,1:0000964,,DST,117,117,117,117,117,117,116
1,1:0000965,,POE,,116,116,116,116,116,116
1,1:0000965,,POD,116,117,117,117,117,117,116
1,1:0000965,,DST,117,117,117,117,117,117,116
1,1:0000966,,POE,,117,117,117,117,117,117
1,1:0000966,,POD,117,117,117,117,117,117,117
1,1:0000966,,DST,117,117,117,117,117,117,117
1,1:0000967,,POE,,117,117,117,117,117,117
1,1:0000967,,POD,117,117,118,118,118,118,117
1,1:0000967,,DST,117,117,118,118,118,118,117
1,1:0000968,,POE,,117,117,117,117,117,117
1,1:0000968,,POD,117,118,118,118,118,118,117
1,1:0000968,,DST,118,118,118,118,118,118,117
1,1:0000969,,POE,,117,117,117,117,117,117
1,1:0000969,,POD,117,117,118,118,118,118,117
1,1:0000969,,DST,117,117,118,118,118,118,117
1,1:0000970,,POE,,117,117,117,117,117,117
1,1:0000970,,POD,117,117,117,117,117,117,117
1,1:0000970,,DST,117,117,117,117,117,117,117
1,1:0000971,,POE,,117,117,117,117,117,117
1,1:0000971,,POD,117,117,117,117,117,117,117
1,1:0000971,,DST,117,117,117,117,117,117,117
1,1:0000972,,POE,,117,117,117,117,117,117
1,1:0000972,,POD,117,117,117,117,117,117,117
1,1:0000972,,DST,117,117,117,117,117,117,117
1,1:0000973,,POE,,117,117,117,117,117,117
1,1:0000973,,POD,117,117,117,117,117,118,117
1,1:0000973,,DST,117,117,117,117,117,118,117
1,1:0000974,,POE,,117,117,117,117,117,117
1,1:0000974,,POD,117,118,118,118,118,118,117
1,1:0000974,,DST,118,118,118,118,118,118,117
1,1:0000975,,POE,,117,117,117,117,117,117
1,1:0000975,,POD,117,118,118,118,118,118,117
1,1:0000975,,DST,118,118,118,118,118,118,117
1,1:0000976,,POE,,117,117,117,117,117,117
1,1:0000976,,POD,117,118,118,118,118,118,117
1,1:0000976,,DST,118,118,118,118,118,118,117
1,1:0000977,,POE,,117,117,117,117,117,117
1,1:0000977,,POD,117,118,118,118,118,118,117
1,1:0000977,,DST,118,118,118,118,118,118,117
1,1:0000978,,POE,,117,117,117,117,117,117
1,1:0000978,,POD,117,118,118,118,118,118,117
1,1:0000978,,DST,118,118,118,118,118,118,117
1,1:0000979,,DST,131,132,132,132,132,132,133
1,1:0000980,,DST,130,132,132,132,132,132,133
1,1:0000981,,DST,130,132,132,132,132,132,133
1,1:0000982,,POE,,118,118,118,118,118,118
1,1:0000982,,POD,118,119,119,119,119,119,118
1,1:0000982,,DST,119,119,119,119,119,119,118
1,1:0000983,,POE,,118,118,118,118,118,118
1,1:0000983,,POD,118,119,119,119,119,119,118
1,1:0000983,,DST,119,119,119,119,119,119,118
1,1:0000984,,POE,,118,118,118,118,118,118
1,1:0000984,,POD,118,119,119,119,119,119,118
1,1:0000984,,DST,119,119,119,119,119,119,118
1,1:0000985,,POE,,118,118,118,118,118,118
1,1:0000985,,POD,118,119,119,119,119,119,118
1,1:0000985,,DST,119,119,119,119,119,119,118
1,1:0000986,,POE,,118,118,118,118,118,118
1,1:0000986,,POD,118,119,119,119,119,119,118
1,1:0000986,,DST,119,119,119,119,119,119,118
1,1:0000987,,POE,,118,118,118,118,118,118
1,1:0000987,,POD,118,119,119,119,119,120,118
1,1:0000987,,DST,119,119,119,119,119,120,118
1,1:0000988,,POE,,118,118,118,118,118,118
1,1:0000988,,POD,118,118,118,118,120,120,118
1,1:0000988,,DST,118,118,118,118,120,120,118
1,1:0000989,,POE,,118,118,118,118,118,118
1,1:0000989,,POD,118,118,118,118,119,119,118
1,1:0000989,,DST,118,118,118,118,119,119,118
1,1:0000990,,POE,,118,118,118,118,118,118
1,1:0000990,,POD,118,119,119,119,119,119,118
1,1:0000990,,DST,119,119,119,119,119,119,118
1,1:0000991,,POE,,118,118,118,118,118,118
1,1:0000991,,POD,118,119,119,119,119,119,118
1,1:0000991,,DST,119,119,119,119,119,119,118
1,1:0000992,,POE,,118,118,118,118,118,125
1,1:0000993,,POE,,119,119,119,119,119,119
1,1:0000993,,POD,119,120,120,120,120,120,119
1,1:0000993,,DST,120,120,120,120,120,120,119
1,1:0000994,,POE,,119,119,119,119,119,119
1,1:0000994,,POD,119,120,120,120,120,120,119
1,1:0000994,,DST,120,120,120,120,120,120,119
1,1:0000995,,POE,,119,119,119,119,119,119
1,1:0000995,,POD,119,120,120,120,120,120,119
1,1:0000995,,DST,120,120,120,120,120,120,119
1,1:0000996,,POE,,119,119,119,119,119,119
1,1:0000996,,POD,119,120,120,120,120,120,119
1,1:0000996,,DST,120,120,120,120,120,120,119
1,1:0000997,,POE,,119,119,119,119,119,119
1,1:0000997,,POD,119,120,120,120,120,120,119
1,1:0000997,,DST,120,120,120,120,120,120,119
1,1:0000998,,POE,,119,119,119,119,119,119
1,1:0000998,,POD,119,120,120,120,120,120,119
1,1:0000998,,DST,120,120,120,120,120,120,119
1,1:0000999,,POE,,119,119,119,119,119,119
1,1:0000999,,POD,119,120,120,120,120,120,119
1,1:0000999,,DST,120,120,120,120,120,120,119
1,1:0001000,,POE,,119,119,119,119,119,119
1,1:0001000,,POD,119,120,120,120,120,120,119
1,1:0001000,,DST,120,120,120,120,120,120,119
1,1:0001001,,POE,,119,119,119,119,119,119
1,1:0001001,,POD,119,120,120,120,120,120,119
1,1:0001001,,DST,120,120,120,120,120,120,119
1,1:0001002,,DST,135,137,137,137,137,137,135
1,1:0001003,,DST,132,134,134,134,134,134,135
1,1:0001004,,DST,132,134,134,134,134,136,135
1,1:0001005,,POE,,120,120,120,120,120,120
1,1:0001005,,POD,120,121,121,121,121,121,120
1,1:0001005,,DST,121,121,121,121,121,121,120
1,1:0001006,,POE,,120,120,120,120,120,120
1,1:0001006,,POD,120,121,121,121,121,121,120
1,1:0001006,,DST,121,121,121,121,121,121,120
1,1:0001007,,POE,,120,120,120,120,120,120
1,1:0001007,,POD,120,121,121,121,121,121,120
1,1:0001007,,DST,121,121,121,121,121,121,120
1,1:0001008,,POE,,120,120,120,120,120,120
1,1:0001008,,POD,120,121,121,121,121,121,120
1,1:0001008,,DST,121,121,121,121,121,121,120
1,1:0001009,,POE,,120,120,120,120,120,120
1,1:0001009,,POD,120,121,121,121,121,121,120
1,1:0001009,,DST,121,121,121,121,121,121,120
1,1:0001010,,POE,,120,120,120,120,120,120
1,1:0001010,,POD,120,121,121,121,121,121,120
1,1:0001010,,DST,121,121,121,121,121,121,120
1,1:0001011,,POE,,120,120,120,120,120,120
1,1:0001011,,POD,120,121,121,121,121,121,120
1,1:0001011,,DST,121,121,121,121,121,121,120
1,1:0001012,,POE,,120,120,120,120,120,120
1,1:0001012,,POD,120,121,121,121,121,121,120
1,1:0001012,,DST,121,121,121,121,121,121,120
1,1:0001013,,POE,,120,120,120,120,120,120
1,1:0001013,,POD,120,121,121,121,121,121,120
1,1:0001013,,DST,121,121,121,121,121,121,120
1,1:0001014,,POE,,120,120,120,120,120,120
1,1:0001014,,POD,120,121,121,121,121,121,120
1,1:0001014,,DST,121,121,121,121,121,121,120
1,1:0001015,,POE,,120,120,120,120,120,120
1,1:0001015,,POD,120,121,121,121,121,121,120
1,1:0001015,,DST,121,121,121,121,121,121,120
1,1:0001016,,POE,,120,120,120,120,120,120
1,1:0001016,,POD,120,121,121,121,121,121,120
1,1:0001016,,DST,121,121,121,121,121,121,120
1,1:0001017,,DST,135,137,137,137,137,137,136
1,1:0001018,,DST,133,134,134,134,134,134,136
1,1:0001019,,DST,133,134,134,134,134,135,136
1,1:0001020,,POE,,121,121,121,121,121,121
1,1:0001020,,POD,121,121,121,121,121,122,121
1,1:0001020,,DST,121,121,121,121,121,122,121
1,1:0001021,,POE,,121,121,121,121,121,121
1,1:0001021,,POD,121,122,123,123,123,123,121
1,1:0001021,,DST,122,122,123,123,123,123,121
1,1:0001022,,POE,,121,121,121,121,121,121
1,1:0001022,,POD,121,121,121,121,121,121,121
1,1:0001022,,DST,121,121,121,121,121,121,121
1,1:0001023,,POE,,121,121,121,121,121,121
1,1:0001023,,POD,121,121,122,122,122,122,121
1,1:0001023,,DST,121,121,122,122,122,122,121
1,1:0001024,,POE,,121,121,121,121,121,121
1,1:0001024,,POD,121,122,122,122,122,122,121
1,1:0001024,,DST,122,122,122,122,122,122,121
1,1:0001025,,POE,,121,121,121,121,121,121
1,1:0001025,,POD,121,122,122,122,122,122,121
1,1:0001025,,DST,122,122,122,122,122,122,121
1,1:0001026,,POE,,121,121,121,121,121,121
1,1:0001026,,POD,121,122,122,122,122,122,121
1,1:0001026,,DST,122,122,122,122,122,122,121
1,1:0001027,,POE,,121,121,121,121,121,121
1,1:0001027,,POD,121,122,122,122,122,122,121
1,1:0001027,,DST,122,122,122,122,122,122,121
1,1:0001028,,POE,,121,121,121,121,121,121
1,1:0001028,,POD,121,122,122,122,122,122,121
1,1:0001028,,DST,122,122,122,122,122,122,121
1,1:0001029,,DST,135,137,137,137,137,137,137
1,1:0001030,,DST,133,134,135,135,135,135,137
1,1:0001031,,DST,133,135,135,135,135,135,137
1,1:0001032,,POE,,122,122,122,122,122,122
1,1:0001032,,POD,122,122,123,123,123,123,122
1,1:0001032,,DST,122,122,123,123,123,123,122
1,1:0001033,,POE,,122,122,122,122,122,122
1,1:0001033,,POD,122,122,122,122,123,123,122
1,1:0001033,,DST,122,122,122,122,123,123,122
1,1:0001034,,POE,,122,122,122,122,122,122
1,1:0001034,,POD,122,123,123,123,123,123,122
1,1:0001034,,DST,123,123,123,123,123,123,122
1,1:0001035,,POE,,122,122,122,122,122,122
1,1:0001035,,POD,122,123,123,123,123,123,122
1,1:0001035,,DST,123,123,123,123,123,123,122
1,1:0001036,,POE,,122,122,122,122,122,122
1,1:0001036,,POD,122,123,123,123,123,123,122
1,1:0001036,,DST,123,123,123,123,123,123,122
1,1:0001037,,POE,,122,122,122,122,122,122
1,1:0001037,,POD,122,123,123,123,123,123,122
1,1:0001037,,DST,123,123,123,123,123,123,122
1,1:0001038,,POE,,122,122,122,122,122,122
1,1:0001038,,POD,122,123,123,123,123,123,122
1,1:0001038,,DST,123,123,123,123,123,123,122
1,1:0001039,,POE,,122,122,122,122,122,129
1,1:0001040,,DST,135,137,137,138,138,138,138
1,1:0001041,,DST,134,136,137,137,137,137,138
1,1:0001042,,DST,135,137,137,137,137,137,138
1,1:0001043,,POE,,123,123,123,123,123,123
1,1:0001043,,POD,123,123,123,123,124,124,123
1,1:0001043,,DST,123,123,123,123,124,124,123
1,1:0001044,,POE,,123,123,123,123,123,123
1,1:0001044,,POD,123,124,124,124,124,124,123
1,1:0001044,,DST,124,124,124,124,124,124,123
1,1:0001045,,POE,,123,123,123,123,123,123
1,1:0001045,,POD,123,124,124,124,124,124,123
1,1:0001045,,DST,124,124,124,124,124,124,123
1,1:0001046,,POE,,123,123,123,123,123,123
1,1:0001046,,POD,123,124,124,124,124,124,123
1,1:0001046,,DST,124,124,124,124,124,124,123
1,1:0001047,,POE,,123,123,123,123,123,123
1,1:0001047,,POD,123,124,124,124,124,124,123
1,1:0001047,,DST,124,124,124,124,124,124,123
1,1:0001048,,POE,,123,123,123,123,123,123
1,1:0001048,,POD,123,124,124,124,124,124,123
1,1:0001048,,DST,124,124,124,124,124,124,123
1,1:0001049,,POE,,123,123,123,123,123,123
1,1:0001049,,POD,123,124,124,124,124,124,123
1,1:0001049,,DST,124,124,124,124,124,124,123
1,1:0001050,,POE,,123,123,123,123,123,123
1,1:0001050,,POD,123,124,124,124,124,124,123
1,1:0001050,,DST,124,124,124,124,124,124,123
1,1:0001051,,POE,,123,123,123,123,123,123
1,1:0001051,,POD,123,124,124,124,124,124,123
1,1:0001051,,DST,124,124,124,124,124,124,123
1,1:0001052,,DST,135,137,137,138,138,138,139
1,1:0001053,,DST,136,137,137,137,137,137,139
1,1:0001054,,DST,135,137,137,137,137,137,139
1,1:0001055,,POE,,124,124,124,124,124,124
1,1:0001055,,POD,124,125,125,125,125,125,124
1,1:0001055,,DST,125,125,125,125,125,125,124
1,1:0001056,,POE,,124,124,124,124,124,124
1,1:0001056,,POD,124,124,124,125,125,125,124
1,1:0001056,,DST,124,124,124,125,125,125,124
1,1:0001057,,POE,,124,124,124,124,124,124
1,1:0001057,,POD,124,125,125,125,125,125,124
1,1:0001057,,DST,125,125,125,125,125,125,124
1,1:0001058,,POE,,124,124,124,124,124,124
1,1:0001058,,POD,124,125,125,125,125,125,124
1,1:0001058,,DST,125,125,125,125,125,125,124
1,1:0001059,,POE,,124,124,124,124,124,124
1,1:0001059,,POD,124,125,125,125,125,125,124
1,1:0001059,,DST,125,125,125,125,125,125,124
1,1:0001060,,POE,,124,124,124,124,124,124
1,1:0001060,,POD,124,125,125,125,125,125,124
1,1:0001060,,DST,125,125,125,125,125,125,124
1,1:0001061,,POE,,124,124,124,124,124,124
1,1:0001061,,POD,124,125,125,125,125,125,124
1,1:0001061,,DST,125,125,125,125,125,125,124
1,1:0001062,,POE,,125,125,125,125,125,125
1,1:0001062,,POD,125,125,126,126,126,126,125
1,1:0001062,,DST,125,125,126,126,126,126,125
1,1:0001063,,POE,,125,125,125,125,125,125
1,1:0001063,,POD,125,126,126,126,126,126,125
1,1:0001063,,DST,126,126,126,126,126,126,125
1,1:0001064,,POE,,125,125,125,125,125,125
1,1:0001064,,POD,125,126,126,126,126,126,125
1,1:0001064,,DST,126,126,126,126,126,126,125
1,1:0001065,,POE,,125,125,125,125,125,125
1,1:0001065,,POD,125,126,126,126,126,126,125
1,1:0001065,,DST,126,126,126,126,126,126,125
1,1:0001066,,POE,,125,125,125,125,125,125
1,1:0001066,,POD,125,126,126,126,126,126,125
1,1:0001066,,DST,126,126,126,126,126,126,125
1,1:0001067,,POE,,125,125,125,125,125,125
1,1:0001067,,POD,125,126,126,126,126,126,125
1,1:0001067,,DST,126,126,126,126,126,126,125
1,1:0001068,,POE,,125,125,125,125,125,125
1,1:0001068,,POD,125,126,126,126,126,126,125
1,1:0001068,,DST,126,126,126,126,126,126,125
1,1:0001069,,POE,,125,125,125,125,125,125
1,1:0001069,,POD,125,126,126,126,126,126,125
1,1:0001069,,DST,126,126,126,126,126,126,125
1,1:0001070,,POE,,125,125,125,125,125,125
1,1:0001070,,POD,125,126,126,126,126,126,125
1,1:0001070,,DST,126,126,126,126,126,126,125
1,1:0001071,,DST,140,140,140,140,140,140,126
1,1:0001072,,DST,146,147,152,152,152,152,141
1,1:0001073,,DST,138,139,141,142,142,142,141
1,1:0001074,,DST,138,139,139,139,139,139,141
1,1:0001075,,POE,,126,126,126,126,126,126
1,1:0001075,,POD,126,128,128,128,128,128,126
1,1:0001075,,DST,128,128,128,128,128,128,126
1,1:0001076,,POE,,126,126,126,126,126,126
1,1:0001076,,POD,126,128,128,128,128,128,126
1,1:0001076,,DST,128,128,128,128,128,128,126
1,1:0001077,,POE,,126,126,126,126,126,126
1,1:0001077,,POD,126,127,127,127,127,127,126
1,1:0001077,,DST,127,127,127,127,127,127,126
1,1:0001078,,POE,,126,126,126,126,126,126
1,1:0001078,,POD,126,127,127,127,127,127,126
1,1:0001078,,DST,127,127,127,127,127,127,126
1,1:0001079,,POE,,126,126,126,126,126,126
1,1:0001079,,POD,126,126,127,127,127,127,126
1,1:0001079,,DST,126,126,127,127,127,127,126
1,1:0001080,,POE,,126,126,126,126,126,126
1,1:0001080,,POD,126,127,127,127,127,127,126
1,1:0001080,,DST,127,127,127,127,127,127,126
1,1:0001081,,POE,,126,126,126,126,126,126
1,1:0001081,,POD,126,127,127,127,127,127,126
1,1:0001081,,DST,127,127,127,127,127,127,126
1,1:0001082,,POE,,126,126,126,126,126,126
1,1:0001082,,POD,126,127,127,127,127,127,126
1,1:0001082,,DST,127,127,127,127,127,127,126
1,1:0001083,,POE,,126,126,126,126,126,126
1,1:0001083,,POD,126,127,127,127,127,127,126
1,1:0001083,,DST,127,127,127,127,127,127,126
1,1:0001084,,POE,,126,126,126,126,126,126
1,1:0001084,,POD,126,127,127,127,127,127,126
1,1:0001084,,DST,127,127,127,127,127,127,126
1,1:0001085,,DST,140,141,141,141,142,142,142
1,1:0001086,,DST,138,139,139,139,139,139,142
1,1:0001087,,DST,138,139,139,140,140,140,142
1,1:0001088,,POE,,127,127,127,127,127,127
1,1:0001088,,POD,127,128,128,128,128,128,127
1,1:0001088,,DST,128,128,128,128,128,128,127
1,1:0001089,,POE,,127,127,127,127,127,127
1,1:0001089,,POD,127,128,128,128,128,128,127
1,1:0001089,,DST,128,128,128,128,128,128,127
1,1:0001090,,POE,,127,127,127,127,127,127
1,1:0001090,,POD,127,128,128,128,128,128,127
1,1:0001090,,DST,128,128,128,128,128,128,127
1,1:0001091,,POE,,127,127,127,127,127,127
1,1:0001091,,POD,127,128,128,128,128,128,127
1,1:0001091,,DST,128,128,128,128,128,128,127
1,1:0001092,,POE,,127,127,127,127,127,127
1,1:0001092,,POD,127,128,128,128,128,128,127
1,1:0001092,,DST,128,128,128,128,128,128,127
1,1:0001093,,POE,,127,127,127,127,127,127
1,1:0001093,,POD,127,128,128,128,128,128,127
1,1:0001093,,DST,128,128,128,128,128,128,127
1,1:0001094,,POE,,127,127,127,127,127,127
1,1:0001094,,POD,127,128,128,128,128,128,127
1,1:0001094,,DST,128,128,128,128,128,128,127
1,1:0001095,,POE,,127,127,127,127,127,127
1,1:0001095,,POD,127,128,128,128,128,128,127
1,1:0001095,,DST,128,128,128,128,128,128,127
1,1:0001096,,POE,,127,127,127,127,127,127
1,1:0001096,,POD,127,129,129,129,129,129,127
1,1:0001096,,DST,129,129,129,129,129,129,127
1,1:0001097,,DST,145,145,146,146,146,146,143
1,1:0001098,,DST,140,142,142,142,142,142,143
1,1:0001099,,DST,140,142,142,142,142,142,143
1,1:0001100,,POE,,128,128,128,128,128,128
1,1:0001100,,POD,128,129,129,129,129,129,128
1,1:0001100,,DST,129,129,129,129,129,129,128
1,1:0001101,,POE,,128,128,128,128,128,128
1,1:0001101,,POD,128,129,130,130,130,130,128
1,1:0001101,,DST,129,129,130,130,130,130,128
1,1:0001102,,POE,,128,128,128,128,128,128
1,1:0001102,,POD,128,130,130,130,130,130,128
1,1:0001102,,DST,130,130,130,130,130,130,128
1,1:0001103,,POE,,128,128,128,128,128,128
1,1:0001103,,POD,128,129,129,129,129,129,128
1,1:0001103,,DST,129,129,129,129,129,129,128
1,1:0001104,,POE,,128,128,128,128,128,128
1,1:0001104,,POD,128,129,129,129,129,129,128
1,1:0001104,,DST,129,129,129,129,129,129,128
1,1:0001105,,POE,,128,128,128,128,128,128
1,1:0001105,,POD,128,129,129,129,129,129,128
1,1:0001105,,DST,129,129,129,129,129,129,128
1,1:0001106,,POE,,128,128,128,128,128,128
1,1:0001106,,POD,128,129,129,129,129,129,128
1,1:0001106,,DST,129,129,129,129,129,129,128
1,1:0001107,,POE,,128,128,128,128,128,128
1,1:0001107,,POD,128,129,129,129,129,129,128
1,1:0001107,,DST,129,129,129,129,129,129,128
1,1:0001108,,POE,,128,128,128,128,128,128
1,1:0001108,,POD,128,129,129,129,129,129,128
1,1:0001108,,DST,129,129,129,129,129,129,128
1,1:0001109,,POE,,128,128,128,128,128,133
1,1:0001110,,DST,139,142,146,147,147,147,144
1,1:0001111,,DST,141,142,142,142,142,142,144
1,1:0001112,,DST,141,142,142,142,142,142,144
1,1:0001113,,POE,,129,129,129,129,129,129
1,1:0001113,,POD,129,131,131,131,131,131,129
1,1:0001113,,DST,131,131,131,131,131,131,129
1,1:0001114,,POE,,129,129,129,129,129,129
