Model,FedTime,Name,GeneratingOrg,ReceivingOrg,Origin,RLD,POE,POD,Destination,Operation,RDD,CargoType,Amount,Commodity,CargoCategoryCode,HighPriority,Platform,NumPlatforms,ToPoeOwnerName,ToPodOwnerName,ToPodMode,ToDestOwnerName
MAIN,143.05,1:0001287,MECHANICSBURG,BIR EL ATER,PVSD,152,"","",BQWK,THEATER1,159,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,143.05,1:0001288,PHILADELPHIA,BIR EL ATER,TECV,152,"","",BQWK,THEATER1,159,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,144.05,1:0001289,BIR EL ATER,GABES (HNTM),BQWK,144,"","",HNTM,THEATER1,144,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,144.05,1:0001290,BIR EL ATER,GABES (HNTM),BQWK,144,"","",HNTM,THEATER1,144,STONS,34.63897705078125,GEN-RESUPPLY,JDB,true,PALLET_463L,35,,,LAND,
MAIN,144.05,1:0001291,MECHANICSBURG,BIR EL ATER,PVSD,144,"","",BQWK,THEATER1,160,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,144.05,1:0001292,MECHANICSBURG,BIR EL ATER,PVSD,153,"","",BQWK,THEATER1,160,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,144.05,1:0001293,PHILADELPHIA,BIR EL ATER,TECV,153,"","",BQWK,THEATER1,160,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,145.05,1:0001294,BIR EL ATER,TEBESSA,BQWK,145,"","",WSVC,THEATER1,145,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,145.05,1:0001295,BIR EL ATER,TEBESSA,BQWK,145,"","",WSVC,THEATER1,145,STONS,23.36102294921875,GEN-RESUPPLY,JDB,true,PALLET_463L,24,,,LAND,
MAIN,145.05,1:0001296,SEABASE,ABN,SEA1,145,"","",BQWK,THEATER1,152,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,145.05,1:0001297,MECHANICSBURG,BIR EL ATER,PVSD,145,"","",BQWK,THEATER1,161,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,145.05,1:0001298,MECHANICSBURG,BIR EL ATER,PVSD,154,"","",BQWK,THEATER1,161,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,145.05,1:0001299,PHILADELPHIA,BIR EL ATER,TECV,154,"","",BQWK,THEATER1,161,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,146.05,1:0001300,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001301,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001302,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001303,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001304,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001305,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001306,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001307,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001308,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001309,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001310,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001311,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001312,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001313,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001314,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001315,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001316,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,146.05,1:0001317,BIR EL ATER,TEBESSA,BQWK,146,"","",WSVC,THEATER1,146,STONS,14.0,GEN-RESUPPLY,JDB,true,PALLET_463L,14,,,LAND,
MAIN,146.05,1:0001318,MECHANICSBURG,BIR EL ATER,PVSD,146,"","",BQWK,THEATER1,162,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,146.05,1:0001319,MECHANICSBURG,BIR EL ATER,PVSD,155,"","",BQWK,THEATER1,162,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,146.05,1:0001320,PHILADELPHIA,BIR EL ATER,TECV,155,"","",BQWK,THEATER1,162,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,147.05,1:0001321,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001322,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001323,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001324,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001325,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001326,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001327,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001328,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001329,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001330,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001331,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001332,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001333,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001334,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001335,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,147.05,1:0001336,BIR EL ATER,TEBESSA,BQWK,147,"","",WSVC,THEATER1,147,STONS,6.0,GEN-RESUPPLY,JDB,true,PALLET_463L,6,,,LAND,
MAIN,147.05,1:0001337,MECHANICSBURG,BIR EL ATER,PVSD,147,"","",BQWK,THEATER1,147,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,147.05,1:0001338,MECHANICSBURG,BIR EL ATER,PVSD,147,"","",BQWK,THEATER1,147,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,147.05,1:0001339,PHILADELPHIA,BIR EL ATER,TECV,147,"","",BQWK,THEATER1,147,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,148.05,1:0001340,BIR EL ATER,TEBESSA,BQWK,148,"","",WSVC,THEATER1,148,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,148.05,1:0001341,BIR EL ATER,TEBESSA,BQWK,148,"","",WSVC,THEATER1,148,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,148.05,1:0001342,BIR EL ATER,TEBESSA,BQWK,148,"","",WSVC,THEATER1,148,STONS,17.0,GEN-RESUPPLY,JDB,true,PALLET_463L,17,,,LAND,
MAIN,148.05,1:0001343,MECHANICSBURG,BIR EL ATER,PVSD,148,"","",BQWK,THEATER1,148,STONS,498.2438049316406,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,56,,,SEA,
MAIN,148.05,1:0001344,MECHANICSBURG,BIR EL ATER,PVSD,148,"","",BQWK,THEATER1,148,STONS,27.680212020874023,GEN-RESUPPLY,JDB,false,PALLET_463L,28,,,AIR,
MAIN,148.05,1:0001345,PHILADELPHIA,BIR EL ATER,TECV,148,"","",BQWK,THEATER1,148,STONS,27.680212020874023,GEN-RESUPPLY,JDB,false,PALLET_463L,28,,,AIR,
MAIN,148.05,1:0001346,SEABASE,ABN,SEA1,148,"","",BQWK,THEATER1,155,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,149.05,1:0001347,BIR EL ATER,JERBA-ZARZIS,BQWK,149,"","",JEAH,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001348,BIR EL ATER,JERBA-ZARZIS,BQWK,149,"","",JEAH,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001349,BIR EL ATER,JERBA-ZARZIS,BQWK,149,"","",JEAH,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001350,BIR EL ATER,GAFSA,BQWK,149,"","",HPBF,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001351,BIR EL ATER,GAFSA,BQWK,149,"","",HPBF,THEATER1,149,STONS,36.35400390625,GEN-RESUPPLY,JDB,true,PALLET_463L,37,,,LAND,
MAIN,149.05,1:0001352,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001353,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001354,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001355,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001356,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001357,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001358,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001359,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001360,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001361,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,149.05,1:0001362,BIR EL ATER,TEBESSA,BQWK,149,"","",WSVC,THEATER1,149,STONS,17.35400390625,GEN-RESUPPLY,JDB,false,PALLET_463L,18,,,LAND,
MAIN,149.05,1:0001363,MECHANICSBURG,SEABASE,PVSD,149,"","",SEA1,THEATER1,164,STONS,50.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,6,,,SEA,
MAIN,150.05,1:0001364,BIR EL ATER,JERBA-ZARZIS,BQWK,150,"","",JEAH,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001365,BIR EL ATER,JERBA-ZARZIS,BQWK,150,"","",JEAH,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001366,BIR EL ATER,JERBA-ZARZIS,BQWK,150,"","",JEAH,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001367,BIR EL ATER,JERBA-ZARZIS,BQWK,150,"","",JEAH,THEATER1,150,STONS,46.129974365234375,GEN-RESUPPLY,JDB,true,PALLET_463L,47,,,LAND,
MAIN,150.05,1:0001368,BIR EL ATER,GAFSA,BQWK,150,"","",HPBF,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001369,BIR EL ATER,GAFSA,BQWK,150,"","",HPBF,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001370,BIR EL ATER,GAFSA,BQWK,150,"","",HPBF,THEATER1,150,STONS,25.531005859375,GEN-RESUPPLY,JDB,true,PALLET_463L,26,,,LAND,
MAIN,150.05,1:0001371,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001372,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001373,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001374,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001375,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001376,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001377,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001378,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001379,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001380,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,150.05,1:0001381,BIR EL ATER,TEBESSA,BQWK,150,"","",WSVC,THEATER1,150,STONS,42.98297119140625,GEN-RESUPPLY,JDB,false,PALLET_463L,43,,,LAND,
MAIN,150.05,1:0001382,MECHANICSBURG,BIR EL ATER,PVSD,150,"","",BQWK,THEATER1,166,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,150.05,1:0001383,MECHANICSBURG,BIR EL ATER,PVSD,159,"","",BQWK,THEATER1,166,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,150.05,1:0001384,PHILADELPHIA,BIR EL ATER,TECV,159,"","",BQWK,THEATER1,166,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,151.05,1:0001385,BIR EL ATER,JERBA-ZARZIS,BQWK,151,"","",JEAH,THEATER1,151,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001386,BIR EL ATER,JERBA-ZARZIS,BQWK,151,"","",JEAH,THEATER1,151,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001387,BIR EL ATER,JERBA-ZARZIS,BQWK,151,"","",JEAH,THEATER1,151,STONS,49.48497009277344,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001388,BIR EL ATER,GABES (HNTM),BQWK,151,"","",HNTM,THEATER1,151,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001389,BIR EL ATER,GAFSA,BQWK,151,"","",HPBF,THEATER1,151,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001390,BIR EL ATER,TEBESSA,BQWK,151,"","",WSVC,THEATER1,151,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001391,BIR EL ATER,TEBESSA,BQWK,151,"","",WSVC,THEATER1,151,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001392,BIR EL ATER,TEBESSA,BQWK,151,"","",WSVC,THEATER1,151,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001393,BIR EL ATER,TEBESSA,BQWK,151,"","",WSVC,THEATER1,151,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,151.05,1:0001394,BIR EL ATER,TEBESSA,BQWK,151,"","",WSVC,THEATER1,151,STONS,40.827392578125,GEN-RESUPPLY,JDB,false,PALLET_463L,41,,,LAND,
MAIN,151.05,1:0001395,MECHANICSBURG,BIR EL ATER,PVSD,151,"","",BQWK,THEATER1,167,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,151.05,1:0001396,MECHANICSBURG,BIR EL ATER,PVSD,160,"","",BQWK,THEATER1,167,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,151.05,1:0001397,PHILADELPHIA,BIR EL ATER,TECV,160,"","",BQWK,THEATER1,167,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,152.05,1:0001398,BIR EL ATER,GABES (HNTM),BQWK,152,"","",HNTM,THEATER1,152,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,152.05,1:0001399,SEABASE,ABN,SEA1,152,"","",BQWK,THEATER1,159,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,152.05,1:0001400,MECHANICSBURG,BIR EL ATER,PVSD,152,"","",BQWK,THEATER1,168,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,152.05,1:0001401,MECHANICSBURG,BIR EL ATER,PVSD,161,"","",BQWK,THEATER1,168,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,152.05,1:0001402,PHILADELPHIA,BIR EL ATER,TECV,161,"","",BQWK,THEATER1,168,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,153.05,1:0001403,BIR EL ATER,GABES (HNTM),BQWK,153,"","",HNTM,THEATER1,153,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,153.05,1:0001404,BIR EL ATER,TEBESSA,BQWK,153,"","",WSVC,THEATER1,153,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,153.05,1:0001405,BIR EL ATER,TEBESSA,BQWK,153,"","",WSVC,THEATER1,153,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,153.05,1:0001406,BIR EL ATER,TEBESSA,BQWK,153,"","",WSVC,THEATER1,153,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,153.05,1:0001407,BIR EL ATER,TEBESSA,BQWK,153,"","",WSVC,THEATER1,153,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,153.05,1:0001408,BIR EL ATER,TEBESSA,BQWK,153,"","",WSVC,THEATER1,153,STONS,4.7056884765625,GEN-RESUPPLY,JDB,false,PALLET_463L,5,,,LAND,
MAIN,154.05,1:0001409,BIR EL ATER,GABES (HNTM),BQWK,154,"","",HNTM,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001410,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001411,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001412,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001413,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001414,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001415,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001416,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001417,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001418,BIR EL ATER,TEBESSA,BQWK,154,"","",WSVC,THEATER1,154,STONS,31.6290283203125,GEN-RESUPPLY,JDB,false,PALLET_463L,32,,,LAND,
MAIN,154.05,1:0001419,BIR EL ATER,GAFSA,BQWK,154,"","",HPBF,THEATER1,154,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,154.05,1:0001420,MECHANICSBURG,BIR EL ATER,PVSD,154,"","",BQWK,THEATER1,170,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,154.05,1:0001421,MECHANICSBURG,BIR EL ATER,PVSD,163,"","",BQWK,THEATER1,170,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,154.05,1:0001422,PHILADELPHIA,BIR EL ATER,TECV,163,"","",BQWK,THEATER1,170,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,155.05,1:0001423,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001424,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001425,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,155.05,1:0001426,BIR EL ATER,TEBESSA,BQWK,155,"","",WSVC,THEATER1,155,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
