Model,FedTime,AssetID,AssetType,FromLocation,RampName,FromTime,MissionID,Mode,ToLocation,ToTime,CrewDutyLeft,CrewStatus,GroundDelay,LoadDelay,FuelAmount,ChannelMissionId,ConfigurationChange,ReconfigureTime
MAIN,28.9,KC10-XDAT032,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.866205,KC10-XDAT032-D0025R0001S01,AIR,XDAT,29.106802,0.24914289,WORK,0,0,0,,false,0
MAIN,28.9,B747-400-XDAT002,B-747P,TYFR,RAMP1,28.898481,B747-400-XDAT002-D0026R0005S01,AIR,XDAT,29.382566,0.5520833,REST,0,0,0,,false,0
MAIN,28.95,B747-400-XDAT005,B-747P,CWKW,RAMP1,28.904324,B747-400-XDAT005-D0027R0003S01,AIR,FUQN,29.031927,0.5520833,REST,0,0,0,,false,0
MAIN,28.95,KC10-XDAT036,KC-10,MQNA,RAMP1,28.910007,KC10-XDAT036-D0025R0001S01,AIR,PTFL,29.150448,0.5520833,REST,0,0,0,,false,0
MAIN,28.95,B747-400-XDAT006,B-747P,HNTK,GABES -HNTK-APT-parking,28.93516,B747-400-XDAT006-D0027R0002S01,AIR,MQNA,29.128666,0.32335067,WORK,0,0,0,,false,0
MAIN,29,B747-400-AEDY002,B-747P,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.953503,B747-400-AEDY002-D0027R0002S01,AIR,HNTK,29.300291,0.5520833,REST,0,0,0,,false,0
MAIN,29,B747-400-XDAT003,B-747P,HNTK,GABES -HNTK-APT-parking,28.971582,B747-400-XDAT003-D0026R0004S01,AIR,TYFR,29.090939,0.32335067,WORK,0,0,0,,false,0
MAIN,29.05,KC10-XDAT001,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29,KC10-XDAT001-D0029R0005S01,AIR,FJXT,29.210184,0.5520833,CHANGE,0,0,0,,false,0
MAIN,29.05,KC10-XDAT002,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29,KC10-XDAT002-D0029R0005S01,AIR,MBPB,29.135532,0.5520833,CHANGE,0,0,0,,false,0
MAIN,29.05,KC10-XDAT004,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29,KC10-XDAT004-D0029R0004S01,AIR,MBPB,29.135532,0.5520833,CHANGE,0,0,0,,false,0
MAIN,29.05,B747-400-AEDY004,B-747P,AEDY,RAMP1,29,B747-400-AEDY004-D0029R0002S01,AIR,PTFL,29.310263,0.5520833,CHANGE,0,0,0,,false,0
MAIN,29.05,KC10-XDAT033,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.025448,KC10-XDAT033-D0025R0001S01,AIR,XDAT,29.266045,0.5520833,REST,0,0,0,,false,0
MAIN,29.1,KC10-XDAT034,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.087948,KC10-XDAT034-D0025R0001S01,AIR,XDAT,29.328545,0.5520833,REST,0,0,0,,false,0
MAIN,29.15,KC10-XDAT037,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.108782,KC10-XDAT037-D0025R0001S02,AIR,FJXT,29.119238,0.24914289,WORK,0,0,0,,false,0
MAIN,29.2,KC10-XDAT035,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.150448,KC10-XDAT035-D0025R0001S01,AIR,XDAT,29.391045,0.5520833,REST,0,0,0,,false,0
MAIN,29.2,B747-400-XDAT005,B-747P,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,29.156927,B747-400-XDAT005-D0027R0003S01,AIR,TYFR,29.273481,0.29947913,WORK,0,0,0,,false,0
MAIN,29.2,KC10-XDAT032,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.169302,KC10-XDAT032-D0029R0002S01,AIR,MBPB,29.304834,0.5520833,CHANGE,0,0,0,,false,0
MAIN,29.2,B747-400-AEDY003,B-747P,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,29.173254,B747-400-AEDY003-D0028R0002S01,AIR,AWUB,29.258213,0.5520833,REST,0,0,0,,false,0
MAIN,29.2,B747-400-AEDY001,B-747P,AWUB,UNKNOWN,29.193727,B747-400-AEDY001-D0027R0003S01,AIR,HNTK,29.629734,0.5520833,REST,0,0,0,,false,0
MAIN,29.25,KC10-XDAT036,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.212948,KC10-XDAT036-D0025R0001S02,AIR,FJXT,29.223404,0.24914289,WORK,0,0,0,,false,0
MAIN,29.25,KC10-XDAT002,KC-10,MBPB,UNKNOWN,29.227257,KC10-XDAT002-D0029R0005S01,AIR,PTFL,29.367754,0.32482693,WORK,0,0,0,,false,0
MAIN,29.25,KC10-XDAT004,KC-10,MBPB,UNKNOWN,29.227257,KC10-XDAT004-D0029R0004S01,AIR,PTFL,29.367754,0.32482693,WORK,0,0,0,,false,0
MAIN,29.3,KC10-XDAT003,KC-10,CWKW,RAMP1,29.265259,KC10-XDAT003-D0027R0003S01,AIR,FUQN,29.400675,0.5520833,REST,0,0,0,,false,0
MAIN,29.35,KC10-XDAT030,KC-10,TMKH,POPE AFB -TMKH-MAP-PARKING,29.335041,KC10-XDAT030-D0025R0001S02,AIR,MQNA,29.572964,0.5520833,REST,0.25356865,0,0,,false,0
MAIN,29.4,B747-400-AEDY004,B-747P,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.372763,B747-400-AEDY004-D0029R0002S01,AIR,BPWZ,29.548254,0.17932126,WORK,0,0,0,,false,0
MAIN,29.4,C17-XDAT003,C-17,MQNA,RAMP1,29.379768,C17-XDAT003-D0027R0002S01,AIR,FUQN,29.571753,0.5520833,REST,0.11642456,0,0,,false,0
MAIN,29.4,KC10-XDAT032,KC-10,MBPB,UNKNOWN,29.396559,KC10-XDAT032-D0029R0002S01,AIR,PTFL,29.537056,0.32482693,WORK,0,0,0,,false,0
MAIN,29.45,B747-400-XDAT001,B-747P,TYFR,RAMP1,29.418728,B747-400-XDAT001-D0026R0006S01,AIR,XDAT,29.902813,0.5520833,REST,0,0,0,,false,0
MAIN,29.45,B747-400-XDAT002,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.445066,B747-400-XDAT002-D0029R0006S01,AIR,UHGN,29.572956,0.5520833,CHANGE,0,0,0,,false,0
MAIN,29.5,C17-PQWY001,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,29.45486,C17-PQWY001-D0020R0002S03,AIR,PQWY,29.702848,0.5520833,REST,0,0,0,,false,0
MAIN,29.5,C17-XDAT010,C-17,TYFR,RAMP1,29.454792,C17-XDAT010-D0020R0002S03,AIR,FUQN,29.569231,0.5520833,REST,0,0,0,,false,0
MAIN,29.5,C17-XDAT004,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,29.488409,C17-XDAT004-D0025R0002S02,AIR,AWUB,29.590034,0.5520833,REST,0,0,0,,false,0
MAIN,29.55,KC10-XDAT003,KC-10,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,29.525675,KC10-XDAT003-D0027R0003S01,AIR,MQNA,29.731161,0.29166663,WORK,0,0,0,,false,0
MAIN,29.6,B747-400-XDAT004,B-747P,TYFR,RAMP1,29.557974,B747-400-XDAT004-D0027R0003S01,AIR,XDAT,30.042059,0.5520833,REST,0,0,0,,false,0
MAIN,29.6,C17-DKFX003,C-17,MQNA,RAMP1,29.572964,C17-DKFX003-D0026R0003S01,AIR,DKFX,29.870417,0.5520833,REST,0,0,0,,false,0
MAIN,29.65,C17-DKFX002,C-17,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.62108,C17-DKFX002-D0026R0004S01,AIR,PQWY,29.868622,0.5520833,REST,0,0,0,,false,0
MAIN,29.65,KC10-XDAT030,KC-10,MQNA,RAMP1,29.635464,KC10-XDAT030-D0025R0001S02,AIR,TYFR,29.798218,0.2516616,WORK,0,0,0,,false,0
MAIN,29.7,C17-XDAT010,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,29.662981,C17-XDAT010-D0020R0002S03,AIR,MQNA,29.8827,0.34389466,WORK,0,0,0,,false,0
MAIN,29.7,C17-XDAT003,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,29.665503,C17-XDAT003-D0027R0002S01,AIR,MQNA,29.885221,0.26634836,WORK,0,0,0,,false,0
MAIN,29.75,B747-400-XDAT003,B-747P,TYFR,RAMP1,29.715939,B747-400-XDAT003-D0026R0004S01,AIR,XDAT,30.200024,0.5520833,REST,0,0,0,,false,0
MAIN,29.8,B747-400-XDAT006,B-747P,MQNA,RAMP1,29.753666,B747-400-XDAT006-D0027R0002S01,AIR,XDAT,30.170477,0.5520833,REST,0,0,0,,false,0
MAIN,29.85,C17-PQWY002,C-17,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.811365,C17-PQWY002-D0016R0001S04,AIR,PQWY,30.058907,0.5520833,REST,0,0,0,,false,0
MAIN,29.9,B747-400-AEDY003,B-747P,AWUB,UNKNOWN,29.883213,B747-400-AEDY003-D0028R0002S01,AIR,HNTK,30.31922,0.5520833,REST,0,0,0,,false,0
MAIN,29.9,B747-400-XDAT005,B-747P,TYFR,RAMP1,29.898481,B747-400-XDAT005-D0027R0003S01,AIR,XDAT,30.382566,0.5520833,REST,0,0,0,,false,0
MAIN,29.95,B747-400-AEDY002,B-747P,HNTK,GABES -HNTK-APT-parking,29.925291,B747-400-AEDY002-D0027R0002S01,AIR,AEDY,30.065529,0.5520833,REST,0,0,0,,false,0
MAIN,30,C17-DKFX003,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,29.964167,C17-DKFX003-D0029R0004S01,AIR,TMKH,29.9892,0.16087961,WORK,0,0,0,,false,0
MAIN,30,B747-400-XDAT001,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,29.965313,B747-400-XDAT001-D0029R0007S01,AIR,TMKH,30.157524,0.5520833,CHANGE,0,0,0,,false,0
MAIN,30,KC10-XDAT002,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.992754,KC10-XDAT002-D0029R0005S01,AIR,TYFR,30.3112,0.5520833,REST,0,0,0,,false,0
MAIN,30,KC10-XDAT004,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,29.992754,KC10-XDAT004-D0029R0004S01,AIR,TYFR,30.3112,0.5520833,REST,0,0,0,,false,0
MAIN,30.05,C17-XDAT001,C-17,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,30,C17-XDAT001-D0030R0002S01,AIR,QYZH,30.068245,0.5520833,CHANGE,0,0,0,,false,0
MAIN,30.15,KC10-XDAT036,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,30.139027,KC10-XDAT036-D0025R0001S02,AIR,MQNA,30.356161,0.5520833,REST,0.2906227,0,0,,false,0
MAIN,30.2,KC10-XDAT032,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,30.162056,KC10-XDAT032-D0029R0002S01,AIR,TYFR,30.480501,0.5520833,REST,0,0,0,,false,0
MAIN,30.2,C17-XDAT001,C-17,QYZH,MOUNTAIN HOME AFB -QYZH-MAP-PARKING,30.161995,C17-XDAT001-D0030R0002S01,AIR,PTFL,30.356329,0.39008915,WORK,0,0,0,,false,0
MAIN,30.2,B747-400-AEDY004,B-747P,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,30.173254,B747-400-AEDY004-D0029R0002S01,AIR,UHGN,30.237423,0.5520833,REST,0,0,0,,false,0
MAIN,30.2,B747-400-XDAT002,B-747P,UHGN,ROBERT GRAY AAF -UHGN-MAP-PARKING,30.197956,B747-400-XDAT002-D0029R0006S01,AIR,JEAH,30.656202,0.5520833,REST,0,0,0,,false,0
MAIN,30.25,KC10-XDAT037,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,30.201527,KC10-XDAT037-D0025R0001S02,AIR,MQNA,30.418661,0.5520833,REST,0.45728874,0,0,,false,0
MAIN,30.25,C17-XDAT004,C-17,AWUB,UNKNOWN,30.215034,C17-XDAT004-D0025R0002S02,AIR,MQNA,30.535378,0.5520833,REST,0.35405922,0,0,,false,0
MAIN,30.3,B747-400-AEDY001,B-747P,HNTK,GABES -HNTK-APT-parking,30.254734,B747-400-AEDY001-D0027R0003S01,AIR,FUQN,30.264896,0.5520833,REST,0,0,0,,false,0
MAIN,30.3,B747-400-XDAT003,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,30.262524,B747-400-XDAT003-D0030R0005S01,AIR,UHGN,30.390413,0.5520833,CHANGE,0,0,0,,false,0
MAIN,30.3,KC10-XDAT001,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,30.264027,KC10-XDAT001-D0029R0005S01,AIR,MQNA,30.481161,0.5520833,REST,0.42884254,0,0,,false,0
MAIN,30.4,KC10-XDAT003,KC-10,MQNA,RAMP1,30.356161,KC10-XDAT003-D0027R0003S01,AIR,PTFL,30.596601,0.5520833,REST,0,0,0,,false,0
MAIN,30.4,KC10-XDAT002,KC-10,TYFR,RAMP1,30.3737,KC10-XDAT002-D0029R0005S01,AIR,CWKW,30.532562,0.17113793,WORK,0,0,0,,false,0
MAIN,30.4,KC10-XDAT004,KC-10,TYFR,RAMP1,30.3737,KC10-XDAT004-D0029R0004S01,AIR,CWKW,30.532562,0.17113793,WORK,0,0,0,,false,0
MAIN,30.4,B747-400-AEDY001,B-747P,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,30.389896,B747-400-AEDY001-D0027R0003S01,AIR,AEDY,30.52637,0.41692072,WORK,0,0,0,,false,0
MAIN,30.45,KC10-XDAT036,KC-10,MQNA,RAMP1,30.418661,KC10-XDAT036-D0025R0001S02,AIR,HNTK,30.598349,0.27244824,WORK,0,0,0,,false,0
MAIN,30.45,C17-PQWY001,C-17,PQWY,MCCHORD AFB -PQWY-MAP-PARKING,30.421598,C17-PQWY001-D0029R0003S01,AIR,FJXT,30.637545,0.5520833,REST,0,0,0,,false,0
MAIN,30.45,KC10-XDAT030,KC-10,TYFR,RAMP1,30.423218,KC10-XDAT030-D0025R0001S02,AIR,FUQN,30.529844,0.5520833,REST,0,0,0,,false,0
MAIN,30.45,B747-400-XDAT005,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,30.445066,B747-400-XDAT005-D0030R0004S01,AIR,BPWZ,30.54366,0.5520833,CHANGE,0,0,0,,false,0
MAIN,30.5,KC10-XDAT037,KC-10,MQNA,RAMP1,30.481161,KC10-XDAT037-D0025R0001S02,AIR,HNTK,30.660849,0.27244824,WORK,0,0,0,,false,0
MAIN,30.55,C17-XDAT010,C-17,MQNA,RAMP1,30.5077,C17-XDAT010-D0020R0002S03,AIR,DKFX,30.805153,0.5520833,REST,0,0,0,,false,0
MAIN,30.55,C17-XDAT003,C-17,MQNA,RAMP1,30.510221,C17-XDAT003-D0027R0002S01,AIR,DKFX,30.807674,0.5520833,REST,0,0,0,,false,0
MAIN,30.55,KC10-XDAT032,KC-10,TYFR,RAMP1,30.543001,KC10-XDAT032-D0029R0002S01,AIR,CWKW,30.701864,0.17113793,WORK,0,0,0,,false,0
MAIN,30.6,C17-DKFX002,C-17,PQWY,MCCHORD AFB -PQWY-MAP-PARKING,30.587372,C17-DKFX002-D0026R0004S02,AIR,FJXT,30.803318,0.5520833,REST,0,0,0,,false,0
MAIN,30.65,C17-DKFX003,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,30.6142,C17-DKFX003-D0029R0004S01,AIR,FJXT,30.664268,0.5520833,REST,0,0,0,,false,0
MAIN,30.7,KC10-XDAT030,KC-10,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,30.654844,KC10-XDAT030-D0025R0001S02,AIR,MQNA,30.86033,0.32045716,WORK,0,0,0,,false,0
MAIN,30.7,KC10-XDAT003,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,30.659101,KC10-XDAT003-D0027R0003S02,AIR,FJXT,30.669558,0.24914289,WORK,0,0,0,,false,0
MAIN,30.75,B747-400-XDAT006,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,30.734533,B747-400-XDAT006-D0030R0003S01,AIR,UHGN,30.862423,0.5520833,CHANGE,0.5015564,0,0,,false,0
MAIN,30.8,B747-400-XDAT001,B-747P,TMKH,POPE AFB -TMKH-MAP-PARKING,30.782524,B747-400-XDAT001-D0029R0007S01,AIR,HNTK,31.156382,0.5520833,REST,0,0,0,,false,0
MAIN,30.9,B747-400-AEDY004,B-747P,UHGN,ROBERT GRAY AAF -UHGN-MAP-PARKING,30.862423,B747-400-AEDY004-D0029R0002S01,AIR,JEAH,31.32067,0.5520833,REST,0,0,0,,false,0
MAIN,30.95,B747-400-AEDY003,B-747P,HNTK,GABES -HNTK-APT-parking,30.94422,B747-400-AEDY003-D0028R0002S01,AIR,FUQN,30.954382,0.5520833,REST,0,0,0,,false,0
MAIN,31,C17-XDAT001,C-17,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,30.981329,C17-XDAT001-D0030R0002S01,AIR,MQNA,31.206333,0.5520833,REST,0,0,0,,false,0
MAIN,31.05,KC10-XDAT005,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,31,KC10-XDAT005-D0031R0003S01,AIR,FJXT,31.210184,0.5520833,CHANGE,0,0,0,,false,0
MAIN,31.05,C17-XDAT002,C-17,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,31,C17-XDAT002-D0031R0002S01,AIR,TMKH,31.213198,0.5520833,CHANGE,0,0,0,,false,0
MAIN,31.05,C17-DKFX001,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,31,C17-DKFX001-D0031R0006S01,AIR,AWUB,31.101625,0.3723958,WORK,0,0,0,,false,0
MAIN,31.05,C17-DKFX004,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,31,C17-DKFX004-D0031R0002S01,AIR,FJXT,31.074589,0.16087961,WORK,0,0,0,,false,0
MAIN,31.1,B747-400-AEDY003,B-747P,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,31.079382,B747-400-AEDY003-D0028R0002S01,AIR,AEDY,31.215855,0.41692072,WORK,0,0,0,,false,0
MAIN,31.15,KC10-XDAT001,KC-10,MQNA,RAMP1,31.106161,KC10-XDAT001-D0029R0005S01,AIR,CWKW,31.380259,0.5520833,REST,0,0,0,,false,0
MAIN,31.2,KC10-XDAT002,KC-10,CWKW,RAMP1,31.157562,KC10-XDAT002-D0029R0005S01,AIR,HNTK,31.296017,0.5520833,REST,0,0,0,,false,0
MAIN,31.2,KC10-XDAT004,KC-10,CWKW,RAMP1,31.157562,KC10-XDAT004-D0029R0004S01,AIR,HNTK,31.296017,0.5520833,REST,0,0,0,,false,0
MAIN,31.2,C17-XDAT004,C-17,MQNA,RAMP1,31.160378,C17-XDAT004-D0025R0002S02,AIR,FUQN,31.352362,0.5520833,REST,0,0,0,,false,0
MAIN,31.2,B747-400-XDAT005,B-747P,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,31.16866,B747-400-XDAT005-D0030R0004S01,AIR,TYFR,31.591919,0.5520833,REST,0,0,0,,false,0
MAIN,31.2,C17-DKFX001,C-17,AWUB,UNKNOWN,31.19335,C17-DKFX001-D0031R0006S01,AIR,FJXT,31.31168,0.17904526,WORK,0,0,0,,false,0
MAIN,31.25,KC10-XDAT036,KC-10,HNTK,GABES -HNTK-APT-parking,31.223349,KC10-XDAT036-D0025R0001S02,AIR,MQNA,31.427317,0.5520833,REST,0,0,0,,false,0
MAIN,31.3,C17-PQWY001,C-17,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.262545,C17-PQWY001-D0029R0003S01,AIR,MQNA,31.49252,0.5520833,REST,0.19910812,0,0,,false,0
MAIN,31.3,B747-400-XDAT002,B-747P,JEAH,JERBA-ZARZIS -JEAH-IAP-parking,31.281202,B747-400-XDAT002-D0029R0006S01,AIR,TYFR,31.400358,0.5520833,REST,0,0,0,,false,0
MAIN,31.3,KC10-XDAT037,KC-10,HNTK,GABES -HNTK-APT-parking,31.285849,KC10-XDAT037-D0025R0001S02,AIR,MQNA,31.489817,0.5520833,REST,0,0,0,,false,0
MAIN,31.3,C17-DKFX003,C-17,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.289268,C17-DKFX003-D0029R0004S01,AIR,MQNA,31.519243,0.5520833,REST,0.23633575,0,0,,false,0
MAIN,31.35,C17-XDAT001,C-17,MQNA,RAMP1,31.300083,C17-XDAT001-D0030R0002S01,AIR,TYFR,31.47286,0.23332888,WORK,0,0,0,,false,0
MAIN,31.35,C17-XDAT002,C-17,TMKH,POPE AFB -TMKH-MAP-PARKING,31.306948,C17-XDAT002-D0031R0002S01,AIR,FJXT,31.357016,0.24513638,WORK,0,0,0,,false,0
MAIN,31.35,KC10-XDAT032,KC-10,CWKW,RAMP1,31.326864,KC10-XDAT032-D0029R0002S01,AIR,HNTK,31.465319,0.5520833,REST,0,0,0,,false,0
MAIN,31.35,KC10-XDAT003,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.335182,KC10-XDAT003-D0027R0003S02,AIR,MQNA,31.552317,0.5520833,REST,0.04062462,0,0,,false,0
MAIN,31.35,CH47-SEA1002,CH47,SEA1,RAMP1,31.34375,CH47-SEA1002-D0031R0002S01,AIR,BQWK,31.688194,0,WORK,0,0,0,,false,0
MAIN,31.45,KC10-XDAT002,KC-10,HNTK,GABES -HNTK-APT-parking,31.421017,KC10-XDAT002-D0029R0005S01,AIR,TYFR,31.548042,0.28862846,WORK,0,0,0,,false,0
MAIN,31.45,KC10-XDAT004,KC-10,HNTK,GABES -HNTK-APT-parking,31.421017,KC10-XDAT004-D0029R0004S01,AIR,TYFR,31.548042,0.28862846,WORK,0,0,0,,false,0
MAIN,31.45,C17-DKFX002,C-17,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.428318,C17-DKFX002-D0026R0004S02,AIR,MQNA,31.658293,0.5520833,REST,0.033334732,0,0,,false,0
MAIN,31.45,KC10-XDAT001,KC-10,CWKW,RAMP1,31.442759,KC10-XDAT001-D0029R0005S01,AIR,HNTK,31.581213,0.21548554,WORK,0,0,0,,false,0
MAIN,31.45,C17-XDAT004,C-17,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,31.446112,C17-XDAT004-D0025R0002S02,AIR,MQNA,31.66583,0.26634836,WORK,0,0,0,,false,0
MAIN,31.5,KC10-XDAT030,KC-10,MQNA,RAMP1,31.48533,KC10-XDAT030-D0025R0001S02,AIR,PTFL,31.72577,0.5520833,REST,0,0,0,,false,0
MAIN,31.5,B747-400-XDAT003,B-747P,UHGN,ROBERT GRAY AAF -UHGN-MAP-PARKING,31.487423,B747-400-XDAT003-D0030R0005S01,AIR,JEAH,31.94567,0.5520833,REST,0.47200966,0,0,,false,0
MAIN,31.5,KC10-XDAT036,KC-10,MQNA,RAMP1,31.489817,KC10-XDAT036-D0025R0001S02,AIR,PTFL,31.730257,0.28561538,WORK,0,0,0,,false,0
MAIN,31.6,KC10-XDAT037,KC-10,MQNA,RAMP1,31.552317,KC10-XDAT037-D0025R0001S02,AIR,PTFL,31.792757,0.28561538,WORK,0,0,0,,false,0
MAIN,31.6,C17-PQWY001,C-17,MQNA,RAMP1,31.58627,C17-PQWY001-D0029R0003S01,AIR,HNTK,31.776808,0.22835761,WORK,0,0,0,,false,0
MAIN,31.6,KC10-XDAT032,KC-10,HNTK,GABES -HNTK-APT-parking,31.590319,KC10-XDAT032-D0029R0002S01,AIR,TYFR,31.717344,0.28862846,WORK,0,0,0,,false,0
MAIN,31.65,C17-DKFX003,C-17,MQNA,RAMP1,31.612993,C17-DKFX003-D0029R0004S01,AIR,HNTK,31.803532,0.22835761,WORK,0,0,0,,false,0
MAIN,31.8,C17-DKFX002,C-17,MQNA,RAMP1,31.752043,C17-DKFX002-D0026R0004S02,AIR,HNTK,31.942581,0.22835761,WORK,0,0,0,,false,0
MAIN,31.8,B747-400-XDAT006,B-747P,UHGN,ROBERT GRAY AAF -UHGN-MAP-PARKING,31.77088,B747-400-XDAT006-D0030R0003S01,AIR,TYFR,32.173042,0.5520833,REST,0.2834568,0,0,,false,0
MAIN,31.8,CH47-SEA1002,CH47,BQWK,UNKNOWN,31.779919,CH47-SEA1002-D0031R0002S01,AIR,SEA1,31.80118,0,WORK,0,0,0,,false,0
MAIN,31.8,B747-400-XDAT001,B-747P,HNTK,GABES -HNTK-APT-parking,31.781382,B747-400-XDAT001-D0029R0007S01,AIR,FUQN,31.791544,0.5520833,REST,0.15456772,0,0,,false,0
MAIN,31.8,KC10-XDAT030,KC-10,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,31.78827,KC10-XDAT030-D0025R0001S02,AIR,XDAT,32.028866,0.24914289,WORK,0,0,0,,false,0
MAIN,31.85,KC10-XDAT005,KC-10,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.835184,KC10-XDAT005-D0031R0003S01,AIR,TYFR,32.159164,0.5520833,REST,0,0,0,,false,0
MAIN,31.95,B747-400-XDAT001,B-747P,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,31.916544,B747-400-XDAT001-D0029R0007S01,AIR,TYFR,32.0331,0.41692072,WORK,0,0,0,,false,0
MAIN,31.95,C17-DKFX001,C-17,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.93668,C17-DKFX001-D0031R0006S01,AIR,MQNA,32.166656,0.5520833,REST,0,0,0,,false,0
MAIN,31.95,B747-400-AEDY004,B-747P,JEAH,JERBA-ZARZIS -JEAH-IAP-parking,31.94567,B747-400-AEDY004-D0029R0002S01,AIR,FUQN,31.953074,0.5520833,REST,0,0,0,,false,0
MAIN,31.95,C17-DKFX004,C-17,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.94734,C17-DKFX004-D0031R0002S01,AIR,MQNA,32.177315,0.5520833,REST,0.24775124,0,0,,false,0
MAIN,32,C17-XDAT002,C-17,FJXT,DOVER AFB -FJXT-MAP-PARKING,31.982016,C17-XDAT002-D0031R0002S01,AIR,MQNA,32.21199,0.5520833,REST,0,0,0,,false,0
MAIN,32.05,KC10-XDAT006,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,32,KC10-XDAT006-D0032R0003S01,AIR,FJXT,32.210186,0.5520833,CHANGE,0,0,0,,false,0
MAIN,32.05,KC10-XDAT007,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,32,KC10-XDAT007-D0032R0002S01,AIR,FJXT,32.210186,0.5520833,CHANGE,0,0,0,,false,0
MAIN,32.05,KC10-XDAT008,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,32,KC10-XDAT008-D0032R0002S01,AIR,FJXT,32.210186,0.5520833,CHANGE,0,0,0,,false,0
MAIN,32.05,KC10-XDAT009,KC-10,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,32,KC10-XDAT009-D0032R0003S01,AIR,FJXT,32.210186,0.5520833,CHANGE,0,0,0,,false,0
MAIN,32.05,B747-400-XDAT004,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,32,B747-400-XDAT004-D0032R0004S01,AIR,UHGN,32.127888,0.5520833,CHANGE,0,0,0,,false,0
MAIN,32.05,B747-400-XDAT007,B-747P,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,32,B747-400-XDAT007-D0032R0002S01,AIR,UHGN,32.127888,0.5520833,CHANGE,0,0,0,,false,0
MAIN,32.05,C17-XDAT010,C-17,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,32.024307,C17-XDAT010-D0020R0002S04,AIR,XDAT,32.267487,0.5520833,REST,0,0,0,,false,0
