Model,FedTime,Amount,AssetID,CargoType,DynamicPOD,FromLocationType,FromPurpose,MissionID,MissionNum,RLN,VirtualRlnId,CCC,ToLocationType,ToPurpose,DepartTime,SqFt,MTons,NumContainers,NumItems,Hot,LoadRule,CommodityType,Consolidated
MAIN,23.8,175.10000610351562,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R1D,POD,UNLOAD,23.75,4284,0,0,17,false,1,22,false
MAIN,23.8,206.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R1D,POD,UNLOAD,23.75,5040,0,0,20,false,1,22,false
MAIN,23.8,88.4000015258789,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R2D,POD,UNLOAD,23.75,4246.6665,0,0,13,false,1,22,false
MAIN,23.8,2.799999952316284,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R2D,POD,UNLOAD,23.75,144,0,0,1,false,1,22,false
MAIN,23.8,10.300000190734863,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R1D,POD,UNLOAD,23.75,252,0,0,1,false,1,22,false
MAIN,23.8,206.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R1D,POD,UNLOAD,23.75,5040,0,0,20,false,1,22,false
MAIN,23.8,6.800000190734863,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R2D,POD,UNLOAD,23.75,326.66666,0,0,1,false,1,22,false
MAIN,23.8,6.800000190734863,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R2D,POD,UNLOAD,23.75,326.66666,0,0,1,false,1,22,false
MAIN,23.8,136.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R2D,POD,UNLOAD,23.75,6533.3335,0,0,20,false,1,22,false
MAIN,23.8,136.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",R2D,POD,UNLOAD,23.75,6533.3335,0,0,20,false,1,22,false
MAIN,23.8,10.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",J7C,POD,UNLOAD,23.75,258.66666,0,0,10,false,8,22,false
MAIN,23.8,9.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",J7C,POD,UNLOAD,23.75,232.79999,0,0,9,false,8,22,false
MAIN,23.8,0.20000076293945312,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",J7C,POD,UNLOAD,23.75,27.733316,0,0,1,false,8,22,false
MAIN,23.8,2.299999952316284,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",J2D,POD,UNLOAD,23.75,134.66667,0,0,1,false,8,22,false
MAIN,23.8,1.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",J7C,POD,UNLOAD,23.75,25.866667,0,0,1,false,8,22,false
MAIN,23.8,1.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",J7C,POD,UNLOAD,23.75,25.866667,0,0,1,false,8,22,false
MAIN,23.8,6.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",J7C,POD,UNLOAD,23.75,155.2,0,0,6,false,8,22,false
MAIN,23.8,1.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",J7C,POD,UNLOAD,23.75,25.866667,0,0,1,false,8,22,false
MAIN,23.8,0.800000011920929,7325253,CONTAINER_20,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",M7C,POD,UNLOAD,23.75,0,0,0.5,0,false,20,22,false
MAIN,23.8,0.800000011920929,7325253,CONTAINER_20,HNTS,POE,LOAD,7325253-1,1,1:0KGBC,"",M7C,POD,UNLOAD,23.75,0,0,0.5,0,false,20,22,false
MAIN,23.8,82.79999542236328,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R1D,POD,UNLOAD,23.75,2304,0,0,9,false,1,22,false
MAIN,23.8,4.300000190734863,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,145.33333,0,0,1,false,1,22,false
MAIN,23.8,155.1999969482422,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,6976,0,0,16,false,1,22,false
MAIN,23.8,55.19999694824219,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R1D,POD,UNLOAD,23.75,1536,0,0,6,false,1,22,false
MAIN,23.8,9.199999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R1D,POD,UNLOAD,23.75,256,0,0,1,false,1,22,false
MAIN,23.8,48.5,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,2180,0,0,5,false,1,22,false
MAIN,23.8,9.699999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,436,0,0,1,false,1,22,false
MAIN,23.8,135.8000030517578,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,6104,0,0,14,false,1,22,false
MAIN,23.8,9.699999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,436,0,0,1,false,1,22,false
MAIN,23.8,8.199999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,325.33334,0,0,1,false,1,22,false
MAIN,23.8,184.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R1D,POD,UNLOAD,23.75,5120,0,0,20,false,1,22,false
MAIN,23.8,106.69999694824219,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,4796,0,0,11,false,1,22,false
MAIN,23.8,9.199999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R1D,POD,UNLOAD,23.75,256,0,0,1,false,1,22,false
MAIN,23.8,36.79999923706055,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R1D,POD,UNLOAD,23.75,1024,0,0,4,false,1,22,false
MAIN,23.8,184.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R1D,POD,UNLOAD,23.75,5120,0,0,20,false,1,22,false
MAIN,23.8,9.699999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,436,0,0,1,false,1,22,false
MAIN,23.8,126.0999984741211,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,5668,0,0,13,false,1,22,false
MAIN,23.8,194.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,8720,0,0,20,false,1,22,false
MAIN,23.8,9.699999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,436,0,0,1,false,1,22,false
MAIN,23.8,194.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,8720,0,0,20,false,1,22,false
MAIN,23.8,9.699999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,436,0,0,1,false,1,22,false
MAIN,23.8,9.699999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",R2D,POD,UNLOAD,23.75,436,0,0,1,false,1,22,false
MAIN,23.8,2.299999952316284,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",J2D,POD,UNLOAD,23.75,134.66667,0,0,1,false,8,22,false
MAIN,23.8,17.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",J7C,POD,UNLOAD,23.75,453.33334,0,0,17,false,8,22,false
MAIN,23.8,9.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",J7C,POD,UNLOAD,23.75,240,0,0,9,false,8,22,false
MAIN,23.8,1.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",J7C,POD,UNLOAD,23.75,26.666666,0,0,1,false,8,22,false
MAIN,23.8,1.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:04DDC,"",J7C,POD,UNLOAD,23.75,26.666666,0,0,1,false,8,22,false
MAIN,23.8,7.699999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R1D,POD,UNLOAD,23.75,205.33333,0,0,1,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,131.2,0,0,1,false,1,22,false
MAIN,23.8,7.699999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R1D,POD,UNLOAD,23.75,205.33333,0,0,1,false,1,22,false
MAIN,23.8,9.800000190734863,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,262.4,0,0,2,false,1,22,false
MAIN,23.8,58.80000305175781,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,1574.4,0,0,12,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,131.2,0,0,1,false,1,22,false
MAIN,23.8,5.9000091552734375,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,134.39973,0,0,1,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,131.2,0,0,1,false,1,22,false
MAIN,23.8,63.70000076293945,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,1705.6001,0,0,13,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,131.2,0,0,1,false,1,22,false
MAIN,23.8,29.400001525878906,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,787.2,0,0,6,false,1,22,false
MAIN,23.8,24.5,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,656,0,0,5,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DEC,"",R2D,POD,UNLOAD,23.75,131.2,0,0,1,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,130.40001,0,0,1,false,1,22,false
MAIN,23.8,4.600006103515625,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,131.46648,0,0,1,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,130.40001,0,0,1,false,1,22,false
MAIN,23.8,9.600000381469727,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R1D,POD,UNLOAD,23.75,254.66667,0,0,1,false,1,22,false
MAIN,23.8,9.5,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R1D,POD,UNLOAD,23.75,254.66667,0,0,1,false,1,22,false
MAIN,23.8,29.400001525878906,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,782.4001,0,0,6,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,130.40001,0,0,1,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,130.40001,0,0,1,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,130.40001,0,0,1,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,130.40001,0,0,1,false,1,22,false
MAIN,23.8,98.0,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,2608,0,0,20,false,1,22,false
MAIN,23.8,4.900000095367432,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:00DDC,"",R2D,POD,UNLOAD,23.75,130.40001,0,0,1,false,1,22,false
MAIN,23.8,122.4000015258789,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,5880,0,0,18,false,1,22,false
MAIN,23.8,27.200000762939453,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,1306.6666,0,0,4,false,1,22,false
MAIN,23.8,8.199999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,325.33334,0,0,1,false,1,22,false
MAIN,23.8,11.199999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,576,0,0,4,false,1,22,false
MAIN,23.8,7.199999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,373.33334,0,0,2,false,1,22,false
MAIN,23.8,2.799999952316284,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,144,0,0,1,false,1,22,false
MAIN,23.8,2.0999999046325684,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,148,0,0,1,false,1,22,false
MAIN,23.8,81.60000610351562,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,3920,0,0,12,false,1,22,false
MAIN,23.8,6.800000190734863,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,326.66666,0,0,1,false,1,22,false
MAIN,23.8,13.600000381469727,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0HEEC,"",R2D,POD,UNLOAD,23.75,653.3333,0,0,2,false,1,22,false
MAIN,23.8,8.199999809265137,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0JLBC,"",R2D,POD,UNLOAD,23.75,325.33334,0,0,1,false,1,22,false
MAIN,23.8,8.399999618530273,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0JLBC,"",R2D,POD,UNLOAD,23.75,432,0,0,3,false,1,22,false
MAIN,23.8,5.599999904632568,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0JLBC,"",R2D,POD,UNLOAD,23.75,288,0,0,2,false,1,22,false
MAIN,23.8,3.5999999046325684,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0JLBC,"",R2D,POD,UNLOAD,23.75,186.66667,0,0,1,false,1,22,false
MAIN,23.8,3.5999999046325684,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0JLBC,"",R2D,POD,UNLOAD,23.75,186.66667,0,0,1,false,1,22,false
MAIN,23.8,2.0999999046325684,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0JLBC,"",R2D,POD,UNLOAD,23.75,148,0,0,1,false,1,22,false
MAIN,23.8,115.60000610351562,7325253,STONS,HNTS,POE,LOAD,7325253-1,1,1:0JLBC,"",R2D,POD,UNLOAD,23.75,5553.3335,0,0,17,false,1,22,false
MAIN,24.4,14.0,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0YACC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,1.9444444,0,false,20,5,false
MAIN,24.4,0.1142861470580101,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0YACC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.055555582,0,false,20,5,false
MAIN,24.4,14.0,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0YACC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,1.9444444,0,false,20,5,false
MAIN,24.4,0.1142861470580101,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0YACC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.055555582,0,false,20,5,false
MAIN,24.4,21.0,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0YACC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,2.9166667,0,false,20,5,false
MAIN,24.4,0.17142923176288605,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0YACC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.083333254,0,false,20,5,false
MAIN,24.4,0.5,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:00FV,"",M7C,POD,UNLOAD,24.356250762939453,0,0,1,0,false,20,5,false
MAIN,24.4,17.0,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZBB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,2.7624998,0,false,20,7,false
MAIN,24.4,0.7000007629394531,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZBB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.23750019,0,false,20,7,false
MAIN,24.4,14.8695650100708,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZCB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,1.9763819,0,false,20,7,false
MAIN,24.4,0.08695652335882187,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZCB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.023618102,0,false,20,7,false
MAIN,24.4,74.34782409667969,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZCB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,9.881909,0,false,20,7,false
MAIN,24.4,0.43478259444236755,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZCB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.11809063,0,false,20,7,false
MAIN,24.4,81.78260803222656,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZCB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,10.8701,0,false,20,7,false
MAIN,24.4,0.47826087474823,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZCB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.12989998,0,false,20,7,false
MAIN,24.4,11.333333015441895,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDA,"",J3B,POD,UNLOAD,24.356250762939453,0,0,1.8416666,0,false,20,7,false
MAIN,24.4,0.46666717529296875,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDA,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.15833342,0,false,20,7,false
MAIN,24.4,5.666666507720947,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDA,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.9208333,0,false,20,7,false
MAIN,24.4,0.23333358764648438,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDA,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.07916671,0,false,20,7,false
MAIN,24.4,14.8695650100708,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,1.9763819,0,false,20,7,false
MAIN,24.4,0.08695652335882187,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.023618102,0,false,20,7,false
MAIN,24.4,89.21739196777344,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,11.858291,0,false,20,7,false
MAIN,24.4,0.52173912525177,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.14170933,0,false,20,7,false
MAIN,24.4,66.91304016113281,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,8.893719,0,false,20,7,false
MAIN,24.4,0.3913043439388275,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDB,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.10628128,0,false,20,7,false
MAIN,24.4,44.60869598388672,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,5.9291453,0,false,20,7,false
MAIN,24.4,0.260869562625885,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.070854664,0,false,20,7,false
MAIN,24.4,37.173912048339844,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,4.9409547,0,false,20,7,false
MAIN,24.4,0.21739129722118378,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.059045315,0,false,20,7,false
MAIN,24.4,89.21739196777344,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,11.858291,0,false,20,7,false
MAIN,24.4,0.52173912525177,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0ZDC,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.14170933,0,false,20,7,false
MAIN,24.4,12.89990234375,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R1D,POD,UNLOAD,24.356250762939453,361.46875,0,0,1,false,1,22,false
MAIN,24.4,5.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R2B,POD,UNLOAD,24.356250762939453,261.86667,0,0,1,false,1,22,false
MAIN,24.4,0.699999988079071,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R3D,POD,UNLOAD,24.356250762939453,33.333332,0,0,1,false,1,22,false
MAIN,24.4,0.699999988079071,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R3D,POD,UNLOAD,24.356250762939453,33.333332,0,0,1,false,1,22,false
MAIN,24.4,210.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R1D,POD,UNLOAD,24.356250762939453,5358,0,0,15,false,1,22,false
MAIN,24.4,126.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R1D,POD,UNLOAD,24.356250762939453,3214.7998,0,0,9,false,1,22,false
MAIN,24.4,28.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R1D,POD,UNLOAD,24.356250762939453,714.39996,0,0,2,false,1,22,false
MAIN,24.4,14.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R1D,POD,UNLOAD,24.356250762939453,357.19998,0,0,1,false,1,22,false
MAIN,24.4,14.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R1D,POD,UNLOAD,24.356250762939453,357.19998,0,0,1,false,1,22,false
MAIN,24.4,280.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R1D,POD,UNLOAD,24.356250762939453,7144,0,0,20,false,1,22,false
MAIN,24.4,14.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",R1D,POD,UNLOAD,24.356250762939453,357.19998,0,0,1,false,1,22,false
MAIN,24.4,7.599999904632568,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",J2D,POD,UNLOAD,24.356250762939453,230.13335,0,0,2,false,8,22,false
MAIN,24.4,3.9000000953674316,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",J2D,POD,UNLOAD,24.356250762939453,115.19999,0,0,1,false,8,22,false
MAIN,24.4,30.0,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",J3B,POD,UNLOAD,24.356250762939453,0,0,5.7362638,0,false,20,22,false
MAIN,24.4,1.0,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0KGA,"",J3B,POD,UNLOAD,24.356250762939453,0,0,0.26373625,0,false,20,22,false
MAIN,24.4,6.0,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0QAEC,"",M7C,POD,UNLOAD,24.356250762939453,0,0,0.85714287,0,false,20,16,false
MAIN,24.4,0.9000000953674316,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0QAEC,"",M7C,POD,UNLOAD,24.356250762939453,0,0,0.14285713,0,false,20,16,false
MAIN,24.4,0.6000000238418579,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0QAEC,"",J2B,POD,UNLOAD,24.356250762939453,0,0,0.20238096,0,false,20,16,false
MAIN,24.4,1.399999976158142,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0QAEC,"",J2B,POD,UNLOAD,24.356250762939453,0,0,0.3452381,0,false,20,16,false
MAIN,24.4,2.0,7034335,CONTAINER_20,VKNP,POE,LOAD,7034335-1,1,1:0QAEC,"",J2B,POD,UNLOAD,24.356250762939453,0,0,0.45238096,0,false,20,16,false
MAIN,24.4,4.0,7034335,STONS,VKNP,POE,LOAD,7034335-1,1,1:0ZHFC,"",J7C,POD,UNLOAD,24.356250762939453,106.13333,0,0,4,false,8,6,false
MAIN,24.65,7.0,7320411,CONTAINER_20,HNTS,POE,LOAD,7320411-1,1,1:00JC,"",M7C,POD,UNLOAD,24.625,0,0,0.875,0,false,20,5,false
MAIN,24.65,0.9000000953674316,7320411,CONTAINER_20,HNTS,POE,LOAD,7320411-1,1,1:00JC,"",M7C,POD,UNLOAD,24.625,0,0,0.125,0,false,20,5,false
MAIN,24.65,0.5,7320411,CONTAINER_20,HNTS,POE,LOAD,7320411-1,1,1:0DAAC,"",J2B,POD,UNLOAD,24.625,0,0,1,0,false,20,20,false
MAIN,24.65,0.30000001192092896,7320411,CONTAINER_20,HNTS,POE,LOAD,7320411-1,1,1:0DAAC,"",M7C,POD,UNLOAD,24.625,0,0,1,0,false,20,20,false
MAIN,24.65,0.4000000059604645,7320411,CONTAINER_20,HNTS,POE,LOAD,7320411-1,1,1:0DBCC,"",M7C,POD,UNLOAD,24.625,0,0,1,0,false,20,20,false
MAIN,24.65,0.4000000059604645,7320411,CONTAINER_20,HNTS,POE,LOAD,7320411-1,1,1:0DBDC,"",M7C,POD,UNLOAD,24.625,0,0,1,0,false,20,20,false
