Model,FedTime,ToTime,ToPurpose,ToLocation,RampName,FromTime,FromPurpose,FromLocation,Mode,AssetType,AssetID,Fleet,CrewType,CrewID,CrewAugmentedSize,CrewAugmentedDuty,MissionID,EarliestReleaseTime,Craf,Contam,Hot,Acl,CrewDutyLeft,OnGroundTime,ServiceTime,ScheduleDelay,CrewRestTime,FuelAmount,ChannelMissionId,SaamId,SaamLegId,ReconfigureTime
MAIN,27.25,27.223331,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,26.739246,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT008,STRATEGIC,"","",false,false,B747-400-XDAT008-D0024R0001S01,27.285831,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,27.25,27.226873,UNLOAD,HNTK,GABES -HNTK-APT-parking,27.117498,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT031,STRATEGIC,"","",false,false,KC10-XDAT031-D0025R0001S01,27.351873,false,false,false,84.675,0.4427083,0.125,0.125,0,0,0,,"","",0
MAIN,27.25,27.24481,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,27.138184,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT035,STRATEGIC,"","",false,false,KC10-XDAT035-D0025R0001S01,28.017021,false,false,true,84.675,0.06451177,0.7722111,0.125,0.14721107,0.5,0,,"","",0
MAIN,27.3,27.279324,ENROUTE,CWKW,RAMP1,26.817211,LOAD,TMKH,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0026R0005S01,27.904324,true,false,false,105.358505,0.08997008,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,27.35,27.310263,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,27,HOME,AEDY,AIR,B-747P,B747-400-AEDY002,STRATEGIC,"","",false,false,B747-400-AEDY002-D0027R0002S01,27.372763,true,false,false,121.6,0.24182126,0.0625,0.0625,0,0,0,,"","",0
MAIN,27.35,27.310205,UNLOAD,HNTK,GABES -HNTK-APT-parking,27.20083,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT032,STRATEGIC,"","",false,false,KC10-XDAT032-D0025R0001S01,27.734297,false,false,false,84.675,0.4427083,0.42409134,0.125,0.29909134,0,0,,"","",0
MAIN,27.35,27.313265,ENROUTE,MQNA,RAMP1,27.095146,UNLOAD,HNTK,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0020R0002S02,27.938265,false,false,false,86.1,0.22821261,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,27.35,27.33657,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,27.09613,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0024R0004S01,27.39907,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,27.35,27.338139,HOME,AEDY,RAMP1,27.201666,UNLOAD,FUQN,AIR,B-747P,B747-400-AEDY001,STRATEGIC,"","",false,false,B747-400-AEDY001-D0024R0002S01,27.400639,true,false,false,121.6,0.16300596,0.0625,0.0625,0,0,0,,"","",0
MAIN,27.4,27.360289,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,27.119848,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0021R0004S02,27.985289,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,27.4,27.362658,ENROUTE,TYFR,RAMP1,27.18988,ENROUTE,MQNA,AIR,C-17,C17-DKFX003,STRATEGIC,"","",false,false,C17-DKFX003-D0026R0003S01,27.987658,false,false,false,86.1,0.055580452,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,27.4,27.36723,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,26.825708,ENROUTE,TYFR,AIR,C-5A,C5A-XDAT001,STRATEGIC,"","",false,false,C5A-XDAT001-D0021R0001S01,27.502645,false,false,false,31.9125,0.010561347,0.13541603,0.13541667,0,0,0,,"","",0
MAIN,27.4,27.386375,ENROUTE,TYFR,RAMP1,27.213598,ENROUTE,MQNA,AIR,C-17,C17-PQWY002,STRATEGIC,"","",false,false,C17-PQWY002-D0016R0001S04,28.011375,false,false,false,86.1,0.055580452,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,27.4,27.39223,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,26.959427,UNLOAD,FUQN,AIR,C-17,C17-DKFX001,STRATEGIC,"","",false,false,C17-DKFX001-D0025R0005S01,28.01723,false,false,false,13.172001,0.11928144,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,27.45,27.430649,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,27.133196,ENROUTE,MQNA,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0020R0002S02,27.524399,false,false,false,72.92265,0.2546296,0.09375,0.09375,0,0,0,,"","",0
MAIN,27.5,27.472507,ENROUTE,MQNA,RAMP1,27.26854,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT030,STRATEGIC,"","",false,false,KC10-XDAT030-D0025R0001S01,28.097507,false,false,false,84.675,0.1137404,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,27.5,27.47545,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,27.312696,LOAD,BPWZ,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0027R0003S01,28.10045,false,false,false,84.675,0.07663411,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,27.5,27.486189,UNLOAD,HNTK,GABES -HNTK-APT-parking,27.369001,ENROUTE,TYFR,AIR,C-17,C17-XDAT004,STRATEGIC,"","",false,false,C17-XDAT004-D0025R0002S01,27.579939,false,false,false,86.1,0.4348958,0.09375,0.09375,0,0,0,,"","",0
MAIN,27.55,27.548254,LOAD,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,27.372763,ENROUTE,PTFL,AIR,B-747P,B747-400-AEDY002,STRATEGIC,"","",false,false,B747-400-AEDY002-D0027R0002S01,28.173254,true,false,false,121.6,0.003829345,0.625,0.125,0,0.5,0,,"","",0
MAIN,27.6,27.549433,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,27.524399,HOME,DKFX,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0020R0002S03,28.311403,false,false,false,86.1,0.13584532,0.7619705,0.09375,0.13697052,0.53125,0,,"","",0
MAIN,27.6,27.555841,ENROUTE,MQNA,RAMP1,27.351873,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT031,STRATEGIC,"","",false,false,KC10-XDAT031-D0025R0001S01,28.180841,false,false,false,84.675,0.1137404,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,27.6,27.57096,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,27.327778,HOME,DKFX,AIR,C-17,C17-XDAT003,STRATEGIC,"","",false,false,C17-XDAT003-D0016R0001S04,27.66471,false,false,false,84.145645,0.30890185,0.09375,0.09375,0,0,0,,"","",0
MAIN,27.65,27.639668,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,27.39907,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0024R0004S01,27.702168,false,false,false,84.675,0.008546814,0.0625,0.0625,0,0,0,,"","",0
MAIN,27.7,27.688194,UNLOAD,BQWK,UNKNOWN,27.34375,LOAD,SEA1,AIR,CH47,CH47-SEA1001,STRATEGIC,"","",false,false,CH47-SEA1001-D0027R0001S01,27.779919,false,false,false,10.5,0,0.091724396,0.09172454,0,0,0,,"","",0
MAIN,27.75,27.710901,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,27.400639,HOME,AEDY,AIR,B-747P,B747-400-AEDY001,STRATEGIC,"","",false,false,B747-400-AEDY001-D0027R0003S01,27.773401,true,false,false,121.6,0.24182126,0.0625,0.0625,0,0,0,,"","",0
MAIN,27.75,27.717575,ENROUTE,TYFR,RAMP1,27.579939,UNLOAD,HNTK,AIR,C-17,C17-XDAT004,STRATEGIC,"","",false,false,C17-XDAT004-D0025R0002S01,28.342575,false,false,false,86.1,0.20350905,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,27.75,27.726873,UNLOAD,HNTK,GABES -HNTK-APT-parking,27.617498,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT037,STRATEGIC,"","",false,false,KC10-XDAT037-D0025R0001S01,27.976873,false,false,false,84.675,0.4427083,0.25,0.125,0.125,0,0,,"","",0
MAIN,27.8,27.763514,UNLOAD,HNTK,GABES -HNTK-APT-parking,27.654139,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT036,STRATEGIC,"","",false,false,KC10-XDAT036-D0025R0001S01,28.08104,false,false,true,84.675,0.4427083,0.31752586,0.125,0.19252586,0,0,,"","",0
MAIN,27.8,27.781944,UNLOAD,BQWK,UNKNOWN,27.4375,LOAD,SEA1,AIR,CH47,CH47-SEA1002,STRATEGIC,"","",false,false,CH47-SEA1002-D0027R0001S01,27.873669,false,false,false,10.5,0,0.091724396,0.09172454,0,0,0,,"","",0
MAIN,27.85,27.80118,HOME,SEA1,RAMP1,27.779919,UNLOAD,BQWK,AIR,CH47,CH47-SEA1001,STRATEGIC,"","",false,false,CH47-SEA1001-D0027R0001S01,27.89493,false,false,false,10.5,0,0.09375,0.09375,0,0,0,,"","",0
MAIN,27.9,27.875694,UNLOAD,BQWK,UNKNOWN,27.53125,LOAD,SEA1,AIR,CH47,CH47-SEA1003,STRATEGIC,"","",false,false,CH47-SEA1003-D0027R0001S01,27.967419,false,false,false,10.5,0,0.091724396,0.09172454,0,0,0,,"","",0
MAIN,27.9,27.877907,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,27.66471,HOME,XDAT,AIR,C-17,C17-XDAT003,STRATEGIC,"","",false,false,C17-XDAT003-D0027R0002S01,28.502907,false,false,false,86.1,0.33888638,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,27.9,27.889431,LOAD,YWHG,WHITEMAN AFB -YWHG-MAP-PARKING,27.773401,ENROUTE,PTFL,AIR,B-747P,B747-400-AEDY001,STRATEGIC,"","",false,false,B747-400-AEDY001-D0027R0003S01,28.514431,true,false,false,121.6,0.06329116,0.625,0.125,0,0.5,0,,"","",0
MAIN,27.9,27.89493,HOME,SEA1,RAMP1,27.873669,UNLOAD,BQWK,AIR,CH47,CH47-SEA1002,STRATEGIC,"","",false,false,CH47-SEA1002-D0027R0001S01,27.98868,false,false,false,10.5,0,0.09375,0.09375,0,0,0,,"","",0
MAIN,27.95,27.938265,ENROUTE,MQNA,RAMP1,27.734297,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT032,STRATEGIC,"","",false,false,KC10-XDAT032-D0025R0001S01,28.563265,false,false,false,84.675,0.1137404,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,27.95,27.938278,UNLOAD,HNTK,GABES -HNTK-APT-parking,27.82109,ENROUTE,TYFR,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0026R0004S01,28.563278,false,false,false,86.1,0.4348958,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,28,27.98868,HOME,SEA1,RAMP1,27.967419,UNLOAD,BQWK,AIR,CH47,CH47-SEA1003,STRATEGIC,"","",false,false,CH47-SEA1003-D0027R0001S01,28.08243,false,false,false,10.5,0,0.09375,0.09375,0,0,0,,"","",0
MAIN,28.05,28.031927,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,27.904324,ENROUTE,CWKW,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0026R0005S01,28.156927,true,false,false,121.6,0.42447913,0.125,0.125,0,0,0,,"","",0
MAIN,28.1,28.049372,UNLOAD,HNTK,GABES -HNTK-APT-parking,27.59095,LOAD,FNWZ,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0026R0006S01,28.674372,true,false,false,106.25962,0.09366208,0.625,0.125,0,0.5,0,,"","",0
MAIN,28.1,28.05632,HOME,PQWY,MCCHORD AFB -PQWY-MAP-PARKING,27.808332,HOME,DKFX,AIR,C-17,C17-PQWY004,STRATEGIC,"","",false,false,C17-PQWY004-D0024R0001S02,28.15007,false,false,false,83.1588,0.3040955,0.09375,0.09375,0,0,0,,"","",0
MAIN,28.1,28.081427,ENROUTE,TYFR,RAMP1,27.682781,LOAD,QYZH,AIR,B-747P,B747-400-XDAT006,STRATEGIC,"","",false,false,B747-400-XDAT006-D0027R0002S01,28.706427,true,false,false,120.84907,0.15343705,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.1,28.097507,ENROUTE,MQNA,RAMP1,27.89354,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT033,STRATEGIC,"","",false,false,KC10-XDAT033-D0025R0001S01,28.160007,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.15,28.103167,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,28.01723,ENROUTE,PTFL,AIR,C-17,C17-DKFX001,STRATEGIC,"","",false,false,C17-DKFX001-D0025R0005S01,28.196917,false,false,false,86.1,0.4661458,0.09375,0.09375,0,0,0,,"","",0
MAIN,28.15,28.104845,UNLOAD,HNTK,GABES -HNTK-APT-parking,27.987658,ENROUTE,TYFR,AIR,C-17,C17-DKFX003,STRATEGIC,"","",false,false,C17-DKFX003-D0026R0003S01,28.729845,false,false,false,86.1,0.4348958,0.625,0.09375,0.14655113,0.38469887,0,,"","",0
MAIN,28.15,28.11785,ENROUTE,TYFR,RAMP1,27.715248,LOAD,FNWZ,AIR,B-747P,B747-400-XDAT003,STRATEGIC,"","",false,false,B747-400-XDAT003-D0026R0004S01,28.74285,true,false,false,119.88359,0.14948136,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.15,28.128563,UNLOAD,HNTK,GABES -HNTK-APT-parking,28.011375,ENROUTE,TYFR,AIR,C-17,C17-PQWY002,STRATEGIC,"","",false,false,C17-PQWY002-D0016R0001S04,28.753563,false,false,false,86.1,0.4348958,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,28.2,28.160007,ENROUTE,MQNA,RAMP1,27.95604,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT034,STRATEGIC,"","",false,false,KC10-XDAT034-D0025R0001S01,28.222507,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.2,28.180841,ENROUTE,MQNA,RAMP1,27.976873,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT037,STRATEGIC,"","",false,false,KC10-XDAT037-D0025R0001S01,28.805841,false,false,false,84.675,0.1137404,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.2,28.19142,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,27.817211,LOAD,TMKH,AIR,B-747P,B747-400-XDAT004,STRATEGIC,"","",false,false,B747-400-XDAT004-D0027R0003S01,28.81642,true,false,false,121.6,0.17787448,0.625,0.125,0,0.5,0,,"","",0
MAIN,28.25,28.222507,ENROUTE,MQNA,RAMP1,28.017021,UNLOAD,FUQN,AIR,KC-10,KC10-XDAT035,STRATEGIC,"","",false,false,KC10-XDAT035-D0025R0001S01,28.285007,false,false,false,84.675,0.34659773,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.25,28.225885,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,27.985289,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0021R0004S02,28.288385,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.25,28.235718,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,27.938265,ENROUTE,MQNA,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0020R0002S02,28.329468,false,false,false,72.92265,0.2546296,0.09375,0.09375,0,0,0,,"","",0
MAIN,28.3,28.273481,ENROUTE,TYFR,RAMP1,28.156927,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0026R0005S01,28.898481,true,false,false,121.6,0.18292445,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.3,28.279324,ENROUTE,CWKW,RAMP1,27.817211,LOAD,TMKH,AIR,B-747P,B747-400-XDAT005,STRATEGIC,"","",false,false,B747-400-XDAT005-D0027R0003S01,28.904324,true,false,false,105.358505,0.08997008,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.3,28.285007,ENROUTE,MQNA,RAMP1,28.08104,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT036,STRATEGIC,"","",false,false,KC10-XDAT036-D0025R0001S01,28.910007,false,false,false,84.675,0.1137404,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.35,28.310263,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28,HOME,AEDY,AIR,B-747P,B747-400-AEDY003,STRATEGIC,"","",false,false,B747-400-AEDY003-D0028R0002S01,28.372763,true,false,false,121.6,0.24182126,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.35,28.328503,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.173254,LOAD,BPWZ,AIR,B-747P,B747-400-AEDY002,STRATEGIC,"","",false,false,B747-400-AEDY002-D0027R0002S01,28.953503,true,false,false,121.6,0.39683437,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.35,28.337948,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.097507,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT030,STRATEGIC,"","",false,false,KC10-XDAT030-D0025R0001S01,28.400448,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.45,28.400448,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.160007,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT033,STRATEGIC,"","",false,false,KC10-XDAT033-D0025R0001S01,29.025448,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.45,28.418896,ENROUTE,TYFR,RAMP1,28.10045,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0027R0003S01,28.481396,false,false,false,72.560104,0.23363793,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.45,28.421282,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.180841,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT031,STRATEGIC,"","",false,false,KC10-XDAT031-D0025R0001S01,28.483782,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.5,28.456472,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,28.400448,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT030,STRATEGIC,"","",false,false,KC10-XDAT030-D0025R0001S02,29.335041,false,false,false,84.675,0.19311917,0.87856865,0.20833333,0.25356865,0.4166667,0,,"","",0
MAIN,28.5,28.462948,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.222507,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT034,STRATEGIC,"","",false,false,KC10-XDAT034-D0025R0001S01,29.087948,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.55,28.520624,UNLOAD,BQWK,UNKNOWN,28.17618,LOAD,SEA1,AIR,CH47,CH47-SEA1001,STRATEGIC,"","",false,false,CH47-SEA1001-D0028R0002S01,28.612349,false,false,false,10.5,0,0.091724396,0.09172454,0,0,0,,"","",0
MAIN,28.55,28.525448,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.285007,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT035,STRATEGIC,"","",false,false,KC10-XDAT035-D0025R0001S01,29.150448,false,false,false,84.675,0.043657303,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.55,28.548254,LOAD,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,28.372763,ENROUTE,PTFL,AIR,B-747P,B747-400-AEDY003,STRATEGIC,"","",false,false,B747-400-AEDY003-D0028R0002S01,29.173254,true,false,false,121.6,0.003829345,0.625,0.125,0,0.5,0,,"","",0
MAIN,28.6,28.563265,ENROUTE,MQNA,RAMP1,28.311403,LOAD,TMKH,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0020R0002S03,28.657015,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,28.6,28.568727,LOAD,AWUB,UNKNOWN,28.514431,LOAD,YWHG,AIR,B-747P,B747-400-AEDY001,STRATEGIC,"","",false,false,B747-400-AEDY001-D0027R0003S01,29.193727,true,false,false,121.6,0.497786,0.625,0.09172454,0,0.5332755,0,,"","",0
MAIN,28.65,28.63361,HOME,SEA1,RAMP1,28.612349,UNLOAD,BQWK,AIR,CH47,CH47-SEA1001,STRATEGIC,"","",false,false,CH47-SEA1001-D0028R0002S01,28.72736,false,false,false,10.5,0,0.09375,0.09375,0,0,0,,"","",0
MAIN,28.65,28.640259,ENROUTE,CWKW,RAMP1,28.481396,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0027R0003S01,29.265259,false,false,false,84.675,0.012274563,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.75,28.724379,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,28.483782,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT031,STRATEGIC,"","",false,false,KC10-XDAT031-D0025R0001S01,28.786879,false,false,false,84.675,0.008546814,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.8,28.754768,ENROUTE,MQNA,RAMP1,28.502907,LOAD,TMKH,AIR,C-17,C17-XDAT003,STRATEGIC,"","",false,false,C17-XDAT003-D0027R0002S01,29.379768,false,false,false,81.7269,0.3002214,0.625,0.09375,0.11642456,0.41482544,0,,"","",0
MAIN,28.8,28.769659,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,28.342575,ENROUTE,TYFR,AIR,C-17,C17-XDAT004,STRATEGIC,"","",false,false,C17-XDAT004-D0025R0002S01,29.488409,false,false,false,16.331501,0.12499997,0.71875,0.09375,0,0.625,0,,"","",0
MAIN,28.8,28.793728,ENROUTE,TYFR,RAMP1,28.674372,UNLOAD,HNTK,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0026R0006S01,29.418728,true,false,false,121.6,0.43272665,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.85,28.803705,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.563265,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT032,STRATEGIC,"","",false,false,KC10-XDAT032-D0025R0001S01,28.866205,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,28.85,28.81016,UNLOAD,HNTK,GABES -HNTK-APT-parking,28.706427,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT006,STRATEGIC,"","",false,false,B747-400-XDAT006-D0027R0002S01,28.93516,true,false,false,121.6,0.44835067,0.125,0.125,0,0,0,,"","",0
MAIN,28.85,28.829792,ENROUTE,TYFR,RAMP1,28.657015,ENROUTE,MQNA,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0020R0002S03,29.454792,false,false,false,86.1,0.033694252,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,28.85,28.846582,UNLOAD,HNTK,GABES -HNTK-APT-parking,28.74285,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT003,STRATEGIC,"","",false,false,B747-400-XDAT003-D0026R0004S01,28.971582,true,false,false,121.6,0.44835067,0.125,0.125,0,0,0,,"","",0
MAIN,28.95,28.932974,ENROUTE,TYFR,RAMP1,28.81642,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT004,STRATEGIC,"","",false,false,B747-400-XDAT004-D0027R0003S01,29.557974,true,false,false,121.6,0.43552864,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,28.95,28.947964,ENROUTE,MQNA,RAMP1,28.729845,UNLOAD,HNTK,AIR,C-17,C17-DKFX003,STRATEGIC,"","",false,false,C17-DKFX003-D0026R0003S01,29.572964,false,false,false,86.1,0.33396536,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,29,28.99608,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.563278,UNLOAD,HNTK,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0026R0004S01,29.62108,false,false,false,13.172001,0.11928144,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,29.05,29.031927,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,28.904324,ENROUTE,CWKW,AIR,B-747P,B747-400-XDAT005,STRATEGIC,"","",false,false,B747-400-XDAT005-D0027R0003S01,29.156927,true,false,false,121.6,0.42447913,0.125,0.125,0,0,0,,"","",0
MAIN,29.05,29.046282,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,28.805841,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT037,STRATEGIC,"","",false,false,KC10-XDAT037-D0025R0001S01,29.108782,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.1,29.090939,ENROUTE,TYFR,RAMP1,28.971582,UNLOAD,HNTK,AIR,B-747P,B747-400-XDAT003,STRATEGIC,"","",false,false,B747-400-XDAT003-D0026R0004S01,29.715939,true,false,false,121.6,0.203994,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,29.15,29.106802,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,28.866205,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT032,STRATEGIC,"","",false,false,KC10-XDAT032-D0025R0001S01,29.169302,false,false,false,84.675,0.008546814,0.0625,0.0625,0,0,0,,"","",0
MAIN,29.15,29.119238,LOAD,FJXT,DOVER AFB -FJXT-MAP-PARKING,29.108782,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT037,STRATEGIC,"","",false,false,KC10-XDAT037-D0025R0001S02,30.201527,false,false,false,84.675,0.2386872,1.0822887,0.20833333,0.45728874,0.4166667,0,,"","",0
MAIN,29.15,29.128666,ENROUTE,MQNA,RAMP1,28.93516,UNLOAD,HNTK,AIR,B-747P,B747-400-XDAT006,STRATEGIC,"","",false,false,B747-400-XDAT006-D0027R0002S01,29.753666,true,false,false,121.6,0.12984395,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,29.15,29.135532,LOAD,MBPB,UNKNOWN,29,HOME,XDAT,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0029R0005S01,29.227257,false,false,false,84.675,0.41655147,0.091724396,0.09172454,0,0,0,,"","",0
MAIN,29.15,29.135532,LOAD,MBPB,UNKNOWN,29,HOME,XDAT,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0029R0004S01,29.227257,false,false,false,84.675,0.41655147,0.091724396,0.09172454,0,0,0,,"","",0
