Model,FedTime,MissionId,UID,Stons,Pax,Length,Width,Height,X,Y,Hazmat,CompartmentName,LegId,SeatCode
MAIN,46.2,KC10-XDAT012-D0045R0003S01,1:0000085.PLT31_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,2,
MAIN,46.2,KC10-XDAT012-D0045R0003S01,1:0000085.PLT32_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,2,
MAIN,46.2,KC10-XDAT012-D0045R0003S01,1:0000085.PLT33_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,2,
MAIN,46.2,KC10-XDAT012-D0045R0003S01,1:0000085.PLT34_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,2,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT28_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT29_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT30_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT31_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT32_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT33_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT34_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT35_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT36_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT37_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT38_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT39_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT40_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT41_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT42_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT43_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT44_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT45_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT46_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT47_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT48_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,3,
MAIN,46.3,KC10-XDAT005-D0042R0006S02,1:0000080.PLT49_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,3,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_1,5,0,113,92,78,488,13,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_2,5,0,113,92,78,607,14,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_3,5,0,113,92,78,488,111,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_4,5,0,113,92,78,369,14,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_5,5,0,113,92,78,607,112,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_6,5,0,113,92,78,250,14,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_7,5,0,113,92,78,369,112,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_8,5,0,113,92,78,726,112,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_9,5,0,113,92,78,250,112,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_10,5,0,113,92,78,845,112,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_11,5,0,113,92,78,726,14,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_12,5,0,113,92,78,131,112,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_13,5,0,113,92,78,845,14,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_14,5,0,113,92,78,12,13,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_15,5,0,113,92,78,131,14,false,AFT/CENTER/LOWER,2,
MAIN,46.4,C17-DKFX008-D0046R0001S01,1:FR00020.JCD0001_16,5,0,113,92,78,12,111,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT35_1,1,0,108,88,60,468,17,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT36_1,1,0,108,88,60,582,17,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT37_1,1,0,108,88,60,468,111,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT38_1,1,0,108,88,60,354,17,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT39_1,1,0,108,88,60,582,111,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT40_1,1,0,108,88,60,240,17,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT41_1,1,0,108,88,60,354,111,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT42_1,1,0,108,88,60,696,17,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT43_1,1,0,108,88,60,240,111,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT44_1,1,0,108,88,60,810,17,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT45_1,1,0,108,88,60,696,111,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT46_1,1,0,108,88,60,126,17,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT47_1,1,0,108,88,60,810,111,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT48_1,1,0,108,88,60,12,17,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT49_1,1,0,108,88,60,126,111,false,AFT/CENTER/LOWER,2,
MAIN,46.5,C17-DKFX005-D0045R0002S01,1:0000085.PLT50_1,1,0,108,88,60,12,111,false,AFT/CENTER/LOWER,2,
MAIN,46.55,C17-DKFX015-D0044R0004S01,1:0ZHCC.A2D0003_8,13.6,0,210,100,81,299,58,false,AFT/CENTER/LOWER,2,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT12_1,1,0,108,88,60,468,17,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT13_1,1,0,108,88,60,582,17,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT14_1,1,0,108,88,60,468,111,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT15_1,1,0,108,88,60,354,17,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT16_1,1,0,108,88,60,582,111,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT17_1,1,0,108,88,60,240,17,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT18_1,1,0,108,88,60,354,111,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT19_1,1,0,108,88,60,696,17,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT20_1,1,0,108,88,60,240,111,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT21_1,1,0,108,88,60,810,17,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT22_1,1,0,108,88,60,696,111,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT23_1,1,0,108,88,60,126,17,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT24_1,1,0,108,88,60,810,111,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT25_1,1,0,108,88,60,12,17,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT26_1,1,0,108,88,60,126,111,false,AFT/CENTER/LOWER,4,
MAIN,46.65,C17-DKFX002-D0044R0007S01,1:0000080.PLT27_1,1,0,108,88,60,12,111,false,AFT/CENTER/LOWER,4,
MAIN,46.75,C17-PQWY001-D0041R0004S02,1:FR00024.JCD0001_20,5,0,113,92,78,359,13,false,AFT/CENTER/LOWER,2,
MAIN,46.75,C17-PQWY001-D0041R0004S02,1:FR00024.JCD0001_21,5,0,113,92,78,478,14,false,AFT/CENTER/LOWER,2,
MAIN,46.75,C17-PQWY001-D0041R0004S02,1:FR00024.JCD0001_22,5,0,113,92,78,359,111,false,AFT/CENTER/LOWER,2,
MAIN,46.75,C17-PQWY001-D0041R0004S02,1:FR00024.JCD0001_23,5,0,113,92,78,240,60,false,AFT/CENTER/LOWER,2,
MAIN,46.75,C17-PQWY001-D0041R0004S02,1:FR00024.JCD0001_24,5,0,113,92,78,478,112,false,AFT/CENTER/LOWER,2,
MAIN,46.75,C17-PQWY001-D0041R0004S02,1:FR00024.JCD0002_1,4,0,113,92,78,121,61,false,AFT/CENTER/LOWER,2,
MAIN,46.75,C17-DKFX006-D0045R0002S01,1:0TAE1.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,2,PAX
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT35_1,1,0,108,88,60,468,17,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT36_1,1,0,108,88,60,582,17,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT37_1,1,0,108,88,60,468,111,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT38_1,1,0,108,88,60,354,17,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT39_1,1,0,108,88,60,582,111,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT40_1,1,0,108,88,60,240,17,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT41_1,1,0,108,88,60,354,111,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT42_1,1,0,108,88,60,696,17,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT43_1,1,0,108,88,60,240,111,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT44_1,1,0,108,88,60,810,17,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT45_1,1,0,108,88,60,696,111,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT46_1,1,0,108,88,60,126,17,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT47_1,1,0,108,88,60,810,111,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT48_1,1,0,108,88,60,12,17,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT49_1,1,0,108,88,60,126,111,false,AFT/CENTER/LOWER,3,
MAIN,46.75,C17-DKFX005-D0045R0002S01,1:0000085.PLT50_1,1,0,108,88,60,12,111,false,AFT/CENTER/LOWER,3,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT50_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT51_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT52_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT53_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT54_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT55_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT56_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT57_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT58_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT59_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT60_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT61_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT62_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT63_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT64_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT65_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT66_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT67_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT68_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT69_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT70_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,2,
MAIN,46.8,KC10-XDAT008-D0045R0006S01,1:0000080.PLT71_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000080.PLT72_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000080.PLT73_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000080.PLT74_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000080.PLT75_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT1_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT2_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT3_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT4_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT5_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT6_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT7_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT8_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT9_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT10_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT11_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT12_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT13_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT14_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT15_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT16_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT17_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,2,
MAIN,46.85,KC10-XDAT009-D0045R0006S01,1:0000084.PLT18_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT67_1,1,0,108,88,60,240,22,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT68_1,1,0,108,88,60,711,22,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT69_1,1,0,108,88,60,240,116,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT70_1,1,0,108,88,60,825,22,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT71_1,1,0,108,88,60,711,116,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT72_1,1,0,108,88,60,126,22,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT73_1,1,0,108,88,60,825,116,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT74_1,1,0,108,88,60,12,64,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:0000085.PLT75_1,1,0,108,88,60,126,116,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:FR00021.JCD0001_23,5,0,113,92,78,355,14,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:FR00021.JCD0001_24,5,0,113,92,78,474,111,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:FR00021.JCD0002_1,4,0,113,92,78,355,112,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:FR00024.JCD0001_1,5,0,113,92,78,592,13,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:FR00024.JCD0001_2,5,0,113,92,78,474,13,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-DKFX007-D0045R0002S01,1:FR00024.JCD0001_3,5,0,113,92,78,592,111,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_4,5,0,113,92,78,488,13,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_5,5,0,113,92,78,607,14,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_6,5,0,113,92,78,488,111,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_7,5,0,113,92,78,369,14,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_8,5,0,113,92,78,607,112,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_9,5,0,113,92,78,250,14,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_10,5,0,113,92,78,369,112,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_11,5,0,113,92,78,726,112,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_12,5,0,113,92,78,250,112,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_13,5,0,113,92,78,845,112,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_14,5,0,113,92,78,726,14,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_15,5,0,113,92,78,131,112,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_16,5,0,113,92,78,845,14,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_17,5,0,113,92,78,12,13,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_18,5,0,113,92,78,131,14,false,AFT/CENTER/LOWER,2,
MAIN,46.85,C17-PQWY003-D0035R0002S04,1:FR00024.JCD0001_19,5,0,113,92,78,12,111,false,AFT/CENTER/LOWER,2,
MAIN,46.9,B747-400-XDAT010-D0045R0003S01,1:0KFBP.PAX_1,53.250004,355,0,0,0,0,0,false,FORE/CENTER/LOWER,2,PAX
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT19_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT20_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT21_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT22_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT23_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT24_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT25_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT26_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT27_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT28_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT29_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT30_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT31_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,3,
MAIN,46.9,KC10-XDAT010-D0045R0003S01,1:0000084.PLT32_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,3,
