Model,FedTime,AssetID,AmountAvailable,AmountAvailableAddSea,AmountPlanned,AmountCommited,AmountCancelled
MAIN,42.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,42.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,42.05,9101601,375.0,0.0,0.0,0.0,0.0
MAIN,42.05,9105925,375.0,0.0,0.0,0.0,0.0
MAIN,42.05,9108295,375.0,0.0,0.0,0.0,0.0
MAIN,42.05,9118836,375.0,0.0,0.0,0.0,0.0
MAIN,42.05,9137349,0.0,85.10021209716797,0.0,0.0,0.0
MAIN,43.05,7714349,0.0,0.0,0.0,0.0,0.0
MAIN,43.05,8419166,0.0,85.10021209716797,0.0,0.0,0.0
MAIN,43.05,9137349,0.0,170.20042419433594,0.0,0.0,0.0
MAIN,44.05,6812211,0.0,375.0,0.0,0.0,0.0
MAIN,44.05,6828624,0.0,750.0,0.0,0.0,0.0
MAIN,44.05,7224306,0.0,375.0,0.0,0.0,0.0
MAIN,44.05,7729461,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,7820954,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,7820980,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8200709,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8212647,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8212673,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8212685,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8320559,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8413239,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,44.05,8507638,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8613322,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8616283,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8616295,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8616300,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8616922,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8616934,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8718122,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,8902400,750.0,0.0,375.0,375.0,0.0
MAIN,44.05,9012288,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,9012290,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,9101601,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,9105925,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,9108295,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,9118836,375.0,0.0,0.0,0.0,0.0
MAIN,44.05,9137349,0.0,0.0,0.0,0.0,0.0
MAIN,45.05,6828624,0.0,0.0,0.0,0.0,0.0
MAIN,45.05,7116315,0.0,0.0,0.0,0.0,0.0
MAIN,45.05,7729459,0.0,0.0,0.0,0.0,0.0
MAIN,45.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,46.05,7224306,0.0,750.0,0.0,0.0,0.0
MAIN,46.05,7820954,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,7820980,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8200709,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8212647,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8212673,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8212685,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8320559,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8401054,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8413239,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,46.05,8507638,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8613322,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8616283,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8616295,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8616300,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8616922,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8616934,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8718122,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,8902395,1125.0,0.0,375.0,375.0,0.0
MAIN,46.05,8902400,0.0,375.0,0.0,0.0,0.0
MAIN,46.05,9012288,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,9012290,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,9101601,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,9105925,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,9108295,375.0,0.0,0.0,0.0,0.0
MAIN,46.05,9118836,375.0,0.0,0.0,0.0,0.0
MAIN,47.05,7224306,0.0,0.0,0.0,0.0,0.0
MAIN,47.05,7320411,0.0,0.0,0.0,0.0,0.0
MAIN,47.05,8419142,0.0,0.0,0.0,0.0,0.0
MAIN,47.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,48.05,6372812,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,6905252,750.0,0.0,0.0,0.0,0.0
MAIN,48.05,6916861,750.0,0.0,0.0,0.0,0.0
MAIN,48.05,7026259,750.0,0.0,375.0,375.0,0.0
MAIN,48.05,7114185,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,7125316,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,7218412,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,7635945,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,7729461,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,7820954,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,7820980,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8200709,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8212647,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8212673,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8212685,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8319756,750.0,0.0,0.0,0.0,0.0
MAIN,48.05,8320559,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8401054,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8413239,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,48.05,8450665,0.0,0.0,0.0,0.0,0.0
MAIN,48.05,8507638,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8613322,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8616283,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8616295,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8616300,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8616922,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8616934,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8718122,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,8902395,0.0,750.0,0.0,0.0,0.0
MAIN,48.05,8902400,0.0,375.0,0.0,0.0,0.0
MAIN,48.05,9012288,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,9012290,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,9101601,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,9105925,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,9108295,375.0,0.0,0.0,0.0,0.0
MAIN,48.05,9118836,375.0,0.0,0.0,0.0,0.0
MAIN,49.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,50.05,6372812,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,6905252,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,6916861,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,7026259,0.0,1125.0,0.0,0.0,0.0
MAIN,50.05,7114185,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,7125316,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,7218412,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,7218462,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,7224904,375.0,0.0,375.0,375.0,0.0
MAIN,50.05,7635945,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,7729461,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,7820980,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8200709,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8212647,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8212673,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8212685,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8319756,750.0,0.0,0.0,0.0,0.0
MAIN,50.05,8320559,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8401054,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8413239,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,50.05,8507638,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8613322,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8616283,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8616295,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8616300,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8616922,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8616934,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8718122,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,8902395,0.0,750.0,0.0,0.0,0.0
MAIN,50.05,8902400,0.0,375.0,0.0,0.0,0.0
MAIN,50.05,9012288,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,9012290,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,9101601,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,9105925,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,9105926,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,9108295,375.0,0.0,0.0,0.0,0.0
MAIN,50.05,9118836,375.0,0.0,0.0,0.0,0.0
MAIN,51.05,6812211,0.0,0.0,0.0,0.0,0.0
MAIN,51.05,7320411,2.8000030517578125,0.0,2.8000030517578125,0.0,0.0
MAIN,51.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,52.05,6372812,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,6905252,750.0,0.0,0.0,0.0,0.0
MAIN,52.05,6916861,750.0,0.0,0.0,0.0,0.0
MAIN,52.05,7026259,0.0,0.0,0.0,0.0,0.0
MAIN,52.05,7114185,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,7125316,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,7218412,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,7218462,750.0,0.0,375.0,375.0,0.0
MAIN,52.05,7224904,0.0,375.0,0.0,0.0,0.0
MAIN,52.05,7320411,2.8000030517578125,0.0,2.8000030517578125,0.0,0.0
MAIN,52.05,7635945,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,7729461,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8200709,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8212647,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8212673,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8212685,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8319756,750.0,0.0,0.0,0.0,0.0
MAIN,52.05,8320559,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8401054,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8413239,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8419166,0.0,85.1002197265625,0.0,0.0,0.0
MAIN,52.05,8507638,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8613322,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8616283,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8616295,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8616300,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8616922,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8616934,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8718122,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,8902395,0.0,750.0,0.0,0.0,0.0
MAIN,52.05,8902400,0.0,375.0,0.0,0.0,0.0
MAIN,52.05,9012288,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,9012290,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,90664384,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,9101601,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,9105925,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,9105926,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,9108295,375.0,0.0,0.0,0.0,0.0
MAIN,52.05,9118836,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,6372812,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,6905252,750.0,0.0,0.0,0.0,0.0
MAIN,53.05,6916861,750.0,0.0,375.0,375.0,0.0
MAIN,53.05,7034335,0.0,0.0,0.0,0.0,0.0
MAIN,53.05,7050248,0.0,0.0,0.0,0.0,0.0
MAIN,53.05,7114185,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,7125316,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,7218412,425.0,0.0,0.0,0.0,0.0
MAIN,53.05,7218462,0.0,1125.0,0.0,0.0,0.0
MAIN,53.05,7224904,0.0,375.0,0.0,0.0,0.0
MAIN,53.05,7235329,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,7320411,2.8000030517578125,0.0,2.8000030517578125,0.0,0.0
MAIN,53.05,7635945,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,7729461,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8200711,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8212647,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8212673,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8212685,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8319756,750.0,0.0,0.0,0.0,0.0
MAIN,53.05,8320559,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8401054,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8413239,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8419166,0.0,0.0,0.0,0.0,0.0
MAIN,53.05,8507638,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8613322,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8616283,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8616295,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8616300,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8616922,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8616934,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8718122,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,8902395,0.0,750.0,0.0,0.0,0.0
MAIN,53.05,9002037,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,9012288,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,9012290,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,90664384,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,9074389,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9074391,50.0,0.0,50.0,50.0,0.0
MAIN,53.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,53.05,9101601,425.0,0.0,0.0,0.0,0.0
MAIN,53.05,9105920,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9105921,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9105924,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9105925,425.0,0.0,0.0,0.0,0.0
MAIN,53.05,9105926,425.0,0.0,0.0,0.0,0.0
MAIN,53.05,9105927,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9105932,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9108295,425.0,0.0,0.0,0.0,0.0
MAIN,53.05,9110377,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9110389,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9110391,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9112260,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9112272,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9112284,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9112571,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9116890,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9118836,425.0,0.0,0.0,0.0,0.0
MAIN,53.05,9122411,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9125592,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9130339,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9135638,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9152856,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9155119,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9155121,50.0,0.0,0.0,0.0,0.0
MAIN,53.05,9167306,50.0,0.0,0.0,0.0,0.0
MAIN,54.05,7320411,2.8000030517578125,0.0,2.8000030517578125,0.0,0.0
MAIN,55.05,1811111,750.0,0.0,0.0,0.0,0.0
MAIN,55.05,6372812,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,6801664,42.80026626586914,0.0,42.79999542236328,42.79999542236328,0.0
MAIN,55.05,6905252,750.0,0.0,0.0,0.0,0.0
MAIN,55.05,6916861,0.0,750.0,0.0,0.0,0.0
MAIN,55.05,7027576,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7114185,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,7125316,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,7208297,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7216854,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7218412,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,7218462,0.0,375.0,0.0,0.0,0.0
MAIN,55.05,7224904,0.0,375.0,0.0,0.0,0.0
MAIN,55.05,7227205,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7229423,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7234430,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7236153,880.7004890441895,0.0,0.0,0.0,0.0
MAIN,55.05,7302897,880.7004890441895,0.0,0.0,0.0,0.0
MAIN,55.05,7304792,0.0,0.0,0.0,0.0,0.0
MAIN,55.05,7315571,752.8000030517578,0.0,2.8000030517578125,2.8000030517578125,0.0
MAIN,55.05,7324390,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7325253,750.0,0.0,366.0714416503906,366.0714416503906,0.0
MAIN,55.05,7506015,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7602247,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7602259,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7603497,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7614915,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7634331,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7635945,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,7704930,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7729461,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,7820411,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7820423,87.90022277832031,0.0,85.1002197265625,85.1002197265625,0.0
MAIN,55.05,7825409,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,7825423,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,8026048,127.90048599243164,0.0,0.0,0.0,0.0
MAIN,55.05,8200711,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8211291,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,8211306,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,8212685,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8221507,750.0,0.0,0.0,0.0,0.0
MAIN,55.05,8221545,3750.0,0.0,8.928571701049805,8.928571701049805,0.0
MAIN,55.05,8319756,750.0,0.0,0.0,0.0,0.0
MAIN,55.05,8320559,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8401054,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8413239,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8450677,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,8507638,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8613322,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8616283,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8616295,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8616300,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8616922,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8616934,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8718122,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,8902395,0.0,0.0,0.0,0.0,0.0
MAIN,55.05,8902400,0.0,0.0,0.0,0.0,0.0
MAIN,55.05,9002037,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9012288,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9012290,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9039016,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,9039028,130.70048904418945,0.0,0.0,0.0,0.0
MAIN,55.05,90664384,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9101601,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9105925,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9105926,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9108295,375.0,0.0,0.0,0.0,0.0
MAIN,55.05,9118836,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,1811111,750.0,0.0,0.0,0.0,0.0
MAIN,57.05,6372812,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,6820579,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,6905252,750.0,0.0,0.0,0.0,0.0
MAIN,57.05,6916861,0.0,750.0,0.0,0.0,0.0
MAIN,57.05,7114185,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,7125316,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,7218412,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,7218462,0.0,0.0,0.0,0.0,0.0
MAIN,57.05,7224904,0.0,375.0,0.0,0.0,0.0
MAIN,57.05,7236153,750.0,0.0,0.0,0.0,0.0
MAIN,57.05,7302897,750.0,0.0,375.0,375.0,0.0
MAIN,57.05,7325253,0.0,375.0,0.0,0.0,0.0
MAIN,57.05,7635945,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,7729461,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8200711,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8212673,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8212685,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8221507,750.0,0.0,0.0,0.0,0.0
MAIN,57.05,8319756,750.0,0.0,0.0,0.0,0.0
MAIN,57.05,8320559,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8401054,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8413239,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8507638,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8613322,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8616283,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8616295,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8616300,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8616922,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8616934,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,8718122,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9002037,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9012288,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9012290,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9021253,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,90664384,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9101596,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9101601,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9105925,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9105926,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9108295,375.0,0.0,0.0,0.0,0.0
MAIN,57.05,9118836,375.0,0.0,0.0,0.0,0.0
MAIN,59.05,1811111,900.0,0.0,0.0,0.0,0.0
MAIN,59.05,6372812,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,6820579,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,6905252,900.0,0.0,54.0,54.0,0.0
MAIN,59.05,6916861,0.0,0.0,0.0,0.0,0.0
MAIN,59.05,7114185,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,7125316,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,7218412,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,7224904,0.0,450.0,0.0,0.0,0.0
MAIN,59.05,7236153,900.0,0.0,396.0,396.0,0.0
MAIN,59.05,7302897,0.0,900.0,0.0,0.0,0.0
MAIN,59.05,7315571,0.0,0.0,0.0,0.0,0.0
MAIN,59.05,7325253,0.0,450.0,0.0,0.0,0.0
MAIN,59.05,7635933,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,7635945,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,7729461,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8200711,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8212685,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8221507,900.0,0.0,0.0,0.0,0.0
MAIN,59.05,8319756,900.0,0.0,0.0,0.0,0.0
MAIN,59.05,8320559,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8401054,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8413239,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8507638,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8613322,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8616283,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8616295,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8616300,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8616922,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8616934,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8718122,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,8802909,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,9002037,450.0,0.0,0.0,0.0,0.0
MAIN,59.05,9012288,450.0,0.0,0.0,0.0,0.0
