Model,FedTime,AssetID,MissionID,AssetLocation,AssetType,LocationType,ReleaseTime,RampName,Departed,Contam
MAIN,37.2,C17-PQWY004,C17-PQWY004-D0035R0002S01,TYFR,C-17,PLACE_HOLDER,37.18411,RAMP1,false,false
MAIN,37.2,KC10-XDAT011,KC10-XDAT011-D0035R0001S01,MQNA,KC-10,PLACE_HOLDER,37.185978,RAMP1,false,false
MAIN,37.25,C17-PQWY002,C17-PQWY002-D0035R0002S01,HNTK,C-17,PLACE_HOLDER,37.20195,GABES -HNTK-APT-parking,false,false
MAIN,37.25,B747-400-XDAT007,B747-400-XDAT007-D0035R0003S01,CWKW,B-747P,PLACE_HOLDER,37.203556,RAMP1,false,false
MAIN,37.25,B747-400-XDAT003,B747-400-XDAT003-D0036R0007S01,FNWZ,B-747P,PLACE_HOLDER,37.20862,DYESS AFB -FNWZ-MAP-PARKING,false,false
MAIN,37.25,C17-DKFX001,C17-DKFX001-D0034R0007S01,FUQN,C-17,PLACE_HOLDER,37.242565,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,37.3,B747-400-XDAT006,B747-400-XDAT006-D0034R0004S01,TYFR,B-747P,PLACE_HOLDER,37.25438,RAMP1,false,false
MAIN,37.3,C17-XDAT002,C17-XDAT002-D0035R0003S01,FUQN,C-17,PLACE_HOLDER,37.29833,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,37.35,CH47-SEA1001,CH47-SEA1001-D0037R0003S01,SEA1,CH47,PLACE_HOLDER,37.34375,RAMP1,false,false
MAIN,37.35,C17-DKFX001,C17-DKFX001-D0034R0007S01,HNTK,C-17,PLACE_HOLDER,37.348316,GABES -HNTK-APT-parking,false,false
MAIN,37.4,C17-XDAT001,C17-XDAT001-D0030R0002S02,MQNA,C-17,PLACE_HOLDER,37.353523,RAMP1,false,false
MAIN,37.45,C17-PQWY004,C17-PQWY004-D0035R0002S01,CWKW,C-17,PLACE_HOLDER,37.44654,RAMP1,false,false
MAIN,37.5,B747-400-XDAT007,B747-400-XDAT007-D0035R0003S01,FUQN,B-747P,PLACE_HOLDER,37.45616,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,37.5,KC10-XDAT010,KC10-XDAT010-D0037R0002S01,XDAT,KC-10,PLACE_HOLDER,37.46211,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,37.5,KC10-XDAT006,KC10-XDAT006-D0035R0004S01,HNTK,KC-10,PLACE_HOLDER,37.49335,GABES -HNTK-APT-parking,false,false
MAIN,37.55,KC10-XDAT005,KC10-XDAT005-D0034R0004S01,PTFL,KC-10,PLACE_HOLDER,37.52738,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,37.55,KC10-XDAT007,KC10-XDAT007-D0035R0003S01,HNTK,KC-10,PLACE_HOLDER,37.52913,GABES -HNTK-APT-parking,false,false
MAIN,37.6,KC10-XDAT008,KC10-XDAT008-D0035R0003S01,HNTK,KC-10,PLACE_HOLDER,37.55585,GABES -HNTK-APT-parking,false,false
MAIN,37.6,C17-PQWY001,C17-PQWY001-D0029R0003S03,FJXT,C-17,PLACE_HOLDER,37.56562,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,37.6,B747-400-XDAT002,B747-400-XDAT002-D0035R0008S01,CWKW,B-747P,PLACE_HOLDER,37.58083,RAMP1,false,false
MAIN,37.6,C17-XDAT003,C17-XDAT003-D0035R0003S01,TYFR,C-17,PLACE_HOLDER,37.59014,RAMP1,false,false
MAIN,37.6,C17-XDAT004,C17-XDAT004-D0025R0002S04,FJXT,C-17,PLACE_HOLDER,37.592342,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,37.65,KC10-XDAT002,KC10-XDAT002-D0036R0007S01,FJXT,KC-10,PLACE_HOLDER,37.64973,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,37.65,KC10-XDAT004,KC10-XDAT004-D0036R0006S01,FJXT,KC-10,PLACE_HOLDER,37.64973,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,37.7,C17-PQWY004,C17-PQWY004-D0035R0002S01,FUQN,C-17,PLACE_HOLDER,37.686413,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,37.75,B747-400-XDAT004,B747-400-XDAT004-D0035R0005S01,TYFR,B-747P,PLACE_HOLDER,37.70716,RAMP1,false,false
MAIN,37.75,C17-PQWY005,C17-PQWY005-D0035R0001S01,MQNA,C-17,PLACE_HOLDER,37.716164,RAMP1,false,false
MAIN,37.75,C17-XDAT001,C17-XDAT001-D0030R0002S03,DKFX,C-17,PLACE_HOLDER,37.744728,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,37.8,KC10-XDAT006,KC10-XDAT006-D0035R0004S01,MQNA,KC-10,PLACE_HOLDER,37.75982,RAMP1,false,false
MAIN,37.8,KC10-XDAT012,KC10-XDAT012-D0035R0001S01,TYFR,KC-10,PLACE_HOLDER,37.770565,RAMP1,false,false
MAIN,37.8,CH47-SEA1001,CH47-SEA1001-D0037R0003S01,BQWK,CH47,PLACE_HOLDER,37.77992,UNKNOWN,false,false
MAIN,37.8,KC10-XDAT007,KC10-XDAT007-D0035R0003S01,MQNA,KC-10,PLACE_HOLDER,37.795597,RAMP1,false,false
MAIN,37.85,B747-400-XDAT006,B747-400-XDAT006-D0037R0005S01,XDAT,B-747P,PLACE_HOLDER,37.800964,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,37.85,B747-400-XDAT011,B747-400-XDAT011-D0037R0001S01,TMKH,B-747P,PLACE_HOLDER,37.81721,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,37.85,KC10-XDAT008,KC10-XDAT008-D0035R0003S01,MQNA,KC-10,PLACE_HOLDER,37.82232,RAMP1,false,false
MAIN,37.85,C17-XDAT003,C17-XDAT003-D0035R0003S01,FUQN,C-17,PLACE_HOLDER,37.824326,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,37.85,KC10-XDAT003,KC10-XDAT003-D0034R0004S01,PTFL,KC-10,PLACE_HOLDER,37.826294,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,37.85,KC10-XDAT005,KC10-XDAT005-D0037R0005S01,XDAT,KC-10,PLACE_HOLDER,37.83048,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,37.85,B747-400-XDAT002,B747-400-XDAT002-D0035R0008S01,HNTK,B-747P,PLACE_HOLDER,37.836327,GABES -HNTK-APT-parking,false,false
MAIN,37.9,B747-400-XDAT003,B747-400-XDAT003-D0036R0007S01,UHGN,B-747P,PLACE_HOLDER,37.852783,ROBERT GRAY AAF -UHGN-MAP-PARKING,false,false
MAIN,37.9,C17-PQWY001,C17-PQWY001-D0029R0003S03,MQNA,C-17,PLACE_HOLDER,37.889347,RAMP1,false,false
MAIN,37.95,C17-PQWY003,C17-PQWY003-D0035R0002S01,TYFR,C-17,PLACE_HOLDER,37.902435,RAMP1,false,false
MAIN,37.95,C17-XDAT004,C17-XDAT004-D0025R0002S04,MQNA,C-17,PLACE_HOLDER,37.91607,RAMP1,false,false
MAIN,37.95,C17-XDAT003,C17-XDAT003-D0035R0003S01,HNTK,C-17,PLACE_HOLDER,37.930077,GABES -HNTK-APT-parking,false,false
MAIN,38,C17-PQWY002,C17-PQWY002-D0035R0002S01,TYFR,C-17,PLACE_HOLDER,37.96459,RAMP1,false,false
MAIN,38.05,KC10-XDAT002,KC10-XDAT002-D0036R0007S01,TYFR,KC-10,PLACE_HOLDER,38.03621,RAMP1,false,false
MAIN,38.05,KC10-XDAT004,KC10-XDAT004-D0036R0006S01,TYFR,KC-10,PLACE_HOLDER,38.03621,RAMP1,false,false
MAIN,38.1,KC10-XDAT011,KC10-XDAT011-D0035R0001S01,PTFL,KC-10,PLACE_HOLDER,38.05142,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,38.1,C17-XDAT002,C17-XDAT002-D0035R0003S01,TYFR,C-17,PLACE_HOLDER,38.058468,RAMP1,false,false
MAIN,38.1,C17-DKFX002,C17-DKFX002-D0036R0005S01,FUQN,C-17,PLACE_HOLDER,38.08116,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,38.15,C17-PQWY003,C17-PQWY003-D0035R0002S01,HNTK,C-17,PLACE_HOLDER,38.113373,GABES -HNTK-APT-parking,false,false
MAIN,38.15,B747-400-XDAT008,B747-400-XDAT008-D0035R0003S01,HNTK,B-747P,PLACE_HOLDER,38.11835,GABES -HNTK-APT-parking,false,false
MAIN,38.15,KC10-XDAT003,KC10-XDAT003-D0038R0005S01,XDAT,KC-10,PLACE_HOLDER,38.12939,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,38.15,B747-400-XDAT009,B747-400-XDAT009-D0036R0002S01,JEAH,B-747P,PLACE_HOLDER,38.137638,JERBA-ZARZIS -JEAH-IAP-parking,false,false
MAIN,38.2,B747-400-XDAT005,B747-400-XDAT005-D0037R0006S01,UHGN,B-747P,PLACE_HOLDER,38.178524,ROBERT GRAY AAF -UHGN-MAP-PARKING,false,false
MAIN,38.2,C17-DKFX001,C17-DKFX001-D0034R0007S01,MQNA,C-17,PLACE_HOLDER,38.191433,RAMP1,false,false
MAIN,38.2,B747-400-XDAT007,B747-400-XDAT007-D0035R0003S01,TYFR,B-747P,PLACE_HOLDER,38.197716,RAMP1,false,false
MAIN,38.3,B747-400-XDAT004,B747-400-XDAT004-D0038R0006S01,XDAT,B-747P,PLACE_HOLDER,38.253746,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,38.3,C17-XDAT002,C17-XDAT002-D0035R0003S01,HNTK,C-17,PLACE_HOLDER,38.269405,GABES -HNTK-APT-parking,false,false
MAIN,38.3,KC10-XDAT010,KC10-XDAT010-D0037R0002S01,FJXT,KC-10,PLACE_HOLDER,38.297295,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,38.35,C17-DKFX002,C17-DKFX002-D0036R0005S01,TYFR,C-17,PLACE_HOLDER,38.31005,RAMP1,false,false
MAIN,38.35,C17-PQWY004,C17-PQWY004-D0035R0002S01,HNTK,C-17,PLACE_HOLDER,38.323414,GABES -HNTK-APT-parking,false,false
MAIN,38.55,C17-XDAT001,C17-XDAT001-D0030R0002S03,UHGN,C-17,PLACE_HOLDER,38.505768,ROBERT GRAY AAF -UHGN-MAP-PARKING,false,false
MAIN,38.6,B747-400-XDAT002,B747-400-XDAT002-D0035R0008S01,TYFR,B-747P,PLACE_HOLDER,38.580685,RAMP1,false,false
MAIN,38.65,KC10-XDAT006,KC10-XDAT006-D0035R0004S02,PTFL,KC-10,PLACE_HOLDER,38.62526,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,38.7,KC10-XDAT007,KC10-XDAT007-D0035R0003S02,PTFL,KC-10,PLACE_HOLDER,38.661037,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,38.7,C17-PQWY001,C17-PQWY001-D0029R0003S03,TYFR,C-17,PLACE_HOLDER,38.687122,RAMP1,false,false
MAIN,38.7,KC10-XDAT008,KC10-XDAT008-D0035R0003S01,PTFL,KC-10,PLACE_HOLDER,38.68776,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,38.7,B747-400-XDAT006,B747-400-XDAT006-D0037R0005S01,TMKH,B-747P,PLACE_HOLDER,38.69422,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,38.75,C17-XDAT004,C17-XDAT004-D0025R0002S04,TYFR,C-17,PLACE_HOLDER,38.713844,RAMP1,false,false
MAIN,38.75,B747-400-XDAT007,B747-400-XDAT007-D0038R0004S01,XDAT,B-747P,PLACE_HOLDER,38.7443,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,38.8,KC10-XDAT012,KC10-XDAT012-D0035R0001S01,PTFL,KC-10,PLACE_HOLDER,38.754456,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,38.8,KC10-XDAT004,KC10-XDAT004-D0036R0006S01,HNTK,KC-10,PLACE_HOLDER,38.770584,GABES -HNTK-APT-parking,false,false
MAIN,38.8,C17-XDAT003,C17-XDAT003-D0035R0003S01,MQNA,C-17,PLACE_HOLDER,38.773193,RAMP1,false,false
MAIN,38.85,B747-400-XDAT011,B747-400-XDAT011-D0037R0001S01,FUQN,B-747P,PLACE_HOLDER,38.81642,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,38.85,KC10-XDAT002,KC10-XDAT002-D0036R0007S01,HNTK,KC-10,PLACE_HOLDER,38.833084,GABES -HNTK-APT-parking,false,false
MAIN,38.85,KC10-XDAT006,KC10-XDAT006-D0035R0004S02,FJXT,KC-10,PLACE_HOLDER,38.844048,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,38.9,B747-400-XDAT008,B747-400-XDAT008-D0035R0003S01,TYFR,B-747P,PLACE_HOLDER,38.86271,RAMP1,false,false
MAIN,38.9,B747-400-XDAT009,B747-400-XDAT009-D0036R0002S01,TYFR,B-747P,PLACE_HOLDER,38.881794,RAMP1,false,false
MAIN,38.9,KC10-XDAT007,KC10-XDAT007-D0035R0003S02,FJXT,KC-10,PLACE_HOLDER,38.881706,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,38.9,KC10-XDAT005,KC10-XDAT005-D0037R0005S01,FJXT,KC-10,PLACE_HOLDER,38.882416,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,38.9,C17-PQWY001,C17-PQWY001-D0029R0003S03,HNTK,C-17,PLACE_HOLDER,38.89806,GABES -HNTK-APT-parking,false,false
MAIN,38.95,B747-400-XDAT003,B747-400-XDAT003-D0036R0007S01,JEAH,B-747P,PLACE_HOLDER,38.936028,JERBA-ZARZIS -JEAH-IAP-parking,false,false
MAIN,39,C17-PQWY003,C17-PQWY003-D0035R0002S01,MQNA,C-17,PLACE_HOLDER,38.95649,RAMP1,false,false
MAIN,39,KC10-XDAT003,KC10-XDAT003-D0038R0005S01,FJXT,KC-10,PLACE_HOLDER,38.964577,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,39.05,KC10-XDAT008,KC10-XDAT008-D0039R0004S01,XDAT,KC-10,PLACE_HOLDER,39,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,39.05,KC10-XDAT009,KC10-XDAT009-D0039R0004S01,XDAT,KC-10,PLACE_HOLDER,39,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,39.05,C17-DKFX003,C17-DKFX003-D0039R0005S01,DKFX,C-17,PLACE_HOLDER,39,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,39.05,KC10-XDAT004,KC10-XDAT004-D0036R0006S01,MQNA,KC-10,PLACE_HOLDER,39.037052,RAMP1,false,false
MAIN,39.1,C17-DKFX002,C17-DKFX002-D0036R0005S01,HNTK,C-17,PLACE_HOLDER,39.05224,GABES -HNTK-APT-parking,false,false
MAIN,39.1,B747-400-XDAT003,B747-400-XDAT003-D0036R0007S01,FUQN,B-747P,PLACE_HOLDER,39.06843,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,39.15,KC10-XDAT002,KC10-XDAT002-D0036R0007S01,MQNA,KC-10,PLACE_HOLDER,39.099552,RAMP1,false,false
MAIN,39.15,C17-PQWY002,C17-PQWY002-D0035R0002S02,DKFX,C-17,PLACE_HOLDER,39.11042,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,39.15,C17-XDAT002,C17-XDAT002-D0035R0003S01,MQNA,C-17,PLACE_HOLDER,39.112522,RAMP1,false,false
MAIN,39.2,KC10-XDAT005,KC10-XDAT005-D0037R0005S01,MQNA,KC-10,PLACE_HOLDER,39.162052,RAMP1,false,false
MAIN,39.2,C17-PQWY004,C17-PQWY004-D0035R0002S01,MQNA,C-17,PLACE_HOLDER,39.16653,RAMP1,false,false
MAIN,39.25,B747-400-XDAT005,B747-400-XDAT005-D0037R0006S01,TYFR,B-747P,PLACE_HOLDER,39.205685,RAMP1,false,false
MAIN,39.25,C17-DKFX001,C17-DKFX001-D0038R0008S01,DKFX,C-17,PLACE_HOLDER,39.207638,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,39.25,B747-400-XDAT004,B747-400-XDAT004-D0038R0006S01,BPWZ,B-747P,PLACE_HOLDER,39.211452,BIGGS AAF -BPWZ-MAP-PARKING,false,false
MAIN,39.25,C17-PQWY005,C17-PQWY005-D0035R0001S02,DKFX,C-17,PLACE_HOLDER,39.23264,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,39.25,KC10-XDAT003,KC10-XDAT003-D0038R0005S01,MQNA,KC-10,PLACE_HOLDER,39.244213,RAMP1,false,false
MAIN,39.25,KC10-XDAT010,KC10-XDAT010-D0037R0002S01,TYFR,KC-10,PLACE_HOLDER,39.246273,RAMP1,false,false
MAIN,39.3,C17-XDAT001,C17-XDAT001-D0030R0002S03,FJXT,C-17,PLACE_HOLDER,39.26835,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,39.35,C17-PQWY003,C17-PQWY003-D0035R0002S02,DKFX,C-17,PLACE_HOLDER,39.347694,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,39.45,B747-400-XDAT008,B747-400-XDAT008-D0039R0004S01,XDAT,B-747P,PLACE_HOLDER,39.409294,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,39.45,B747-400-XDAT009,B747-400-XDAT009-D0039R0003S01,XDAT,B-747P,PLACE_HOLDER,39.42838,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,39.45,B747-400-XDAT005,B747-400-XDAT005-D0037R0006S01,JEAH,B-747P,PLACE_HOLDER,39.434128,JERBA-ZARZIS -JEAH-IAP-parking,false,false
MAIN,39.5,C17-XDAT004,C17-XDAT004-D0025R0002S04,HNTK,C-17,PLACE_HOLDER,39.45603,GABES -HNTK-APT-parking,false,false
MAIN,39.5,C17-DKFX001,C17-DKFX001-D0038R0008S01,BPWZ,C-17,PLACE_HOLDER,39.47362,BIGGS AAF -BPWZ-MAP-PARKING,false,false
MAIN,39.5,KC10-XDAT010,KC10-XDAT010-D0037R0002S01,HNTK,KC-10,PLACE_HOLDER,39.480648,GABES -HNTK-APT-parking,false,false
MAIN,39.6,B747-400-XDAT011,B747-400-XDAT011-D0037R0001S01,TYFR,B-747P,PLACE_HOLDER,39.557976,RAMP1,false,false
MAIN,39.6,C17-XDAT001,C17-XDAT001-D0030R0002S03,MQNA,C-17,PLACE_HOLDER,39.592075,RAMP1,false,false
MAIN,39.7,B747-400-XDAT006,B747-400-XDAT006-D0037R0005S01,FUQN,B-747P,PLACE_HOLDER,39.69343,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,39.75,C17-DKFX003,C17-DKFX003-D0039R0005S01,FJXT,C-17,PLACE_HOLDER,39.69959,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,39.75,C17-PQWY001,C17-PQWY001-D0029R0003S03,MQNA,C-17,PLACE_HOLDER,39.741177,RAMP1,false,false
MAIN,39.8,KC10-XDAT006,KC10-XDAT006-D0035R0004S02,TYFR,KC-10,PLACE_HOLDER,39.793026,RAMP1,false,false
MAIN,39.85,B747-400-XDAT003,B747-400-XDAT003-D0036R0007S01,TYFR,B-747P,PLACE_HOLDER,39.809986,RAMP1,false,false
MAIN,39.85,C17-PQWY002,C17-PQWY002-D0035R0002S02,FJXT,C-17,PLACE_HOLDER,39.81001,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,39.85,KC10-XDAT007,KC10-XDAT007-D0035R0003S02,TYFR,KC-10,PLACE_HOLDER,39.830685,RAMP1,false,false
MAIN,39.85,KC10-XDAT008,KC10-XDAT008-D0039R0004S01,FJXT,KC-10,PLACE_HOLDER,39.835186,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,39.9,C17-DKFX002,C17-DKFX002-D0036R0005S01,MQNA,C-17,PLACE_HOLDER,39.895355,RAMP1,false,false
MAIN,39.9,KC10-XDAT009,KC10-XDAT009-D0039R0004S01,FJXT,KC-10,PLACE_HOLDER,39.897686,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,39.95,KC10-XDAT004,KC10-XDAT004-D0036R0006S01,PTFL,KC-10,PLACE_HOLDER,39.902493,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,39.95,B747-400-XDAT007,B747-400-XDAT007-D0038R0004S01,TMKH,B-747P,PLACE_HOLDER,39.94422,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,40,KC10-XDAT002,KC10-XDAT002-D0036R0007S01,PTFL,KC-10,PLACE_HOLDER,39.964993,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,40,KC10-XDAT005,KC10-XDAT005-D0037R0005S01,HNTK,KC-10,PLACE_HOLDER,39.96674,GABES -HNTK-APT-parking,false,false
MAIN,40.05,KC10-XDAT011,KC10-XDAT011-D0040R0002S01,XDAT,KC-10,PLACE_HOLDER,40,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,40.05,KC10-XDAT012,KC10-XDAT012-D0040R0002S01,XDAT,KC-10,PLACE_HOLDER,40,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,40.05,C17-DKFX004,C17-DKFX004-D0040R0003S01,DKFX,C-17,PLACE_HOLDER,40,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,40.05,C17-DKFX003,C17-DKFX003-D0039R0005S01,MQNA,C-17,PLACE_HOLDER,40.023315,RAMP1,false,false
MAIN,40.05,KC10-XDAT006,KC10-XDAT006-D0035R0004S02,HNTK,KC-10,PLACE_HOLDER,40.0274,GABES -HNTK-APT-parking,false,false
MAIN,40.1,KC10-XDAT007,KC10-XDAT007-D0035R0003S02,HNTK,KC-10,PLACE_HOLDER,40.06506,GABES -HNTK-APT-parking,false,false
MAIN,40.15,KC10-XDAT003,KC10-XDAT003-D0038R0005S01,HNTK,KC-10,PLACE_HOLDER,40.105648,GABES -HNTK-APT-parking,false,false
MAIN,40.15,KC10-XDAT008,KC10-XDAT008-D0039R0004S01,MQNA,KC-10,PLACE_HOLDER,40.114822,RAMP1,false,false
MAIN,40.15,C17-XDAT002,C17-XDAT002-D0035R0003S02,DKFX,C-17,PLACE_HOLDER,40.128727,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,40.15,C17-PQWY002,C17-PQWY002-D0035R0002S02,MQNA,C-17,PLACE_HOLDER,40.133736,RAMP1,false,false
MAIN,40.15,C17-PQWY003,C17-PQWY003-D0035R0002S02,FJXT,C-17,PLACE_HOLDER,40.14214,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,40.2,KC10-XDAT009,KC10-XDAT009-D0039R0004S01,MQNA,KC-10,PLACE_HOLDER,40.177322,RAMP1,false,false
MAIN,40.2,B747-400-XDAT005,B747-400-XDAT005-D0037R0006S01,TYFR,B-747P,PLACE_HOLDER,40.178284,RAMP1,false,false
MAIN,40.2,C17-PQWY004,C17-PQWY004-D0035R0002S02,DKFX,C-17,PLACE_HOLDER,40.182735,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,40.25,C17-PQWY005,C17-PQWY005-D0039R0002S01,PQWY,C-17,PLACE_HOLDER,40.19938,MCCHORD AFB -PQWY-MAP-PARKING,false,false
MAIN,40.25,KC10-XDAT004,KC10-XDAT004-D0040R0007S01,XDAT,KC-10,PLACE_HOLDER,40.20559,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,40.25,KC10-XDAT005,KC10-XDAT005-D0037R0005S01,MQNA,KC-10,PLACE_HOLDER,40.233208,RAMP1,false,false
MAIN,40.3,C17-DKFX001,C17-DKFX001-D0038R0008S01,FJXT,C-17,PLACE_HOLDER,40.267025,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,40.3,C17-XDAT003,C17-XDAT003-D0035R0003S02,DKFX,C-17,PLACE_HOLDER,40.289238,CHARLESTON AFB-IN -DKFX-JAP-PARKING,false,false
MAIN,40.35,KC10-XDAT010,KC10-XDAT010-D0037R0002S01,MQNA,KC-10,PLACE_HOLDER,40.309616,RAMP1,false,false
MAIN,40.35,B747-400-XDAT004,B747-400-XDAT004-D0038R0006S01,FUQN,B-747P,PLACE_HOLDER,40.31843,THYNA-EL MAOU -FUQN-IAP-parking,false,false
MAIN,40.35,CH47-SEA1002,CH47-SEA1002-D0040R0003S01,SEA1,CH47,PLACE_HOLDER,40.34375,RAMP1,false,false
MAIN,40.4,KC10-XDAT003,KC10-XDAT003-D0038R0005S01,MQNA,KC-10,PLACE_HOLDER,40.372116,RAMP1,false,false
MAIN,40.4,C17-XDAT002,C17-XDAT002-D0035R0003S02,BPWZ,C-17,PLACE_HOLDER,40.39471,BIGGS AAF -BPWZ-MAP-PARKING,false,false
MAIN,40.45,C17-XDAT001,C17-XDAT001-D0030R0002S03,JEAH,C-17,PLACE_HOLDER,40.410942,JERBA-ZARZIS -JEAH-IAP-parking,false,false
MAIN,40.45,B747-400-XDAT006,B747-400-XDAT006-D0037R0005S01,TYFR,B-747P,PLACE_HOLDER,40.434986,RAMP1,false,false
MAIN,40.45,C17-PQWY004,C17-PQWY004-D0035R0002S02,BPWZ,C-17,PLACE_HOLDER,40.44872,BIGGS AAF -BPWZ-MAP-PARKING,false,false
MAIN,40.5,C17-PQWY003,C17-PQWY003-D0035R0002S02,MQNA,C-17,PLACE_HOLDER,40.465866,RAMP1,false,false
MAIN,40.5,B747-400-XDAT009,B747-400-XDAT009-D0039R0003S01,BPWZ,B-747P,PLACE_HOLDER,40.49924,BIGGS AAF -BPWZ-MAP-PARKING,false,false
MAIN,40.55,C17-XDAT001,C17-XDAT001-D0030R0002S03,HNTK,C-17,PLACE_HOLDER,40.512238,GABES -HNTK-APT-parking,false,false
MAIN,40.55,C17-XDAT004,C17-XDAT004-D0025R0002S04,PTFL,C-17,PLACE_HOLDER,40.513832,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,40.6,B747-400-XDAT008,B747-400-XDAT008-D0039R0004S01,TMKH,B-747P,PLACE_HOLDER,40.56922,POPE AFB -TMKH-MAP-PARKING,false,false
MAIN,40.6,C17-DKFX001,C17-DKFX001-D0038R0008S01,MQNA,C-17,PLACE_HOLDER,40.59075,RAMP1,false,false
MAIN,40.65,KC10-XDAT010,KC10-XDAT010-D0037R0002S02,PTFL,KC-10,PLACE_HOLDER,40.612556,MC GUIRE AFB -PTFL-MAP-PARKING,false,false
MAIN,40.75,C17-DKFX004,C17-DKFX004-D0040R0003S01,FJXT,C-17,PLACE_HOLDER,40.69959,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,40.75,B747-400-XDAT005,B747-400-XDAT005-D0040R0007S01,XDAT,B-747P,PLACE_HOLDER,40.72487,TRAVIS AFB -XDAT-MAP-PARKING,false,false
MAIN,40.8,CH47-SEA1002,CH47-SEA1002-D0040R0003S01,BQWK,CH47,PLACE_HOLDER,40.77992,UNKNOWN,false,false
MAIN,40.85,C17-DKFX003,C17-DKFX003-D0039R0005S01,TYFR,C-17,PLACE_HOLDER,40.82109,RAMP1,false,false
MAIN,40.85,KC10-XDAT011,KC10-XDAT011-D0040R0002S01,FJXT,KC-10,PLACE_HOLDER,40.835186,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,40.85,KC10-XDAT012,KC10-XDAT012-D0040R0002S01,FJXT,KC-10,PLACE_HOLDER,40.835186,DOVER AFB -FJXT-MAP-PARKING,false,false
MAIN,40.9,KC10-XDAT006,KC10-XDAT006-D0035R0004S02,MQNA,KC-10,PLACE_HOLDER,40.85637,RAMP1,false,false
