Model,FedTime,Name,VirtualRlnId,Type,EncodedDetails,ServiceCode,OplanId,Pax,Pol,TotalSTons,DestinationModeSource,ToPoeOwnerName,ToPodOwnerName,ToDestOwnerName,Rdd,Preloaded,Commodity,Rld,BrigadeKey
AMP,-2,1:0TAEC,,U,cargoCategoryCode=J7C&mtons=187.0&stons=74.8&sqft=1496.0;cargoCategoryCode=M7C&mtons=5.0&stons=4.5&sqft=1.0;cargoCategoryCode=R3B&mtons=4.0&stons=0.6&sqft=42.0;cargoCategoryCode=R3D&mtons=9.0&stons=1.4&sqft=50.0;cargoCategoryCode=A1D&mtons=52.0&stons=25.7&sqft=219.0;cargoCategoryCode=A2D&mtons=1122.0&stons=498.6&sqft=5211.0;cargoCategoryCode=J2B&mtons=188.0&stons=124.6&sqft=2720.0;cargoCategoryCode=R2B&mtons=1000.0&stons=183.4&sqft=8614.0;cargoCategoryCode=R2D&mtons=5560.0&stons=1647.5&sqft=32084.0,A,090TP,0,0,2561.1,LD,MAIN,MAIN,MAIN,32,false,CS-OTHER,0,MRS
AMP,-2,1:0TAEP,,U,No Details,A,090TP,350,0,0,LD,MAIN,MAIN,MAIN,32,false,CS-OTHER,0,MRS
AMP,-2,1:0VAAC,,U,cargoCategoryCode=J3B&mtons=28.0&stons=10.9&sqft=218.0;cargoCategoryCode=R2D&mtons=325.0&stons=70.1&sqft=1402.0,A,090TP,0,0,81,LD,MAIN,MAIN,MAIN,26,false,CSS-OTHER,0,ABN
AMP,-2,1:0VAAP,,U,No Details,A,090TP,61,0,0,LD,MAIN,MAIN,MAIN,26,false,CSS-OTHER,0,ABN
AMP,-2,1:0VABC,,U,cargoCategoryCode=J3B&mtons=167.0&stons=65.6&sqft=1312.0;cargoCategoryCode=R1D&mtons=382.0&stons=95.9&sqft=1918.0;cargoCategoryCode=R2D&mtons=2710.0&stons=670.2&sqft=13404.0,A,090TP,0,0,831.7,LD,MAIN,MAIN,MAIN,26,false,CSS-OTHER,0,ABN
AMP,-2,1:0VABP,,U,No Details,A,090TP,489,0,0,LD,MAIN,MAIN,MAIN,26,false,CSS-OTHER,0,ABN
AMP,-2,1:0YABC,,U,cargoCategoryCode=J3B&mtons=43.0&stons=12.2&sqft=244.0;cargoCategoryCode=R1D&mtons=2249.0&stons=471.4&sqft=9428.0;cargoCategoryCode=R2D&mtons=2667.0&stons=498.6&sqft=9972.0,A,090TP,0,0,982.2,LD,MAIN,MAIN,MAIN,26,false,AIRBORNE,0,ABN
AMP,-2,1:0YABP,,U,No Details,A,090TP,219,0,0,LD,MAIN,MAIN,MAIN,26,false,AIRBORNE,0,ABN
AMP,-2,1:0YACC,,U,cargoCategoryCode=J3B&mtons=126.0&stons=49.4&sqft=988.0;cargoCategoryCode=R2D&mtons=3437.0&stons=384.4&sqft=7688.0,A,090TP,0,0,433.8,LD,MAIN,MAIN,MAIN,26,false,AIRBORNE,0,ABN
AMP,-2,1:0YACP,,U,No Details,A,090TP,252,0,0,LD,MAIN,MAIN,MAIN,26,false,AIRBORNE,0,ABN
AMP,-2,1:0YADC,,U,cargoCategoryCode=J7C&mtons=49.0&stons=19.6&sqft=392.0;cargoCategoryCode=M7C&mtons=1.0&stons=0.1&sqft=2.0;cargoCategoryCode=R3D&mtons=9.3&stons=1.4&sqft=50.0;cargoCategoryCode=J1D&mtons=64.0&stons=1.6&sqft=280.0;cargoCategoryCode=R1D&mtons=282.3&stons=99.1&sqft=1279.0;cargoCategoryCode=R2B&mtons=29.699999&stons=2.7&sqft=210.0;cargoCategoryCode=R2D&mtons=605.39996&stons=132.2&sqft=4719.0,A,090TP,0,0,256.69998,LD,MAIN,MAIN,MAIN,26,false,AIRBORNE,0,ABN
AMP,-2,1:0YADP,,U,No Details,A,090TP,118,0,0,LD,MAIN,MAIN,MAIN,26,false,AIRBORNE,0,ABN
AMP,-2,1:0YAFC,,U,cargoCategoryCode=J7C&mtons=186.0&stons=74.3&sqft=1486.0;cargoCategoryCode=M7C&mtons=1.0&stons=0.4&sqft=8.0;cargoCategoryCode=R3D&mtons=9.3&stons=1.4&sqft=50.0;cargoCategoryCode=J1D&mtons=80.0&stons=2.0&sqft=350.0;cargoCategoryCode=R1D&mtons=1007.3&stons=368.0&sqft=4555.0;cargoCategoryCode=J2D&mtons=17.7&stons=2.3&sqft=101.0;cargoCategoryCode=R2B&mtons=81.299995&stons=10.3&sqft=599.0;cargoCategoryCode=R2D&mtons=2175.2&stons=482.0&sqft=16379.0,A,090TP,0,0,940.7,LD,MAIN,MAIN,MAIN,26,false,AIRBORNE,0,ABN
AMP,-2,1:0YAFP,,U,No Details,A,090TP,449,0,0,LD,MAIN,MAIN,MAIN,26,false,AIRBORNE,0,ABN
AMP,-2,1:0YB C,,U,cargoCategoryCode=J3B&mtons=30.0&stons=11.8&sqft=236.0;cargoCategoryCode=R2D&mtons=199.0&stons=39.8&sqft=796.0,A,090TP,0,0,51.6,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,
AMP,-2,1:0YB P,,U,No Details,A,090TP,70,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,
AMP,-2,1:0YB3C,,U,cargoCategoryCode=J3B&mtons=85.0&stons=34.6&sqft=692.0;cargoCategoryCode=R2D&mtons=1318.0&stons=242.8&sqft=4856.0,A,090TP,0,0,277.4,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YB3P,,U,No Details,A,090TP,204,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YB4C,,U,cargoCategoryCode=J3B&mtons=47.0&stons=18.7&sqft=374.0;cargoCategoryCode=R1D&mtons=60.0&stons=19.1&sqft=382.0;cargoCategoryCode=R2D&mtons=716.0&stons=132.4&sqft=2648.0,A,090TP,0,0,170.2,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YB4P,,U,No Details,A,090TP,111,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBAC,,U,cargoCategoryCode=J7C&mtons=39.0&stons=15.6&sqft=312.0;cargoCategoryCode=M7C&mtons=1.0&stons=0.6&sqft=12.0;cargoCategoryCode=R1D&mtons=37.5&stons=12.7&sqft=170.0;cargoCategoryCode=R2B&mtons=15.4&stons=3.4&sqft=91.0;cargoCategoryCode=R2D&mtons=471.10004&stons=101.2&sqft=3270.0,A,090TP,0,0,133.5,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBAP,,U,No Details,A,090TP,94,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBBC,,U,cargoCategoryCode=J7C&mtons=39.0&stons=15.6&sqft=312.0;cargoCategoryCode=M7C&mtons=1.0&stons=0.6&sqft=12.0;cargoCategoryCode=R1D&mtons=37.5&stons=12.7&sqft=170.0;cargoCategoryCode=R2B&mtons=15.4&stons=3.4&sqft=91.0;cargoCategoryCode=R2D&mtons=471.10004&stons=101.2&sqft=3270.0,A,090TP,0,0,133.5,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBBP,,U,No Details,A,090TP,94,0,0,LD,MAIN,MAIN,MAIN,12,false,AIRBORNE,0,ABN
AMP,-2,1:0YBCC,,U,cargoCategoryCode=J3B&mtons=19.2&stons=1.2&sqft=132.0;cargoCategoryCode=J7C&mtons=64.0&stons=25.4&sqft=508.0;cargoCategoryCode=M7C&mtons=1.0&stons=0.5&sqft=10.0;cargoCategoryCode=R3D&mtons=9.3&stons=1.4&sqft=50.0;cargoCategoryCode=R1D&mtons=942.4&stons=302.0&sqft=4264.0;cargoCategoryCode=A2B&mtons=15.2&stons=4.9&sqft=91.0;cargoCategoryCode=A2D&mtons=421.3&stons=182.2&sqft=2009.0;cargoCategoryCode=J2D&mtons=31.2&stons=7.7&sqft=230.0;cargoCategoryCode=R2B&mtons=50.399998&stons=5.6&sqft=313.0;cargoCategoryCode=R2D&mtons=1440.4999&stons=238.0&sqft=9055.0,A,090TP,0,0,768.9,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBCP,,U,No Details,A,090TP,153,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBDC,,U,cargoCategoryCode=J3B&mtons=27.0&stons=10.6&sqft=212.0;cargoCategoryCode=R2D&mtons=582.0&stons=120.3&sqft=2406.0,A,090TP,0,0,130.90001,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBDP,,U,No Details,A,090TP,63,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBEC,,U,cargoCategoryCode=J3B&mtons=27.0&stons=10.6&sqft=212.0;cargoCategoryCode=R2D&mtons=582.0&stons=120.3&sqft=2406.0,A,090TP,0,0,130.90001,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBEP,,U,No Details,A,090TP,63,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBFC,,U,cargoCategoryCode=J3B&mtons=70.0&stons=28.1&sqft=562.0;cargoCategoryCode=R2D&mtons=1188.0&stons=253.8&sqft=5076.0,A,090TP,0,0,281.9,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBFP,,U,No Details,A,090TP,167,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBKC,,U,cargoCategoryCode=J3B&mtons=33.0&stons=13.5&sqft=270.0;cargoCategoryCode=R1D&mtons=60.0&stons=19.1&sqft=382.0;cargoCategoryCode=R2D&mtons=1222.0&stons=244.2&sqft=4884.0,A,090TP,0,0,276.8,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBKP,,U,No Details,A,090TP,78,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBLC,,U,cargoCategoryCode=J3B&mtons=33.0&stons=13.5&sqft=270.0;cargoCategoryCode=R1D&mtons=60.0&stons=19.1&sqft=382.0;cargoCategoryCode=R2D&mtons=1222.0&stons=244.2&sqft=4884.0,A,090TP,0,0,276.8,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBLP,,U,No Details,A,090TP,78,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBMC,,U,cargoCategoryCode=J3B&mtons=49.0&stons=19.9&sqft=398.0;cargoCategoryCode=R1D&mtons=180.0&stons=57.3&sqft=1146.0;cargoCategoryCode=R2D&mtons=1059.0&stons=214.6&sqft=4292.0,A,090TP,0,0,291.8,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBMP,,U,No Details,A,090TP,116,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBNC,,U,cargoCategoryCode=J3B&mtons=69.0&stons=28.0&sqft=560.0;cargoCategoryCode=R1D&mtons=111.0&stons=30.1&sqft=602.0;cargoCategoryCode=R2D&mtons=2503.0&stons=475.9&sqft=9518.0,A,090TP,0,0,534,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBNP,,U,No Details,A,090TP,164,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBPC,,U,cargoCategoryCode=J3B&mtons=14.0&stons=3.3&sqft=66.0;cargoCategoryCode=R1D&mtons=75.0&stons=21.0&sqft=420.0;cargoCategoryCode=R2D&mtons=933.0&stons=193.7&sqft=3874.0,A,090TP,0,0,218,LD,MAIN,MAIN,MAIN,12,false,AIRBORNE,0,ABN
AMP,-2,1:0YBPP,,U,No Details,A,090TP,112,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBQC,,U,cargoCategoryCode=J3B&mtons=43.0&stons=17.3&sqft=346.0;cargoCategoryCode=R1D&mtons=60.0&stons=19.1&sqft=382.0;cargoCategoryCode=R2D&mtons=643.0&stons=126.5&sqft=2530.0,A,090TP,0,0,162.9,LD,MAIN,MAIN,MAIN,12,false,AIRBORNE,0,ABN
AMP,-2,1:0YBQP,,U,No Details,A,090TP,101,0,0,LD,MAIN,MAIN,MAIN,12,false,AIRBORNE,0,ABN
AMP,-2,1:0YBRC,,U,cargoCategoryCode=J3B&mtons=42.0&stons=14.7&sqft=294.0;cargoCategoryCode=R2D&mtons=431.0&stons=153.9&sqft=3078.0,A,090TP,0,0,168.59999,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBRP,,U,No Details,A,090TP,46,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBSC,,U,cargoCategoryCode=J3B&mtons=42.0&stons=14.7&sqft=294.0;cargoCategoryCode=R2D&mtons=431.0&stons=153.9&sqft=3078.0,A,090TP,0,0,168.59999,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBSP,,U,No Details,A,090TP,46,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBTC,,U,cargoCategoryCode=J3B&mtons=29.0&stons=11.4&sqft=228.0;cargoCategoryCode=R2D&mtons=380.0&stons=107.4&sqft=2148.0,A,090TP,0,0,118.8,LD,MAIN,MAIN,MAIN,24,false,AIRBORNE,0,ABN
AMP,-2,1:0YBTP,,U,No Details,A,090TP,49,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBUC,,U,cargoCategoryCode=J3B&mtons=2719.0&stons=904.0&sqft=18080.0;cargoCategoryCode=R1D&mtons=283.0&stons=86.1&sqft=1722.0;cargoCategoryCode=R2D&mtons=3660.0&stons=737.7&sqft=14754.0,A,090TP,0,0,1727.8,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBUP,,U,No Details,A,090TP,327,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBVC,,U,cargoCategoryCode=J3B&mtons=90.0&stons=35.2&sqft=704.0;cargoCategoryCode=R1D&mtons=120.0&stons=38.2&sqft=764.0;cargoCategoryCode=R2D&mtons=2119.0&stons=598.6&sqft=11972.0,A,090TP,0,0,672,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBVP,,U,No Details,A,090TP,184,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBWC,,U,cargoCategoryCode=J3B&mtons=47.0&stons=19.0&sqft=380.0;cargoCategoryCode=R1D&mtons=60.0&stons=19.0&sqft=380.0;cargoCategoryCode=R2D&mtons=804.0&stons=161.0&sqft=3220.0,A,090TP,0,0,199,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBWP,,U,No Details,A,090TP,70,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBYC,,U,cargoCategoryCode=J3B&mtons=55.0&stons=22.0&sqft=440.0;cargoCategoryCode=R2D&mtons=801.0&stons=219.0&sqft=4380.0,A,090TP,0,0,241,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YBYP,,U,No Details,A,090TP,98,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YC C,,U,cargoCategoryCode=J7C&mtons=35.0&stons=14.1&sqft=282.0;cargoCategoryCode=M7C&mtons=1.0&stons=0.2&sqft=1.0;cargoCategoryCode=R3D&mtons=10.0&stons=1.4&sqft=50.0;cargoCategoryCode=R1D&mtons=154.0&stons=43.2&sqft=695.0;cargoCategoryCode=R2B&mtons=271.0&stons=68.9&sqft=2299.0;cargoCategoryCode=R2D&mtons=150.0&stons=14.8&sqft=1129.0,A,090TP,0,0,142.6,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,
AMP,-2,1:0YC P,,U,No Details,A,090TP,87,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,
AMP,-2,1:0YCAC,,U,cargoCategoryCode=J7C&mtons=280.0&stons=111.7&sqft=2234.0;cargoCategoryCode=M7C&mtons=4.0&stons=3.4&sqft=68.0;cargoCategoryCode=J1D&mtons=16.0&stons=0.4&sqft=70.0;cargoCategoryCode=R1D&mtons=600.0&stons=204.0&sqft=2720.0;cargoCategoryCode=R2B&mtons=19.8&stons=1.8&sqft=140.0;cargoCategoryCode=R2D&mtons=1618.7&stons=409.6&sqft=11255.0,A,090TP,0,0,730.9,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YCAP,,U,No Details,A,090TP,675,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YCBC,,U,cargoCategoryCode=J7C&mtons=280.0&stons=111.7&sqft=2234.0;cargoCategoryCode=M7C&mtons=4.0&stons=3.4&sqft=68.0;cargoCategoryCode=J1D&mtons=16.0&stons=0.4&sqft=70.0;cargoCategoryCode=R1D&mtons=600.0&stons=204.0&sqft=2720.0;cargoCategoryCode=R2B&mtons=19.8&stons=1.8&sqft=140.0;cargoCategoryCode=R2D&mtons=1618.7&stons=409.6&sqft=11255.0,A,090TP,0,0,730.9,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YCBP,,U,No Details,A,090TP,675,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YCCC,,U,cargoCategoryCode=J7C&mtons=280.0&stons=111.7&sqft=2234.0;cargoCategoryCode=M7C&mtons=4.0&stons=3.4&sqft=68.0;cargoCategoryCode=J1D&mtons=16.0&stons=0.4&sqft=70.0;cargoCategoryCode=R1D&mtons=600.0&stons=204.0&sqft=2720.0;cargoCategoryCode=R2B&mtons=19.8&stons=1.8&sqft=140.0;cargoCategoryCode=R2D&mtons=1618.7&stons=409.6&sqft=11255.0,A,090TP,0,0,730.9,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0YCCP,,U,No Details,A,090TP,675,0,0,LD,MAIN,MAIN,MAIN,37,false,AIRBORNE,0,ABN
AMP,-2,1:0ZABC,,U,cargoCategoryCode=J7C&mtons=120.0&stons=48.1&sqft=962.0;cargoCategoryCode=B2D&mtons=311.0&stons=10.2&sqft=1449.0;cargoCategoryCode=R2B&mtons=549.0&stons=122.2&sqft=4982.0;cargoCategoryCode=R2D&mtons=879.0&stons=165.3&sqft=5372.0,A,090TP,0,0,345.80002,LD,MAIN,MAIN,MAIN,43,false,MECH-INFANTRY,15,24M
AMP,-2,1:0ZABP,,U,No Details,A,090TP,100,0,0,LD,MAIN,MAIN,MAIN,43,false,MECH-INFANTRY,15,24M
AMP,-2,1:0ZACA,,U,No Details,A,090TP,2401,0,0,LD,MAIN,MAIN,MAIN,33,false,MECH-INFANTRY,20,24M
AMP,-2,1:0ZACB,,U,No Details,A,090TP,2002,0,0,LD,MAIN,MAIN,MAIN,33,false,MECH-INFANTRY,20,24M
AMP,-2,1:0ZACD,,U,No Details,A,090TP,2002,0,0,LD,MAIN,MAIN,MAIN,33,false,MECH-INFANTRY,20,24M
AMP,-2,1:0ZACG,,U,No Details,A,090TP,1306,0,0,LD,MAIN,MAIN,MAIN,33,false,MECH-INFANTRY,20,24M
AMP,-2,1:0ZACH,,U,No Details,A,090TP,1306,0,0,LD,MAIN,MAIN,MAIN,33,false,MECH-INFANTRY,20,24M
AMP,-2,1:0ZBB,,U,cargoCategoryCode=J3B&mtons=48.0&stons=17.7&sqft=354.0;cargoCategoryCode=R1D&mtons=52.0&stons=25.6&sqft=512.0;cargoCategoryCode=R2D&mtons=736.0&stons=181.9&sqft=3638.0,A,090TP,0,0,225.2,LD,MAIN,MAIN,MAIN,28,false,MECH-INFANTRY,2,INF
AMP,-2,1:0ZCB,,U,cargoCategoryCode=J3B&mtons=398.0&stons=172.0&sqft=3440.0;cargoCategoryCode=R1D&mtons=1107.0&stons=556.9&sqft=11138.0;cargoCategoryCode=R2D&mtons=7566.0&stons=2507.2&sqft=50144.0,A,090TP,0,0,3236.1,LD,MAIN,MAIN,MAIN,28,false,MECH-INFANTRY,2,INF
AMP,-2,1:0ZDA,,U,cargoCategoryCode=J3B&mtons=48.0&stons=17.7&sqft=354.0;cargoCategoryCode=R1D&mtons=52.0&stons=25.6&sqft=512.0;cargoCategoryCode=R2D&mtons=736.0&stons=181.9&sqft=3638.0,A,090TP,0,0,225.2,LD,MAIN,MAIN,MAIN,28,false,MECH-INFANTRY,5,INF
AMP,-2,1:0ZDB,,U,cargoCategoryCode=J3B&mtons=398.0&stons=172.0&sqft=3440.0;cargoCategoryCode=R1D&mtons=1107.0&stons=556.9&sqft=11138.0;cargoCategoryCode=R2D&mtons=7566.0&stons=2507.2&sqft=50144.0,A,090TP,0,0,3236.1,LD,MAIN,MAIN,MAIN,28,false,MECH-INFANTRY,5,INF
AMP,-2,1:0ZDC,,U,cargoCategoryCode=J3B&mtons=398.0&stons=172.0&sqft=3440.0;cargoCategoryCode=R1D&mtons=1107.0&stons=556.9&sqft=11138.0;cargoCategoryCode=R2D&mtons=7566.0&stons=2507.2&sqft=50144.0,A,090TP,0,0,3236.1,LD,MAIN,MAIN,MAIN,28,false,MECH-INFANTRY,5,INF
AMP,-2,1:0ZHCC,,U,cargoCategoryCode=J3D&mtons=92.4&stons=29.4&sqft=462.0;cargoCategoryCode=J7C&mtons=262.0&stons=104.8&sqft=2096.0;cargoCategoryCode=M7C&mtons=38.0&stons=37.2&sqft=744.0;cargoCategoryCode=R3B&mtons=22.2&stons=2.4&sqft=240.0;cargoCategoryCode=R3D&mtons=9.3&stons=1.4&sqft=50.0;cargoCategoryCode=A1D&mtons=4604.4004&stons=4187.4&sqft=19466.0;cargoCategoryCode=R1D&mtons=1599.8&stons=619.9&sqft=7005.0;cargoCategoryCode=A2D&mtons=710.0&stons=363.4&sqft=3919.0;cargoCategoryCode=J2D&mtons=177.7&stons=58.7&sqft=901.0;cargoCategoryCode=R2B&mtons=29.699999&stons=2.7&sqft=210.0;cargoCategoryCode=R2D&mtons=3406.7&stons=1008.6&sqft=19047.0,A,090TP,0,0,6415.9,LD,MAIN,MAIN,MAIN,34,false,ARMOR,2,CTK
AMP,-2,1:0ZHCP,,U,No Details,A,090TP,633,0,0,XX,MAIN,MAIN,MAIN,34,false,ARMOR,2,CTK
AMP,-2,1:0ZHFC,,U,cargoCategoryCode=J3D&mtons=92.4&stons=29.4&sqft=462.0;cargoCategoryCode=J7C&mtons=262.0&stons=104.8&sqft=2096.0;cargoCategoryCode=M7C&mtons=38.0&stons=37.2&sqft=744.0;cargoCategoryCode=R3B&mtons=22.2&stons=2.4&sqft=240.0;cargoCategoryCode=R3D&mtons=9.3&stons=1.4&sqft=50.0;cargoCategoryCode=A1D&mtons=4604.4004&stons=4187.4&sqft=19466.0;cargoCategoryCode=R1D&mtons=1599.8&stons=619.9&sqft=7005.0;cargoCategoryCode=A2D&mtons=710.0&stons=363.4&sqft=3919.0;cargoCategoryCode=J2D&mtons=177.7&stons=58.7&sqft=901.0;cargoCategoryCode=R2B&mtons=29.699999&stons=2.7&sqft=210.0;cargoCategoryCode=R2D&mtons=3406.7&stons=1008.6&sqft=19047.0,A,090TP,0,0,6415.9,LD,MAIN,MAIN,MAIN,34,false,ARMOR,2,CTK
AMP,-2,1:0ZHFP,,U,No Details,A,090TP,633,0,0,XX,MAIN,MAIN,MAIN,34,false,ARMOR,2,CTK
AMP,-2,1:5BCAA,,U,cargoCategoryCode=J3B&mtons=9.0&stons=0.5&sqft=10.0,F,090TP,12,0,0.5,XX,MAIN,MAIN,MAIN,12,false,AF-SUPPORT,0,CTK
AMP,-2,1:5CCAB,,U,cargoCategoryCode=J3D&mtons=20.1&stons=2.8&sqft=132.0;cargoCategoryCode=D2D&mtons=9.9&stons=1.4&sqft=64.0,F,090TP,12,0,4.2,XX,MAIN,MAIN,MAIN,8,false,AF-SUPPORT,3,CTK
AMP,-2,1:5CCAD,,U,cargoCategoryCode=J3D&mtons=20.1&stons=2.8&sqft=132.0;cargoCategoryCode=D2D&mtons=9.9&stons=1.4&sqft=64.0,F,090TP,12,0,4.2,XX,MAIN,MAIN,MAIN,8,false,AF-SUPPORT,3,CTK
AMP,-2,1:5CCAU,,U,cargoCategoryCode=J3D&mtons=20.1&stons=2.8&sqft=132.0;cargoCategoryCode=D2D&mtons=9.9&stons=1.4&sqft=64.0,F,090TP,12,0,4.2,XX,MAIN,MAIN,MAIN,28,false,AF-SUPPORT,25,CTK
AMP,-2,1:5CCAV,,U,cargoCategoryCode=J3D&mtons=20.1&stons=2.8&sqft=132.0;cargoCategoryCode=D2D&mtons=9.9&stons=1.4&sqft=64.0,F,090TP,12,0,4.2,XX,MAIN,MAIN,MAIN,23,false,AF-SUPPORT,20,CTK
AMP,-2,1:5HDC9,,U,cargoCategoryCode=D3D&mtons=8.4&stons=3.0&sqft=66.0,F,090TP,0,0,3,XX,MAIN,MAIN,MAIN,21,false,AF-SUPPORT,16,CTK
AMP,-2,1:5NMH1,,U,cargoCategoryCode=J3D&mtons=10.0&stons=8.1&sqft=198.0,F,090TP,0,0,8.1,XX,MAIN,MAIN,MAIN,28,false,AF-SUPPORT,25,CTK
AMP,-2,1:AR00040,,N,No Details,A,090TP,0,60,0,LD,MAIN,MAIN,MAIN,43,false,POL,21,POL
AMP,-2,1:AR00041,,N,No Details,A,090TP,0,73,0,LD,MAIN,MAIN,MAIN,49,false,POL,27,POL
AMP,-2,1:AR00042,,N,No Details,A,090TP,0,79,0,LD,MAIN,MAIN,MAIN,40,false,POL,18,POL
AMP,-2,1:AR00043,,N,No Details,A,090TP,0,112,0,LD,MAIN,MAIN,MAIN,43,false,POL,21,POL
AMP,-2,1:AR00044,,N,No Details,A,090TP,0,138,0,LD,MAIN,MAIN,MAIN,49,false,POL,27,POL
AMP,-2,1:AR00045,,N,No Details,A,090TP,0,158,0,LD,MAIN,MAIN,MAIN,40,false,POL,18,POL
AMP,-2,1:AR00046,,N,No Details,A,090TP,0,158,0,LD,MAIN,MAIN,MAIN,43,false,POL,21,POL
AMP,-2,1:AR00047,,N,No Details,A,090TP,0,158,0,LD,MAIN,MAIN,MAIN,49,false,POL,27,POL
AMP,-2,1:AR00048,,N,No Details,A,090TP,0,159,0,LD,MAIN,MAIN,MAIN,40,false,POL,18,POL
AMP,-2,1:AR00049,,N,No Details,A,090TP,0,160,0,LD,MAIN,MAIN,MAIN,43,false,POL,21,POL
AMP,-2,1:AR00050,,N,No Details,A,090TP,0,160,0,LD,MAIN,MAIN,MAIN,49,false,POL,27,POL
AMP,-2,1:AR00051,,N,No Details,A,090TP,0,5,0,LD,MAIN,MAIN,MAIN,40,false,POL,18,POL
AMP,-2,1:AR00052,,N,No Details,A,090TP,0,6,0,LD,MAIN,MAIN,MAIN,43,false,POL,21,POL
AMP,-2,1:AR00053,,N,No Details,A,090TP,0,6,0,LD,MAIN,MAIN,MAIN,49,false,POL,27,POL
AMP,-2,1:AR00054,,N,No Details,A,090TP,0,6,0,LD,MAIN,MAIN,MAIN,40,false,POL,18,POL
