Model,FedTime,SqFt,MTons,NumContainers,NumItems,ArrivalTime,CargoID,Amount,CargoType,RLN,VirtualRlnId,CCC,MissionID,MissionNum,AssetID,FromPurpose,FromLocationType,ToPurpose,ToLocationType,DynamicPOD,Hot,OnloadGeoloc,LoadTime,OffloadGeoloc,LoadRule,Decontaminatable,CommodityType,Consolidated
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2528.2668,0,0,19,28.884722,1:0ZDB.R2D0001,95.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,1197.6,0,0,9,28.884722,1:0ZDB.R2D0001,45.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,1463.7334,0,0,11,28.884722,1:0ZDB.R2D0001,55.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2528.2668,0,0,19,28.884722,1:0ZDB.R2D0001,95.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2661.3333,0,0,20,28.884722,1:0ZDB.R2D0001,100.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,133.06667,0,0,1,28.884722,1:0ZDB.R2D0001,5.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.9,2528.2668,0,0,19,28.884722,1:0ZDB.R2D0001,95.0,STONS,1:0ZDB,,R2D,7027576-1,1,7027576,LOAD,POE,UNLOAD,POD,VKNP,false,DKSD,15.133333,VKNP,1,true,7,false
MAIN,28.95,50.399998,0,0,2,28.910418,1:00JC.J7C0001,1.7999999523162842,STONS,1:00JC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,5,false
MAIN,28.95,25.86666,0,0,1,28.910418,1:00JC.J7C0002,1.6000003814697266,STONS,1:00JC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,5,false
MAIN,28.95,302.4,0,0,12,28.910418,1:00JC.J7C0001,10.799999237060547,STONS,1:00JC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,5,false
MAIN,28.95,680,0,0,3,28.910418,1:0DAAC.R1D0001,36.900001525878906,STONS,1:0DAAC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,226.66667,0,0,1,28.910418,1:0DAAC.R1D0002,12.800000190734863,STONS,1:0DAAC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,93.333336,0,0,1,28.910418,1:0DAAC.R2B0001,0.8999999761581421,STONS,1:0DAAC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,101.333336,0,0,1,28.910418,1:0DAAC.R2B0002,1.5,STONS,1:0DAAC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,364,0,0,3,28.910418,1:0DAAC.R2B0003,10.200000762939453,STONS,1:0DAAC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,293.33334,0,0,2,28.910418,1:0DAAC.R2D0001,7.400000095367432,STONS,1:0DAAC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,152,0,0,1,28.910418,1:0DAAC.R2D0002,5.300000190734863,STONS,1:0DAAC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,1440,0,0,10,28.910418,1:0DAAC.R2D0003,35.0,STONS,1:0DAAC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,148,0,0,1,28.910418,1:0DAAC.R2D0004,2.9000000953674316,STONS,1:0DAAC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,108,0,0,1,28.910418,1:0DAAC.R2D0005,0.8999999761581421,STONS,1:0DAAC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,185.33333,0,0,1,28.910418,1:0DAAC.R2D0006,1.399999976158142,STONS,1:0DAAC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,540,0,0,5,28.910418,1:0DAAC.R2D0005,4.5,STONS,1:0DAAC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,93.333336,0,0,1,28.910418,1:0DAAC.R2B0001,0.8999999761581421,STONS,1:0DAAC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,444,0,0,3,28.910418,1:0DAAC.R2D0004,8.700000762939453,STONS,1:0DAAC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,182,0,0,7,28.910418,1:0DAAC.J7C0001,7.0,STONS,1:0DAAC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,26.666666,0,0,1,28.910418,1:0DAAC.J7C0002,0.6000003814697266,STONS,1:0DAAC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,104,0,0,4,28.910418,1:0DAAC.J7C0001,4.0,STONS,1:0DAAC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,130,0,0,5,28.910418,1:0DAAC.J7C0001,5.0,STONS,1:0DAAC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,236,0,0,1,28.910418,1:0DBCC.R1D0001,9.100000381469727,STONS,1:0DBCC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,493.33334,0,0,2,28.910418,1:0DBCC.R1D0002,33.79999923706055,STONS,1:0DBCC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,680,0,0,3,28.910418,1:0DBCC.R1D0003,36.900001525878906,STONS,1:0DBCC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,226.66667,0,0,1,28.910418,1:0DBCC.R1D0004,12.800000190734863,STONS,1:0DBCC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,186.66667,0,0,2,28.910418,1:0DBCC.R2B0001,1.7999999523162842,STONS,1:0DBCC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,528,0,0,3,28.910418,1:0DBCC.R2D0001,16.799999237060547,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,146.66667,0,0,1,28.910418,1:0DBCC.R2D0002,1.399999976158142,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,290.66666,0,0,2,28.910418,1:0DBCC.R2D0003,5.0,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,290.66666,0,0,2,28.910418,1:0DBCC.R2D0004,6.800000190734863,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,152,0,0,1,28.910418,1:0DBCC.R2D0005,3.0999999046325684,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,288,0,0,2,28.910418,1:0DBCC.R2D0006,5.599999904632568,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,148,0,0,1,28.910418,1:0DBCC.R2D0007,2.9000000953674316,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,912,0,0,6,28.910418,1:0DBCC.R2D0008,21.0,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,216,0,0,2,28.910418,1:0DBCC.R2D0009,1.7999999523162842,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,185.33333,0,0,1,28.910418,1:0DBCC.R2D0010,1.399999976158142,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,152,0,0,1,28.910418,1:0DBCC.R2D0005,3.0999999046325684,STONS,1:0DBCC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,101.86667,0,0,4,28.910418,1:0DBCC.J7C0001,4.0,STONS,1:0DBCC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,229.20001,0,0,9,28.910418,1:0DBCC.J7C0001,9.0,STONS,1:0DBCC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,213.33333,0,0,1,28.910418,1:0DBCC.J2D0002,8.100000381469727,STONS,1:0DBCC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,50.933334,0,0,2,28.910418,1:0DBCC.J7C0001,2.0,STONS,1:0DBCC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,26.93331,0,0,1,28.910418,1:0DBCC.J7C0002,0.20000076293945312,STONS,1:0DBCC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,213.33333,0,0,1,28.910418,1:0DBCC.J2D0001,6.800000190734863,STONS,1:0DBCC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,76.4,0,0,3,28.910418,1:0DBCC.J7C0001,3.0,STONS,1:0DBCC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,213.33333,0,0,1,28.910418,1:0DBCC.J2D0002,8.100000381469727,STONS,1:0DBCC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,296,0,0,1,28.910418,1:0DBDC.A2D0001,12.399999618530273,STONS,1:0DBDC,,A2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,680,0,0,3,28.910418,1:0DBDC.R1D0001,36.900001525878906,STONS,1:0DBDC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,226.66667,0,0,1,28.910418,1:0DBDC.R1D0002,12.800000190734863,STONS,1:0DBDC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,250.66667,0,0,1,28.910418,1:0DBDC.R1D0003,10.199999809265137,STONS,1:0DBDC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,93.333336,0,0,1,28.910418,1:0DBDC.R2B0001,0.8999999761581421,STONS,1:0DBDC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,129.33333,0,0,1,28.910418,1:0DBDC.R2B0002,1.899999976158142,STONS,1:0DBDC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,128,0,0,1,28.910418,1:0DBDC.R2B0003,3.0,STONS,1:0DBDC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,406.66666,0,0,5,28.910418,1:0DBDC.R2D0001,20.5,STONS,1:0DBDC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,290.66666,0,0,2,28.910418,1:0DBDC.R2D0002,5.0,STONS,1:0DBDC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,864,0,0,6,28.910418,1:0DBDC.R2D0003,24.0,STONS,1:0DBDC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,148,0,0,1,28.910418,1:0DBDC.R2D0004,4.099999904632568,STONS,1:0DBDC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,324,0,0,3,28.910418,1:0DBDC.R2D0005,5.699999809265137,STONS,1:0DBDC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,185.33333,0,0,1,28.910418,1:0DBDC.R2D0006,3.9000000953674316,STONS,1:0DBDC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,250.66667,0,0,1,28.910418,1:0DBDC.R1D0003,10.199999809265137,STONS,1:0DBDC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,93.333336,0,0,1,28.910418,1:0DBDC.R2B0001,0.8999999761581421,STONS,1:0DBDC,,R2B,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,108,0,0,1,28.910418,1:0DBDC.R2D0005,1.899999976158142,STONS,1:0DBDC,,R2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,26.133333,0,0,1,28.910418,1:0DBDC.J7C0001,1.0,STONS,1:0DBDC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,88,0,0,1,28.910418,1:0DBDC.J3D0001,5.0,STONS,1:0DBDC,,J3D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,209.06667,0,0,8,28.910418,1:0DBDC.J7C0001,8.0,STONS,1:0DBDC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,336,0,0,2,28.910418,1:0DBDC.J2D0001,19.200000762939453,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,114.666664,0,0,1,28.910418,1:0DBDC.J2D0002,2.0999999046325684,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,118.666664,0,0,1,28.910418,1:0DBDC.J2D0003,2.200000047683716,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,80,0,0,1,28.910418,1:0DBDC.J2D0011,1.2000000476837158,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,209.06667,0,0,8,28.910418,1:0DBDC.J7C0001,8.0,STONS,1:0DBDC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,26.13334,0,0,1,28.910418,1:0DBDC.J7C0002,0.6000003814697266,STONS,1:0DBDC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,118.666664,0,0,1,28.910418,1:0DBDC.J2D0004,1.7999999523162842,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,118.666664,0,0,1,28.910418,1:0DBDC.J2D0005,2.299999952316284,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,118.666664,0,0,1,28.910418,1:0DBDC.J2D0006,2.200000047683716,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,118.666664,0,0,1,28.910418,1:0DBDC.J2D0007,2.5,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,118.666664,0,0,1,28.910418,1:0DBDC.J2D0008,2.9000000953674316,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,118.666664,0,0,1,28.910418,1:0DBDC.J2D0009,2.200000047683716,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,97.333336,0,0,1,28.910418,1:0DBDC.J2D0010,2.700000047683716,STONS,1:0DBDC,,J2D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,52.266666,0,0,2,28.910418,1:0DBDC.J7C0001,2.0,STONS,1:0DBDC,,J7C,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,8,true,20,false
MAIN,28.95,236,0,0,1,28.910418,1:0NACC.R1D0001,9.100000381469727,STONS,1:0NACC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
MAIN,28.95,493.33334,0,0,2,28.910418,1:0NACC.R1D0002,33.79999923706055,STONS,1:0NACC,,R1D,0429011-1,1,0429011,LOAD,POE,UNLOAD,POD,HNTS,false,DKSD,16.81875,HNTS,1,true,20,false
