Model,FedTime,CargoID,RlnID,PalletID,PalletReq,Stons,Mtons,Ccc,CargoCommodity,NumItems,Hot,ConsolidationGeo,MultiRln
MAIN,105.55,1:0000718.JDB,1:0000718,1:0000718.PLT23,1:0000718,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000718.JDB,1:0000718,1:0000718.PLT24,1:0000718,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT1,1:0000732,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT2,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT3,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT4,1:0000732,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT5,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT6,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT7,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT8,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT9,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT10,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT11,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT12,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT13,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT14,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT15,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT16,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT17,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT18,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT19,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT20,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT21,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT22,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT23,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT24,1:0000732,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000837.JDB,1:0000837,1:0000837.PLT25,1:0000837,0.39999961853027344,0.7999992370605471,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000837.JDB,1:0000837,1:0000837.PLT25,1:0000837,0.6000003814697266,1.2000007629394531,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000718.JDB,1:0000718,1:0000718.PLT25,1:0000718,0.20000076293945312,0.40000152587890625,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000718.JDB,1:0000718,1:0000718.PLT25,1:0000718,0.7999992370605469,1.5999984741210938,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT25,1:0000732,0.7999992370605469,1.5999984741210938,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.55,1:0000732.JDB,1:0000732,1:0000732.PLT25,1:0000732,0.20000076293945312,0.40000152587890625,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT1,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT2,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT3,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT4,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT5,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT6,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT7,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT8,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT9,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT10,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT11,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT12,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT13,1:0000836,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT14,1:0000836,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT15,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT16,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT17,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT18,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT19,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT20,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT21,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT22,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT23,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT24,1:0000836,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT1,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT2,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT3,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT4,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT5,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT6,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT7,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT8,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT9,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT10,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT11,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT12,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT13,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT14,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT15,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT16,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT17,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT18,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT19,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT20,1:0000717,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT21,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT22,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT23,1:0000717,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT24,1:0000717,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT1,1:0000731,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT2,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT3,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT4,1:0000731,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT5,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT6,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT7,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT8,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT9,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT10,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT11,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT12,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT13,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT14,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT15,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT16,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT17,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT18,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT19,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT20,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT21,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT22,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT23,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT24,1:0000731,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT25,1:0000836,0.39999961853027344,0.7999992370605471,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000836.JDB,1:0000836,1:0000836.PLT25,1:0000836,0.6000003814697266,1.2000007629394531,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT25,1:0000717,0.20000076293945312,0.40000152587890625,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000717.JDB,1:0000717,1:0000717.PLT25,1:0000717,0.7999992370605469,1.5999984741210938,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT25,1:0000731,0.7999992370605469,1.5999984741210938,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,105.9,1:0000731.JDB,1:0000731,1:0000731.PLT25,1:0000731,0.20000076293945312,0.40000152587890625,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT1,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT2,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT3,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT4,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT5,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT6,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT7,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT8,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT9,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT10,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT11,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT12,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT13,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT14,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT15,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT16,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT17,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT18,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT19,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT20,1:0000735,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT21,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT22,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT23,1:0000735,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT24,1:0000735,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT25,1:0000735,0.20000076293945312,0.40000152587890625,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.55,1:0000735.JDB,1:0000735,1:0000735.PLT25,1:0000735,0.7999992370605469,1.5999984741210938,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT1,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT2,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT3,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT4,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT5,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT6,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT7,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT8,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT9,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT10,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT11,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT12,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT13,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT14,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT15,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT16,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT17,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT18,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT19,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT20,1:0000734,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT21,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT22,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT23,1:0000734,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT24,1:0000734,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT25,1:0000734,0.20000076293945312,0.40000152587890625,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,108.6,1:0000734.JDB,1:0000734,1:0000734.PLT25,1:0000734,0.7999992370605469,1.5999984741210938,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT1,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT2,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT3,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT4,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT5,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT6,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT7,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT8,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT9,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT10,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT11,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT12,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT13,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT14,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT15,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT16,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT17,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT18,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT19,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT20,1:0000767,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT21,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,110.05,1:0000767.JDB,1:0000767,1:0000767.PLT22,1:0000767,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
