Name,GeolocCode,LocationType,CountryState,Latitude,Longitude
JACKSONVILLE,LSEK,UNUSED,UNUSED,30.333334,-81.666664
JACKSONVILLE,LSFY,UNUSED,UNUSED,30.35,-81.666664
JACKSONVILLE INTL,LSGA,UNUSED,UNUSED,30.494167,-81.687775
JACKSONVILLE,LSGB,UNUSED,UNUSED,30.233334,-81.683334
JACKSONVILLE NAS,LSGE,UNUSED,UNUSED,30.233889,-81.675
JACKSONVILLE,LSGG,UNUSED,UNUSED,30.5,-81.683334
JACKSONVILLE,LSGM,UNUSED,UNUSED,30.333334,-81.666664
JACKSONVILLE JCT,LSLG,UNUSED,UNUSED,30.35,-81.23333
JASPER,LTRC,UNUSED,UNUSED,33.783333,-87.25
JEFFERSON,LTUJ,UNUSED,UNUSED,42.015278,-94.37722
JEFFERSON BRK,LTUY,UNUSED,UNUSED,38.666668,-90.25
JEFFERSON BARRACK,LTVJ,UNUSED,UNUSED,38.508057,-90.281944
JEFFERSON,LTVK,UNUSED,UNUSED,36.43111,-81.47305
JEFFERSON CITY,LTWH,UNUSED,UNUSED,38.55,-92.166664
JACK BROOKS RGNL,LTYB,UNUSED,UNUSED,29.950834,-94.020836
JEFFERSONVILLE,LUCN,UNUSED,UNUSED,38.2775,-85.73722
JERSEY CITY,LUNH,UNUSED,UNUSED,40.733334,-74.066666
JEDDAH,LUTP,UNUSED,UNUSED,21.5,39.2
JOE FOSS FLD,LUXC,UNUSED,UNUSED,43.581944,-96.74194
CHARLESTON EXECUT,LVDB,UNUSED,UNUSED,32.70111,-80.003334
JOHNSON CITY,LVGY,UNUSED,UNUSED,36.333332,-82.38333
JOHNSTON,LVMC,UNUSED,UNUSED,41.673054,-93.6975
JOHNSTOWN,LVQT,UNUSED,UNUSED,40.333332,-78.916664
JOHN MURTHA JOHNS,LVQX,UNUSED,UNUSED,40.315556,-78.834724
WARMINSTER NAWC,LVSH,UNUSED,UNUSED,40.199165,-75.06611
JOLIET,LVTN,UNUSED,UNUSED,41.783333,-87.75
JONESBORO,LVXY,UNUSED,UNUSED,35.816666,-90.7
JOPLIN,LWAT,UNUSED,UNUSED,37.066666,-94.51667
JUBAIL PORT,LWEV,UNUSED,UNUSED,27,49.666668
JUNCTION CITY,LWLZ,UNUSED,UNUSED,44.583332,-89.76667
K I SAWYER AFB,LWRC,UNUSED,UNUSED,46.35361,-87.39555
KADENA AB,LXEZ,UNUSED,UNUSED,26.355556,127.76778
KAENA POINT,LXHY,UNUSED,UNUSED,21.575,-158.29167
KANDLA,LYAP,UNUSED,UNUSED,23.016666,70.21667
KANEOHE BAY MCAF,LYAX,UNUSED,UNUSED,21.450556,-157.76805
KANEOHE,LYBC,UNUSED,UNUSED,21.45,-157.76666
KANEOHE MCAS,LYBD,UNUSED,UNUSED,21.483334,-157.76666
YEAGER,LYBH,UNUSED,UNUSED,38.373055,-81.593056
KANSAS CITY,LYLC,UNUSED,UNUSED,39.114166,-94.62722
KANSAS CITY,LYNH,UNUSED,UNUSED,39.033333,-94.71667
KANSAS CITY,LYNK,UNUSED,UNUSED,39.279446,-94.59111
KANSAS CITY INTL,LYNM,UNUSED,UNUSED,39.2975,-94.71389
KANSAS CTY REC CT,LYNS,UNUSED,UNUSED,39.083332,-94.60139
KAOHSIUNG TSOYING,LYRV,UNUSED,UNUSED,22.6,120.36667
KAPALAMA,LYRW,UNUSED,UNUSED,21.35,-157.86667
KARACHI,LYTM,UNUSED,UNUSED,24.783333,66.98333
KEARNY,MAAU,UNUSED,UNUSED,40.766666,-74.15
KEEDYSVILLE,MADG,UNUSED,UNUSED,39.2,-76.75
KEENE,MAFU,UNUSED,UNUSED,42.916668,-72.28333
KEESLER AFB,MAHG,UNUSED,UNUSED,30.410555,-88.924446
KELIBIA,MBJJ,UNUSED,UNUSED,36.833332,11.1
KELLOG,MBLS,UNUSED,UNUSED,44.3,-91.98333
W K KELLOGG,MBMV,UNUSED,UNUSED,42.30639,-85.25
JBSA KELLY AFB,MBPB,UNUSED,UNUSED,29.384167,-98.58111
KELLY CORNERS,MBPD,UNUSED,UNUSED,42.181946,-74.6
KENOSHA,MCYS,UNUSED,UNUSED,42.583332,-87.833336
KENT,MDDS,UNUSED,UNUSED,47.366665,-122.25
KEY FLD,MDVL,UNUSED,UNUSED,32.3325,-88.751945
KEY WEST NAVY,MDWT,UNUSED,UNUSED,24.569445,-81.734726
KEY WEST NAS,MDWY,UNUSED,UNUSED,24.575834,-81.68889
KEY WEST,MDXB,UNUSED,UNUSED,24.552778,-81.8
KEYPORT NTS,MDYA,UNUSED,UNUSED,47.8,-122.6
WHIDBEY IS     SB,MDYH,UNUSED,UNUSED,48.333332,-122.65
MILLINGTON RGNL,MEAN,UNUSED,UNUSED,35.356667,-89.87055
GIMHAE INTL,MEPJ,UNUSED,UNUSED,35.180557,128.93805
KINGS BAY,MFRN,UNUSED,UNUSED,30.833334,-81.53333
KINGS MILLS,MFSZ,UNUSED,UNUSED,39.3,-84.23333
KINGS MILL ORD PL,MFTE,UNUSED,UNUSED,39.3,-84.23333
KLAMATH FALLS,MFWM,UNUSED,UNUSED,42.156113,-121.73333
KINGWOOD,MGMD,UNUSED,UNUSED,39.45,-79.71667
KIRTLAND AFB,MHMV,UNUSED,UNUSED,35.04028,-106.60917
MILLINGTON,MJAT,UNUSED,UNUSED,35.339443,-89.84611
KISSIMMEE GATEWAY,MJDH,UNUSED,UNUSED,28.289722,-81.437225
KLAMATH FALLS,MJNV,UNUSED,UNUSED,42.2,-121.78333
KNOXVILLE,MJYV,UNUSED,UNUSED,35.966667,-83.95
KOBE,MKAG,UNUSED,UNUSED,34.666668,135.2
KOPER,MLDL,UNUSED,UNUSED,45.55,13.733334
KULIS,MLRV,UNUSED,UNUSED,61.166668,-149.98334
KUNIA,MLVK,UNUSED,UNUSED,21.466667,-158.06667
KUNSAN,MLWY,UNUSED,UNUSED,35.983334,126.71667
KWANGYANG,MMGH,UNUSED,UNUSED,34.894444,127.64667
LA CROSSE,MMQR,UNUSED,UNUSED,43.816666,-91.25
LA GRANDE,MMUL,UNUSED,UNUSED,45.333332,-118.11667
LA PORTE,MNWA,UNUSED,UNUSED,29.633333,-95.05
LA TUNA,MPBP,UNUSED,UNUSED,31.980833,-106.59
MONTGOMERY,MPCP,UNUSED,UNUSED,32.354168,-86.34805
JBSA LACKLAND AFB,MPLS,UNUSED,UNUSED,29.4,-98.6
LAFAYETTE,MQEJ,UNUSED,UNUSED,40.416668,-86.875
LAFAYETTE,MQFA,UNUSED,UNUSED,30.183332,-92
LAJES,MQNA,UNUSED,UNUSED,38.761944,-27.090834
LAKE CHARLES,MQST,UNUSED,UNUSED,30.133333,-93.2
LAKE CITY,MQUK,UNUSED,UNUSED,30.2,-82.61667
LAKE CTY AMMO PLT,MQUZ,UNUSED,UNUSED,39.1,-94.21667
LAKE MEAD BASE,MRKT,UNUSED,UNUSED,36.25,-115.03333
LAKEHURST,MSBK,UNUSED,UNUSED,40.016666,-74.316666
LAKELAND,MSDK,UNUSED,UNUSED,28.033333,-81.95
LAKENHEATH,MSET,UNUSED,UNUSED,52.409443,0.5611111
LAMBERT ST LOUIS,MSQB,UNUSED,UNUSED,38.74861,-90.37
LANCASTER,MTET,UNUSED,UNUSED,40.1225,-76.29444
LANCASTER,MTEU,UNUSED,UNUSED,40.033333,-76.316666
JB LANGLEY-EUSTIS,MUHJ,UNUSED,UNUSED,37.08278,-76.36056
LANSING,MUUU,UNUSED,UNUSED,42.75,-84.583336
LARAMIE,MVHZ,UNUSED,UNUSED,41.333332,-105.63333
LAREDO,MVKR,UNUSED,UNUSED,27.516666,-99.5
LAS VEGAS,MWRJ,UNUSED,UNUSED,36.166668,-115.166664
LATHAM,MWWC,UNUSED,UNUSED,42.733334,-73.8
LATHROP,MWXP,UNUSED,UNUSED,37.816666,-121.26667
LAUGHLIN AFB,MXDP,UNUSED,UNUSED,29.359444,-100.77805
LAURENCE G HANSCO,MXRD,UNUSED,UNUSED,42.47,-71.28889
LAWRENCE,MYKJ,UNUSED,UNUSED,38.97167,-95.235
LAWRENCE,MYMU,UNUSED,UNUSED,42.716667,-71.11667
LAWRENCE MUNI,MYMW,UNUSED,UNUSED,42.717224,-71.12334
LAWRENCEVILLE,MYTZ,UNUSED,UNUSED,40.283333,-74.73333
LAWTON,MYWX,UNUSED,UNUSED,37.221943,-94.63583
LAWSON AAF,MYXZ,UNUSED,UNUSED,32.331665,-84.98722
LE HAVRE,MZJK,UNUSED,UNUSED,49.466667,0.11666667
LEAVENWORTH,MZXD,UNUSED,UNUSED,39.31111,-94.922226
LIVORNO,NBDY,UNUSED,UNUSED,43.566666,10.3
LEHIGH VALLEY,NBHN,UNUSED,UNUSED,41.166668,-75.833336
LEHIGH VALLEY,NBHO,UNUSED,UNUSED,40.666668,-75.46667
LEHI,NBJC,UNUSED,UNUSED,40.383335,-111.88333
LEMOORE NAS,NCBW,UNUSED,UNUSED,36.333057,-119.952225
LETTERKENNY DEPOT,NDAM,UNUSED,UNUSED,39.983334,-77.65
LETTERKENNY DEPOT,NDAN,UNUSED,UNUSED,39.983334,-77.65
LEWES,NDNK,UNUSED,UNUSED,38.76389,-75.13639
NEW ORLEANS,NEAC,UNUSED,UNUSED,29.831667,-90.01833
LEWISTOWN,NEFW,UNUSED,UNUSED,40.95,-76.88333
LEXINGTON BLGR AD,NEKS,UNUSED,UNUSED,38.083332,-84.5
LEXINGTON,NELF,UNUSED,UNUSED,38.1,-84.5
LEXINGTON,NENL,UNUSED,UNUSED,42.466667,-71.23333
LEXINGTON,NEQR,UNUSED,UNUSED,39.183334,-93.86667
SIERRA VISTA MUNI,NEWR,UNUSED,UNUSED,31.588612,-110.344444
WRIGHT AAF MIDCOA,NEYU,UNUSED,UNUSED,31.888334,-81.56167
LINCOLN,NGCB,UNUSED,UNUSED,40.850834,-96.75916
LINCOLN,NGCS,UNUSED,UNUSED,40.816666,-96.683334
SAN DIEGO INTL,NGWV,UNUSED,UNUSED,32.733334,-117.18972
LITTLE CREEK AMPH,NJNF,UNUSED,UNUSED,36.916668,-76.166664
LITTLE CREEK,NJNK,UNUSED,UNUSED,36.916668,-76.175
LITTLE ROCK AFB,NKAK,UNUSED,UNUSED,34.918335,-92.14306
LITTLE ROCK,NKBV,UNUSED,UNUSED,34.683334,-92.25
LIVERPOOL,NLFL,UNUSED,UNUSED,53.416668,-3
RICKENBACKER INTL,NLZG,UNUSED,UNUSED,39.81389,-82.92778
RICKENBACKER  ANG,NLZL,UNUSED,UNUSED,39.814167,-82.93222
GENERAL EDWARD LA,NNGX,UNUSED,UNUSED,42.363056,-71.006386
LOGAN,NNLX,UNUSED,UNUSED,41.783333,-111.85
LOME,NNWH,UNUSED,UNUSED,6.1666665,1.25
LONE STAR AMMO PL,NPMM,UNUSED,UNUSED,33.418056,-94.41805
LONG BEACH,NPTG,UNUSED,UNUSED,33.766666,-118.2
LONG BEACH,NPTM,UNUSED,UNUSED,33.81778,-118.151665
LONG BEACH CGAS,NPTN,UNUSED,UNUSED,33.935276,-118.401665
LONG BEACH NSC,NPTR,UNUSED,UNUSED,33.75,-118.2
LONG BEACH,NPTU,UNUSED,UNUSED,33.766666,-118.183334
LONG BEACH    NSY,NPTW,UNUSED,UNUSED,33.766666,-118.183334
LONG ISLAND,NPVL,UNUSED,UNUSED,41.166668,-73
LORING INTL,NRCH,UNUSED,UNUSED,46.950554,-67.88583
LOS ALAMITOS AAF,NRTX,UNUSED,UNUSED,33.79,-118.05139
LOS ANGELES Z12,NRZE,UNUSED,UNUSED,34.22111,-118.47639
LOS ANGELES,NSAB,UNUSED,UNUSED,34.05,-118.28333
LOS ANGELES INTL,NSAG,UNUSED,UNUSED,33.9425,-118.40806
LOS ANGELES,NSAN,UNUSED,UNUSED,33.716667,-118.26667
LOUISVILLE,NSQG,UNUSED,UNUSED,38.183334,-84.73333
LOUISVILLE,NSQM,UNUSED,UNUSED,38.266666,-85.78333
LOUISVILLE,NSQN,UNUSED,UNUSED,38.266666,-85.78333
LOVELL FLD,NTEA,UNUSED,UNUSED,35.03528,-85.20361
LOWRY,NTNB,UNUSED,UNUSED,39.716667,-104.9
LUALUALEI NAVMAG,NTUC,UNUSED,UNUSED,21.416666,-158.16667
LUALUALEI NMD,NTUF,UNUSED,UNUSED,21.416666,-158.16667
LUALUALEI WEST LO,NTUH,UNUSED,UNUSED,21.366667,-157.96666
LUBBOCK,NTWF,UNUSED,UNUSED,33.583332,-101.85
LUBBOCK PRESTON S,NTWM,UNUSED,UNUSED,33.663612,-101.82056
LUKE AFB,NUEX,UNUSED,UNUSED,33.535,-112.38306
LYNCHBURG,NVED,UNUSED,UNUSED,37.416668,-79.166664
LYON,NVUS,UNUSED,UNUSED,34.216667,-90.53472
MACDILL AFB,NVZR,UNUSED,UNUSED,27.849445,-82.52111
MADANIYIN,NWXN,UNUSED,UNUSED,33.35,10.443611
MADIGAN GENERAL,NXBY,UNUSED,UNUSED,47.233334,-122.433334
MADILL,NXCC,UNUSED,UNUSED,34.09722,-96.780556
MADISON,NXHE,UNUSED,UNUSED,43.083332,-89.36667
MAJORS,NYJY,UNUSED,UNUSED,33.06778,-96.06528
JBPH-H MAKALAPA,NYNF,UNUSED,UNUSED,21.333334,-157.95
MALMSTROM AFB HEL,NZAS,UNUSED,UNUSED,47.504723,-111.187225
FWD BASE,OPA1,UNUSED,UNUSED,34.283333,9.6
FWD BASE 2ND,OPA2,UNUSED,UNUSED,34.083332,9.433333
PATUXENT RIVER,PABH,UNUSED,UNUSED,38.275276,-76.44778
MANCHESTER,PADV,UNUSED,UNUSED,42.966667,-71.46667
MANDAN,PAJP,UNUSED,UNUSED,46.816666,-100.9
MANHATTAN,PASP,UNUSED,UNUSED,39.183334,-96.57139
MANILA,PAXM,UNUSED,UNUSED,14.583333,120.96667
MANITOWOC,PBDH,UNUSED,UNUSED,44.083332,-87.65
MANSFIELD,PBXH,UNUSED,UNUSED,40.783333,-82.53333
MANSFIELD LAHM RG,PBXP,UNUSED,UNUSED,40.82139,-82.51667
MANZANILLO,PCFC,UNUSED,UNUSED,19.033333,-104.316666
MANZANILLO,PCFG,UNUSED,UNUSED,9.363334,-79.88361
MARCH ARB,PCZP,UNUSED,UNUSED,33.880833,-117.259445
MARCH,PCZT,UNUSED,UNUSED,33.9,-117.25
MARE ISLAND,PDZE,UNUSED,UNUSED,38.1,-122.26667
MARE ISLAND   NSY,PDZF,UNUSED,UNUSED,38.083332,-122.23333
PEARL HARBOR,PEBG,UNUSED,UNUSED,21.352222,-157.93666
PENDLETON,PEBH,UNUSED,UNUSED,33.316944,-117.38361
MARIETTA,PEQA,UNUSED,UNUSED,33.916668,-84.51667
MARIETTA,PEQE,UNUSED,UNUSED,33.95,-84.566666
MARIETTA      NAS,PEQF,UNUSED,UNUSED,33.9,-84.51667
MARION,PFKS,UNUSED,UNUSED,37.733334,-88.933334
MARION,PFTE,UNUSED,UNUSED,40.616665,-83.11667
PHILADELPHIA,PHAG,UNUSED,UNUSED,39.9,-75.23333
MARSHALL AAF,PHMS,UNUSED,UNUSED,39.052776,-96.76444
MARTIN,PJFS,UNUSED,UNUSED,33.98611,-86.06389
MARTIN STATE,PJMS,UNUSED,UNUSED,39.325554,-76.41389
MARTINSBURG,PJVS,UNUSED,UNUSED,39.45,-77.96667
EASTERN WV RGNL S,PJVY,UNUSED,UNUSED,39.401943,-77.984726
MARYVILLE,PKRY,UNUSED,UNUSED,40.35,-94.86667
MASAN,PKVP,UNUSED,UNUSED,35.183334,128.56667
SACRAMENTO MATHER,PLXL,UNUSED,UNUSED,38.55528,-121.297226
MATTYDALE,PNCZ,UNUSED,UNUSED,43.1,-76.15
MAXWELL AFB,PNQS,UNUSED,UNUSED,32.383057,-86.36584
PORT HUENEME,PPBC,UNUSED,UNUSED,34.167778,-119.195274
MAYPORT NS,PPSB,UNUSED,UNUSED,30.391388,-81.424446
MAYPORT,PPSC,UNUSED,UNUSED,30.4,-81.433334
MAYPORT NAVAL ST,PPSH,UNUSED,UNUSED,30.4,-81.433334
MCALESTER     AAP,PQEK,UNUSED,UNUSED,34.933334,-95.75
MCALESTER,PQEL,UNUSED,UNUSED,34.933334,-95.75
MCALESTER AAP,PQEM,UNUSED,UNUSED,34.933334,-95.75
MC CARRAN INTL,PQSY,UNUSED,UNUSED,36.08,-115.15222
JBLM MCCHORD FLD,PQWY,UNUSED,UNUSED,47.13778,-122.47639
ORLANDO,PRAY,UNUSED,UNUSED,28.579166,-81.3225
MC CLELLAN AFLD,PRJY,UNUSED,UNUSED,38.667778,-121.40056
COBB CO MC COLLUM,PRNG,UNUSED,UNUSED,34.013054,-84.59695
MC CONNELL AFB,PRQE,UNUSED,UNUSED,37.623055,-97.2675
MCCONNELL     ANG,PRQG,UNUSED,UNUSED,37.623055,-97.26722
MCCONNELSVILLE,PRXK,UNUSED,UNUSED,39.635834,-81.85
MC CLELLAN AFB,PRYV,UNUSED,UNUSED,38.65,-121.38333
ORLANDO INTL,PSAX,UNUSED,UNUSED,28.429445,-81.30889
SPARTA FORT MC CO,PSBE,UNUSED,UNUSED,43.958332,-90.73778
MC ENTIRE JNGB,PSTE,UNUSED,UNUSED,33.920834,-80.80111
MC GHEE TYSON,PSXE,UNUSED,UNUSED,35.81111,-83.99416
MC GUIRE FLD,PTFL,UNUSED,UNUSED,40.015556,-74.59167
MCGUIRE AFB,PTFM,UNUSED,UNUSED,40.015556,-74.59055
MCGUIRE,PTFY,UNUSED,UNUSED,40.016666,-74.6
OUED SIAH,PUBW,UNUSED,UNUSED,32.68833,9.879444
MCKEESPORT,PUCT,UNUSED,UNUSED,40.343887,-79.83222
MECHANICSBURG,PVKT,UNUSED,UNUSED,40.216667,-77.01667
MECHANICSBURG,PVSB,UNUSED,UNUSED,40.22278,-76.985275
MECHANICSBURG,PVSD,UNUSED,UNUSED,40.216667,-77.01667
MECHANICSBURG ICP,PVSE,UNUSED,UNUSED,40.216667,-77.01667
MEDINA,PWEL,UNUSED,UNUSED,29.80889,-99.24333
MELBOURNE,PWYL,UNUSED,UNUSED,28.083334,-80.6
HOT SPGS MEMORIAL,PYGY,UNUSED,UNUSED,34.5,-93.03333
MEMPHIS DEPOT,PYJT,UNUSED,UNUSED,35.116665,-90.066666
MEMPHIS       ANG,PYJX,UNUSED,UNUSED,35.05,-89.96667
MEMPHIS,PYKB,UNUSED,UNUSED,35.133335,-90.05
MEMPHIS,PYKC,UNUSED,UNUSED,35.083332,-90
MEMPHIS,PYKE,UNUSED,UNUSED,35.116665,-90.083336
MEMPHIS,PYKG,UNUSED,UNUSED,35.131668,-89.976944
MEMPHIS INTL,PYKL,UNUSED,UNUSED,35.0425,-89.97667
MEMPHIS,PYKS,UNUSED,UNUSED,35.35,-89.86667
LITTLE RIVER,PYVR,UNUSED,UNUSED,39.261944,-123.75389
MERIDIAN,QALE,UNUSED,UNUSED,32.35,-88.7
MERIDIAN NAS,QALG,UNUSED,UNUSED,32.55361,-88.555275
MESQUITE,QBLU,UNUSED,UNUSED,32.75,-96.666664
COLUMBIA,QCDH,UNUSED,UNUSED,38.983055,-92.360275
MIAMI,QCEY,UNUSED,UNUSED,25.75,-80.25
MIAMI,QCFA,UNUSED,UNUSED,25.65,-80.183334
MIAMI INTL,QCFE,UNUSED,UNUSED,25.795279,-80.29
MIAMI,QCFF,UNUSED,UNUSED,25.783333,-80.183334
MICHAEL AAF,QCQQ,UNUSED,UNUSED,40.199444,-112.9375
MIDDLETOWN,QDVL,UNUSED,UNUSED,41.56222,-72.65111
MIDDLETOWN,QEDS,UNUSED,UNUSED,41.533333,-71.28333
MIDWAY,QEPR,UNUSED,UNUSED,30.011667,-83.07889
MILAN AMMO PLANT,QFND,UNUSED,UNUSED,35.933334,-88.78333
MILBANK,QFNM,UNUSED,UNUSED,45.218056,-96.61916
MILDENHALL,QFQE,UNUSED,UNUSED,52.361946,0.4863889
MILLINGTON,QGVL,UNUSED,UNUSED,35.35,-89.9
MILWAUKEE,QHLE,UNUSED,UNUSED,43.033333,-87.916664
MILWAUKEE M 02,QHMA,UNUSED,UNUSED,43.05,-87.933334
JEBEL ALI,QHPB,UNUSED,UNUSED,24.983334,55.05
MINA SAQR,QHPD,UNUSED,UNUSED,25.966667,56.05
MINA ZAYED,QHPF,UNUSED,UNUSED,24.516666,54.366665
MINNEAPOLIS ST PA,QJKL,UNUSED,UNUSED,44.881943,-93.221664
MINN ST PAUL,QJKS,UNUSED,UNUSED,44.95,-93.25
MINNEAPOLIS,QJNT,UNUSED,UNUSED,44.95,-93.25
MINOT AFB,QJVF,UNUSED,UNUSED,48.415833,-101.358055
MINOT,QJVZ,UNUSED,UNUSED,48.266666,-101.316666
MINOT INTL,QJWG,UNUSED,UNUSED,48.25778,-101.27805
MIRAMAR MCAS,QKJA,UNUSED,UNUSED,32.868332,-117.14167
MISSION,QKTA,UNUSED,UNUSED,39.02778,-94.655556
MOBERLY,QMDU,UNUSED,UNUSED,39.433334,-92.433334
MOBILE,QMFU,UNUSED,UNUSED,30.683332,-88.05
MOBILE,QMFZ,UNUSED,UNUSED,30.683332,-88.11667
MOFFETT FEDERAL A,QMSN,UNUSED,UNUSED,37.41611,-122.049164
MOKPO,QNPW,UNUSED,UNUSED,34.783333,126.38333
HABIB BOURGUIBA I,QNVA,UNUSED,UNUSED,35.75778,10.753889
MONROE,QPFW,UNUSED,UNUSED,33.783333,-83.71667
MONROE,QPMA,UNUSED,UNUSED,42.6,-89.65
MONTGOMERY,QQSN,UNUSED,UNUSED,32.35,-85.333336
MONTESSEUR,QRAW,UNUSED,UNUSED,31.493055,9.809722
MOODY AFB,QSEU,UNUSED,UNUSED,30.967777,-83.193054
MOREHEAD CITY,QTUP,UNUSED,UNUSED,34.65278,-76.675835
MOREHEAD CITY,QTUR,UNUSED,UNUSED,34.9,-76.88333
MORENO VALLEY,QTXL,UNUSED,UNUSED,33.91528,-117.111115
MORGANTOWN,QUEG,UNUSED,UNUSED,39.633335,-79.95
MORRISVILLE,QVNC,UNUSED,UNUSED,35.8,-78.833336
MOUNDSVILLE,QWZM,UNUSED,UNUSED,39.8,-80.71667
MT CLEMENS,QYDL,UNUSED,UNUSED,42.6,-82.88333
MOUNTAIN HOME AFB,QYZH,UNUSED,UNUSED,43.04361,-115.8725
MUKHOJIN NI,RBXH,UNUSED,UNUSED,37.533333,129.1
MURRAY,RCXQ,UNUSED,UNUSED,36.583332,-88.3
MUSCAT,RCYQ,UNUSED,UNUSED,23.616667,58.633335
MUSCAT,RCYT,UNUSED,UNUSED,23.616667,58.6
MUSKOGEE,RDKD,UNUSED,UNUSED,35.7,-95.36667
MYRTLE BEACH INTL,RDRD,UNUSED,UNUSED,33.67972,-78.92834
REMADA,REAG,UNUSED,UNUSED,32.30611,10.381945
NAGOYA,RELG,UNUSED,UNUSED,35.05,136.86667
NAHA,REPV,UNUSED,UNUSED,26.205278,127.67167
NAPLES,RGJW,UNUSED,UNUSED,40.833332,14.266666
NEW ORLEANS NAVSA,RGNP,UNUSED,UNUSED,29.95,-90.05
NASHVILLE,RHAS,UNUSED,UNUSED,36.167778,-86.78861
NASHVILLE,RHEL,UNUSED,UNUSED,36.166668,-86.8
NATICK LABORATORY,RHTC,UNUSED,UNUSED,42.283333,-71.35
NAVY YARD,RJHC,UNUSED,UNUSED,38.866665,-77.066666
NEDERLAND,RJVF,UNUSED,UNUSED,29.983334,-94
NELLIS AFB,RKMF,UNUSED,UNUSED,36.23611,-115.034164
NEW CUMBERLAND DP,RPCM,UNUSED,UNUSED,40.216667,-76.833336
NEW HAVEN,RPWN,UNUSED,UNUSED,41.308056,-72.92861
NEW HAVEN,RPWO,UNUSED,UNUSED,41.269444,-72.903336
NEW HAVEN MAP,RPYA,UNUSED,UNUSED,41.3,-72.916664
NEW LONDON,RQFA,UNUSED,UNUSED,41.355556,-72.1
NEW LONDON,RQFF,UNUSED,UNUSED,41.355556,-72.1
NEW LONDON,RQFK,UNUSED,UNUSED,41.355556,-72.1
NEW ORLEANS NAS,RQLH,UNUSED,UNUSED,29.991112,-90.25139
NEW ORLEANS,RQMA,UNUSED,UNUSED,29.966667,-90.11667
LOUIS ARMSTRONG N,RQMN,UNUSED,UNUSED,29.993334,-90.25916
NEW ORLEANS NAS J,RQNA,UNUSED,UNUSED,29.827223,-90.026665
NEW ORLEANS NAV S,RQNB,UNUSED,UNUSED,29.833334,-90.01667
NEW ORLEANS SHYD,RQNJ,UNUSED,UNUSED,29.95,-90.066666
NEW ORLEANS,RQNK,UNUSED,UNUSED,29.95,-90.01667
NEW ORLEANS   NSA,RQNM,UNUSED,UNUSED,30,-90.05
NEW RIVER MCAS,RQWP,UNUSED,UNUSED,34.708332,-77.43972
NEW RIVER,RQXF,UNUSED,UNUSED,37.133335,-80.59167
NEW YORK,RRHQ,UNUSED,UNUSED,40.583332,-73.88333
NEW YORK,RRHU,UNUSED,UNUSED,40.716667,-74.03333
NEW YORK,RRJJ,UNUSED,UNUSED,40.816666,-73.9
NEWARK LIBERTY IN,RRPQ,UNUSED,UNUSED,40.6925,-74.16861
PORT NEWARK,RRQL,UNUSED,UNUSED,40.716667,-74.183334
NEW YORK PORT EMB,RRRK,UNUSED,UNUSED,40.666668,-73.96667
NEWBURGH,RSDQ,UNUSED,UNUSED,41.5,-74
NEWPORT,RUAD,UNUSED,UNUSED,41.5,-71.333336
NEWPORT,RUAM,UNUSED,UNUSED,41.5,-71.333336
NEWPORT T2,RUAQ,UNUSED,UNUSED,41.5,-71.333336
NEWPORT NEWS,RULQ,UNUSED,UNUSED,37,-76.416664
NEWPORT NEWS,RULV,UNUSED,UNUSED,37,-76.4
NIAGARA FALLS,RVKC,UNUSED,UNUSED,43.1,-79.066666
NIAGARA FALLS INT,RVKQ,UNUSED,UNUSED,43.1075,-78.94583
NO CHARLESTON,RYSW,UNUSED,UNUSED,32.9,-80.03333
NO CHARLESTON,RYTJ,UNUSED,UNUSED,32.883335,-79.98333
NO HIGHLANDS,RZJQ,UNUSED,UNUSED,38.266666,-121.933334
NORTH ISLAND,RZMJ,UNUSED,UNUSED,32.7,-117.2
NORTH ISLAND NAS,RZMK,UNUSED,UNUSED,32.698612,-117.21333
NO LITTLE ROCK,RZPW,UNUSED,UNUSED,34.766666,-92.26667
NORTH ISLAND NAS,RZQH,UNUSED,UNUSED,32.699165,-117.21528
N PROVIDENCE,SAAX,UNUSED,UNUSED,41.833332,-71.416664
SAN DIEGO 02,SABZ,UNUSED,UNUSED,32.71528,-117.17194
SAN DIEGO ANG,SACB,UNUSED,UNUSED,32.869167,-117.14361
NO SMITHFIELD,SAEJ,UNUSED,UNUSED,41.733334,-71.433334
NORCO,SAXL,UNUSED,UNUSED,33.95,-117.55
NORFOLK GSA FAC,SBDD,UNUSED,UNUSED,36.85,-76.28333
NORFOLK       NSC,SBDG,UNUSED,UNUSED,36.933334,-76.28333
NORFOLK,SBDJ,UNUSED,UNUSED,36.833332,-76.3
NORFOLK NST,SBDP,UNUSED,UNUSED,36.933334,-76.28333
NORFOLK INTL,SBDQ,UNUSED,UNUSED,36.894722,-76.20111
NORFOLK NS,SBDW,UNUSED,UNUSED,36.93778,-76.28917
NORFOLK,SBDZ,UNUSED,UNUSED,36.85,-76.3
NORFOLK,SBEA,UNUSED,UNUSED,36.91,-76.3275
NORFOLK NAVY,SBEN,UNUSED,UNUSED,36.833332,-76.3
NORFOLK T2,SBEQ,UNUSED,UNUSED,36.933334,-76.28333
N TERRE HAUTE,SBKE,UNUSED,UNUSED,39.52778,-87.360275
NORRISTOWN,SBLE,UNUSED,UNUSED,40.116665,-75.35
N ISLAND,SBNB,UNUSED,UNUSED,32.699165,-117.21528
N ISLAND NAS,SBNP,UNUSED,UNUSED,32.7,-117.2
