StartName,StartGeo,EndName,EndGeo,Time
VIENNA,XYBW,EARLE NWS,FQZF,0.7
VIENNA,XYBW,FREEPORT,HAGC,2.6
VIENNA,XYBW,GULFPORT,JTVH,1.9
VIENNA,XYBW,HOUSTON,LCMT,2.5
VIENNA,XYBW,INDIAN ISLAND,LKPE,4.6
VIENNA,XYBW,JACKSONVILLE,LSGM,1.6
VIENNA,XYBW,LONG BEACH,NPTU,4.6
VIENNA,XYBW,LOS ANGELES,NSAN,4.6
VIENNA,XYBW,MAYPORT NAVAL ST,PPSH,1.6
VIENNA,XYBW,MIAMI,QCFF,2.3
VIENNA,XYBW,MOREHEAD CITY,QTUP,1.1
VIENNA,XYBW,NEW ORLEANS,RQNK,2.0
VIENNA,XYBW,NEW YORK,RRHU,0.8
VIENNA,XYBW,NEW YORK PORT EMB,RRRK,0.8
VIENNA,XYBW,NEWPORT,RUAM,1.1
VIENNA,XYBW,NEWPORT T2,RUAQ,1.1
VIENNA,XYBW,NEWPORT NEWS,RULV,0.8
VIENNA,XYBW,NORFOLK,SBEA,0.8
VIENNA,XYBW,NORFOLK T2,SBEQ,0.8
VIENNA,XYBW,OAKLAND SEALAND T,SERU,4.8
VIENNA,XYBW,PORT EVERGLADES,TNVX,2.3
VIENNA,XYBW,PORT HUENEME NCBC,TNZY,4.7
VIENNA,XYBW,PORTLAND,TQKG,4.6
VIENNA,XYBW,SAN DIEGO,UTAC,4.5
VIENNA,XYBW,SAN PEDRO,UULX,4.6
VIENNA,XYBW,SAVANNAH,UZXJ,1.4
VIENNA,XYBW,SEATTLE,VFVN,4.5
VIENNA,XYBW,SOUTHPORT MILITAR,WMPT,1.1
VIENNA,XYBW,TACOMA,WPVT,4.6
VIENNA,XYBW,VANCOUVER,XUDT,4.6
VIENNA,XYBW,WILMINGTON,ZBES,1.1
VILLA SAN GIOVANN,XYNK,ANCONA,AJGX,0.8
VILLA SAN GIOVANN,XYNK,AVIANO AB,ASHE,1.2
VILLA SAN GIOVANN,XYNK,GENOVA,HUPR,1.2
VILLA SAN GIOVANN,XYNK,LIVORNO,NBDY,1.0
VILLA SAN GIOVANN,XYNK,NAPLES,RGJW,0.4
VILLA SAN GIOVANN,XYNK,PALERMO,STRL,0.3
VILLA SAN GIOVANN,XYNK,PALERMO,STRM,0.3
VILLA SAN GIOVANN,XYNK,SIGONELLA,VRJT,0.1
VILLA SAN GIOVANN,XYNK,TRIESTE,XEXW,1.1
VILLA SAN GIOVANN,XYNK,VENICE,XVMN,1.1
VILLA SAN GIOVANN,XYNK,VILLA SAN GIOVANN,XYNK,0.0
VINT HILL FARM,XZPR,BALTIMORE OUTPORT,AVBU,0.1
VINT HILL FARM,XZPR,BEAUMONT T2,BBNQ,2.4
VINT HILL FARM,XZPR,BEAUMONT,BBNV,2.4
VINT HILL FARM,XZPR,BOLLING AFB HELI,BXUR,0.1
VINT HILL FARM,XZPR,CHARLESTON,DKSD,0.9
VINT HILL FARM,XZPR,CONCORD,EGNN,5.2
VINT HILL FARM,XZPR,CORPUS CHRISTI NA,ENCN,3.0
VINT HILL FARM,XZPR,EARLE NWS,FQZF,0.4
VINT HILL FARM,XZPR,FREEPORT,HAGC,2.6
VINT HILL FARM,XZPR,GULFPORT,JTVH,1.9
VINT HILL FARM,XZPR,HOUSTON,LCMT,2.6
VINT HILL FARM,XZPR,INDIAN ISLAND,LKPE,5.1
VINT HILL FARM,XZPR,JACKSONVILLE,LSGM,1.4
VINT HILL FARM,XZPR,LONG BEACH,NPTU,4.9
VINT HILL FARM,XZPR,LOS ANGELES,NSAN,4.9
VINT HILL FARM,XZPR,MAYPORT NAVAL ST,PPSH,1.3
VINT HILL FARM,XZPR,MIAMI,QCFF,2.0
VINT HILL FARM,XZPR,MOREHEAD CITY,QTUP,0.6
VINT HILL FARM,XZPR,NEW ORLEANS,RQNK,2.0
VINT HILL FARM,XZPR,NEW YORK,RRHU,0.5
VINT HILL FARM,XZPR,NEW YORK PORT EMB,RRRK,0.5
VINT HILL FARM,XZPR,NEWPORT,RUAM,0.8
VINT HILL FARM,XZPR,NEWPORT T2,RUAQ,0.8
VINT HILL FARM,XZPR,NEWPORT NEWS,RULV,0.3
VINT HILL FARM,XZPR,NORFOLK,SBEA,0.3
VINT HILL FARM,XZPR,NORFOLK T2,SBEQ,0.3
VINT HILL FARM,XZPR,OAKLAND SEALAND T,SERU,5.2
VINT HILL FARM,XZPR,PORT EVERGLADES,TNVX,1.9
VINT HILL FARM,XZPR,PORT HUENEME NCBC,TNZY,5.0
VINT HILL FARM,XZPR,PORTLAND,TQKG,5.1
VINT HILL FARM,XZPR,SAN DIEGO,UTAC,4.9
VINT HILL FARM,XZPR,SAN PEDRO,UULX,4.9
VINT HILL FARM,XZPR,SAVANNAH,UZXJ,1.1
VINT HILL FARM,XZPR,SEATTLE,VFVN,5.0
VINT HILL FARM,XZPR,SOUTHPORT MILITAR,WMPT,0.7
VINT HILL FARM,XZPR,TACOMA,WPVT,5.0
VINT HILL FARM,XZPR,VANCOUVER,XUDT,5.1
VINT HILL FARM,XZPR,WILMINGTON,ZBES,0.7
VOLK FLD,YAQF,BALTIMORE OUTPORT,AVBU,1.7
VOLK FLD,YAQF,BEAUMONT T2,BBNQ,2.1
VOLK FLD,YAQF,BEAUMONT,BBNV,2.1
VOLK FLD,YAQF,CHARLESTON,DKSD,2.1
VOLK FLD,YAQF,CONCORD,EGNN,3.7
VOLK FLD,YAQF,CORPUS CHRISTI NA,ENCN,2.6
VOLK FLD,YAQF,EARLE NWS,FQZF,1.8
VOLK FLD,YAQF,FREEPORT,HAGC,2.3
VOLK FLD,YAQF,GULFPORT,JTVH,2.0
VOLK FLD,YAQF,HOUSTON,LCMT,2.2
VOLK FLD,YAQF,INDIAN ISLAND,LKPE,3.4
VOLK FLD,YAQF,JACKSONVILLE,LSGM,2.3
VOLK FLD,YAQF,LONG BEACH,NPTU,3.6
VOLK FLD,YAQF,LOS ANGELES,NSAN,3.6
VOLK FLD,YAQF,MAYPORT NAVAL ST,PPSH,2.3
VOLK FLD,YAQF,MIAMI,QCFF,3.0
VOLK FLD,YAQF,MOREHEAD CITY,QTUP,2.1
VOLK FLD,YAQF,NEW ORLEANS,RQNK,2.1
VOLK FLD,YAQF,NEW YORK,RRHU,1.9
VOLK FLD,YAQF,NEW YORK PORT EMB,RRRK,1.9
VOLK FLD,YAQF,NEWPORT,RUAM,2.1
VOLK FLD,YAQF,NEWPORT T2,RUAQ,2.1
VOLK FLD,YAQF,NEWPORT NEWS,RULV,1.9
VOLK FLD,YAQF,NORFOLK,SBEA,1.9
VOLK FLD,YAQF,NORFOLK T2,SBEQ,1.9
VOLK FLD,YAQF,OAKLAND SEALAND T,SERU,3.7
VOLK FLD,YAQF,PORT EVERGLADES,TNVX,2.9
VOLK FLD,YAQF,PORT HUENEME NCBC,TNZY,3.7
VOLK FLD,YAQF,PORTLAND,TQKG,3.4
VOLK FLD,YAQF,SAN DIEGO,UTAC,3.6
VOLK FLD,YAQF,SAN PEDRO,UULX,3.6
VOLK FLD,YAQF,SAVANNAH,UZXJ,2.1
VOLK FLD,YAQF,SEATTLE,VFVN,3.4
VOLK FLD,YAQF,SOUTHPORT MILITAR,WMPT,2.1
VOLK FLD,YAQF,TACOMA,WPVT,3.4
VOLK FLD,YAQF,VANCOUVER,XUDT,3.5
VOLK FLD,YAQF,VOLK FLD,YAQF,0.0
VOLK FLD,YAQF,WILMINGTON,ZBES,2.0
W BEND,YBKR,BALTIMORE OUTPORT,AVBU,1.5
W BEND,YBKR,BEAUMONT T2,BBNQ,2.1
W BEND,YBKR,BEAUMONT,BBNV,2.1
W BEND,YBKR,CHARLESTON,DKSD,1.9
W BEND,YBKR,CONCORD,EGNN,3.9
W BEND,YBKR,CORPUS CHRISTI NA,ENCN,2.6
W BEND,YBKR,EARLE NWS,FQZF,1.6
W BEND,YBKR,FREEPORT,HAGC,2.3
W BEND,YBKR,GENERAL MITCHELL,HTUX,0.1
W BEND,YBKR,GULFPORT,JTVH,2.0
W BEND,YBKR,HOUSTON,LCMT,2.2
W BEND,YBKR,INDIAN ISLAND,LKPE,3.7
W BEND,YBKR,JACKSONVILLE,LSGM,2.1
W BEND,YBKR,LONG BEACH,NPTU,3.8
W BEND,YBKR,LOS ANGELES,NSAN,3.8
W BEND,YBKR,MAYPORT NAVAL ST,PPSH,2.1
W BEND,YBKR,MIAMI,QCFF,2.8
W BEND,YBKR,MOREHEAD CITY,QTUP,1.9
W BEND,YBKR,NEW ORLEANS,RQNK,2.0
W BEND,YBKR,NEW YORK,RRHU,1.6
W BEND,YBKR,NEW YORK PORT EMB,RRRK,1.6
W BEND,YBKR,NEWPORT,RUAM,1.9
W BEND,YBKR,NEWPORT T2,RUAQ,1.9
W BEND,YBKR,NEWPORT NEWS,RULV,1.7
W BEND,YBKR,NORFOLK,SBEA,1.7
W BEND,YBKR,NORFOLK T2,SBEQ,1.7
W BEND,YBKR,OAKLAND SEALAND T,SERU,4.0
W BEND,YBKR,PORT EVERGLADES,TNVX,2.8
W BEND,YBKR,PORT HUENEME NCBC,TNZY,3.9
W BEND,YBKR,PORTLAND,TQKG,3.7
W BEND,YBKR,SAN DIEGO,UTAC,3.8
W BEND,YBKR,SAN PEDRO,UULX,3.8
W BEND,YBKR,SAVANNAH,UZXJ,1.9
W BEND,YBKR,SEATTLE,VFVN,3.6
W BEND,YBKR,SOUTHPORT MILITAR,WMPT,1.9
W BEND,YBKR,TACOMA,WPVT,3.6
W BEND,YBKR,VANCOUVER,XUDT,3.7
W BEND,YBKR,WILMINGTON,ZBES,1.8
W PALM BEACH,YDBR,BALTIMORE OUTPORT,AVBU,1.9
W PALM BEACH,YDBR,BEAUMONT T2,BBNQ,1.9
W PALM BEACH,YDBR,BEAUMONT,BBNV,1.9
W PALM BEACH,YDBR,CHARLESTON,DKSD,0.9
W PALM BEACH,YDBR,CONCORD,EGNN,5.5
W PALM BEACH,YDBR,CORPUS CHRISTI NA,ENCN,2.3
W PALM BEACH,YDBR,EARLE NWS,FQZF,2.1
W PALM BEACH,YDBR,FREEPORT,HAGC,2.1
W PALM BEACH,YDBR,GULFPORT,JTVH,1.3
W PALM BEACH,YDBR,HOMESTEAD AFB,KYJL,0.2
W PALM BEACH,YDBR,HOUSTON,LCMT,2.1
W PALM BEACH,YDBR,INDIAN ISLAND,LKPE,5.9
W PALM BEACH,YDBR,JACKSONVILLE,LSGM,0.6
W PALM BEACH,YDBR,LONG BEACH,NPTU,5.0
W PALM BEACH,YDBR,LOS ANGELES,NSAN,5.0
W PALM BEACH,YDBR,MAYPORT NAVAL ST,PPSH,0.6
W PALM BEACH,YDBR,MIAMI,QCFF,0.1
W PALM BEACH,YDBR,MOREHEAD CITY,QTUP,1.3
W PALM BEACH,YDBR,NEW ORLEANS,RQNK,1.4
W PALM BEACH,YDBR,NEW YORK,RRHU,2.2
W PALM BEACH,YDBR,NEW YORK PORT EMB,RRRK,2.2
W PALM BEACH,YDBR,NEWPORT,RUAM,2.5
W PALM BEACH,YDBR,NEWPORT T2,RUAQ,2.5
W PALM BEACH,YDBR,NEWPORT NEWS,RULV,1.6
W PALM BEACH,YDBR,NORFOLK,SBEA,1.6
W PALM BEACH,YDBR,NORFOLK T2,SBEQ,1.6
W PALM BEACH,YDBR,OAKLAND SEALAND T,SERU,5.6
W PALM BEACH,YDBR,PORT EVERGLADES,TNVX,0.1
W PALM BEACH,YDBR,PORT HUENEME NCBC,TNZY,5.2
W PALM BEACH,YDBR,PORTLAND,TQKG,5.8
W PALM BEACH,YDBR,SAN DIEGO,UTAC,4.9
W PALM BEACH,YDBR,SAN PEDRO,UULX,5.0
W PALM BEACH,YDBR,SAVANNAH,UZXJ,0.8
W PALM BEACH,YDBR,SEATTLE,VFVN,5.9
W PALM BEACH,YDBR,SOUTHPORT MILITAR,WMPT,1.1
W PALM BEACH,YDBR,TACOMA,WPVT,5.9
W PALM BEACH,YDBR,VANCOUVER,XUDT,5.8
W PALM BEACH,YDBR,WILMINGTON,ZBES,1.2
W TRENTON,YEAF,BALTIMORE OUTPORT,AVBU,0.3
W TRENTON,YEAF,BEAUMONT T2,BBNQ,2.8
W TRENTON,YEAF,BEAUMONT,BBNV,2.8
W TRENTON,YEAF,CHARLESTON,DKSD,1.3
W TRENTON,YEAF,CONCORD,EGNN,5.5
W TRENTON,YEAF,CORPUS CHRISTI NA,ENCN,3.4
W TRENTON,YEAF,EARLE NWS,FQZF,0.0
W TRENTON,YEAF,FREEPORT,HAGC,3.0
W TRENTON,YEAF,GULFPORT,JTVH,2.3
W TRENTON,YEAF,HOUSTON,LCMT,3.0
W TRENTON,YEAF,INDIAN ISLAND,LKPE,5.2
W TRENTON,YEAF,JACKSONVILLE,LSGM,1.7
W TRENTON,YEAF,LONG BEACH,NPTU,5.3
W TRENTON,YEAF,LOS ANGELES,NSAN,5.3
W TRENTON,YEAF,MAYPORT NAVAL ST,PPSH,1.7
W TRENTON,YEAF,MIAMI,QCFF,2.3
W TRENTON,YEAF,MOREHEAD CITY,QTUP,0.9
W TRENTON,YEAF,NEW ORLEANS,RQNK,2.4
W TRENTON,YEAF,NEW YORK,RRHU,0.1
W TRENTON,YEAF,NEW YORK PORT EMB,RRRK,0.1
W TRENTON,YEAF,NEWPORT,RUAM,0.4
W TRENTON,YEAF,NEWPORT T2,RUAQ,0.4
W TRENTON,YEAF,NEWPORT NEWS,RULV,0.5
W TRENTON,YEAF,NORFOLK,SBEA,0.5
W TRENTON,YEAF,NORFOLK T2,SBEQ,0.5
W TRENTON,YEAF,OAKLAND SEALAND T,SERU,5.5
W TRENTON,YEAF,PORT EVERGLADES,TNVX,2.2
W TRENTON,YEAF,PORT HUENEME NCBC,TNZY,5.3
W TRENTON,YEAF,PORTLAND,TQKG,5.3
W TRENTON,YEAF,SAN DIEGO,UTAC,5.2
W TRENTON,YEAF,SAN PEDRO,UULX,5.3
W TRENTON,YEAF,SAVANNAH,UZXJ,1.4
W TRENTON,YEAF,SEATTLE,VFVN,5.2
W TRENTON,YEAF,SOUTHPORT MILITAR,WMPT,1.0
W TRENTON,YEAF,TACOMA,WPVT,5.2
W TRENTON,YEAF,VANCOUVER,XUDT,5.3
W TRENTON,YEAF,WILLOW GROVE NAS,ZAWN,0.0
W TRENTON,YEAF,WILMINGTON,ZBES,1.0
WACO RGNL,YEQW,BALTIMORE OUTPORT,AVBU,2.8
WACO RGNL,YEQW,BEAUMONT T2,BBNQ,0.5
WACO RGNL,YEQW,BEAUMONT,BBNV,0.5
WACO RGNL,YEQW,CHARLESTON,DKSD,2.2
WACO RGNL,YEQW,CONCORD,EGNN,3.2
WACO RGNL,YEQW,CORPUS CHRISTI NA,ENCN,0.6
WACO RGNL,YEQW,EARLE NWS,FQZF,3.0
WACO RGNL,YEQW,FREEPORT,HAGC,0.5
WACO RGNL,YEQW,GULFPORT,JTVH,1.1
WACO RGNL,YEQW,HOUSTON,LCMT,0.4
WACO RGNL,YEQW,INDIAN ISLAND,LKPE,3.8
WACO RGNL,YEQW,JACKSONVILLE,LSGM,2.0
WACO RGNL,YEQW,LONG BEACH,NPTU,2.7
WACO RGNL,YEQW,LOS ANGELES,NSAN,2.7
WACO RGNL,YEQW,MAYPORT NAVAL ST,PPSH,2.0
WACO RGNL,YEQW,MIAMI,QCFF,2.4
WACO RGNL,YEQW,MOREHEAD CITY,QTUP,2.6
WACO RGNL,YEQW,NEW ORLEANS,RQNK,1.0
WACO RGNL,YEQW,NEW YORK,RRHU,3.1
WACO RGNL,YEQW,NEW YORK PORT EMB,RRRK,3.1
WACO RGNL,YEQW,NEWPORT,RUAM,3.4
WACO RGNL,YEQW,NEWPORT T2,RUAQ,3.4
WACO RGNL,YEQW,NEWPORT NEWS,RULV,2.7
WACO RGNL,YEQW,NORFOLK,SBEA,2.7
WACO RGNL,YEQW,NORFOLK T2,SBEQ,2.7
WACO RGNL,YEQW,OAKLAND SEALAND T,SERU,3.2
WACO RGNL,YEQW,PORT EVERGLADES,TNVX,2.4
WACO RGNL,YEQW,PORT HUENEME NCBC,TNZY,2.8
WACO RGNL,YEQW,PORTLAND,TQKG,3.6
WACO RGNL,YEQW,ROBERT GRAY AAF,UHGN,0.1
WACO RGNL,YEQW,SAN DIEGO,UTAC,2.5
WACO RGNL,YEQW,SAN PEDRO,UULX,2.7
WACO RGNL,YEQW,SAVANNAH,UZXJ,2.1
WACO RGNL,YEQW,SEATTLE,VFVN,3.7
WACO RGNL,YEQW,SOUTHPORT MILITAR,WMPT,2.5
WACO RGNL,YEQW,TACOMA,WPVT,3.7
WACO RGNL,YEQW,VANCOUVER,XUDT,3.6
WACO RGNL,YEQW,WILMINGTON,ZBES,2.5
WAHIAWA,YFKW,KALAELOA,AVXV,0.0
WAHIAWA,YFKW,HONOLULU,KZTZ,0.0
WAHIAWA,YFKW,PEARL HARBOR NAD,SYZZ,0.0
WAIKIKI,YFWT,HONOLULU INTL,KZTV,0.0
WAIKIKI,YFWT,HONOLULU,KZTZ,0.0
WAIKIKI,YFWT,PEARL HARBOR NAD,SYZZ,0.0
LADD AAF,YFXQ,DUTCH HARBOR,FNSH,2.2
LADD AAF,YFXQ,JB ELMENDORF-RICH,FXSB,0.6
WORCHESTER 01,YHAJ,BALTIMORE OUTPORT,AVBU,0.6
WORCHESTER 01,YHAJ,BEAUMONT T2,BBNQ,3.2
WORCHESTER 01,YHAJ,BEAUMONT,BBNV,3.2
WORCHESTER 01,YHAJ,CHARLESTON,DKSD,1.7
WORCHESTER 01,YHAJ,CONCORD,EGNN,5.7
WORCHESTER 01,YHAJ,CORPUS CHRISTI NA,ENCN,3.7
WORCHESTER 01,YHAJ,EARLE NWS,FQZF,0.4
WORCHESTER 01,YHAJ,FREEPORT,HAGC,3.4
WORCHESTER 01,YHAJ,GULFPORT,JTVH,2.7
WORCHESTER 01,YHAJ,HOUSTON,LCMT,3.3
WORCHESTER 01,YHAJ,INDIAN ISLAND,LKPE,5.3
WORCHESTER 01,YHAJ,JACKSONVILLE,LSGM,2.1
WORCHESTER 01,YHAJ,LONG BEACH,NPTU,5.5
WORCHESTER 01,YHAJ,LOS ANGELES,NSAN,5.5
WORCHESTER 01,YHAJ,MAYPORT NAVAL ST,PPSH,2.1
WORCHESTER 01,YHAJ,MIAMI,QCFF,2.6
WORCHESTER 01,YHAJ,MOREHEAD CITY,QTUP,1.2
WORCHESTER 01,YHAJ,NEW ORLEANS,RQNK,2.8
WORCHESTER 01,YHAJ,NEW YORK,RRHU,0.3
WORCHESTER 01,YHAJ,NEW YORK PORT EMB,RRRK,0.3
WORCHESTER 01,YHAJ,NEWPORT,RUAM,0.2
WORCHESTER 01,YHAJ,NEWPORT T2,RUAQ,0.2
WORCHESTER 01,YHAJ,NEWPORT NEWS,RULV,0.9
WORCHESTER 01,YHAJ,NORFOLK,SBEA,0.9
WORCHESTER 01,YHAJ,NORFOLK T2,SBEQ,0.9
WORCHESTER 01,YHAJ,OAKLAND SEALAND T,SERU,5.7
WORCHESTER 01,YHAJ,PORT EVERGLADES,TNVX,2.6
WORCHESTER 01,YHAJ,PORT HUENEME NCBC,TNZY,5.6
WORCHESTER 01,YHAJ,PORTLAND,TQKG,5.4
WORCHESTER 01,YHAJ,SAN DIEGO,UTAC,5.5
WORCHESTER 01,YHAJ,SAN PEDRO,UULX,5.5
WORCHESTER 01,YHAJ,SAVANNAH,UZXJ,1.8
WORCHESTER 01,YHAJ,SEATTLE,VFVN,5.3
WORCHESTER 01,YHAJ,SOUTHPORT MILITAR,WMPT,1.4
WORCHESTER 01,YHAJ,TACOMA,WPVT,5.3
WORCHESTER 01,YHAJ,VANCOUVER,XUDT,5.4
WORCHESTER 01,YHAJ,WESTOVER ARB METR,YTPM,0.0
WORCHESTER 01,YHAJ,WILMINGTON,ZBES,1.4
WALBRIDGE,YJQA,BALTIMORE OUTPORT,AVBU,0.8
WALBRIDGE,YJQA,BEAUMONT T2,BBNQ,2.1
WALBRIDGE,YJQA,BEAUMONT,BBNV,2.1
WALBRIDGE,YJQA,CHARLESTON,DKSD,1.3
WALBRIDGE,YJQA,CLEVELAND HOPKINS,DYCS,0.1
WALBRIDGE,YJQA,CONCORD,EGNN,4.5
WALBRIDGE,YJQA,CORPUS CHRISTI NA,ENCN,2.7
WALBRIDGE,YJQA,EARLE NWS,FQZF,1.0
WALBRIDGE,YJQA,FREEPORT,HAGC,2.4
WALBRIDGE,YJQA,GULFPORT,JTVH,1.8
WALBRIDGE,YJQA,HOUSTON,LCMT,2.3
WALBRIDGE,YJQA,INDIAN ISLAND,LKPE,4.3
WALBRIDGE,YJQA,JACKSONVILLE,LSGM,1.6
WALBRIDGE,YJQA,LONG BEACH,NPTU,4.3
WALBRIDGE,YJQA,LOS ANGELES,NSAN,4.3
WALBRIDGE,YJQA,MAYPORT NAVAL ST,PPSH,1.6
WALBRIDGE,YJQA,MIAMI,QCFF,2.3
WALBRIDGE,YJQA,MOREHEAD CITY,QTUP,1.2
WALBRIDGE,YJQA,NEW ORLEANS,RQNK,1.9
WALBRIDGE,YJQA,NEW YORK,RRHU,1.0
WALBRIDGE,YJQA,NEW YORK PORT EMB,RRRK,1.0
WALBRIDGE,YJQA,NEWPORT,RUAM,1.3
WALBRIDGE,YJQA,NEWPORT T2,RUAQ,1.3
WALBRIDGE,YJQA,NEWPORT NEWS,RULV,1.0
WALBRIDGE,YJQA,NORFOLK,SBEA,1.0
WALBRIDGE,YJQA,NORFOLK T2,SBEQ,1.0
WALBRIDGE,YJQA,OAKLAND SEALAND T,SERU,4.6
WALBRIDGE,YJQA,PORT EVERGLADES,TNVX,2.3
WALBRIDGE,YJQA,PORT HUENEME NCBC,TNZY,4.4
WALBRIDGE,YJQA,PORTLAND,TQKG,4.3
WALBRIDGE,YJQA,SAN DIEGO,UTAC,4.3
WALBRIDGE,YJQA,SAN PEDRO,UULX,4.3
WALBRIDGE,YJQA,SAVANNAH,UZXJ,1.4
WALBRIDGE,YJQA,SEATTLE,VFVN,4.3
WALBRIDGE,YJQA,SOUTHPORT MILITAR,WMPT,1.2
WALBRIDGE,YJQA,TACOMA,WPVT,4.3
WALBRIDGE,YJQA,VANCOUVER,XUDT,4.3
WALBRIDGE,YJQA,WILMINGTON,ZBES,1.2
WALTER REED AMC,YJQF,BALTIMORE OUTPORT,AVBU,0.1
WALTER REED AMC,YJQF,BEAUMONT T2,BBNQ,2.5
WALTER REED AMC,YJQF,BEAUMONT,BBNV,2.5
WALTER REED AMC,YJQF,BOLLING AFB HELI,BXUR,0.0
WALTER REED AMC,YJQF,CHARLESTON,DKSD,1.0
WALTER REED AMC,YJQF,CONCORD,EGNN,5.2
WALTER REED AMC,YJQF,CORPUS CHRISTI NA,ENCN,3.0
WALTER REED AMC,YJQF,EARLE NWS,FQZF,0.3
WALTER REED AMC,YJQF,FREEPORT,HAGC,2.7
WALTER REED AMC,YJQF,GULFPORT,JTVH,2.0
WALTER REED AMC,YJQF,HOUSTON,LCMT,2.7
WALTER REED AMC,YJQF,INDIAN ISLAND,LKPE,5.1
WALTER REED AMC,YJQF,JACKSONVILLE,LSGM,1.4
WALTER REED AMC,YJQF,LONG BEACH,NPTU,5.0
WALTER REED AMC,YJQF,LOS ANGELES,NSAN,5.0
WALTER REED AMC,YJQF,MAYPORT NAVAL ST,PPSH,1.4
WALTER REED AMC,YJQF,MIAMI,QCFF,2.0
WALTER REED AMC,YJQF,MOREHEAD CITY,QTUP,0.6
WALTER REED AMC,YJQF,NEW ORLEANS,RQNK,2.1
WALTER REED AMC,YJQF,NEW YORK,RRHU,0.4
WALTER REED AMC,YJQF,NEW YORK PORT EMB,RRRK,0.4
WALTER REED AMC,YJQF,NEWPORT,RUAM,0.8
WALTER REED AMC,YJQF,NEWPORT T2,RUAQ,0.8
WALTER REED AMC,YJQF,NEWPORT NEWS,RULV,0.3
WALTER REED AMC,YJQF,NORFOLK,SBEA,0.3
WALTER REED AMC,YJQF,NORFOLK T2,SBEQ,0.3
WALTER REED AMC,YJQF,OAKLAND SEALAND T,SERU,5.3
WALTER REED AMC,YJQF,PORT EVERGLADES,TNVX,2.0
WALTER REED AMC,YJQF,PORT HUENEME NCBC,TNZY,5.1
WALTER REED AMC,YJQF,PORTLAND,TQKG,5.1
WALTER REED AMC,YJQF,SAN DIEGO,UTAC,4.9
WALTER REED AMC,YJQF,SAN PEDRO,UULX,5.0
WALTER REED AMC,YJQF,SAVANNAH,UZXJ,1.1
WALTER REED AMC,YJQF,SEATTLE,VFVN,5.1
WALTER REED AMC,YJQF,SOUTHPORT MILITAR,WMPT,0.8
WALTER REED AMC,YJQF,TACOMA,WPVT,5.1
WALTER REED AMC,YJQF,VANCOUVER,XUDT,5.1
WALTER REED AMC,YJQF,WILMINGTON,ZBES,0.7
WARNER ROBINS,YKLF,BALTIMORE OUTPORT,AVBU,1.3
WARNER ROBINS,YKLF,BEAUMONT T2,BBNQ,1.4
WARNER ROBINS,YKLF,BEAUMONT,BBNV,1.4
WARNER ROBINS,YKLF,CHARLESTON,DKSD,0.5
WARNER ROBINS,YKLF,CONCORD,EGNN,4.7
WARNER ROBINS,YKLF,CORPUS CHRISTI NA,ENCN,1.9
WARNER ROBINS,YKLF,EARLE NWS,FQZF,1.6
WARNER ROBINS,YKLF,FREEPORT,HAGC,1.6
WARNER ROBINS,YKLF,GULFPORT,JTVH,0.8
WARNER ROBINS,YKLF,HOUSTON,LCMT,1.6
WARNER ROBINS,YKLF,INDIAN ISLAND,LKPE,5.0
WARNER ROBINS,YKLF,JACKSONVILLE,LSGM,0.4
WARNER ROBINS,YKLF,LONG BEACH,NPTU,4.3
WARNER ROBINS,YKLF,LOS ANGELES,NSAN,4.4
WARNER ROBINS,YKLF,MAYPORT NAVAL ST,PPSH,0.4
WARNER ROBINS,YKLF,MIAMI,QCFF,1.1
WARNER ROBINS,YKLF,MOREHEAD CITY,QTUP,0.9
WARNER ROBINS,YKLF,NEW ORLEANS,RQNK,0.9
WARNER ROBINS,YKLF,NEW YORK,RRHU,1.7
WARNER ROBINS,YKLF,NEW YORK PORT EMB,RRRK,1.7
WARNER ROBINS,YKLF,NEWPORT,RUAM,2.0
WARNER ROBINS,YKLF,NEWPORT T2,RUAQ,2.0
WARNER ROBINS,YKLF,NEWPORT NEWS,RULV,1.1
WARNER ROBINS,YKLF,NORFOLK,SBEA,1.1
WARNER ROBINS,YKLF,NORFOLK T2,SBEQ,1.1
WARNER ROBINS,YKLF,OAKLAND SEALAND T,SERU,4.8
WARNER ROBINS,YKLF,PORT EVERGLADES,TNVX,1.1
WARNER ROBINS,YKLF,PORT HUENEME NCBC,TNZY,4.5
WARNER ROBINS,YKLF,PORTLAND,TQKG,4.9
WARNER ROBINS,YKLF,ROBINS AFB,UHHZ,0.0
WARNER ROBINS,YKLF,SAN DIEGO,UTAC,4.2
WARNER ROBINS,YKLF,SAN PEDRO,UULX,4.3
WARNER ROBINS,YKLF,SAVANNAH,UZXJ,0.3
WARNER ROBINS,YKLF,SEATTLE,VFVN,4.9
WARNER ROBINS,YKLF,SOUTHPORT MILITAR,WMPT,0.7
WARNER ROBINS,YKLF,TACOMA,WPVT,4.9
WARNER ROBINS,YKLF,VANCOUVER,XUDT,4.9
WARNER ROBINS,YKLF,WILMINGTON,ZBES,0.7
WARREN,YKRS,BALTIMORE OUTPORT,AVBU,0.7
WARREN,YKRS,BEAUMONT T2,BBNQ,3.3
WARREN,YKRS,BEAUMONT,BBNV,3.3
WARREN,YKRS,CHARLESTON,DKSD,1.7
WARREN,YKRS,CONCORD,EGNN,5.8
WARREN,YKRS,CORPUS CHRISTI NA,ENCN,3.8
WARREN,YKRS,EARLE NWS,FQZF,0.5
WARREN,YKRS,FREEPORT,HAGC,3.5
