Airport,Fleet,AcType,Day,Enabled,Description,EventPhase,Data
MSQB,STRATEGIC,CH47,0,true,,,false
MSQB,STRATEGIC,KC-10,0,true,,,false
MTET,STRATEGIC,B-747P,0,true,,,false
MTET,STRATEGIC,C-17,0,true,,,false
MTET,STRATEGIC,C-5A,0,true,,,false
MTET,STRATEGIC,CH47,0,true,,,false
MTET,STRATEGIC,KC-10,0,true,,,false
MUHJ,STRATEGIC,B-747P,0,true,,,false
MUHJ,STRATEGIC,C-17,0,true,,,false
MUHJ,STRATEGIC,C-5A,0,true,,,false
MUHJ,STRATEGIC,CH47,0,true,,,false
MUHJ,STRATEGIC,KC-10,0,true,,,false
MXDP,STRATEGIC,B-747P,0,true,,,false
MXDP,STRATEGIC,C-17,0,true,,,false
MXDP,STRATEGIC,C-5A,0,true,,,false
MXDP,STRATEGIC,CH47,0,true,,,false
MXDP,STRATEGIC,KC-10,0,true,,,false
MXRD,STRATEGIC,B-747P,0,true,,,false
MXRD,STRATEGIC,C-17,0,true,,,false
MXRD,STRATEGIC,C-5A,0,true,,,false
MXRD,STRATEGIC,CH47,0,true,,,false
MXRD,STRATEGIC,KC-10,0,true,,,false
MYMW,STRATEGIC,B-747P,0,true,,,false
MYMW,STRATEGIC,C-17,0,true,,,false
MYMW,STRATEGIC,C-5A,0,true,,,false
MYMW,STRATEGIC,CH47,0,true,,,false
MYMW,STRATEGIC,KC-10,0,true,,,false
MYXZ,STRATEGIC,B-747P,0,true,,,false
MYXZ,STRATEGIC,C-17,0,true,,,false
MYXZ,STRATEGIC,C-5A,0,true,,,false
MYXZ,STRATEGIC,CH47,0,true,,,false
MYXZ,STRATEGIC,KC-10,0,true,,,false
NCBW,STRATEGIC,B-747P,0,true,,,false
NCBW,STRATEGIC,C-17,0,true,,,false
NCBW,STRATEGIC,C-5A,0,true,,,false
NCBW,STRATEGIC,CH47,0,true,,,false
NCBW,STRATEGIC,KC-10,0,true,,,false
NEWR,STRATEGIC,B-747P,0,true,,,false
NEWR,STRATEGIC,C-17,0,true,,,false
NEWR,STRATEGIC,C-5A,0,true,,,false
NEWR,STRATEGIC,CH47,0,true,,,false
NEWR,STRATEGIC,KC-10,0,true,,,false
NEYU,STRATEGIC,B-747P,0,true,,,false
NEYU,STRATEGIC,C-17,0,true,,,false
NEYU,STRATEGIC,C-5A,0,true,,,false
NEYU,STRATEGIC,CH47,0,true,,,false
NEYU,STRATEGIC,KC-10,0,true,,,false
NGCB,STRATEGIC,B-747P,0,true,,,false
NGCB,STRATEGIC,C-17,0,true,,,false
NGCB,STRATEGIC,C-5A,0,true,,,false
NGCB,STRATEGIC,CH47,0,true,,,false
NGCB,STRATEGIC,KC-10,0,true,,,false
NGWV,STRATEGIC,B-747P,0,true,,,false
NGWV,STRATEGIC,C-17,0,true,,,false
NGWV,STRATEGIC,C-5A,0,true,,,false
NGWV,STRATEGIC,CH47,0,true,,,false
NGWV,STRATEGIC,KC-10,0,true,,,false
NKAK,STRATEGIC,B-747P,0,true,,,false
NKAK,STRATEGIC,C-17,0,true,,,false
NKAK,STRATEGIC,C-5A,0,true,,,false
NKAK,STRATEGIC,CH47,0,true,,,false
NKAK,STRATEGIC,KC-10,0,true,,,false
NLZG,STRATEGIC,B-747P,0,true,,,false
NLZG,STRATEGIC,C-17,0,true,,,false
NLZG,STRATEGIC,C-5A,0,true,,,false
NLZG,STRATEGIC,CH47,0,true,,,false
NLZG,STRATEGIC,KC-10,0,true,,,false
NNGX,STRATEGIC,B-747P,0,true,,,false
NNGX,STRATEGIC,C-17,0,true,,,false
NNGX,STRATEGIC,C-5A,0,true,,,false
NNGX,STRATEGIC,CH47,0,true,,,false
NNGX,STRATEGIC,KC-10,0,true,,,false
NPTM,STRATEGIC,B-747P,0,true,,,false
NPTM,STRATEGIC,C-17,0,true,,,false
NPTM,STRATEGIC,C-5A,0,true,,,false
NPTM,STRATEGIC,CH47,0,true,,,false
NPTM,STRATEGIC,KC-10,0,true,,,false
NPTN,STRATEGIC,B-747P,0,true,,,false
NPTN,STRATEGIC,C-17,0,true,,,false
NPTN,STRATEGIC,C-5A,0,true,,,false
NPTN,STRATEGIC,CH47,0,true,,,false
NPTN,STRATEGIC,KC-10,0,true,,,false
NRCH,STRATEGIC,B-747P,0,true,,,false
NRCH,STRATEGIC,C-17,0,true,,,false
NRCH,STRATEGIC,C-5A,0,true,,,false
NRCH,STRATEGIC,CH47,0,true,,,false
NRCH,STRATEGIC,KC-10,0,true,,,false
NRTX,STRATEGIC,B-747P,0,true,,,false
NRTX,STRATEGIC,C-17,0,true,,,false
NRTX,STRATEGIC,C-5A,0,true,,,false
NRTX,STRATEGIC,CH47,0,true,,,false
NRTX,STRATEGIC,KC-10,0,true,,,false
NSAG,STRATEGIC,B-747P,0,true,,,false
NSAG,STRATEGIC,C-17,0,true,,,false
NSAG,STRATEGIC,C-5A,0,true,,,false
NSAG,STRATEGIC,CH47,0,true,,,false
NSAG,STRATEGIC,KC-10,0,true,,,false
NSQG,STRATEGIC,B-747P,0,true,,,false
NSQG,STRATEGIC,C-17,0,true,,,false
NSQG,STRATEGIC,C-5A,0,true,,,false
NSQG,STRATEGIC,CH47,0,true,,,false
NSQG,STRATEGIC,KC-10,0,true,,,false
NTEA,STRATEGIC,B-747P,0,true,,,false
NTEA,STRATEGIC,C-17,0,true,,,false
NTEA,STRATEGIC,C-5A,0,true,,,false
NTEA,STRATEGIC,CH47,0,true,,,false
NTEA,STRATEGIC,KC-10,0,true,,,false
NTWM,STRATEGIC,B-747P,0,true,,,false
NTWM,STRATEGIC,C-17,0,true,,,false
NTWM,STRATEGIC,C-5A,0,true,,,false
NTWM,STRATEGIC,CH47,0,true,,,false
NTWM,STRATEGIC,KC-10,0,true,,,false
NUEX,STRATEGIC,B-747P,0,true,,,false
NUEX,STRATEGIC,C-17,0,true,,,false
NUEX,STRATEGIC,C-5A,0,true,,,false
NUEX,STRATEGIC,CH47,0,true,,,false
NUEX,STRATEGIC,KC-10,0,true,,,false
NVZR,STRATEGIC,B-747P,0,true,,,false
NVZR,STRATEGIC,C-17,0,true,,,false
NVZR,STRATEGIC,C-5A,0,true,,,false
NVZR,STRATEGIC,CH47,0,true,,,false
NVZR,STRATEGIC,KC-10,0,true,,,false
NWXN,STRATEGIC,B-747P,0,true,,,false
NWXN,STRATEGIC,C-17,0,true,,,false
NWXN,STRATEGIC,C-5A,0,true,,,false
NWXN,STRATEGIC,CH47,0,true,,,false
NWXN,STRATEGIC,KC-10,0,true,,,false
NYJY,STRATEGIC,B-747P,0,true,,,false
NYJY,STRATEGIC,C-17,0,true,,,false
NYJY,STRATEGIC,C-5A,0,true,,,false
NYJY,STRATEGIC,CH47,0,true,,,false
NYJY,STRATEGIC,KC-10,0,true,,,false
NZAS,STRATEGIC,B-747P,0,true,,,false
NZAS,STRATEGIC,C-17,0,true,,,false
NZAS,STRATEGIC,C-5A,0,true,,,false
NZAS,STRATEGIC,CH47,0,true,,,false
NZAS,STRATEGIC,KC-10,0,true,,,false
OPA1,STRATEGIC,B-747P,0,true,,,false
OPA1,STRATEGIC,C-17,0,true,,,false
OPA1,STRATEGIC,C-5A,0,true,,,false
OPA1,STRATEGIC,CH47,0,true,,,false
OPA1,STRATEGIC,KC-10,0,true,,,false
PBXP,STRATEGIC,B-747P,0,true,,,false
PBXP,STRATEGIC,C-17,0,true,,,false
PBXP,STRATEGIC,C-5A,0,true,,,false
PBXP,STRATEGIC,CH47,0,true,,,false
PBXP,STRATEGIC,KC-10,0,true,,,false
PCZP,STRATEGIC,B-747P,0,true,,,false
PCZP,STRATEGIC,C-17,0,true,,,false
PCZP,STRATEGIC,C-5A,0,true,,,false
PCZP,STRATEGIC,CH47,0,true,,,false
PCZP,STRATEGIC,KC-10,0,true,,,false
PHMS,STRATEGIC,B-747P,0,true,,,false
PHMS,STRATEGIC,C-17,0,true,,,false
PHMS,STRATEGIC,C-5A,0,true,,,false
PHMS,STRATEGIC,CH47,0,true,,,false
PHMS,STRATEGIC,KC-10,0,true,,,false
PJFS,STRATEGIC,B-747P,0,true,,,false
PJFS,STRATEGIC,C-17,0,true,,,false
PJFS,STRATEGIC,C-5A,0,true,,,false
PJFS,STRATEGIC,CH47,0,true,,,false
PJFS,STRATEGIC,KC-10,0,true,,,false
PJMS,STRATEGIC,B-747P,0,true,,,false
PJMS,STRATEGIC,C-17,0,true,,,false
PJMS,STRATEGIC,C-5A,0,true,,,false
PJMS,STRATEGIC,CH47,0,true,,,false
PJMS,STRATEGIC,KC-10,0,true,,,false
PJVY,STRATEGIC,B-747P,0,true,,,false
PJVY,STRATEGIC,C-17,0,true,,,false
PJVY,STRATEGIC,C-5A,0,true,,,false
PJVY,STRATEGIC,CH47,0,true,,,false
PJVY,STRATEGIC,KC-10,0,true,,,false
PLXL,STRATEGIC,B-747P,0,true,,,false
PLXL,STRATEGIC,C-17,0,true,,,false
PLXL,STRATEGIC,C-5A,0,true,,,false
PLXL,STRATEGIC,CH47,0,true,,,false
PLXL,STRATEGIC,KC-10,0,true,,,false
PNQS,STRATEGIC,B-747P,0,true,,,false
PNQS,STRATEGIC,C-17,0,true,,,false
PNQS,STRATEGIC,C-5A,0,true,,,false
PNQS,STRATEGIC,CH47,0,true,,,false
PNQS,STRATEGIC,KC-10,0,true,,,false
PPSB,STRATEGIC,B-747P,0,true,,,false
PPSB,STRATEGIC,C-17,0,true,,,false
PPSB,STRATEGIC,C-5A,0,true,,,false
PPSB,STRATEGIC,CH47,0,true,,,false
PPSB,STRATEGIC,KC-10,0,true,,,false
PQSY,STRATEGIC,B-747P,0,true,,,false
PQSY,STRATEGIC,C-17,0,true,,,false
PQSY,STRATEGIC,C-5A,0,true,,,false
PQSY,STRATEGIC,CH47,0,true,,,false
PQSY,STRATEGIC,KC-10,0,true,,,false
PQWY,STRATEGIC,B-747P,0,true,,,false
PQWY,STRATEGIC,C-17,0,true,,,false
PQWY,STRATEGIC,C-5A,0,true,,,false
PQWY,STRATEGIC,CH47,0,true,,,false
PQWY,STRATEGIC,KC-10,0,true,,,false
PRJY,STRATEGIC,B-747P,0,true,,,false
PRJY,STRATEGIC,C-17,0,true,,,false
PRJY,STRATEGIC,C-5A,0,true,,,false
PRJY,STRATEGIC,CH47,0,true,,,false
PRJY,STRATEGIC,KC-10,0,true,,,false
PRNG,STRATEGIC,B-747P,0,true,,,false
PRNG,STRATEGIC,C-17,0,true,,,false
PRNG,STRATEGIC,C-5A,0,true,,,false
PRNG,STRATEGIC,CH47,0,true,,,false
PRNG,STRATEGIC,KC-10,0,true,,,false
PRQE,STRATEGIC,B-747P,0,true,,,false
PRQE,STRATEGIC,C-17,0,true,,,false
PRQE,STRATEGIC,C-5A,0,true,,,false
PRQE,STRATEGIC,CH47,0,true,,,false
PRQE,STRATEGIC,KC-10,0,true,,,false
PSAX,STRATEGIC,B-747P,0,true,,,false
PSAX,STRATEGIC,C-17,0,true,,,false
PSAX,STRATEGIC,C-5A,0,true,,,false
PSAX,STRATEGIC,CH47,0,true,,,false
PSAX,STRATEGIC,KC-10,0,true,,,false
PSBE,STRATEGIC,B-747P,0,true,,,false
PSBE,STRATEGIC,C-17,0,true,,,false
PSBE,STRATEGIC,C-5A,0,true,,,false
PSBE,STRATEGIC,CH47,0,true,,,false
PSBE,STRATEGIC,KC-10,0,true,,,false
PSTE,STRATEGIC,B-747P,0,true,,,false
PSTE,STRATEGIC,C-17,0,true,,,false
PSTE,STRATEGIC,C-5A,0,true,,,false
PSTE,STRATEGIC,CH47,0,true,,,false
PSTE,STRATEGIC,KC-10,0,true,,,false
PSXE,STRATEGIC,B-747P,0,true,,,false
PSXE,STRATEGIC,C-17,0,true,,,false
PSXE,STRATEGIC,C-5A,0,true,,,false
PSXE,STRATEGIC,CH47,0,true,,,false
PSXE,STRATEGIC,KC-10,0,true,,,false
PTFL,STRATEGIC,B-747P,0,true,,,false
PTFL,STRATEGIC,C-17,0,true,,,false
PTFL,STRATEGIC,C-5A,0,true,,,false
PTFL,STRATEGIC,CH47,0,true,,,false
PTFL,STRATEGIC,KC-10,0,true,,,false
PUBW,STRATEGIC,B-747P,0,true,,,false
PUBW,STRATEGIC,C-17,0,true,,,false
PUBW,STRATEGIC,C-5A,0,true,,,false
PUBW,STRATEGIC,CH47,0,true,,,false
PUBW,STRATEGIC,KC-10,0,true,,,false
PYGY,STRATEGIC,B-747P,0,true,,,false
PYGY,STRATEGIC,C-17,0,true,,,false
PYGY,STRATEGIC,C-5A,0,true,,,false
PYGY,STRATEGIC,CH47,0,true,,,false
PYGY,STRATEGIC,KC-10,0,true,,,false
PYKL,STRATEGIC,B-747P,0,true,,,false
PYKL,STRATEGIC,C-17,0,true,,,false
PYKL,STRATEGIC,C-5A,0,true,,,false
PYKL,STRATEGIC,CH47,0,true,,,false
PYKL,STRATEGIC,KC-10,0,true,,,false
PYVR,STRATEGIC,B-747P,0,true,,,false
PYVR,STRATEGIC,C-17,0,true,,,false
PYVR,STRATEGIC,C-5A,0,true,,,false
PYVR,STRATEGIC,CH47,0,true,,,false
PYVR,STRATEGIC,KC-10,0,true,,,false
QALG,STRATEGIC,B-747P,0,true,,,false
QALG,STRATEGIC,C-17,0,true,,,false
QALG,STRATEGIC,C-5A,0,true,,,false
QALG,STRATEGIC,CH47,0,true,,,false
QALG,STRATEGIC,KC-10,0,true,,,false
QCFE,STRATEGIC,B-747P,0,true,,,false
QCFE,STRATEGIC,C-17,0,true,,,false
QCFE,STRATEGIC,C-5A,0,true,,,false
QCFE,STRATEGIC,CH47,0,true,,,false
QCFE,STRATEGIC,KC-10,0,true,,,false
QCQQ,STRATEGIC,B-747P,0,true,,,false
QCQQ,STRATEGIC,C-17,0,true,,,false
QCQQ,STRATEGIC,C-5A,0,true,,,false
QCQQ,STRATEGIC,CH47,0,true,,,false
QCQQ,STRATEGIC,KC-10,0,true,,,false
QFQE,STRATEGIC,B-747P,0,true,,,false
QFQE,STRATEGIC,C-17,0,true,,,false
QFQE,STRATEGIC,C-5A,0,true,,,false
QFQE,STRATEGIC,CH47,0,true,,,false
QFQE,STRATEGIC,KC-10,0,true,,,false
QJKL,STRATEGIC,B-747P,0,true,,,false
QJKL,STRATEGIC,C-17,0,true,,,false
QJKL,STRATEGIC,C-5A,0,true,,,false
QJKL,STRATEGIC,CH47,0,true,,,false
QJKL,STRATEGIC,KC-10,0,true,,,false
QJVF,STRATEGIC,B-747P,0,true,,,false
QJVF,STRATEGIC,C-17,0,true,,,false
QJVF,STRATEGIC,C-5A,0,true,,,false
QJVF,STRATEGIC,CH47,0,true,,,false
QJVF,STRATEGIC,KC-10,0,true,,,false
QJWG,STRATEGIC,B-747P,0,true,,,false
QJWG,STRATEGIC,C-17,0,true,,,false
QJWG,STRATEGIC,C-5A,0,true,,,false
QJWG,STRATEGIC,CH47,0,true,,,false
QJWG,STRATEGIC,KC-10,0,true,,,false
QKJA,STRATEGIC,B-747P,0,true,,,false
QKJA,STRATEGIC,C-17,0,true,,,false
QKJA,STRATEGIC,C-5A,0,true,,,false
QKJA,STRATEGIC,CH47,0,true,,,false
QKJA,STRATEGIC,KC-10,0,true,,,false
QMSN,STRATEGIC,B-747P,0,true,,,false
QMSN,STRATEGIC,C-17,0,true,,,false
QMSN,STRATEGIC,C-5A,0,true,,,false
QMSN,STRATEGIC,CH47,0,true,,,false
QMSN,STRATEGIC,KC-10,0,true,,,false
QNVA,STRATEGIC,B-747P,0,true,,,false
QNVA,STRATEGIC,C-17,0,true,,,false
QNVA,STRATEGIC,C-5A,0,true,,,false
QNVA,STRATEGIC,CH47,0,true,,,false
QNVA,STRATEGIC,KC-10,0,true,,,false
QRAW,STRATEGIC,B-747P,0,true,,,false
QRAW,STRATEGIC,C-17,0,true,,,false
QRAW,STRATEGIC,C-5A,0,true,,,false
QRAW,STRATEGIC,CH47,0,true,,,false
QRAW,STRATEGIC,KC-10,0,true,,,false
QSEU,STRATEGIC,B-747P,0,true,,,false
QSEU,STRATEGIC,C-17,0,true,,,false
QSEU,STRATEGIC,C-5A,0,true,,,false
QSEU,STRATEGIC,CH47,0,true,,,false
QSEU,STRATEGIC,KC-10,0,true,,,false
QTXL,STRATEGIC,B-747P,0,true,,,false
QTXL,STRATEGIC,C-17,0,true,,,false
QTXL,STRATEGIC,C-5A,0,true,,,false
QTXL,STRATEGIC,CH47,0,true,,,false
QTXL,STRATEGIC,KC-10,0,true,,,false
QYZH,STRATEGIC,B-747P,0,true,,,false
QYZH,STRATEGIC,C-17,0,true,,,false
QYZH,STRATEGIC,C-5A,0,true,,,false
QYZH,STRATEGIC,CH47,0,true,,,false
QYZH,STRATEGIC,KC-10,0,true,,,false
RDRD,STRATEGIC,B-747P,0,true,,,false
RDRD,STRATEGIC,C-17,0,true,,,false
RDRD,STRATEGIC,C-5A,0,true,,,false
RDRD,STRATEGIC,CH47,0,true,,,false
RDRD,STRATEGIC,KC-10,0,true,,,false
REAG,STRATEGIC,B-747P,0,true,,,false
REAG,STRATEGIC,C-17,0,true,,,false
REAG,STRATEGIC,C-5A,0,true,,,false
REAG,STRATEGIC,CH47,0,true,,,false
REAG,STRATEGIC,KC-10,0,true,,,false
RJVF,STRATEGIC,B-747P,0,true,,,false
RJVF,STRATEGIC,C-17,0,true,,,false
RJVF,STRATEGIC,C-5A,0,true,,,false
RJVF,STRATEGIC,CH47,0,true,,,false
RJVF,STRATEGIC,KC-10,0,true,,,false
RKMF,STRATEGIC,B-747P,0,true,,,false
RKMF,STRATEGIC,C-17,0,true,,,false
RKMF,STRATEGIC,C-5A,0,true,,,false
RKMF,STRATEGIC,CH47,0,true,,,false
RKMF,STRATEGIC,KC-10,0,true,,,false
RPYA,STRATEGIC,B-747P,0,true,,,false
RPYA,STRATEGIC,C-17,0,true,,,false
RPYA,STRATEGIC,C-5A,0,true,,,false
RPYA,STRATEGIC,CH47,0,true,,,false
RPYA,STRATEGIC,KC-10,0,true,,,false
RQMN,STRATEGIC,B-747P,0,true,,,false
RQMN,STRATEGIC,C-17,0,true,,,false
RQMN,STRATEGIC,C-5A,0,true,,,false
RQMN,STRATEGIC,CH47,0,true,,,false
RQMN,STRATEGIC,KC-10,0,true,,,false
RQNA,STRATEGIC,B-747P,0,true,,,false
RQNA,STRATEGIC,C-17,0,true,,,false
RQNA,STRATEGIC,C-5A,0,true,,,false
RQNA,STRATEGIC,CH47,0,true,,,false
RQNA,STRATEGIC,KC-10,0,true,,,false
RQWP,STRATEGIC,B-747P,0,true,,,false
RQWP,STRATEGIC,C-17,0,true,,,false
RQWP,STRATEGIC,C-5A,0,true,,,false
RQWP,STRATEGIC,CH47,0,true,,,false
RQWP,STRATEGIC,KC-10,0,true,,,false
RRPQ,STRATEGIC,B-747P,0,true,,,false
RRPQ,STRATEGIC,C-17,0,true,,,false
RRPQ,STRATEGIC,C-5A,0,true,,,false
RRPQ,STRATEGIC,CH47,0,true,,,false
RRPQ,STRATEGIC,KC-10,0,true,,,false
RVKQ,STRATEGIC,B-747P,0,true,,,false
RVKQ,STRATEGIC,C-17,0,true,,,false
RVKQ,STRATEGIC,C-5A,0,true,,,false
RVKQ,STRATEGIC,CH47,0,true,,,false
RVKQ,STRATEGIC,KC-10,0,true,,,false
RZQH,STRATEGIC,B-747P,0,true,,,false
RZQH,STRATEGIC,C-17,0,true,,,false
RZQH,STRATEGIC,C-5A,0,true,,,false
RZQH,STRATEGIC,CH47,0,true,,,false
RZQH,STRATEGIC,KC-10,0,true,,,false
SACB,STRATEGIC,B-747P,0,true,,,false
SACB,STRATEGIC,C-17,0,true,,,false
SACB,STRATEGIC,C-5A,0,true,,,false
SACB,STRATEGIC,CH47,0,true,,,false
SACB,STRATEGIC,KC-10,0,true,,,false
SAEJ,STRATEGIC,B-747P,0,true,,,false
SAEJ,STRATEGIC,C-17,0,true,,,false
SAEJ,STRATEGIC,C-5A,0,true,,,false
SAEJ,STRATEGIC,CH47,0,true,,,false
SAEJ,STRATEGIC,KC-10,0,true,,,false
SBDQ,STRATEGIC,B-747P,0,true,,,false
SBDQ,STRATEGIC,C-17,0,true,,,false
SBDQ,STRATEGIC,C-5A,0,true,,,false
SBDQ,STRATEGIC,CH47,0,true,,,false
SBDQ,STRATEGIC,KC-10,0,true,,,false
SBDW,STRATEGIC,B-747P,0,true,,,false
SBDW,STRATEGIC,C-17,0,true,,,false
SBDW,STRATEGIC,C-5A,0,true,,,false
SBDW,STRATEGIC,CH47,0,true,,,false
SBDW,STRATEGIC,KC-10,0,true,,,false
SCEY,STRATEGIC,B-747P,0,true,,,false
SCEY,STRATEGIC,C-17,0,true,,,false
SCEY,STRATEGIC,C-5A,0,true,,,false
SCEY,STRATEGIC,CH47,0,true,,,false
SCEY,STRATEGIC,KC-10,0,true,,,false
SEA1,STRATEGIC,B-747P,0,true,,,false
SEA1,STRATEGIC,C-17,0,true,,,false
SEA1,STRATEGIC,C-5A,0,true,,,false
SEA1,STRATEGIC,CH47,0,true,,,false
SEA1,STRATEGIC,KC-10,0,true,,,false
SFPH,STRATEGIC,B-747P,0,true,,,false
SFPH,STRATEGIC,C-17,0,true,,,false
SFPH,STRATEGIC,C-5A,0,true,,,false
SFPH,STRATEGIC,CH47,0,true,,,false
SFPH,STRATEGIC,KC-10,0,true,,,false
SGBP,STRATEGIC,B-747P,0,true,,,false
SGBP,STRATEGIC,C-17,0,true,,,false
SGBP,STRATEGIC,C-5A,0,true,,,false
SGBP,STRATEGIC,CH47,0,true,,,false
SGBP,STRATEGIC,KC-10,0,true,,,false
SGPA,STRATEGIC,B-747P,0,true,,,false
SGPA,STRATEGIC,C-17,0,true,,,false
SGPA,STRATEGIC,C-5A,0,true,,,false
SGPA,STRATEGIC,CH47,0,true,,,false
SGPA,STRATEGIC,KC-10,0,true,,,false
SHA5,STRATEGIC,B-747P,0,true,,,false
SHA5,STRATEGIC,C-17,0,true,,,false
SHA5,STRATEGIC,C-5A,0,true,,,false
SHA5,STRATEGIC,CH47,0,true,,,false
SHA5,STRATEGIC,KC-10,0,true,,,false
SHAR,STRATEGIC,B-747P,0,true,,,false
SHAR,STRATEGIC,C-17,0,true,,,false
SHAR,STRATEGIC,C-5A,0,true,,,false
SHAR,STRATEGIC,CH47,0,true,,,false
SHAR,STRATEGIC,KC-10,0,true,,,false
SHCZ,STRATEGIC,B-747P,0,true,,,false
SHCZ,STRATEGIC,C-17,0,true,,,false
SHCZ,STRATEGIC,C-5A,0,true,,,false
SHCZ,STRATEGIC,CH47,0,true,,,false
SHCZ,STRATEGIC,KC-10,0,true,,,false
SHYQ,STRATEGIC,B-747P,0,true,,,false
SHYQ,STRATEGIC,C-17,0,true,,,false
SHYQ,STRATEGIC,C-5A,0,true,,,false
SHYQ,STRATEGIC,CH47,0,true,,,false
SHYQ,STRATEGIC,KC-10,0,true,,,false
SKKA,STRATEGIC,B-747P,0,true,,,false
SKKA,STRATEGIC,C-17,0,true,,,false
SKKA,STRATEGIC,C-5A,0,true,,,false
SKKA,STRATEGIC,CH47,0,true,,,false
SKKA,STRATEGIC,KC-10,0,true,,,false
SMYU,STRATEGIC,B-747P,0,true,,,false
SMYU,STRATEGIC,C-17,0,true,,,false
SMYU,STRATEGIC,C-5A,0,true,,,false
SMYU,STRATEGIC,CH47,0,true,,,false
SMYU,STRATEGIC,KC-10,0,true,,,false
SPBN,STRATEGIC,B-747P,0,true,,,false
SPBN,STRATEGIC,C-17,0,true,,,false
SPBN,STRATEGIC,C-5A,0,true,,,false
SPBN,STRATEGIC,CH47,0,true,,,false
SPBN,STRATEGIC,KC-10,0,true,,,false
STDF,STRATEGIC,B-747P,0,true,,,false
STDF,STRATEGIC,C-17,0,true,,,false
STDF,STRATEGIC,C-5A,0,true,,,false
STDF,STRATEGIC,CH47,0,true,,,false
STDF,STRATEGIC,KC-10,0,true,,,false
STRL,STRATEGIC,B-747P,0,true,,,false
STRL,STRATEGIC,C-17,0,true,,,false
STRL,STRATEGIC,C-5A,0,true,,,false
STRL,STRATEGIC,CH47,0,true,,,false
STRL,STRATEGIC,KC-10,0,true,,,false
STXG,STRATEGIC,B-747P,0,true,,,false
STXG,STRATEGIC,C-17,0,true,,,false
STXG,STRATEGIC,C-5A,0,true,,,false
STXG,STRATEGIC,CH47,0,true,,,false
STXG,STRATEGIC,KC-10,0,true,,,false
SXHT,STRATEGIC,B-747P,0,true,,,false
SXHT,STRATEGIC,C-17,0,true,,,false
SXHT,STRATEGIC,C-5A,0,true,,,false
SXHT,STRATEGIC,CH47,0,true,,,false
SXHT,STRATEGIC,KC-10,0,true,,,false
SYCM,STRATEGIC,B-747P,0,true,,,false
SYCM,STRATEGIC,C-17,0,true,,,false
SYCM,STRATEGIC,C-5A,0,true,,,false
SYCM,STRATEGIC,CH47,0,true,,,false
SYCM,STRATEGIC,KC-10,0,true,,,false
SZDT,STRATEGIC,B-747P,0,true,,,false
SZDT,STRATEGIC,C-17,0,true,,,false
SZDT,STRATEGIC,C-5A,0,true,,,false
SZDT,STRATEGIC,CH47,0,true,,,false
SZDT,STRATEGIC,KC-10,0,true,,,false
SZTN,STRATEGIC,B-747P,0,true,,,false
SZTN,STRATEGIC,C-17,0,true,,,false
SZTN,STRATEGIC,C-5A,0,true,,,false
SZTN,STRATEGIC,CH47,0,true,,,false
SZTN,STRATEGIC,KC-10,0,true,,,false
TAXU,STRATEGIC,B-747P,0,true,,,false
TAXU,STRATEGIC,C-17,0,true,,,false
TAXU,STRATEGIC,C-5A,0,true,,,false
TAXU,STRATEGIC,CH47,0,true,,,false
TAXU,STRATEGIC,KC-10,0,true,,,false
TDHV,STRATEGIC,B-747P,0,true,,,false
TDHV,STRATEGIC,C-17,0,true,,,false
TDHV,STRATEGIC,C-5A,0,true,,,false
TDHV,STRATEGIC,CH47,0,true,,,false
TDHV,STRATEGIC,KC-10,0,true,,,false
TDKA,STRATEGIC,B-747P,0,true,,,false
TDKA,STRATEGIC,C-17,0,true,,,false
TDKA,STRATEGIC,C-5A,0,true,,,false
TDKA,STRATEGIC,CH47,0,true,,,false
TDKA,STRATEGIC,KC-10,0,true,,,false
TDXG,STRATEGIC,B-747P,0,true,,,false
TDXG,STRATEGIC,C-17,0,true,,,false
TDXG,STRATEGIC,C-5A,0,true,,,false
TDXG,STRATEGIC,CH47,0,true,,,false
TDXG,STRATEGIC,KC-10,0,true,,,false
TFMT,STRATEGIC,B-747P,0,true,,,false
TFMT,STRATEGIC,C-17,0,true,,,false
TFMT,STRATEGIC,C-5A,0,true,,,false
TFMT,STRATEGIC,CH47,0,true,,,false
TFMT,STRATEGIC,KC-10,0,true,,,false
THWA,STRATEGIC,B-747P,0,true,,,false
THWA,STRATEGIC,C-17,0,true,,,false
THWA,STRATEGIC,C-5A,0,true,,,false
THWA,STRATEGIC,CH47,0,true,,,false
THWA,STRATEGIC,KC-10,0,true,,,false
TKXA,STRATEGIC,B-747P,0,true,,,false
TKXA,STRATEGIC,C-17,0,true,,,false
TKXA,STRATEGIC,C-5A,0,true,,,false
TKXA,STRATEGIC,CH47,0,true,,,false
TKXA,STRATEGIC,KC-10,0,true,,,false
TMKH,STRATEGIC,B-747P,0,true,,,false
TMKH,STRATEGIC,C-17,0,true,,,false
TMKH,STRATEGIC,C-5A,0,true,,,false
TMKH,STRATEGIC,CH47,0,true,,,false
TMKH,STRATEGIC,KC-10,0,true,,,false
TPAL,STRATEGIC,B-747P,0,true,,,false
TPAL,STRATEGIC,C-17,0,true,,,false
TPAL,STRATEGIC,C-5A,0,true,,,false
TPAL,STRATEGIC,CH47,0,true,,,false
TPAL,STRATEGIC,KC-10,0,true,,,false
TQKD,STRATEGIC,B-747P,0,true,,,false
TQKD,STRATEGIC,C-17,0,true,,,false
TQKD,STRATEGIC,C-5A,0,true,,,false
