Berth Group Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,PORT NAME<String>,BERTH GROUP<String>,Time<Day>,BERTH LENGTH<Ft>,MIN FEET USED<Ft>,MIN LENGTH USE<Percent>,AVG FEET USED<Ft>,AVG LENGTH USE<Percent>,MAX FEET USED<Ft>,MAX LENGTH USE<Percent>,MIN SHIPS ON<Ship>,AVG SHIPS ON<Ship>,MAX SHIPS ON<Ship>
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,160.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,161.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,162.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,163.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,164.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,165.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,166.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,167.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,168.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,169.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,170.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,171.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,172.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,173.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,174.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,175.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,176.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,177.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,178.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,179.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPTU,06,LONG BEACH,LONG BEACH berth group-NPTU,180.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,1.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,2.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,3.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,4.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,5.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,6.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,7.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,8.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,9.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,10.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,11.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,12.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,13.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,14.0,5000.0,0.0,0.0,311.66666,0.06233333,680.0,0.136,0.0,0.45833328,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,15.0,5000.0,0.0,0.0,538.3334,0.10766667,680.0,0.136,0.0,0.79166675,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,16.0,5000.0,0.0,0.0,1734.3336,0.34686673,1892.0,0.3784,0.0,1.8333336,2.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,17.0,5000.0,946.0,0.1892,1537.2496,0.30744994,1892.0,0.3784,1.0,1.6249996,2.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,18.0,5000.0,0.0,0.0,797.66656,0.1595333,1614.0,0.3228,0.0,0.91666675,2.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,19.0,5000.0,0.0,0.0,289.66666,0.05793333,632.0,0.1264,0.0,0.45833328,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,20.0,5000.0,0.0,0.0,289.66666,0.05793333,632.0,0.1264,0.0,0.45833328,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,21.0,5000.0,0.0,0.0,284.1667,0.056833338,682.0,0.1364,0.0,0.41666663,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,22.0,5000.0,682.0,0.1364,682.00006,0.13640001,682.0,0.1364,1.0,1.0000001,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,23.0,5000.0,0.0,0.0,528.33325,0.10566665,634.0,0.1268,0.0,0.83333343,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,24.0,5000.0,634.0,0.1268,1154.9167,0.23098335,1527.0,0.3054,1.0,1.5833335,2.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,25.0,5000.0,0.0,0.0,100.83333,0.020166665,1527.0,0.3054,0.0,0.125,2.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,26.0,5000.0,0.0,0.0,630.125,0.126025,1319.0,0.2638,0.0,0.9583335,2.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,27.0,5000.0,0.0,0.0,163.25,0.03265,653.0,0.1306,0.0,0.25,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,28.0,5000.0,0.0,0.0,186.33334,0.037266668,559.0,0.1118,0.0,0.3333333,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,29.0,5000.0,0.0,0.0,329.1667,0.06583334,668.0,0.1336,0.0,0.5416666,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,30.0,5000.0,0.0,0.0,369.33334,0.073866665,554.0,0.1108,0.0,0.6666667,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,31.0,5000.0,0.0,0.0,56.25,0.01125,450.0,0.09,0.0,0.125,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,32.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,33.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,34.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,35.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,36.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,37.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,38.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,39.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,40.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,41.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,42.0,5000.0,0.0,0.0,26.666666,0.0053333333,320.0,0.064,0.0,0.083333336,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,43.0,5000.0,0.0,0.0,26.666666,0.0053333333,320.0,0.064,0.0,0.083333336,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,44.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,45.0,5000.0,0.0,0.0,409.2917,0.08185834,893.0,0.1786,0.0,0.45833328,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,46.0,5000.0,0.0,0.0,186.04166,0.03720833,893.0,0.1786,0.0,0.20833334,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,47.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,48.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,49.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,50.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,51.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,52.0,5000.0,0.0,0.0,88.75,0.01775,710.0,0.142,0.0,0.125,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,53.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,54.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,55.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,56.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,57.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,58.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,59.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,60.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,61.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,62.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,63.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,64.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,65.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,66.0,5000.0,0.0,0.0,93.166664,0.018633332,559.0,0.1118,0.0,0.16666667,1.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,67.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,68.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,69.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,70.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,71.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,72.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,73.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,74.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,75.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,76.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,77.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,78.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,79.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,80.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,81.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,82.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,83.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,84.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,85.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,86.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,87.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,88.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,89.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,90.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,91.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,92.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,93.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,94.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,95.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,96.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,97.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,98.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,99.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,100.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,101.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,102.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,103.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,104.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,105.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,106.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,107.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,108.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,109.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,110.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,111.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,112.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,113.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,114.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,115.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,116.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,117.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,118.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,119.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,120.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,121.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,122.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,123.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,124.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,125.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,126.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,127.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,128.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,129.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,130.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,131.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,132.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,133.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,134.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,135.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,136.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,137.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,138.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,139.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,140.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,141.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTUP,37,MOREHEAD CITY,MOREHEAD CITY BG-QTUP -19792,142.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
