Crane Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,NAME<String>,Time<Day>,MIN Usage<Integer>,AVG Usage<Float>,MAX Usage<Integer>,MIN Capacity<Integer>,AVG Capacity<Float>,MAX Capacity<Integer>,MIN Utilization<Integer>,AVG Utilization<Float>,MAX Utilization<Float>
AVBU,24,BALTIMORE OUTPORT,149,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,150,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,151,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,152,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,153,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,154,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,155,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,156,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,157,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,158,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,159,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,160,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,161,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,162,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,163,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,164,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,165,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,166,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,167,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,168,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,169,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,170,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,171,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,172,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,173,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,174,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,175,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,176,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,177,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,178,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,179,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,180,0,0.0,0,10,10.0,10,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,0,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,1,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,2,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,3,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,4,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,5,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,6,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,7,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,8,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,9,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,10,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,11,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,12,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,13,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,14,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,15,0,0.0,0,3,3.0,3,0.0,0.0,0.0
BBNQ,48,BEAUMONT T2,16,0,0.0,0,3,3.0,3,0.0,0.0,0.0
