Vehicle Backlog
ASSET POOL<String>,VEHICLE TYPE<String>,Time<Day>,Vehicle Backlog<Integer>
ten,commercial medium railcar,11,306
ten,commercial medium railcar,12,247
ten,commercial medium railcar,13,164
ten,commercial medium railcar,14,111
ten,commercial medium railcar,15,72
ten,commercial medium railcar,16,64
ten,commercial medium railcar,17,80
ten,commercial medium railcar,18,102
ten,commercial medium railcar,19,252
ten,commercial medium railcar,20,209
ten,commercial medium railcar,21,177
ten,commercial medium railcar,22,59
ten,commercial medium railcar,23,36
ten,commercial medium railcar,24,35
ten,commercial medium railcar,25,6
ten,commercial medium railcar,26,27
ten,commercial medium railcar,27,26
ten,commercial medium railcar,28,18
ten,commercial medium railcar,29,17
ten,commercial medium railcar,30,2
ten,commercial medium railcar,31,2
ten,commercial medium railcar,32,2
ten,commercial medium railcar,33,0
ten,commercial medium railcar,34,0
ten,commercial medium railcar,35,0
ten,commercial medium railcar,36,0
ten,commercial medium railcar,37,0
ten,commercial medium railcar,38,0
ten,commercial medium railcar,39,0
ten,commercial medium railcar,40,0
ten,commercial medium railcar,41,0
ten,commercial medium railcar,42,0
ten,commercial medium railcar,43,0
ten,commercial medium railcar,44,0
ten,commercial medium railcar,45,0
ten,commercial medium railcar,46,0
ten,commercial medium railcar,47,0
ten,commercial medium railcar,48,0
ten,commercial medium railcar,49,0
ten,commercial medium railcar,50,0
ten,commercial medium railcar,51,0
ten,commercial medium railcar,52,0
ten,commercial medium railcar,53,0
ten,commercial medium railcar,54,0
ten,commercial medium railcar,55,0
ten,commercial medium railcar,56,0
ten,commercial medium railcar,57,0
ten,commercial medium railcar,58,0
ten,commercial medium railcar,59,0
ten,commercial medium railcar,60,0
ten,commercial medium railcar,61,0
ten,commercial medium railcar,62,0
ten,commercial medium railcar,63,0
ten,commercial medium railcar,64,0
ten,commercial medium railcar,65,0
ten,commercial medium railcar,66,0
ten,commercial medium railcar,67,0
ten,commercial medium railcar,68,0
ten,commercial medium railcar,69,0
ten,commercial medium railcar,70,0
ten,commercial medium railcar,71,0
ten,commercial medium railcar,72,0
ten,commercial medium railcar,73,0
ten,commercial medium railcar,74,0
ten,commercial medium railcar,75,0
ten,commercial medium railcar,76,0
ten,commercial medium railcar,77,0
ten,commercial medium railcar,78,0
ten,commercial medium railcar,79,0
ten,commercial medium railcar,80,0
ten,commercial medium railcar,81,0
ten,commercial medium railcar,82,0
ten,commercial medium railcar,83,0
ten,commercial medium railcar,84,0
ten,commercial medium railcar,85,0
ten,commercial medium railcar,86,0
ten,commercial medium railcar,87,0
ten,commercial medium railcar,88,0
ten,commercial medium railcar,89,0
ten,commercial medium railcar,90,0
ten,commercial medium railcar,91,0
ten,commercial medium railcar,92,0
ten,commercial medium railcar,93,0
ten,commercial medium railcar,94,0
ten,commercial medium railcar,95,0
ten,commercial medium railcar,96,0
ten,commercial medium railcar,97,0
ten,commercial medium railcar,98,0
ten,commercial medium railcar,99,0
ten,commercial medium railcar,100,0
ten,commercial medium railcar,101,0
ten,commercial medium railcar,102,0
ten,commercial medium railcar,103,0
ten,commercial medium railcar,104,0
ten,commercial medium railcar,105,0
ten,commercial medium railcar,106,0
ten,commercial medium railcar,107,0
ten,commercial medium railcar,108,0
ten,commercial medium railcar,109,0
ten,commercial medium railcar,110,0
ten,commercial medium railcar,111,0
ten,commercial medium railcar,112,0
ten,commercial medium railcar,113,0
ten,commercial medium railcar,114,0
ten,commercial medium railcar,115,0
ten,commercial medium railcar,116,0
ten,commercial medium railcar,117,0
ten,commercial medium railcar,118,0
ten,commercial medium railcar,119,0
ten,commercial medium railcar,120,0
ten,commercial medium railcar,121,0
ten,commercial medium railcar,122,0
ten,commercial medium railcar,123,0
ten,commercial medium railcar,124,0
ten,commercial medium railcar,125,0
ten,commercial medium railcar,126,0
ten,commercial medium railcar,127,0
ten,commercial medium railcar,128,0
ten,commercial medium railcar,129,0
ten,commercial medium railcar,130,0
ten,commercial medium railcar,131,0
ten,commercial medium railcar,132,0
ten,commercial medium railcar,133,0
ten,commercial medium railcar,134,0
ten,commercial medium railcar,135,0
ten,commercial medium railcar,136,0
ten,commercial medium railcar,137,0
ten,commercial medium railcar,138,0
ten,commercial medium railcar,139,0
ten,commercial medium railcar,140,0
ten,commercial medium railcar,141,0
ten,commercial medium railcar,142,0
ten,commercial medium railcar,143,0
ten,commercial medium railcar,144,0
ten,commercial medium railcar,145,0
ten,commercial medium railcar,146,0
ten,commercial medium railcar,147,0
ten,commercial medium railcar,148,0
ten,commercial medium railcar,149,0
ten,commercial medium railcar,150,0
ten,commercial medium railcar,151,0
ten,commercial medium railcar,152,0
ten,commercial medium railcar,153,0
ten,commercial medium railcar,154,0
ten,commercial medium railcar,155,0
ten,commercial medium railcar,156,0
ten,commercial medium railcar,157,0
ten,commercial medium railcar,158,0
ten,commercial medium railcar,159,0
ten,commercial medium railcar,160,0
ten,commercial medium railcar,161,0
ten,commercial medium railcar,162,0
ten,commercial medium railcar,163,0
ten,commercial medium railcar,164,0
ten,commercial medium railcar,165,0
ten,commercial medium railcar,166,0
ten,commercial medium railcar,167,0
ten,commercial medium railcar,168,0
ten,commercial medium railcar,169,0
ten,commercial medium railcar,170,0
ten,commercial medium railcar,171,0
ten,commercial medium railcar,172,0
ten,commercial medium railcar,173,0
ten,commercial medium railcar,174,0
ten,commercial medium railcar,175,0
ten,commercial medium railcar,176,0
ten,commercial medium railcar,177,0
ten,commercial medium railcar,178,0
ten,commercial medium railcar,179,0
ten,commercial medium railcar,180,0
ten,commercial medium railcar,181,0
one,54DODX,0,0
one,54DODX,1,0
one,54DODX,2,0
one,54DODX,3,0
one,54DODX,4,0
one,54DODX,5,0
one,54DODX,6,0
one,54DODX,7,0
one,54DODX,8,0
one,54DODX,9,476
one,54DODX,10,447
one,54DODX,11,440
one,54DODX,12,393
one,54DODX,13,348
one,54DODX,14,349
one,54DODX,15,389
one,54DODX,16,539
one,54DODX,17,438
one,54DODX,18,441
one,54DODX,19,408
one,54DODX,20,378
one,54DODX,21,356
one,54DODX,22,194
one,54DODX,23,165
one,54DODX,24,123
one,54DODX,25,101
one,54DODX,26,71
one,54DODX,27,29
one,54DODX,28,8
one,54DODX,29,0
one,54DODX,30,0
one,54DODX,31,0
one,54DODX,32,0
one,54DODX,33,0
one,54DODX,34,0
one,54DODX,35,0
one,54DODX,36,0
one,54DODX,37,0
one,54DODX,38,0
one,54DODX,39,0
one,54DODX,40,0
one,54DODX,41,0
one,54DODX,42,0
one,54DODX,43,0
one,54DODX,44,0
one,54DODX,45,0
one,54DODX,46,0
one,54DODX,47,0
one,54DODX,48,0
one,54DODX,49,0
one,54DODX,50,0
one,54DODX,51,0
one,54DODX,52,0
one,54DODX,53,0
one,54DODX,54,0
one,54DODX,55,0
one,54DODX,56,0
one,54DODX,57,0
one,54DODX,58,0
one,54DODX,59,0
one,54DODX,60,0
one,54DODX,61,0
one,54DODX,62,0
one,54DODX,63,0
one,54DODX,64,0
one,54DODX,65,0
one,54DODX,66,0
one,54DODX,67,0
one,54DODX,68,0
one,54DODX,69,0
one,54DODX,70,0
one,54DODX,71,0
one,54DODX,72,0
one,54DODX,73,0
one,54DODX,74,0
one,54DODX,75,0
one,54DODX,76,0
one,54DODX,77,0
one,54DODX,78,0
one,54DODX,79,0
one,54DODX,80,0
one,54DODX,81,0
one,54DODX,82,0
one,54DODX,83,0
one,54DODX,84,0
one,54DODX,85,0
one,54DODX,86,0
one,54DODX,87,0
one,54DODX,88,0
one,54DODX,89,0
one,54DODX,90,0
one,54DODX,91,0
one,54DODX,92,0
one,54DODX,93,0
one,54DODX,94,0
one,54DODX,95,0
one,54DODX,96,0
one,54DODX,97,0
one,54DODX,98,0
one,54DODX,99,0
one,54DODX,100,0
one,54DODX,101,0
one,54DODX,102,0
one,54DODX,103,0
one,54DODX,104,0
one,54DODX,105,0
one,54DODX,106,0
one,54DODX,107,0
one,54DODX,108,0
one,54DODX,109,0
one,54DODX,110,0
one,54DODX,111,0
one,54DODX,112,0
one,54DODX,113,0
one,54DODX,114,0
one,54DODX,115,0
one,54DODX,116,0
one,54DODX,117,0
one,54DODX,118,0
one,54DODX,119,0
one,54DODX,120,0
one,54DODX,121,0
one,54DODX,122,0
one,54DODX,123,0
one,54DODX,124,0
one,54DODX,125,0
one,54DODX,126,0
one,54DODX,127,0
one,54DODX,128,0
one,54DODX,129,0
one,54DODX,130,0
one,54DODX,131,0
one,54DODX,132,0
one,54DODX,133,0
one,54DODX,134,0
one,54DODX,135,0
one,54DODX,136,0
one,54DODX,137,0
one,54DODX,138,0
one,54DODX,139,0
one,54DODX,140,0
one,54DODX,141,0
one,54DODX,142,0
one,54DODX,143,0
one,54DODX,144,0
one,54DODX,145,0
one,54DODX,146,0
one,54DODX,147,0
one,54DODX,148,0
one,54DODX,149,0
one,54DODX,150,0
one,54DODX,151,0
one,54DODX,152,0
one,54DODX,153,0
one,54DODX,154,0
one,54DODX,155,0
one,54DODX,156,0
one,54DODX,157,0
one,54DODX,158,0
one,54DODX,159,0
one,54DODX,160,0
one,54DODX,161,0
one,54DODX,162,0
one,54DODX,163,0
one,54DODX,164,0
one,54DODX,165,0
one,54DODX,166,0
one,54DODX,167,0
one,54DODX,168,0
one,54DODX,169,0
one,54DODX,170,0
one,54DODX,171,0
one,54DODX,172,0
one,54DODX,173,0
one,54DODX,174,0
one,54DODX,175,0
one,54DODX,176,0
one,54DODX,177,0
one,54DODX,178,0
one,54DODX,179,0
one,54DODX,180,0
one,54DODX,181,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,0,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,1,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,2,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,3,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,4,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,5,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,6,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,7,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,8,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,9,4
one,Commercial 10-Ton Tractor/Commercial Semitrailer,10,4
one,Commercial 10-Ton Tractor/Commercial Semitrailer,11,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,12,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,13,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,14,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,15,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,16,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,17,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,18,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,19,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,20,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,21,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,22,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,23,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,24,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,25,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,26,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,27,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,28,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,29,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,30,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,31,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,32,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,33,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,34,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,35,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,36,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,37,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,38,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,39,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,40,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,41,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,42,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,43,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,44,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,45,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,46,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,47,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,48,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,49,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,50,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,51,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,52,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,53,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,54,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,55,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,56,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,57,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,58,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,59,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,60,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,61,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,62,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,63,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,64,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,65,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,66,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,67,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,68,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,69,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,70,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,71,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,72,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,73,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,74,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,75,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,76,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,77,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,78,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,79,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,80,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,81,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,82,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,83,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,84,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,85,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,86,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,87,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,88,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,89,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,90,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,91,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,92,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,93,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,94,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,95,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,96,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,97,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,98,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,99,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,100,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,101,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,102,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,103,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,104,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,105,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,106,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,107,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,108,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,109,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,110,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,111,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,112,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,113,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,114,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,115,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,116,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,117,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,118,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,119,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,120,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,121,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,122,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,123,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,124,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,125,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,126,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,127,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,128,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,129,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,130,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,131,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,132,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,133,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,134,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,135,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,136,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,137,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,138,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,139,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,140,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,141,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,142,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,143,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,144,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,145,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,146,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,147,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,148,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,149,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,150,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,151,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,152,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,153,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,154,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,155,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,156,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,157,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,158,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,159,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,160,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,161,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,162,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,163,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,164,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,165,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,166,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,167,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,168,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,169,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,170,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,171,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,172,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,173,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,174,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,175,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,176,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,177,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,178,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,179,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,180,0
one,Commercial 10-Ton Tractor/Commercial Semitrailer,181,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,0,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,1,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,2,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,3,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,4,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,5,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,6,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,7,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,8,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,9,114
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,10,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,11,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,12,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,13,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,14,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,15,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,16,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,17,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,18,84
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,19,12
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,20,3
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,21,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,22,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,23,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,24,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,25,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,26,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,27,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,28,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,29,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,30,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,31,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,32,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,33,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,34,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,35,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,36,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,37,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,38,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,39,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,40,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,41,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,42,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,43,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,44,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,45,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,46,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,47,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,48,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,49,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,50,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,51,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,52,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,53,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,54,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,55,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,56,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,57,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,58,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,59,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,60,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,61,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,62,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,63,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,64,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,65,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,66,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,67,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,68,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,69,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,70,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,71,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,72,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,73,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,74,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,75,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,76,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,77,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,78,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,79,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,80,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,81,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,82,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,83,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,84,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,85,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,86,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,87,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,88,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,89,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,90,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,91,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,92,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,93,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,94,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,95,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,96,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,97,0
seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,98,0
