Bus Usage
Time<Day>,Asset Pool<String>,Capacity<Float>,InUse<Float>,Available<Float>,Utilization<Percent>
0.0,one,95.0,0.0,95.0,0.0
1.0,one,95.0,0.0,95.0,0.0
2.0,one,95.0,0.0,95.0,0.0
3.0,one,95.0,0.0,95.0,0.0
4.0,one,95.0,0.0,95.0,0.0
5.0,one,95.0,0.0,95.0,0.0
6.0,one,95.0,0.0,95.0,0.0
7.0,one,95.0,0.0,95.0,0.0
8.0,one,95.0,0.0,95.0,0.0
9.0,one,95.0,0.0,95.0,0.0
10.0,one,95.0,0.0,95.0,0.0
11.0,one,95.0,0.0,95.0,0.0
12.0,one,95.0,0.0,95.0,0.0
13.0,one,95.0,0.0,95.0,0.0
14.0,one,95.0,8.0,87.0,0.08421053
15.0,one,95.0,8.0,87.0,0.08421053
16.0,one,95.0,47.0,48.0,0.49473685
17.0,one,95.0,47.0,48.0,0.49473685
18.0,one,95.0,44.0,51.0,0.4631579
19.0,one,95.0,23.0,72.0,0.24210526
20.0,one,95.0,9.0,86.0,0.094736844
21.0,one,95.0,12.0,83.0,0.12631579
22.0,one,95.0,12.0,83.0,0.12631579
23.0,one,95.0,18.0,77.0,0.18947369
24.0,one,95.0,45.0,50.0,0.47368422
25.0,one,95.0,4.0,91.0,0.042105265
26.0,one,95.0,1.0,94.0,0.010526316
27.0,one,95.0,1.0,94.0,0.010526316
28.0,one,95.0,3.0,92.0,0.031578947
29.0,one,95.0,4.0,91.0,0.042105265
30.0,one,95.0,23.0,72.0,0.24210526
31.0,one,95.0,59.0,36.0,0.6210526
32.0,one,95.0,20.0,75.0,0.21052632
33.0,one,95.0,5.0,90.0,0.05263158
34.0,one,95.0,4.0,91.0,0.042105265
35.0,one,95.0,1.0,94.0,0.010526316
36.0,one,95.0,1.0,94.0,0.010526316
37.0,one,95.0,0.0,95.0,0.0
38.0,one,95.0,0.0,95.0,0.0
39.0,one,95.0,0.0,95.0,0.0
40.0,one,95.0,0.0,95.0,0.0
41.0,one,95.0,0.0,95.0,0.0
42.0,one,95.0,0.0,95.0,0.0
43.0,one,95.0,0.0,95.0,0.0
44.0,one,95.0,0.0,95.0,0.0
45.0,one,95.0,0.0,95.0,0.0
46.0,one,95.0,0.0,95.0,0.0
47.0,one,95.0,0.0,95.0,0.0
48.0,one,95.0,0.0,95.0,0.0
49.0,one,95.0,0.0,95.0,0.0
50.0,one,95.0,0.0,95.0,0.0
51.0,one,95.0,0.0,95.0,0.0
52.0,one,95.0,0.0,95.0,0.0
53.0,one,95.0,0.0,95.0,0.0
54.0,one,95.0,0.0,95.0,0.0
55.0,one,95.0,0.0,95.0,0.0
56.0,one,95.0,0.0,95.0,0.0
57.0,one,95.0,0.0,95.0,0.0
58.0,one,95.0,0.0,95.0,0.0
59.0,one,95.0,0.0,95.0,0.0
60.0,one,95.0,0.0,95.0,0.0
61.0,one,95.0,0.0,95.0,0.0
62.0,one,95.0,0.0,95.0,0.0
63.0,one,95.0,0.0,95.0,0.0
64.0,one,95.0,0.0,95.0,0.0
65.0,one,95.0,0.0,95.0,0.0
66.0,one,95.0,0.0,95.0,0.0
67.0,one,95.0,0.0,95.0,0.0
68.0,one,95.0,0.0,95.0,0.0
69.0,one,95.0,0.0,95.0,0.0
70.0,one,95.0,0.0,95.0,0.0
71.0,one,95.0,0.0,95.0,0.0
72.0,one,95.0,0.0,95.0,0.0
73.0,one,95.0,0.0,95.0,0.0
74.0,one,95.0,0.0,95.0,0.0
75.0,one,95.0,0.0,95.0,0.0
76.0,one,95.0,0.0,95.0,0.0
77.0,one,95.0,0.0,95.0,0.0
78.0,one,95.0,0.0,95.0,0.0
79.0,one,95.0,0.0,95.0,0.0
80.0,one,95.0,0.0,95.0,0.0
81.0,one,95.0,0.0,95.0,0.0
82.0,one,95.0,0.0,95.0,0.0
83.0,one,95.0,0.0,95.0,0.0
84.0,one,95.0,0.0,95.0,0.0
85.0,one,95.0,0.0,95.0,0.0
86.0,one,95.0,0.0,95.0,0.0
87.0,one,95.0,0.0,95.0,0.0
88.0,one,95.0,0.0,95.0,0.0
89.0,one,95.0,0.0,95.0,0.0
90.0,one,95.0,0.0,95.0,0.0
91.0,one,95.0,0.0,95.0,0.0
92.0,one,95.0,0.0,95.0,0.0
93.0,one,95.0,0.0,95.0,0.0
94.0,one,95.0,0.0,95.0,0.0
95.0,one,95.0,0.0,95.0,0.0
96.0,one,95.0,0.0,95.0,0.0
97.0,one,95.0,0.0,95.0,0.0
98.0,one,95.0,0.0,95.0,0.0
99.0,one,95.0,0.0,95.0,0.0
100.0,one,95.0,0.0,95.0,0.0
101.0,one,95.0,0.0,95.0,0.0
102.0,one,95.0,0.0,95.0,0.0
103.0,one,95.0,0.0,95.0,0.0
104.0,one,95.0,0.0,95.0,0.0
105.0,one,95.0,0.0,95.0,0.0
106.0,one,95.0,0.0,95.0,0.0
107.0,one,95.0,0.0,95.0,0.0
108.0,one,95.0,0.0,95.0,0.0
109.0,one,95.0,0.0,95.0,0.0
110.0,one,95.0,0.0,95.0,0.0
111.0,one,95.0,0.0,95.0,0.0
112.0,one,95.0,0.0,95.0,0.0
113.0,one,95.0,0.0,95.0,0.0
114.0,one,95.0,0.0,95.0,0.0
115.0,one,95.0,0.0,95.0,0.0
116.0,one,95.0,0.0,95.0,0.0
117.0,one,95.0,0.0,95.0,0.0
118.0,one,95.0,0.0,95.0,0.0
119.0,one,95.0,0.0,95.0,0.0
120.0,one,95.0,0.0,95.0,0.0
121.0,one,95.0,0.0,95.0,0.0
122.0,one,95.0,0.0,95.0,0.0
123.0,one,95.0,0.0,95.0,0.0
124.0,one,95.0,0.0,95.0,0.0
125.0,one,95.0,0.0,95.0,0.0
126.0,one,95.0,0.0,95.0,0.0
127.0,one,95.0,0.0,95.0,0.0
128.0,one,95.0,0.0,95.0,0.0
129.0,one,95.0,0.0,95.0,0.0
130.0,one,95.0,0.0,95.0,0.0
131.0,one,95.0,0.0,95.0,0.0
132.0,one,95.0,0.0,95.0,0.0
133.0,one,95.0,0.0,95.0,0.0
134.0,one,95.0,0.0,95.0,0.0
135.0,one,95.0,0.0,95.0,0.0
136.0,one,95.0,0.0,95.0,0.0
137.0,one,95.0,0.0,95.0,0.0
138.0,one,95.0,0.0,95.0,0.0
139.0,one,95.0,0.0,95.0,0.0
140.0,one,95.0,0.0,95.0,0.0
141.0,one,95.0,0.0,95.0,0.0
142.0,one,95.0,0.0,95.0,0.0
143.0,one,95.0,0.0,95.0,0.0
144.0,one,95.0,0.0,95.0,0.0
145.0,one,95.0,0.0,95.0,0.0
146.0,one,95.0,0.0,95.0,0.0
147.0,one,95.0,0.0,95.0,0.0
148.0,one,95.0,0.0,95.0,0.0
149.0,one,95.0,0.0,95.0,0.0
150.0,one,95.0,0.0,95.0,0.0
151.0,one,95.0,0.0,95.0,0.0
152.0,one,95.0,0.0,95.0,0.0
153.0,one,95.0,0.0,95.0,0.0
154.0,one,95.0,0.0,95.0,0.0
155.0,one,95.0,0.0,95.0,0.0
156.0,one,95.0,0.0,95.0,0.0
157.0,one,95.0,0.0,95.0,0.0
158.0,one,95.0,0.0,95.0,0.0
159.0,one,95.0,0.0,95.0,0.0
160.0,one,95.0,0.0,95.0,0.0
161.0,one,95.0,0.0,95.0,0.0
162.0,one,95.0,0.0,95.0,0.0
163.0,one,95.0,0.0,95.0,0.0
164.0,one,95.0,0.0,95.0,0.0
165.0,one,95.0,0.0,95.0,0.0
166.0,one,95.0,0.0,95.0,0.0
167.0,one,95.0,0.0,95.0,0.0
168.0,one,95.0,0.0,95.0,0.0
169.0,one,95.0,0.0,95.0,0.0
170.0,one,95.0,0.0,95.0,0.0
171.0,one,95.0,0.0,95.0,0.0
172.0,one,95.0,0.0,95.0,0.0
173.0,one,95.0,0.0,95.0,0.0
174.0,one,95.0,0.0,95.0,0.0
175.0,one,95.0,0.0,95.0,0.0
176.0,one,95.0,0.0,95.0,0.0
177.0,one,95.0,0.0,95.0,0.0
178.0,one,95.0,0.0,95.0,0.0
179.0,one,95.0,0.0,95.0,0.0
180.0,one,95.0,0.0,95.0,0.0
0.0,two,94.0,0.0,94.0,0.0
1.0,two,94.0,0.0,94.0,0.0
2.0,two,94.0,0.0,94.0,0.0
3.0,two,94.0,0.0,94.0,0.0
4.0,two,94.0,0.0,94.0,0.0
5.0,two,94.0,1.0,93.0,0.010638298
6.0,two,94.0,1.0,93.0,0.010638298
7.0,two,94.0,1.0,93.0,0.010638298
8.0,two,94.0,1.0,93.0,0.010638298
9.0,two,94.0,1.0,93.0,0.010638298
10.0,two,94.0,1.0,93.0,0.010638298
11.0,two,94.0,8.0,86.0,0.08510638
12.0,two,94.0,8.0,86.0,0.08510638
13.0,two,94.0,8.0,86.0,0.08510638
14.0,two,94.0,8.0,86.0,0.08510638
15.0,two,94.0,8.0,86.0,0.08510638
16.0,two,94.0,8.0,86.0,0.08510638
17.0,two,94.0,8.0,86.0,0.08510638
18.0,two,94.0,4.0,90.0,0.04255319
19.0,two,94.0,0.0,94.0,0.0
20.0,two,94.0,5.0,89.0,0.05319149
21.0,two,94.0,14.0,80.0,0.14893617
22.0,two,94.0,20.0,74.0,0.21276596
23.0,two,94.0,15.0,79.0,0.15957446
24.0,two,94.0,14.0,80.0,0.14893617
25.0,two,94.0,18.0,76.0,0.19148937
26.0,two,94.0,24.0,70.0,0.25531915
27.0,two,94.0,16.0,78.0,0.17021276
28.0,two,94.0,7.0,87.0,0.07446808
29.0,two,94.0,1.0,93.0,0.010638298
30.0,two,94.0,1.0,93.0,0.010638298
31.0,two,94.0,10.0,84.0,0.10638298
32.0,two,94.0,18.0,76.0,0.19148937
33.0,two,94.0,18.0,76.0,0.19148937
34.0,two,94.0,35.0,59.0,0.3723404
35.0,two,94.0,28.0,66.0,0.29787233
36.0,two,94.0,27.0,67.0,0.28723404
37.0,two,94.0,1.0,93.0,0.010638298
38.0,two,94.0,1.0,93.0,0.010638298
39.0,two,94.0,1.0,93.0,0.010638298
40.0,two,94.0,0.0,94.0,0.0
41.0,two,94.0,0.0,94.0,0.0
42.0,two,94.0,0.0,94.0,0.0
43.0,two,94.0,0.0,94.0,0.0
44.0,two,94.0,0.0,94.0,0.0
45.0,two,94.0,0.0,94.0,0.0
46.0,two,94.0,0.0,94.0,0.0
47.0,two,94.0,0.0,94.0,0.0
48.0,two,94.0,0.0,94.0,0.0
49.0,two,94.0,0.0,94.0,0.0
50.0,two,94.0,0.0,94.0,0.0
51.0,two,94.0,0.0,94.0,0.0
52.0,two,94.0,0.0,94.0,0.0
53.0,two,94.0,0.0,94.0,0.0
54.0,two,94.0,0.0,94.0,0.0
55.0,two,94.0,0.0,94.0,0.0
56.0,two,94.0,0.0,94.0,0.0
57.0,two,94.0,0.0,94.0,0.0
58.0,two,94.0,0.0,94.0,0.0
59.0,two,94.0,0.0,94.0,0.0
60.0,two,94.0,0.0,94.0,0.0
61.0,two,94.0,0.0,94.0,0.0
62.0,two,94.0,0.0,94.0,0.0
63.0,two,94.0,0.0,94.0,0.0
64.0,two,94.0,0.0,94.0,0.0
65.0,two,94.0,0.0,94.0,0.0
66.0,two,94.0,0.0,94.0,0.0
67.0,two,94.0,0.0,94.0,0.0
68.0,two,94.0,0.0,94.0,0.0
69.0,two,94.0,0.0,94.0,0.0
70.0,two,94.0,0.0,94.0,0.0
71.0,two,94.0,0.0,94.0,0.0
72.0,two,94.0,0.0,94.0,0.0
73.0,two,94.0,0.0,94.0,0.0
74.0,two,94.0,0.0,94.0,0.0
75.0,two,94.0,0.0,94.0,0.0
76.0,two,94.0,0.0,94.0,0.0
77.0,two,94.0,0.0,94.0,0.0
78.0,two,94.0,0.0,94.0,0.0
79.0,two,94.0,0.0,94.0,0.0
80.0,two,94.0,0.0,94.0,0.0
81.0,two,94.0,0.0,94.0,0.0
82.0,two,94.0,0.0,94.0,0.0
83.0,two,94.0,0.0,94.0,0.0
84.0,two,94.0,0.0,94.0,0.0
85.0,two,94.0,0.0,94.0,0.0
86.0,two,94.0,0.0,94.0,0.0
87.0,two,94.0,0.0,94.0,0.0
88.0,two,94.0,0.0,94.0,0.0
89.0,two,94.0,0.0,94.0,0.0
90.0,two,94.0,0.0,94.0,0.0
91.0,two,94.0,0.0,94.0,0.0
92.0,two,94.0,0.0,94.0,0.0
93.0,two,94.0,0.0,94.0,0.0
94.0,two,94.0,0.0,94.0,0.0
95.0,two,94.0,0.0,94.0,0.0
96.0,two,94.0,0.0,94.0,0.0
97.0,two,94.0,0.0,94.0,0.0
98.0,two,94.0,0.0,94.0,0.0
99.0,two,94.0,0.0,94.0,0.0
100.0,two,94.0,0.0,94.0,0.0
101.0,two,94.0,0.0,94.0,0.0
102.0,two,94.0,0.0,94.0,0.0
103.0,two,94.0,0.0,94.0,0.0
104.0,two,94.0,0.0,94.0,0.0
105.0,two,94.0,0.0,94.0,0.0
106.0,two,94.0,0.0,94.0,0.0
107.0,two,94.0,0.0,94.0,0.0
108.0,two,94.0,0.0,94.0,0.0
109.0,two,94.0,0.0,94.0,0.0
110.0,two,94.0,0.0,94.0,0.0
111.0,two,94.0,0.0,94.0,0.0
112.0,two,94.0,0.0,94.0,0.0
113.0,two,94.0,0.0,94.0,0.0
114.0,two,94.0,0.0,94.0,0.0
115.0,two,94.0,0.0,94.0,0.0
116.0,two,94.0,0.0,94.0,0.0
117.0,two,94.0,0.0,94.0,0.0
118.0,two,94.0,0.0,94.0,0.0
119.0,two,94.0,0.0,94.0,0.0
120.0,two,94.0,0.0,94.0,0.0
121.0,two,94.0,0.0,94.0,0.0
122.0,two,94.0,0.0,94.0,0.0
123.0,two,94.0,0.0,94.0,0.0
124.0,two,94.0,0.0,94.0,0.0
125.0,two,94.0,0.0,94.0,0.0
126.0,two,94.0,0.0,94.0,0.0
127.0,two,94.0,0.0,94.0,0.0
128.0,two,94.0,0.0,94.0,0.0
129.0,two,94.0,0.0,94.0,0.0
130.0,two,94.0,0.0,94.0,0.0
131.0,two,94.0,0.0,94.0,0.0
132.0,two,94.0,0.0,94.0,0.0
133.0,two,94.0,0.0,94.0,0.0
134.0,two,94.0,0.0,94.0,0.0
135.0,two,94.0,0.0,94.0,0.0
136.0,two,94.0,0.0,94.0,0.0
137.0,two,94.0,0.0,94.0,0.0
138.0,two,94.0,0.0,94.0,0.0
139.0,two,94.0,0.0,94.0,0.0
140.0,two,94.0,0.0,94.0,0.0
141.0,two,94.0,0.0,94.0,0.0
142.0,two,94.0,0.0,94.0,0.0
143.0,two,94.0,0.0,94.0,0.0
144.0,two,94.0,0.0,94.0,0.0
145.0,two,94.0,0.0,94.0,0.0
146.0,two,94.0,0.0,94.0,0.0
147.0,two,94.0,0.0,94.0,0.0
148.0,two,94.0,0.0,94.0,0.0
149.0,two,94.0,0.0,94.0,0.0
150.0,two,94.0,0.0,94.0,0.0
151.0,two,94.0,0.0,94.0,0.0
152.0,two,94.0,0.0,94.0,0.0
153.0,two,94.0,0.0,94.0,0.0
154.0,two,94.0,0.0,94.0,0.0
155.0,two,94.0,0.0,94.0,0.0
156.0,two,94.0,0.0,94.0,0.0
157.0,two,94.0,0.0,94.0,0.0
158.0,two,94.0,0.0,94.0,0.0
159.0,two,94.0,0.0,94.0,0.0
160.0,two,94.0,0.0,94.0,0.0
161.0,two,94.0,0.0,94.0,0.0
162.0,two,94.0,0.0,94.0,0.0
163.0,two,94.0,0.0,94.0,0.0
164.0,two,94.0,0.0,94.0,0.0
165.0,two,94.0,0.0,94.0,0.0
166.0,two,94.0,0.0,94.0,0.0
167.0,two,94.0,0.0,94.0,0.0
168.0,two,94.0,0.0,94.0,0.0
169.0,two,94.0,0.0,94.0,0.0
170.0,two,94.0,0.0,94.0,0.0
171.0,two,94.0,0.0,94.0,0.0
172.0,two,94.0,0.0,94.0,0.0
173.0,two,94.0,0.0,94.0,0.0
174.0,two,94.0,0.0,94.0,0.0
175.0,two,94.0,0.0,94.0,0.0
176.0,two,94.0,0.0,94.0,0.0
177.0,two,94.0,0.0,94.0,0.0
178.0,two,94.0,0.0,94.0,0.0
179.0,two,94.0,0.0,94.0,0.0
180.0,two,94.0,0.0,94.0,0.0
0.0,four,94.0,0.0,94.0,0.0
1.0,four,94.0,0.0,94.0,0.0
2.0,four,94.0,0.0,94.0,0.0
3.0,four,94.0,0.0,94.0,0.0
4.0,four,94.0,0.0,94.0,0.0
5.0,four,94.0,0.0,94.0,0.0
6.0,four,94.0,0.0,94.0,0.0
7.0,four,94.0,0.0,94.0,0.0
8.0,four,94.0,0.0,94.0,0.0
9.0,four,94.0,0.0,94.0,0.0
10.0,four,94.0,0.0,94.0,0.0
11.0,four,94.0,0.0,94.0,0.0
12.0,four,94.0,0.0,94.0,0.0
13.0,four,94.0,0.0,94.0,0.0
14.0,four,94.0,0.0,94.0,0.0
15.0,four,94.0,0.0,94.0,0.0
16.0,four,94.0,0.0,94.0,0.0
17.0,four,94.0,0.0,94.0,0.0
18.0,four,94.0,0.0,94.0,0.0
19.0,four,94.0,0.0,94.0,0.0
20.0,four,94.0,1.0,93.0,0.010638298
21.0,four,94.0,1.0,93.0,0.010638298
22.0,four,94.0,1.0,93.0,0.010638298
23.0,four,94.0,1.0,93.0,0.010638298
24.0,four,94.0,1.0,93.0,0.010638298
25.0,four,94.0,2.0,92.0,0.021276595
26.0,four,94.0,2.0,92.0,0.021276595
27.0,four,94.0,2.0,92.0,0.021276595
28.0,four,94.0,1.0,93.0,0.010638298
29.0,four,94.0,1.0,93.0,0.010638298
30.0,four,94.0,1.0,93.0,0.010638298
31.0,four,94.0,1.0,93.0,0.010638298
32.0,four,94.0,1.0,93.0,0.010638298
33.0,four,94.0,0.0,94.0,0.0
34.0,four,94.0,0.0,94.0,0.0
35.0,four,94.0,0.0,94.0,0.0
36.0,four,94.0,0.0,94.0,0.0
37.0,four,94.0,0.0,94.0,0.0
38.0,four,94.0,0.0,94.0,0.0
39.0,four,94.0,0.0,94.0,0.0
40.0,four,94.0,0.0,94.0,0.0
41.0,four,94.0,0.0,94.0,0.0
42.0,four,94.0,0.0,94.0,0.0
43.0,four,94.0,0.0,94.0,0.0
44.0,four,94.0,0.0,94.0,0.0
45.0,four,94.0,0.0,94.0,0.0
46.0,four,94.0,0.0,94.0,0.0
47.0,four,94.0,0.0,94.0,0.0
48.0,four,94.0,0.0,94.0,0.0
49.0,four,94.0,0.0,94.0,0.0
50.0,four,94.0,0.0,94.0,0.0
51.0,four,94.0,0.0,94.0,0.0
52.0,four,94.0,0.0,94.0,0.0
53.0,four,94.0,0.0,94.0,0.0
54.0,four,94.0,0.0,94.0,0.0
55.0,four,94.0,0.0,94.0,0.0
56.0,four,94.0,0.0,94.0,0.0
57.0,four,94.0,0.0,94.0,0.0
58.0,four,94.0,0.0,94.0,0.0
59.0,four,94.0,0.0,94.0,0.0
60.0,four,94.0,0.0,94.0,0.0
61.0,four,94.0,0.0,94.0,0.0
62.0,four,94.0,0.0,94.0,0.0
63.0,four,94.0,0.0,94.0,0.0
64.0,four,94.0,0.0,94.0,0.0
65.0,four,94.0,0.0,94.0,0.0
66.0,four,94.0,0.0,94.0,0.0
67.0,four,94.0,0.0,94.0,0.0
68.0,four,94.0,0.0,94.0,0.0
69.0,four,94.0,0.0,94.0,0.0
70.0,four,94.0,0.0,94.0,0.0
71.0,four,94.0,0.0,94.0,0.0
72.0,four,94.0,0.0,94.0,0.0
73.0,four,94.0,0.0,94.0,0.0
74.0,four,94.0,0.0,94.0,0.0
75.0,four,94.0,0.0,94.0,0.0
76.0,four,94.0,0.0,94.0,0.0
77.0,four,94.0,0.0,94.0,0.0
78.0,four,94.0,0.0,94.0,0.0
79.0,four,94.0,0.0,94.0,0.0
80.0,four,94.0,0.0,94.0,0.0
81.0,four,94.0,0.0,94.0,0.0
82.0,four,94.0,0.0,94.0,0.0
83.0,four,94.0,0.0,94.0,0.0
84.0,four,94.0,0.0,94.0,0.0
85.0,four,94.0,0.0,94.0,0.0
86.0,four,94.0,0.0,94.0,0.0
87.0,four,94.0,0.0,94.0,0.0
88.0,four,94.0,0.0,94.0,0.0
89.0,four,94.0,0.0,94.0,0.0
90.0,four,94.0,0.0,94.0,0.0
91.0,four,94.0,0.0,94.0,0.0
92.0,four,94.0,0.0,94.0,0.0
93.0,four,94.0,0.0,94.0,0.0
94.0,four,94.0,0.0,94.0,0.0
95.0,four,94.0,0.0,94.0,0.0
96.0,four,94.0,0.0,94.0,0.0
97.0,four,94.0,0.0,94.0,0.0
98.0,four,94.0,0.0,94.0,0.0
99.0,four,94.0,0.0,94.0,0.0
100.0,four,94.0,0.0,94.0,0.0
101.0,four,94.0,0.0,94.0,0.0
102.0,four,94.0,0.0,94.0,0.0
103.0,four,94.0,0.0,94.0,0.0
104.0,four,94.0,0.0,94.0,0.0
105.0,four,94.0,0.0,94.0,0.0
106.0,four,94.0,0.0,94.0,0.0
107.0,four,94.0,0.0,94.0,0.0
108.0,four,94.0,0.0,94.0,0.0
109.0,four,94.0,0.0,94.0,0.0
110.0,four,94.0,0.0,94.0,0.0
111.0,four,94.0,0.0,94.0,0.0
112.0,four,94.0,0.0,94.0,0.0
113.0,four,94.0,0.0,94.0,0.0
114.0,four,94.0,0.0,94.0,0.0
115.0,four,94.0,0.0,94.0,0.0
116.0,four,94.0,0.0,94.0,0.0
117.0,four,94.0,0.0,94.0,0.0
118.0,four,94.0,0.0,94.0,0.0
119.0,four,94.0,0.0,94.0,0.0
120.0,four,94.0,0.0,94.0,0.0
121.0,four,94.0,0.0,94.0,0.0
122.0,four,94.0,0.0,94.0,0.0
123.0,four,94.0,0.0,94.0,0.0
124.0,four,94.0,0.0,94.0,0.0
125.0,four,94.0,0.0,94.0,0.0
126.0,four,94.0,0.0,94.0,0.0
127.0,four,94.0,0.0,94.0,0.0
128.0,four,94.0,0.0,94.0,0.0
129.0,four,94.0,0.0,94.0,0.0
130.0,four,94.0,0.0,94.0,0.0
131.0,four,94.0,0.0,94.0,0.0
132.0,four,94.0,0.0,94.0,0.0
133.0,four,94.0,0.0,94.0,0.0
