KEY,SHAPE_ROW,CountryState,CountryStateCode,Length,LineStyle,LineWidth,LineColor,RoadRate,RoadRateOfMarch,One-way,CivilianTraffic,AvailableMilitary,type,From,To,RoadClass,MSR,DisplayName,Modified,WeightLimit,WidthLimit,HeightLimit,MLCLimit
I93+ 19245-5425,5425,33,33,,,,,,,,,,,intersection 3425,intersection 930,,,,,,,,
I93+ 7648-1951,1951,25,25,,,,,,,,,,,intersection 2507,intersection 1074,,,,,,,,
I93+ 7700-2022,2022,25,25,,,,,,,,,,,intersection 2553,intersection 2554,,,,,,,,
I93+ 7755-4882,4882,25,25,,,,,,,,,,,intersection 3064,intersection 523,,,,,,,,
I93+ 7760-3584,3584,25,25,,,,,,,,,,,intersection 156,intersection 2171,,,,,,,,
I93+ 7776-88,88,25,25,,,,,,,,,,,intersection 156,intersection 157,,,,,,,,
I93+ 7786-4435,4435,25,25,,,,,,,,,,,intersection 3386,intersection 157,,,,,,,,
I93+ 7837-5983,5983,25,25,,,,,,,,,,,intersection 2704,intersection 490,,,,,,,,
I93+ 7839-2667,2667,25,25,,,,,,,,,,,intersection 490,intersection 1260,,,,,,,,
I93+ 8004-2710,2710,25,25,,,,,,,,,,,intersection 3064,intersection 3065,,,,,,,,
I93+ 8005-4160,4160,25,25,,,,,,,,,,,intersection 3684,intersection 3065,,,,,,,,
I93+-2038,2038,25,25,,,,,,,,,,,intersection 2351,intersection 1074,,,,,,,,
I93-3021,3021,25,25,,,,,,,,,,,intersection 2351,intersection 2554,,,,,,,,
I94 10132-5844,5844,30,30,,,,,,,,,,,intersection 3887,intersection 1015,,,,,,,,
I94 11071-2335,2335,38,38,,,,,,,,,,,intersection 2806,intersection 2807,,,,,,,,
I94 11073-5278,5278,38,38,,,,,,,,,,,intersection 2807,intersection 2275,,,,,,,,
I94 19970-23,23,55,55,,,,,,,,,,,intersection 41,intersection 42,,,,,,,,
I94 20072-2311,2311,55,55,,,,,,,,,,,intersection 2790,intersection 2040,,,,,,,,
I94 5530-219,219,17,17,,,,,,,,,,,intersection 378,intersection 379,,,,,,,,
I94 8644-1371,1371,26,26,,,,,,,,,,,intersection 1965,intersection 1966,,,,,,,,
I94 8751-5794,5794,26,26,,,,,,,,,,,intersection 2619,intersection 92,,,,,,,,
I94 8797-3113,3113,26,26,,,,,,,,,,,intersection 2905,intersection 1934,,,,,,,,
I94 9115-1768,1768,27,27,,,,,,,,,,,intersection 2355,intersection 1069,,,,,,,,
I94 9117-1163,1163,27,27,,,,,,,,,,,intersection 1516,intersection 988,,,,,,,,
I94 9122-4737,4737,27,27,,,,,,,,,,,intersection 1483,intersection 1730,,,,,,,,
I94+ 10131-641,641,38,38,,,,,,,,,,,intersection 1014,intersection 1015,,,,,,,,
I94+ 10219-5231,5231,30,30,,,,,,,,,,,intersection 3887,intersection 505,,,,,,,,
I94+ 11028-2070,2070,38,38,,,,,,,,,,,intersection 2599,intersection 2600,,,,,,,,
I94+ 11059-2495,2495,27,27,,,,,,,,,,,intersection 2920,intersection 2599,,,,,,,,
I94+ 11070-4750,4750,38,38,,,,,,,,,,,intersection 2600,intersection 2806,,,,,,,,
I94+ 11072-1812,1812,38,38,,,,,,,,,,,intersection 1865,intersection 1014,,,,,,,,
I94+ 11077-3852,3852,38,38,,,,,,,,,,,intersection 2275,intersection 1865,,,,,,,,
I94+ 19756-3896,3896,55,55,,,,,,,,,,,intersection 2007,intersection 137,,,,,,,,
I94+ 19853-1-3049,3049,55,55,,,,,,,,,,,intersection 948,intersection 2007,,,,,,,,
I94+ 19853-594,594,55,55,,,,,,,,,,,intersection 948,intersection 852,,,,,,,,
I94+ 19916-3327,3327,55,55,,,,,,,,,,,intersection 23,intersection 233,,,,,,,,
I94+ 19927-13,13,55,55,,,,,,,,,,,intersection 22,intersection 23,,,,,,,,
I94+ 19937-5070,5070,55,55,,,,,,,,,,,intersection 3716,intersection 22,,,,,,,,
I94+ 19956-4259,4259,55,55,,,,,,,,,,,intersection 2040,intersection 3716,,,,,,,,
I94+ 19978-5319,5319,55,55,,,,,,,,,,,intersection 1345,intersection 42,,,,,,,,
I94+ 19989-871,871,17,17,,,,,,,,,,,intersection 378,intersection 1345,,,,,,,,
I94+ 20068-4288,4288,55,55,,,,,,,,,,,intersection 41,intersection 2790,,,,,,,,
I94+ 20070-1436,1436,55,55,,,,,,,,,,,intersection 2039,intersection 2040,,,,,,,,
I94+ 5544-6166,6166,17,17,,,,,,,,,,,intersection 1824,intersection 2278,,,,,,,,
I94+ 5553-6097,6097,17,17,,,,,,,,,,,intersection 1162,intersection 1824,,,,,,,,
I94+ 5558-744,744,17,17,,,,,,,,,,,intersection 1161,intersection 1162,,,,,,,,
I94+ 5703-4386,4386,17,17,,,,,,,,,,,intersection 3554,intersection 3126,,,,,,,,
I94+ 5730-3758,3758,17,17,,,,,,,,,,,intersection 2735,intersection 3554,,,,,,,,
I94+ 6266-944,944,18,18,,,,,,,,,,,intersection 1442,intersection 1443,,,,,,,,
I94+ 6296-1302,1302,18,18,,,,,,,,,,,intersection 1442,intersection 398,,,,,,,,
I94+ 8524-5157,5157,26,26,,,,,,,,,,,intersection 3535,intersection 3774,,,,,,,,
I94+ 8608-3699,3699,26,26,,,,,,,,,,,intersection 3535,intersection 353,,,,,,,,
I94+ 8623-3299,3299,26,26,,,,,,,,,,,intersection 1966,intersection 353,,,,,,,,
I94+ 8660-3961,3961,26,26,,,,,,,,,,,intersection 1965,intersection 3621,,,,,,,,
I94+ 8666-5572,5572,26,26,,,,,,,,,,,intersection 273,intersection 3621,,,,,,,,
I94+ 8706-169,169,26,26,,,,,,,,,,,intersection 295,intersection 273,,,,,,,,
I94+ 8746-6235,6235,26,26,,,,,,,,,,,intersection 295,intersection 2619,,,,,,,,
I94+ 8761-1208,1208,26,26,,,,,,,,,,,intersection 92,intersection 1769,,,,,,,,
I94+ 8787-1347,1347,26,26,,,,,,,,,,,intersection 1769,intersection 1934,,,,,,,,
I94+ 8809-2204,2204,26,26,,,,,,,,,,,intersection 2702,intersection 1235,,,,,,,,
I94+ 8842-1730,1730,26,26,,,,,,,,,,,intersection 87,intersection 131,,,,,,,,
I94+ 8849-2476,2476,26,26,,,,,,,,,,,intersection 2905,intersection 2545,,,,,,,,
I94+ 8853-5964,5964,26,26,,,,,,,,,,,intersection 131,intersection 3801,,,,,,,,
I94+ 8878-1165,1165,26,26,,,,,,,,,,,intersection 1711,intersection 1712,,,,,,,,
I94+ 8882-3095,3095,26,26,,,,,,,,,,,intersection 1712,intersection 2702,,,,,,,,
I94+ 8885-3602,3602,26,26,,,,,,,,,,,intersection 2545,intersection 1711,,,,,,,,
I94+ 8910-6008,6008,26,26,,,,,,,,,,,intersection 3801,intersection 3526,,,,,,,,
I94+ 8914-5612,5612,26,26,,,,,,,,,,,intersection 3526,intersection 3878,,,,,,,,
I94+ 8918-5168,5168,26,26,,,,,,,,,,,intersection 2884,intersection 3878,,,,,,,,
I94+ 8929-2447,2447,26,26,,,,,,,,,,,intersection 2884,intersection 2444,,,,,,,,
I94+ 8931-1865,1865,26,26,,,,,,,,,,,intersection 2443,intersection 2444,,,,,,,,
I94+ 8953-3017,3017,26,26,,,,,,,,,,,intersection 2443,intersection 1443,,,,,,,,
I94+ 9055-5751,5751,27,27,,,,,,,,,,,intersection 3424,intersection 2920,,,,,,,,
I94+ 9063-3413,3413,27,27,,,,,,,,,,,intersection 3192,intersection 3424,,,,,,,,
I94+ 9085-4651,4651,27,27,,,,,,,,,,,intersection 1288,intersection 3192,,,,,,,,
I94+ 9107-832,832,27,27,,,,,,,,,,,intersection 988,intersection 1288,,,,,,,,
I94+ 9120-3412,3412,27,27,,,,,,,,,,,intersection 1264,intersection 2355,,,,,,,,
I94+ 9123-1-5485,5485,27,27,,,,,,,,,,,intersection 3668,intersection 1483,,,,,,,,
I94+ 9123-4102,4102,27,27,,,,,,,,,,,intersection 3668,intersection 138,,,,,,,,
I94+ 9129-78,78,55,55,,,,,,,,,,,intersection 137,intersection 138,,,,,,,,
I94+-2613,2613,17,17,,,,,,,,,,,intersection 2278,intersection 2718,,,,,,,,
I94-4660,4660,17,17,,,,,,,,,,,intersection 2718,intersection 379,,,,,,,,
I95 10426-4456,4456,37,37,,,,,,,,,,,intersection 3300,intersection 1259,,,,,,,,
I95 10446-5949,5949,37,37,,,,,,,,,,,intersection 3945,intersection 963,,,,,,,,
I95 10502-6075,6075,37,37,,,,,,,,,,,intersection 3913,intersection 2584,,,,,,,,
I95 10513-1945,1945,37,37,,,,,,,,,,,intersection 2502,intersection 1097,,,,,,,,
I95 10692-3373,3373,37,37,,,,,,,,,,,intersection 1996,intersection 3411,,,,,,,,
I95 11267-4423,4423,33,33,,,,,,,,,,,intersection 2168,intersection 0,,,,,,,,
I95 11394-3993,3993,34,34,,,,,,,,,,,intersection 568,intersection 3423,,,,,,,,
I95 11403-335,335,34,34,,,,,,,,,,,intersection 567,intersection 568,,,,,,,,
I95 11421-77,77,34,34,,,,,,,,,,,intersection 135,intersection 136,,,,,,,,
I95 11454-3748,3748,34,34,,,,,,,,,,,intersection 2370,intersection 2847,,,,,,,,
I95 11458-3722,3722,34,34,,,,,,,,,,,intersection 3544,intersection 2370,,,,,,,,
I95 11470-4015,4015,34,34,,,,,,,,,,,intersection 3544,intersection 3523,,,,,,,,
I95 11527-5566,5566,34,34,,,,,,,,,,,intersection 2845,intersection 2456,,,,,,,,
I95 11531-1878,1878,34,34,,,,,,,,,,,intersection 2456,intersection 2457,,,,,,,,
I95 12741-6040,6040,36,36,,,,,,,,,,,intersection 3834,intersection 3747,,,,,,,,
I95 12748-476,476,36,36,,,,,,,,,,,intersection 783,intersection 784,,,,,,,,
I95 12792-4275,4275,36,36,,,,,,,,,,,intersection 3643,intersection 1631,,,,,,,,
I95 14857-3340,3340,42,42,,,,,,,,,,,intersection 2126,intersection 907,,,,,,,,
I95 14908-4722,4722,42,42,,,,,,,,,,,intersection 953,intersection 906,,,,,,,,
I95 14982-3680,3680,42,42,,,,,,,,,,,intersection 3532,intersection 3059,,,,,,,,
I95 14986-4051,4051,42,42,,,,,,,,,,,intersection 3532,intersection 3651,,,,,,,,
I95 14990-4503,4503,42,42,,,,,,,,,,,intersection 1721,intersection 3651,,,,,,,,
I95 15004-1170,1170,42,42,,,,,,,,,,,intersection 1720,intersection 1721,,,,,,,,
I95 15006-4074,4074,42,42,,,,,,,,,,,intersection 636,intersection 1720,,,,,,,,
I95 15042-1884,1884,42,42,,,,,,,,,,,intersection 2225,intersection 2461,,,,,,,,
I95 15051-2337,2337,42,42,,,,,,,,,,,intersection 249,intersection 1658,,,,,,,,
I95 15619-4387,4387,44,44,,,,,,,,,,,intersection 3509,intersection 2660,,,,,,,,
I95 15636-1406,1406,44,44,,,,,,,,,,,intersection 1296,intersection 2008,,,,,,,,
I95 15665-2153,2153,44,44,,,,,,,,,,,intersection 1964,intersection 2663,,,,,,,,
I95 15781-2892,2892,45,45,,,,,,,,,,,intersection 3178,intersection 3179,,,,,,,,
I95 15825-3366,3366,45,45,,,,,,,,,,,intersection 298,intersection 3020,,,,,,,,
I95 15902-2349,2349,45,45,,,,,,,,,,,intersection 1420,intersection 2564,,,,,,,,
I95 15905-2031,2031,45,45,,,,,,,,,,,intersection 488,intersection 2564,,,,,,,,
I95 18663-2685,2685,51,51,,,,,,,,,,,intersection 3012,intersection 1933,,,,,,,,
I95 18674-4858,4858,51,51,,,,,,,,,,,intersection 3440,intersection 1673,,,,,,,,
I95 18676-3824,3824,51,51,,,,,,,,,,,intersection 2021,intersection 1673,,,,,,,,
I95 18778-538,538,51,51,,,,,,,,,,,intersection 871,intersection 872,,,,,,,,
I95 18782-4346,4346,51,51,,,,,,,,,,,intersection 1621,intersection 871,,,,,,,,
I95 18916-4786,4786,51,51,,,,,,,,,,,intersection 2699,intersection 3738,,,,,,,,
I95 18920-2201,2201,51,51,,,,,,,,,,,intersection 2637,intersection 2699,,,,,,,,
I95 19085-3322,3322,51,51,,,,,,,,,,,intersection 3388,intersection 3389,,,,,,,,
I95 20500-4508,4508,23,23,,,,,,,,,,,intersection 2411,intersection 3575,,,,,,,,
I95 20501-6230,6230,23,23,,,,,,,,,,,intersection 1773,intersection 2411,,,,,,,,
I95 20520-1328,1328,23,23,,,,,,,,,,,intersection 1910,intersection 1904,,,,,,,,
I95 20545-5229,5229,23,23,,,,,,,,,,,intersection 881,intersection 793,,,,,,,,
I95 20554-5493,5493,23,23,,,,,,,,,,,intersection 3438,intersection 1099,,,,,,,,
I95 20555-701,701,23,23,,,,,,,,,,,intersection 1098,intersection 1099,,,,,,,,
I95 20559-99,99,23,23,,,,,,,,,,,intersection 173,intersection 174,,,,,,,,
I95 20569-2190,2190,23,23,,,,,,,,,,,intersection 1045,intersection 2693,,,,,,,,
I95 20584-2444,2444,23,23,,,,,,,,,,,intersection 1489,intersection 371,,,,,,,,
I95 20593-2709,2709,23,23,,,,,,,,,,,intersection 1490,intersection 2889,,,,,,,,
I95 20599-998,998,23,23,,,,,,,,,,,intersection 1511,intersection 1512,,,,,,,,
I95 20600-3666,3666,23,23,,,,,,,,,,,intersection 3396,intersection 1512,,,,,,,,
I95 3603-4100,4100,09,09,,,,,,,,,,,intersection 3667,intersection 3467,,,,,,,,
I95 3605-3516,3516,09,09,,,,,,,,,,,intersection 3467,intersection 1556,,,,,,,,
I95 3682-521,521,10,10,,,,,,,,,,,intersection 844,intersection 845,,,,,,,,
I95 3683-4957,4957,10,10,,,,,,,,,,,intersection 844,intersection 2365,,,,,,,,
I95 3684-3886,3886,10,10,,,,,,,,,,,intersection 2365,intersection 2570,,,,,,,,
I95 3685-2036,2036,10,10,,,,,,,,,,,intersection 1977,intersection 2570,,,,,,,,
I95 3815-5843,5843,12,12,,,,,,,,,,,intersection 278,intersection 720,,,,,,,,
I95 3836-158,158,12,12,,,,,,,,,,,intersection 277,intersection 278,,,,,,,,
I95 3850-1903,1903,12,12,,,,,,,,,,,intersection 978,intersection 277,,,,,,,,
I95 3860-315,315,12,12,,,,,,,,,,,intersection 533,intersection 534,,,,,,,,
I95 4062-5831,5831,12,12,,,,,,,,,,,intersection 3539,intersection 1128,,,,,,,,
I95 4274-5454,5454,12,12,,,,,,,,,,,intersection 2907,intersection 3842,,,,,,,,
I95 4301-5180,5180,12,12,,,,,,,,,,,intersection 2792,intersection 3626,,,,,,,,
I95 4794-3298,3298,13,13,,,,,,,,,,,intersection 1681,intersection 3377,,,,,,,,
I95 7622-6050,6050,25,25,,,,,,,,,,,intersection 1555,intersection 3827,,,,,,,,
I95 7624-4988,4988,25,25,,,,,,,,,,,intersection 3827,intersection 2332,,,,,,,,
I95 7626-1739,1739,25,25,,,,,,,,,,,intersection 1918,intersection 2332,,,,,,,,
I95 7691-211,211,25,25,,,,,,,,,,,intersection 367,intersection 368,,,,,,,,
I95 7693-3155,3155,25,25,,,,,,,,,,,intersection 367,intersection 3142,,,,,,,,
I95 7696-2833,2833,25,25,,,,,,,,,,,intersection 3141,intersection 3142,,,,,,,,
I95 7698-5718,5718,25,25,,,,,,,,,,,intersection 3141,intersection 1803,,,,,,,,
I95 7822-106,106,25,25,,,,,,,,,,,intersection 186,intersection 187,,,,,,,,
I95 7823-4531,4531,25,25,,,,,,,,,,,intersection 122,intersection 187,,,,,,,,
I95 7827-70,70,25,25,,,,,,,,,,,intersection 122,intersection 123,,,,,,,,
I95 7853-814,814,25,25,,,,,,,,,,,intersection 1260,intersection 1261,,,,,,,,
I95 8060-3564,3564,24,24,,,,,,,,,,,intersection 598,intersection 2071,,,,,,,,
I95 8115-5009,5009,24,24,,,,,,,,,,,intersection 3840,intersection 1654,,,,,,,,
I95 8197-3623,3623,24,24,,,,,,,,,,,intersection 3506,intersection 1818,,,,,,,,
I95 8281-6090,6090,24,24,,,,,,,,,,,intersection 3743,intersection 3654,,,,,,,,
I95 8282-5842,5842,24,24,,,,,,,,,,,intersection 2358,intersection 3743,,,,,,,,
I95 8283-4394,4394,24,24,,,,,,,,,,,intersection 2280,intersection 3743,,,,,,,,
I95+ 10357-3127,3127,37,37,,,,,,,,,,,intersection 3300,intersection 608,,,,,,,,
I95+ 10440-5920,5920,37,37,,,,,,,,,,,intersection 3945,intersection 3411,,,,,,,,
I95+ 10447-604,604,37,37,,,,,,,,,,,intersection 962,intersection 963,,,,,,,,
I95+ 10498-5392,5392,37,37,,,,,,,,,,,intersection 2051,intersection 962,,,,,,,,
I95+ 10501-5511,5511,37,37,,,,,,,,,,,intersection 3913,intersection 2051,,,,,,,,
I95+ 10503-2602,2602,37,37,,,,,,,,,,,intersection 2584,intersection 1402,,,,,,,,
I95+ 10504-912,912,37,37,,,,,,,,,,,intersection 1401,intersection 1402,,,,,,,,
I95+ 10512-1971,1971,37,37,,,,,,,,,,,intersection 1401,intersection 1097,,,,,,,,
I95+ 10693-5695,5695,37,37,,,,,,,,,,,intersection 1259,intersection 1996,,,,,,,,
I95+ 11265-1555,1555,33,33,,,,,,,,,,,intersection 2168,intersection 2169,,,,,,,,
I95+ 11269-1033,1033,25,25,,,,,,,,,,,intersection 1555,intersection 0,,,,,,,,
I95+ 11368-2893,2893,34,34,,,,,,,,,,,intersection 3180,intersection 3181,,,,,,,,
I95+ 11373-3245,3245,34,34,,,,,,,,,,,intersection 3354,intersection 3180,,,,,,,,
I95+ 11392-3406,3406,34,34,,,,,,,,,,,intersection 3180,intersection 3423,,,,,,,,
I95+ 11402-3538,3538,34,34,,,,,,,,,,,intersection 3354,intersection 567,,,,,,,,
I95+ 11405-4764,4764,34,34,,,,,,,,,,,intersection 135,intersection 567,,,,,,,,
I95+ 11425-2913,2913,34,34,,,,,,,,,,,intersection 2848,intersection 136,,,,,,,,
I95+ 11435-2394,2394,34,34,,,,,,,,,,,intersection 2847,intersection 2848,,,,,,,,
I95+ 11476-3668,3668,34,34,,,,,,,,,,,intersection 2037,intersection 3523,,,,,,,,
I95+ 11528-3775,3775,34,34,,,,,,,,,,,intersection 1702,intersection 2845,,,,,,,,
I95+ 12733-98,98,09,09,,,,,,,,,,,intersection 171,intersection 172,,,,,,,,
I95+ 12739-4424,4424,36,36,,,,,,,,,,,intersection 172,intersection 3747,,,,,,,,
I95+ 12747-4863,4863,36,36,,,,,,,,,,,intersection 3834,intersection 784,,,,,,,,
I95+ 12760-609,609,36,36,,,,,,,,,,,intersection 783,intersection 970,,,,,,,,
I95+ 12761-4028,4028,36,36,,,,,,,,,,,intersection 3643,intersection 970,,,,,,,,
I95+ 12779-3679,3679,36,36,,,,,,,,,,,intersection 3212,intersection 2022,,,,,,,,
I95+ 12786-4862,4862,36,36,,,,,,,,,,,intersection 3665,intersection 3212,,,,,,,,
I95+ 12791-4095,4095,36,36,,,,,,,,,,,intersection 1631,intersection 3665,,,,,,,,
I95+ 14799-2472,2472,34,34,,,,,,,,,,,intersection 2457,intersection 2127,,,,,,,,
I95+ 14808-1519,1519,42,42,,,,,,,,,,,intersection 2126,intersection 2127,,,,,,,,
I95+ 14861-561,561,42,42,,,,,,,,,,,intersection 906,intersection 907,,,,,,,,
I95+ 14948-598,598,42,42,,,,,,,,,,,intersection 953,intersection 954,,,,,,,,
I95+ 14953-4639,4639,42,42,,,,,,,,,,,intersection 3191,intersection 954,,,,,,,,
I95+ 14959-2912,2912,42,42,,,,,,,,,,,intersection 3058,intersection 3191,,,,,,,,
I95+ 14981-2702,2702,42,42,,,,,,,,,,,intersection 3058,intersection 3059,,,,,,,,
I95+ 15010-2360,2360,08,08,,,,,,,,,,,intersection 2824,intersection 636,,,,,,,,
I95+ 15031-3662,3662,42,42,,,,,,,,,,,intersection 2461,intersection 2824,,,,,,,,
