Airport,Fleet,AcType,Day,Enabled,Description,EventPhase,Data
MPCP,STRATEGIC,B-747P,0,true,,,9999
MPCP,STRATEGIC,C-17,0,true,,,9999
MPCP,STRATEGIC,C-5A,0,true,,,9999
MPCP,STRATEGIC,CH47,0,true,,,0
MPCP,STRATEGIC,KC-10,0,true,,,9999
MPLS,STRATEGIC,B-747P,0,true,,,9999
MPLS,STRATEGIC,C-17,0,true,,,9999
MPLS,STRATEGIC,C-5A,0,true,,,9999
MPLS,STRATEGIC,CH47,0,true,,,0
MPLS,STRATEGIC,KC-10,0,true,,,9999
MQNA,STRATEGIC,B-747P,0,true,,,0
MQNA,STRATEGIC,C-17,0,true,,,0
MQNA,STRATEGIC,C-5A,0,true,,,0
MQNA,STRATEGIC,CH47,0,true,,,0
MQNA,STRATEGIC,KC-10,0,true,,,0
MSET,STRATEGIC,B-747P,0,true,,,0
MSET,STRATEGIC,C-17,0,true,,,0
MSET,STRATEGIC,C-5A,0,true,,,0
MSET,STRATEGIC,CH47,0,true,,,0
MSET,STRATEGIC,KC-10,0,true,,,0
MSQB,STRATEGIC,B-747P,0,true,,,0
MSQB,STRATEGIC,C-17,0,true,,,0
MSQB,STRATEGIC,C-5A,0,true,,,0
MSQB,STRATEGIC,CH47,0,true,,,0
MSQB,STRATEGIC,KC-10,0,true,,,0
MTET,STRATEGIC,B-747P,0,true,,,9999
MTET,STRATEGIC,C-17,0,true,,,9999
MTET,STRATEGIC,C-5A,0,true,,,9999
MTET,STRATEGIC,CH47,0,true,,,0
MTET,STRATEGIC,KC-10,0,true,,,9999
MUHJ,STRATEGIC,B-747P,0,true,,,0
MUHJ,STRATEGIC,C-17,0,true,,,0
MUHJ,STRATEGIC,C-5A,0,true,,,0
MUHJ,STRATEGIC,CH47,0,true,,,0
MUHJ,STRATEGIC,KC-10,0,true,,,0
MXDP,STRATEGIC,B-747P,0,true,,,9999
MXDP,STRATEGIC,C-17,0,true,,,9999
MXDP,STRATEGIC,C-5A,0,true,,,9999
MXDP,STRATEGIC,CH47,0,true,,,0
MXDP,STRATEGIC,KC-10,0,true,,,9999
MXRD,STRATEGIC,B-747P,0,true,,,9999
MXRD,STRATEGIC,C-17,0,true,,,9999
MXRD,STRATEGIC,C-5A,0,true,,,9999
MXRD,STRATEGIC,CH47,0,true,,,0
MXRD,STRATEGIC,KC-10,0,true,,,9999
MYMW,STRATEGIC,B-747P,0,true,,,9999
MYMW,STRATEGIC,C-17,0,true,,,9999
MYMW,STRATEGIC,C-5A,0,true,,,9999
MYMW,STRATEGIC,CH47,0,true,,,0
MYMW,STRATEGIC,KC-10,0,true,,,9999
MYXZ,STRATEGIC,B-747P,0,true,,,0
MYXZ,STRATEGIC,C-17,0,true,,,0
MYXZ,STRATEGIC,C-5A,0,true,,,0
MYXZ,STRATEGIC,CH47,0,true,,,0
MYXZ,STRATEGIC,KC-10,0,true,,,0
NCBW,STRATEGIC,B-747P,0,true,,,9999
NCBW,STRATEGIC,C-17,0,true,,,9999
NCBW,STRATEGIC,C-5A,0,true,,,9999
NCBW,STRATEGIC,CH47,0,true,,,0
NCBW,STRATEGIC,KC-10,0,true,,,9999
NEWR,STRATEGIC,B-747P,0,true,,,9999
NEWR,STRATEGIC,C-17,0,true,,,9999
NEWR,STRATEGIC,C-5A,0,true,,,9999
NEWR,STRATEGIC,CH47,0,true,,,0
NEWR,STRATEGIC,KC-10,0,true,,,9999
NEYU,STRATEGIC,B-747P,0,true,,,9999
NEYU,STRATEGIC,C-17,0,true,,,9999
NEYU,STRATEGIC,C-5A,0,true,,,9999
NEYU,STRATEGIC,CH47,0,true,,,0
NEYU,STRATEGIC,KC-10,0,true,,,9999
NGCB,STRATEGIC,B-747P,0,true,,,9999
NGCB,STRATEGIC,C-17,0,true,,,9999
NGCB,STRATEGIC,C-5A,0,true,,,9999
NGCB,STRATEGIC,CH47,0,true,,,0
NGCB,STRATEGIC,KC-10,0,true,,,9999
NGWV,STRATEGIC,B-747P,0,true,,,9999
NGWV,STRATEGIC,C-17,0,true,,,9999
NGWV,STRATEGIC,C-5A,0,true,,,9999
NGWV,STRATEGIC,CH47,0,true,,,0
NGWV,STRATEGIC,KC-10,0,true,,,9999
NKAK,STRATEGIC,B-747P,0,true,,,0
NKAK,STRATEGIC,C-17,0,true,,,0
NKAK,STRATEGIC,C-5A,0,true,,,0
NKAK,STRATEGIC,CH47,0,true,,,0
NKAK,STRATEGIC,KC-10,0,true,,,0
NLZG,STRATEGIC,B-747P,0,true,,,9999
NLZG,STRATEGIC,C-17,0,true,,,9999
NLZG,STRATEGIC,C-5A,0,true,,,9999
NLZG,STRATEGIC,CH47,0,true,,,0
NLZG,STRATEGIC,KC-10,0,true,,,9999
NNGX,STRATEGIC,B-747P,0,true,,,0
NNGX,STRATEGIC,C-17,0,true,,,0
NNGX,STRATEGIC,C-5A,0,true,,,0
NNGX,STRATEGIC,CH47,0,true,,,0
NNGX,STRATEGIC,KC-10,0,true,,,0
NPTM,STRATEGIC,B-747P,0,true,,,9999
NPTM,STRATEGIC,C-17,0,true,,,9999
NPTM,STRATEGIC,C-5A,0,true,,,9999
NPTM,STRATEGIC,CH47,0,true,,,0
NPTM,STRATEGIC,KC-10,0,true,,,9999
NPTN,STRATEGIC,B-747P,0,true,,,9999
NPTN,STRATEGIC,C-17,0,true,,,9999
NPTN,STRATEGIC,C-5A,0,true,,,9999
NPTN,STRATEGIC,CH47,0,true,,,0
NPTN,STRATEGIC,KC-10,0,true,,,9999
NRCH,STRATEGIC,B-747P,0,true,,,0
NRCH,STRATEGIC,C-17,0,true,,,0
NRCH,STRATEGIC,C-5A,0,true,,,0
NRCH,STRATEGIC,CH47,0,true,,,0
NRCH,STRATEGIC,KC-10,0,true,,,0
NRTX,STRATEGIC,B-747P,0,true,,,9999
NRTX,STRATEGIC,C-17,0,true,,,9999
NRTX,STRATEGIC,C-5A,0,true,,,9999
NRTX,STRATEGIC,CH47,0,true,,,0
NRTX,STRATEGIC,KC-10,0,true,,,9999
NSAG,STRATEGIC,B-747P,0,true,,,9999
NSAG,STRATEGIC,C-17,0,true,,,9999
NSAG,STRATEGIC,C-5A,0,true,,,9999
NSAG,STRATEGIC,CH47,0,true,,,0
NSAG,STRATEGIC,KC-10,0,true,,,9999
NSQG,STRATEGIC,B-747P,0,true,,,9999
NSQG,STRATEGIC,C-17,0,true,,,9999
NSQG,STRATEGIC,C-5A,0,true,,,9999
NSQG,STRATEGIC,CH47,0,true,,,0
NSQG,STRATEGIC,KC-10,0,true,,,9999
NTEA,STRATEGIC,B-747P,0,true,,,9999
NTEA,STRATEGIC,C-17,0,true,,,9999
NTEA,STRATEGIC,C-5A,0,true,,,9999
NTEA,STRATEGIC,CH47,0,true,,,0
NTEA,STRATEGIC,KC-10,0,true,,,9999
NTWM,STRATEGIC,B-747P,0,true,,,9999
NTWM,STRATEGIC,C-17,0,true,,,9999
NTWM,STRATEGIC,C-5A,0,true,,,9999
NTWM,STRATEGIC,CH47,0,true,,,0
NTWM,STRATEGIC,KC-10,0,true,,,9999
NUEX,STRATEGIC,B-747P,0,true,,,0
NUEX,STRATEGIC,C-17,0,true,,,0
NUEX,STRATEGIC,C-5A,0,true,,,0
NUEX,STRATEGIC,CH47,0,true,,,0
NUEX,STRATEGIC,KC-10,0,true,,,0
NVZR,STRATEGIC,B-747P,0,true,,,0
NVZR,STRATEGIC,C-17,0,true,,,0
NVZR,STRATEGIC,C-5A,0,true,,,0
NVZR,STRATEGIC,CH47,0,true,,,0
NVZR,STRATEGIC,KC-10,0,true,,,0
NWXN,STRATEGIC,B-747P,0,true,,,0
NWXN,STRATEGIC,C-17,0,true,,,0
NWXN,STRATEGIC,C-5A,0,true,,,0
NWXN,STRATEGIC,CH47,0,true,,,0
NWXN,STRATEGIC,KC-10,0,true,,,0
NYJY,STRATEGIC,B-747P,0,true,,,9999
NYJY,STRATEGIC,C-17,0,true,,,9999
NYJY,STRATEGIC,C-5A,0,true,,,9999
NYJY,STRATEGIC,CH47,0,true,,,0
NYJY,STRATEGIC,KC-10,0,true,,,9999
NZAS,STRATEGIC,B-747P,0,true,,,0
NZAS,STRATEGIC,C-17,0,true,,,0
NZAS,STRATEGIC,C-5A,0,true,,,0
NZAS,STRATEGIC,CH47,0,true,,,0
NZAS,STRATEGIC,KC-10,0,true,,,0
OPA1,STRATEGIC,B-747P,0,true,,,0
OPA1,STRATEGIC,C-17,0,true,,,0
OPA1,STRATEGIC,C-5A,0,true,,,0
OPA1,STRATEGIC,CH47,0,true,,,0
OPA1,STRATEGIC,KC-10,0,true,,,0
PBXP,STRATEGIC,B-747P,0,true,,,9999
PBXP,STRATEGIC,C-17,0,true,,,9999
PBXP,STRATEGIC,C-5A,0,true,,,9999
PBXP,STRATEGIC,CH47,0,true,,,0
PBXP,STRATEGIC,KC-10,0,true,,,9999
PCZP,STRATEGIC,B-747P,0,true,,,0
PCZP,STRATEGIC,C-17,0,true,,,0
PCZP,STRATEGIC,C-5A,0,true,,,0
PCZP,STRATEGIC,CH47,0,true,,,0
PCZP,STRATEGIC,KC-10,0,true,,,0
PHMS,STRATEGIC,B-747P,0,true,,,9999
PHMS,STRATEGIC,C-17,0,true,,,9999
PHMS,STRATEGIC,C-5A,0,true,,,9999
PHMS,STRATEGIC,CH47,0,true,,,0
PHMS,STRATEGIC,KC-10,0,true,,,9999
PJFS,STRATEGIC,B-747P,0,true,,,9999
PJFS,STRATEGIC,C-17,0,true,,,9999
PJFS,STRATEGIC,C-5A,0,true,,,9999
PJFS,STRATEGIC,CH47,0,true,,,0
PJFS,STRATEGIC,KC-10,0,true,,,9999
PJMS,STRATEGIC,B-747P,0,true,,,9999
PJMS,STRATEGIC,C-17,0,true,,,9999
PJMS,STRATEGIC,C-5A,0,true,,,9999
PJMS,STRATEGIC,CH47,0,true,,,0
PJMS,STRATEGIC,KC-10,0,true,,,9999
PJVY,STRATEGIC,B-747P,0,true,,,0
PJVY,STRATEGIC,C-17,0,true,,,0
PJVY,STRATEGIC,C-5A,0,true,,,0
PJVY,STRATEGIC,CH47,0,true,,,0
PJVY,STRATEGIC,KC-10,0,true,,,0
PLXL,STRATEGIC,B-747P,0,true,,,9999
PLXL,STRATEGIC,C-17,0,true,,,9999
PLXL,STRATEGIC,C-5A,0,true,,,9999
PLXL,STRATEGIC,CH47,0,true,,,0
PLXL,STRATEGIC,KC-10,0,true,,,9999
PNQS,STRATEGIC,B-747P,0,true,,,0
PNQS,STRATEGIC,C-17,0,true,,,0
PNQS,STRATEGIC,C-5A,0,true,,,0
PNQS,STRATEGIC,CH47,0,true,,,0
PNQS,STRATEGIC,KC-10,0,true,,,0
PPSB,STRATEGIC,B-747P,0,true,,,9999
PPSB,STRATEGIC,C-17,0,true,,,9999
PPSB,STRATEGIC,C-5A,0,true,,,9999
PPSB,STRATEGIC,CH47,0,true,,,0
PPSB,STRATEGIC,KC-10,0,true,,,9999
PQSY,STRATEGIC,B-747P,0,true,,,9999
PQSY,STRATEGIC,C-17,0,true,,,9999
PQSY,STRATEGIC,C-5A,0,true,,,9999
PQSY,STRATEGIC,CH47,0,true,,,0
PQSY,STRATEGIC,KC-10,0,true,,,9999
PQWY,STRATEGIC,B-747P,0,true,,,0
PQWY,STRATEGIC,C-17,0,true,,,0
PQWY,STRATEGIC,C-5A,0,true,,,0
PQWY,STRATEGIC,CH47,0,true,,,0
PQWY,STRATEGIC,KC-10,0,true,,,0
PRJY,STRATEGIC,B-747P,0,true,,,9999
PRJY,STRATEGIC,C-17,0,true,,,9999
PRJY,STRATEGIC,C-5A,0,true,,,9999
PRJY,STRATEGIC,CH47,0,true,,,0
PRJY,STRATEGIC,KC-10,0,true,,,9999
PRNG,STRATEGIC,B-747P,0,true,,,9999
PRNG,STRATEGIC,C-17,0,true,,,9999
PRNG,STRATEGIC,C-5A,0,true,,,9999
PRNG,STRATEGIC,CH47,0,true,,,0
PRNG,STRATEGIC,KC-10,0,true,,,9999
PRQE,STRATEGIC,B-747P,0,true,,,0
PRQE,STRATEGIC,C-17,0,true,,,0
PRQE,STRATEGIC,C-5A,0,true,,,0
PRQE,STRATEGIC,CH47,0,true,,,0
PRQE,STRATEGIC,KC-10,0,true,,,0
PSAX,STRATEGIC,B-747P,0,true,,,9999
PSAX,STRATEGIC,C-17,0,true,,,9999
PSAX,STRATEGIC,C-5A,0,true,,,9999
PSAX,STRATEGIC,CH47,0,true,,,0
PSAX,STRATEGIC,KC-10,0,true,,,9999
PSBE,STRATEGIC,B-747P,0,true,,,9999
PSBE,STRATEGIC,C-17,0,true,,,9999
PSBE,STRATEGIC,C-5A,0,true,,,9999
PSBE,STRATEGIC,CH47,0,true,,,0
PSBE,STRATEGIC,KC-10,0,true,,,9999
PSTE,STRATEGIC,B-747P,0,true,,,9999
PSTE,STRATEGIC,C-17,0,true,,,9999
PSTE,STRATEGIC,C-5A,0,true,,,9999
PSTE,STRATEGIC,CH47,0,true,,,0
PSTE,STRATEGIC,KC-10,0,true,,,9999
PSXE,STRATEGIC,B-747P,0,true,,,0
PSXE,STRATEGIC,C-17,0,true,,,0
PSXE,STRATEGIC,C-5A,0,true,,,0
PSXE,STRATEGIC,CH47,0,true,,,0
PSXE,STRATEGIC,KC-10,0,true,,,0
PTFL,STRATEGIC,B-747P,0,true,,,0
PTFL,STRATEGIC,C-17,0,true,,,0
PTFL,STRATEGIC,C-5A,0,true,,,0
PTFL,STRATEGIC,CH47,0,true,,,0
PTFL,STRATEGIC,KC-10,0,true,,,0
PUBW,STRATEGIC,B-747P,0,true,,,9999
PUBW,STRATEGIC,C-17,0,true,,,9999
PUBW,STRATEGIC,C-5A,0,true,,,9999
PUBW,STRATEGIC,CH47,0,true,,,0
PUBW,STRATEGIC,KC-10,0,true,,,9999
PYGY,STRATEGIC,B-747P,0,true,,,9999
PYGY,STRATEGIC,C-17,0,true,,,9999
PYGY,STRATEGIC,C-5A,0,true,,,9999
PYGY,STRATEGIC,CH47,0,true,,,0
PYGY,STRATEGIC,KC-10,0,true,,,9999
PYKL,STRATEGIC,B-747P,0,true,,,9999
PYKL,STRATEGIC,C-17,0,true,,,9999
PYKL,STRATEGIC,C-5A,0,true,,,9999
PYKL,STRATEGIC,CH47,0,true,,,0
PYKL,STRATEGIC,KC-10,0,true,,,9999
PYVR,STRATEGIC,B-747P,0,true,,,9999
PYVR,STRATEGIC,C-17,0,true,,,9999
PYVR,STRATEGIC,C-5A,0,true,,,9999
PYVR,STRATEGIC,CH47,0,true,,,0
PYVR,STRATEGIC,KC-10,0,true,,,9999
QALG,STRATEGIC,B-747P,0,true,,,9999
QALG,STRATEGIC,C-17,0,true,,,9999
QALG,STRATEGIC,C-5A,0,true,,,9999
QALG,STRATEGIC,CH47,0,true,,,0
QALG,STRATEGIC,KC-10,0,true,,,9999
QCFE,STRATEGIC,B-747P,0,true,,,9999
QCFE,STRATEGIC,C-17,0,true,,,9999
QCFE,STRATEGIC,C-5A,0,true,,,9999
QCFE,STRATEGIC,CH47,0,true,,,0
QCFE,STRATEGIC,KC-10,0,true,,,9999
QCQQ,STRATEGIC,B-747P,0,true,,,9999
QCQQ,STRATEGIC,C-17,0,true,,,9999
QCQQ,STRATEGIC,C-5A,0,true,,,9999
QCQQ,STRATEGIC,CH47,0,true,,,0
QCQQ,STRATEGIC,KC-10,0,true,,,9999
QFQE,STRATEGIC,B-747P,0,true,,,0
QFQE,STRATEGIC,C-17,0,true,,,0
QFQE,STRATEGIC,C-5A,0,true,,,0
QFQE,STRATEGIC,CH47,0,true,,,0
QFQE,STRATEGIC,KC-10,0,true,,,0
QJKL,STRATEGIC,B-747P,0,true,,,0
QJKL,STRATEGIC,C-17,0,true,,,0
QJKL,STRATEGIC,C-5A,0,true,,,0
QJKL,STRATEGIC,CH47,0,true,,,0
QJKL,STRATEGIC,KC-10,0,true,,,0
QJVF,STRATEGIC,B-747P,0,true,,,0
QJVF,STRATEGIC,C-17,0,true,,,0
QJVF,STRATEGIC,C-5A,0,true,,,0
QJVF,STRATEGIC,CH47,0,true,,,0
QJVF,STRATEGIC,KC-10,0,true,,,0
QJWG,STRATEGIC,B-747P,0,true,,,9999
QJWG,STRATEGIC,C-17,0,true,,,9999
QJWG,STRATEGIC,C-5A,0,true,,,9999
QJWG,STRATEGIC,CH47,0,true,,,0
QJWG,STRATEGIC,KC-10,0,true,,,9999
QKJA,STRATEGIC,B-747P,0,true,,,0
QKJA,STRATEGIC,C-17,0,true,,,0
QKJA,STRATEGIC,C-5A,0,true,,,0
QKJA,STRATEGIC,CH47,0,true,,,0
QKJA,STRATEGIC,KC-10,0,true,,,0
QMSN,STRATEGIC,B-747P,0,true,,,9999
QMSN,STRATEGIC,C-17,0,true,,,9999
QMSN,STRATEGIC,C-5A,0,true,,,9999
QMSN,STRATEGIC,CH47,0,true,,,0
QMSN,STRATEGIC,KC-10,0,true,,,9999
QNVA,STRATEGIC,B-747P,0,true,,,9999
QNVA,STRATEGIC,C-17,0,true,,,9999
QNVA,STRATEGIC,C-5A,0,true,,,9999
QNVA,STRATEGIC,CH47,0,true,,,0
QNVA,STRATEGIC,KC-10,0,true,,,9999
QRAW,STRATEGIC,B-747P,0,true,,,9999
QRAW,STRATEGIC,C-17,0,true,,,9999
QRAW,STRATEGIC,C-5A,0,true,,,9999
QRAW,STRATEGIC,CH47,0,true,,,0
QRAW,STRATEGIC,KC-10,0,true,,,9999
QSEU,STRATEGIC,B-747P,0,true,,,0
QSEU,STRATEGIC,C-17,0,true,,,0
QSEU,STRATEGIC,C-5A,0,true,,,0
QSEU,STRATEGIC,CH47,0,true,,,0
QSEU,STRATEGIC,KC-10,0,true,,,0
QTXL,STRATEGIC,B-747P,0,true,,,9999
QTXL,STRATEGIC,C-17,0,true,,,9999
QTXL,STRATEGIC,C-5A,0,true,,,9999
QTXL,STRATEGIC,CH47,0,true,,,0
QTXL,STRATEGIC,KC-10,0,true,,,9999
QYZH,STRATEGIC,B-747P,0,true,,,0
QYZH,STRATEGIC,C-17,0,true,,,0
QYZH,STRATEGIC,C-5A,0,true,,,0
QYZH,STRATEGIC,CH47,0,true,,,0
QYZH,STRATEGIC,KC-10,0,true,,,0
RDRD,STRATEGIC,B-747P,0,true,,,0
RDRD,STRATEGIC,C-17,0,true,,,0
RDRD,STRATEGIC,C-5A,0,true,,,0
RDRD,STRATEGIC,CH47,0,true,,,0
RDRD,STRATEGIC,KC-10,0,true,,,0
REAG,STRATEGIC,B-747P,0,true,,,9999
REAG,STRATEGIC,C-17,0,true,,,9999
REAG,STRATEGIC,C-5A,0,true,,,9999
REAG,STRATEGIC,CH47,0,true,,,0
REAG,STRATEGIC,KC-10,0,true,,,9999
RJVF,STRATEGIC,B-747P,0,true,,,9999
RJVF,STRATEGIC,C-17,0,true,,,9999
RJVF,STRATEGIC,C-5A,0,true,,,9999
RJVF,STRATEGIC,CH47,0,true,,,0
RJVF,STRATEGIC,KC-10,0,true,,,9999
RKMF,STRATEGIC,B-747P,0,true,,,0
RKMF,STRATEGIC,C-17,0,true,,,0
RKMF,STRATEGIC,C-5A,0,true,,,0
RKMF,STRATEGIC,CH47,0,true,,,0
RKMF,STRATEGIC,KC-10,0,true,,,0
RPYA,STRATEGIC,B-747P,0,true,,,9999
RPYA,STRATEGIC,C-17,0,true,,,9999
RPYA,STRATEGIC,C-5A,0,true,,,9999
RPYA,STRATEGIC,CH47,0,true,,,0
RPYA,STRATEGIC,KC-10,0,true,,,9999
RQMN,STRATEGIC,B-747P,0,true,,,9999
RQMN,STRATEGIC,C-17,0,true,,,9999
RQMN,STRATEGIC,C-5A,0,true,,,9999
RQMN,STRATEGIC,CH47,0,true,,,0
RQMN,STRATEGIC,KC-10,0,true,,,9999
RQNA,STRATEGIC,B-747P,0,true,,,9999
RQNA,STRATEGIC,C-17,0,true,,,9999
RQNA,STRATEGIC,C-5A,0,true,,,9999
RQNA,STRATEGIC,CH47,0,true,,,0
RQNA,STRATEGIC,KC-10,0,true,,,9999
RQWP,STRATEGIC,B-747P,0,true,,,9999
RQWP,STRATEGIC,C-17,0,true,,,9999
RQWP,STRATEGIC,C-5A,0,true,,,9999
RQWP,STRATEGIC,CH47,0,true,,,0
RQWP,STRATEGIC,KC-10,0,true,,,9999
RRPQ,STRATEGIC,B-747P,0,true,,,9999
RRPQ,STRATEGIC,C-17,0,true,,,9999
RRPQ,STRATEGIC,C-5A,0,true,,,9999
RRPQ,STRATEGIC,CH47,0,true,,,0
RRPQ,STRATEGIC,KC-10,0,true,,,9999
RVKQ,STRATEGIC,B-747P,0,true,,,9999
RVKQ,STRATEGIC,C-17,0,true,,,9999
RVKQ,STRATEGIC,C-5A,0,true,,,9999
RVKQ,STRATEGIC,CH47,0,true,,,0
RVKQ,STRATEGIC,KC-10,0,true,,,9999
RZQH,STRATEGIC,B-747P,0,true,,,0
RZQH,STRATEGIC,C-17,0,true,,,0
RZQH,STRATEGIC,C-5A,0,true,,,0
RZQH,STRATEGIC,CH47,0,true,,,0
RZQH,STRATEGIC,KC-10,0,true,,,0
SACB,STRATEGIC,B-747P,0,true,,,9999
SACB,STRATEGIC,C-17,0,true,,,9999
SACB,STRATEGIC,C-5A,0,true,,,9999
SACB,STRATEGIC,CH47,0,true,,,0
SACB,STRATEGIC,KC-10,0,true,,,9999
SAEJ,STRATEGIC,B-747P,0,true,,,9999
SAEJ,STRATEGIC,C-17,0,true,,,9999
SAEJ,STRATEGIC,C-5A,0,true,,,9999
SAEJ,STRATEGIC,CH47,0,true,,,0
SAEJ,STRATEGIC,KC-10,0,true,,,9999
SBDQ,STRATEGIC,B-747P,0,true,,,9999
SBDQ,STRATEGIC,C-17,0,true,,,9999
SBDQ,STRATEGIC,C-5A,0,true,,,9999
SBDQ,STRATEGIC,CH47,0,true,,,0
SBDQ,STRATEGIC,KC-10,0,true,,,9999
SBDW,STRATEGIC,B-747P,0,true,,,0
SBDW,STRATEGIC,C-17,0,true,,,0
SBDW,STRATEGIC,C-5A,0,true,,,0
SBDW,STRATEGIC,CH47,0,true,,,0
SBDW,STRATEGIC,KC-10,0,true,,,0
SCEY,STRATEGIC,B-747P,0,true,,,0
SCEY,STRATEGIC,C-17,0,true,,,0
SCEY,STRATEGIC,C-5A,0,true,,,0
SCEY,STRATEGIC,CH47,0,true,,,0
SCEY,STRATEGIC,KC-10,0,true,,,0
SEA1,STRATEGIC,B-747P,0,true,,,0
SEA1,STRATEGIC,C-17,0,true,,,0
SEA1,STRATEGIC,C-5A,0,true,,,0
SEA1,STRATEGIC,CH47,0,true,,,0
SEA1,STRATEGIC,KC-10,0,true,,,0
SFPH,STRATEGIC,B-747P,0,true,,,9999
SFPH,STRATEGIC,C-17,0,true,,,9999
SFPH,STRATEGIC,C-5A,0,true,,,9999
SFPH,STRATEGIC,CH47,0,true,,,0
SFPH,STRATEGIC,KC-10,0,true,,,9999
SGBP,STRATEGIC,B-747P,0,true,,,0
SGBP,STRATEGIC,C-17,0,true,,,0
SGBP,STRATEGIC,C-5A,0,true,,,0
SGBP,STRATEGIC,CH47,0,true,,,0
SGBP,STRATEGIC,KC-10,0,true,,,0
SGPA,STRATEGIC,B-747P,0,true,,,9999
SGPA,STRATEGIC,C-17,0,true,,,9999
SGPA,STRATEGIC,C-5A,0,true,,,9999
SGPA,STRATEGIC,CH47,0,true,,,0
SGPA,STRATEGIC,KC-10,0,true,,,9999
SHA5,STRATEGIC,B-747P,0,true,,,9999
SHA5,STRATEGIC,C-17,0,true,,,9999
SHA5,STRATEGIC,C-5A,0,true,,,9999
SHA5,STRATEGIC,CH47,0,true,,,0
SHA5,STRATEGIC,KC-10,0,true,,,9999
SHAR,STRATEGIC,B-747P,0,true,,,9999
SHAR,STRATEGIC,C-17,0,true,,,9999
SHAR,STRATEGIC,C-5A,0,true,,,9999
SHAR,STRATEGIC,CH47,0,true,,,0
SHAR,STRATEGIC,KC-10,0,true,,,9999
SHCZ,STRATEGIC,B-747P,0,true,,,9999
SHCZ,STRATEGIC,C-17,0,true,,,9999
SHCZ,STRATEGIC,C-5A,0,true,,,9999
SHCZ,STRATEGIC,CH47,0,true,,,0
SHCZ,STRATEGIC,KC-10,0,true,,,9999
SHYQ,STRATEGIC,B-747P,0,true,,,0
SHYQ,STRATEGIC,C-17,0,true,,,0
SHYQ,STRATEGIC,C-5A,0,true,,,0
SHYQ,STRATEGIC,CH47,0,true,,,0
SHYQ,STRATEGIC,KC-10,0,true,,,0
SKKA,STRATEGIC,B-747P,0,true,,,9999
SKKA,STRATEGIC,C-17,0,true,,,9999
SKKA,STRATEGIC,C-5A,0,true,,,9999
SKKA,STRATEGIC,CH47,0,true,,,0
SKKA,STRATEGIC,KC-10,0,true,,,9999
SMYU,STRATEGIC,B-747P,0,true,,,0
SMYU,STRATEGIC,C-17,0,true,,,0
SMYU,STRATEGIC,C-5A,0,true,,,0
SMYU,STRATEGIC,CH47,0,true,,,0
SMYU,STRATEGIC,KC-10,0,true,,,0
SPBN,STRATEGIC,B-747P,0,true,,,9999
SPBN,STRATEGIC,C-17,0,true,,,9999
SPBN,STRATEGIC,C-5A,0,true,,,9999
SPBN,STRATEGIC,CH47,0,true,,,0
SPBN,STRATEGIC,KC-10,0,true,,,9999
STDF,STRATEGIC,B-747P,0,true,,,9999
STDF,STRATEGIC,C-17,0,true,,,9999
STDF,STRATEGIC,C-5A,0,true,,,9999
STDF,STRATEGIC,CH47,0,true,,,0
STDF,STRATEGIC,KC-10,0,true,,,9999
STRL,STRATEGIC,B-747P,0,true,,,0
STRL,STRATEGIC,C-17,0,true,,,0
STRL,STRATEGIC,C-5A,0,true,,,0
STRL,STRATEGIC,CH47,0,true,,,0
STRL,STRATEGIC,KC-10,0,true,,,0
STXG,STRATEGIC,B-747P,0,true,,,9999
STXG,STRATEGIC,C-17,0,true,,,9999
STXG,STRATEGIC,C-5A,0,true,,,9999
STXG,STRATEGIC,CH47,0,true,,,0
STXG,STRATEGIC,KC-10,0,true,,,9999
SXHT,STRATEGIC,B-747P,0,true,,,0
SXHT,STRATEGIC,C-17,0,true,,,0
SXHT,STRATEGIC,C-5A,0,true,,,0
SXHT,STRATEGIC,CH47,0,true,,,0
SXHT,STRATEGIC,KC-10,0,true,,,0
SYCM,STRATEGIC,B-747P,0,true,,,9999
SYCM,STRATEGIC,C-17,0,true,,,9999
SYCM,STRATEGIC,C-5A,0,true,,,9999
SYCM,STRATEGIC,CH47,0,true,,,0
SYCM,STRATEGIC,KC-10,0,true,,,9999
SZDT,STRATEGIC,B-747P,0,true,,,9999
SZDT,STRATEGIC,C-17,0,true,,,9999
SZDT,STRATEGIC,C-5A,0,true,,,9999
SZDT,STRATEGIC,CH47,0,true,,,0
SZDT,STRATEGIC,KC-10,0,true,,,9999
SZTN,STRATEGIC,B-747P,0,true,,,9999
SZTN,STRATEGIC,C-17,0,true,,,9999
SZTN,STRATEGIC,C-5A,0,true,,,9999
SZTN,STRATEGIC,CH47,0,true,,,0
SZTN,STRATEGIC,KC-10,0,true,,,9999
TAXU,STRATEGIC,B-747P,0,true,,,9999
TAXU,STRATEGIC,C-17,0,true,,,9999
TAXU,STRATEGIC,C-5A,0,true,,,9999
TAXU,STRATEGIC,CH47,0,true,,,0
TAXU,STRATEGIC,KC-10,0,true,,,9999
TDHV,STRATEGIC,B-747P,0,true,,,0
TDHV,STRATEGIC,C-17,0,true,,,0
TDHV,STRATEGIC,C-5A,0,true,,,0
TDHV,STRATEGIC,CH47,0,true,,,0
TDHV,STRATEGIC,KC-10,0,true,,,0
TDKA,STRATEGIC,B-747P,0,true,,,9999
TDKA,STRATEGIC,C-17,0,true,,,9999
TDKA,STRATEGIC,C-5A,0,true,,,9999
TDKA,STRATEGIC,CH47,0,true,,,0
