ScenarioName,Rln,CargoId,Location,FromLocation,ToLocation,Ccc,Mode,ClosureTimePeriod,Rdd,CloseDay,Cargo,Pax,Pol,AirStons,Bulk,Over,Out,AirPax,SeaStons,Area,Vol,Cntr,SeaPax,SeaPol
metadata-scenario,1:0DAAP,1:0DAAP.PAX,HPBF,HNTK,HPBF,PAX,ROAD,1 - 2 Days Late,30,32,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0KGBC,1:0KGBC.J7C0002,HNTM,HNTS,HNTM,J7C,ROAD,6 - 9 Days Late,22,31,0.20000076293945312,0,0.0,0.0,0.0,0.0,0.0,0,0.20000076293945312,0.20000076293945312,0.0,0.0,0,0.0
metadata-scenario,1:03AFC,1:03AFC.A2D0004,WSVC,VKNP,WSVC,A2D,ROAD,3 - 5 Days Late,40,43,1281.8000221252441,0,0.0,0.0,0.0,0.0,0.0,0,1281.8000221252441,1281.8000221252441,0.0,0.0,0,0.0
metadata-scenario,1:0ZABC,1:0ZABC.B2D0001,WSVC,HNTS,WSVC,B2D,ROAD,On Time,43,43,6.800000190734863,0,0.0,0.0,0.0,0.0,0.0,0,6.800000190734863,6.800000190734863,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R1D0002,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,26,37,16.700000762939453,0,0.0,0.0,0.0,0.0,0.0,0,16.700000762939453,16.700000762939453,0.0,0.0,0,0.0
metadata-scenario,1:0YACC,1:0YACC.R2D0001,WSVC,VKNP,WSVC,R2D,ROAD,3 - 5 Days Late,26,29,380.0,0,0.0,0.0,0.0,0.0,0.0,0,380.0,380.0,0.0,0.0,0,0.0
metadata-scenario,1:0HEEC,1:0HEEC.R2D0005,HNTM,HNTS,HNTM,R2D,ROAD,10+ Days Late,22,32,7.199999809265137,0,0.0,0.0,0.0,0.0,0.0,0,7.199999809265137,7.199999809265137,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.A2D0004,HPBF,HNTS,HPBF,A2D,ROAD,Early,32,30,8.0,0,0.0,0.0,0.0,0.0,0.0,0,8.0,8.0,0.0,0.0,0,0.0
metadata-scenario,1:03AUC,1:03AUC.J2D0003,NWXN,VKNP,NWXN,J2D,ROAD,10+ Days Late,34,59,2.299999952316284,0,0.0,0.0,0.0,0.0,0.0,0,2.299999952316284,0.0,2.299999952316284,0.0,0,0.0
metadata-scenario,1:0MBDC,1:0MBDC.J7C0002,HNTM,HNTS,HNTM,J7C,ROAD,1 - 2 Days Late,24,26,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBRC,1:0YBRC.R2D0002,WSVC,HNTS,WSVC,R2D,ROAD,3 - 5 Days Late,37,40,3.899993896484375,0,0.0,0.0,0.0,0.0,0.0,0,3.899993896484375,3.899993896484375,0.0,0.0,0,0.0
metadata-scenario,1:0QBJ,1:0QBJ.J7C0001,HPBF,HNTK,HPBF,J7C,ROAD,Early,32,27,0.30000001192092896,0,0.0,0.30000001192092896,0.30000001192092896,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AFC,1:03AFC.M7C0001 et al.,WSVC,VKNP,WSVC,M7C,ROAD,10+ Days Late,40,53,4.400000095367432,0,0.0,0.0,0.0,0.0,0.0,0,4.400000095367432,0.0,0.0,4.400000095367432,0,0.0
metadata-scenario,1:0EGBC,1:0EGBC.R1D0002,WSVC,VKNP,WSVC,R1D,ROAD,Early,36,35,16.700000762939453,0,0.0,0.0,0.0,0.0,0.0,0,16.700000762939453,16.700000762939453,0.0,0.0,0,0.0
metadata-scenario,1:WP00016,1:WP00016.PAX,BQWK,HNTK,BQWK,PAX,ROAD,On Time,30,30,0.0,326,0.0,0.0,0.0,0.0,0.0,326,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AJC,1:03AJC.J7C0001,NWXN,VKNP,NWXN,J7C,ROAD,10+ Days Late,34,68,2.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,0,0.0
metadata-scenario,1:00FE,1:00FE.J7C0001,WSVC,FUQN,WSVC,J7C,ROAD,Early,16,15,14.0,0,0.0,14.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0HNBC,1:0HNBC.R2D0004,HNTM,HNTS,HNTM,R2D,ROAD,10+ Days Late,24,35,3.200000047683716,0,0.0,0.0,0.0,0.0,0.0,0,3.200000047683716,3.200000047683716,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.R2D0010,NWXN,VKNP,NWXN,R2D,ROAD,10+ Days Late,34,49,17.49999988079071,0,0.0,0.0,0.0,0.0,0.0,0,17.49999988079071,17.49999988079071,0.0,0.0,0,0.0
metadata-scenario,1:00FG,1:00FG.J3C0001,WSVC,FUQN,WSVC,J3C,ROAD,Early,17,16,0.8999999761581421,0,0.0,0.8999999761581421,0.8999999761581421,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AJC,1:03AJC.A2D0004,NWXN,VKNP,NWXN,A2D,ROAD,1 - 2 Days Late,34,35,12.899999618530273,0,0.0,0.0,0.0,0.0,0.0,0,12.899999618530273,12.899999618530273,0.0,0.0,0,0.0
metadata-scenario,1:0MBKC,1:0MBKC.R2D0002,HNTM,HNTS,HNTM,R2D,ROAD,1 - 2 Days Late,24,26,4.300000190734863,0,0.0,0.0,0.0,0.0,0.0,0,4.300000190734863,4.300000190734863,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R1D0010,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,26,37,30.0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,30.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.R2D0012,HPBF,HNTS,HPBF,R2D,ROAD,Early,32,30,76.4000015258789,0,0.0,0.0,0.0,0.0,0.0,0,76.4000015258789,76.4000015258789,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2D0006,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,36,13.5,0,0.0,0.0,0.0,0.0,0.0,0,13.5,13.5,0.0,0.0,0,0.0
metadata-scenario,1:0YBFC,1:0YBFC.J3B0001 et al.,WSVC,VKNP,WSVC,J3B,ROAD,3 - 5 Days Late,37,40,28.050000190734863,0,0.0,0.0,0.0,0.0,0.0,0,28.050000190734863,0.0,0.0,28.050000190734863,0,0.0
metadata-scenario,1:03AGC,1:03AGC.R2D0006,NWXN,HNTS,NWXN,R2D,ROAD,6 - 9 Days Late,34,42,19.59999966621399,0,0.0,0.0,0.0,0.0,0.0,0,19.59999966621399,19.59999966621399,0.0,0.0,0,0.0
metadata-scenario,1:0TABC,1:0TABC.R2D0008,OPA1,APFD,OPA1,R2D,ROAD,1 - 2 Days Late,26,28,8.999999761581421,0,0.0,0.0,0.0,0.0,0.0,0,8.999999761581421,8.999999761581421,0.0,0.0,0,0.0
metadata-scenario,1:0JXC,1:0JXC.J7C0001,HPBF,HNTK,HPBF,J7C,ROAD,Early,32,29,1.0,0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFC,1:0ZHFC.J7C0001,NWXN,VKNP,NWXN,J7C,ROAD,6 - 9 Days Late,34,43,10.0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,0.0,0.0,0,0.0
metadata-scenario,1:0VABC,1:0VABC.R2D0001,WSVC,HNTS,WSVC,R2D,ROAD,6 - 9 Days Late,26,35,670.0,0,0.0,0.0,0.0,0.0,0.0,0,670.0,670.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2D0011,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,144.0,0,0.0,0.0,0.0,0.0,0.0,0,144.0,144.0,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFC,1:0ZHFC.R2D0016,NWXN,VKNP,NWXN,R2D,ROAD,10+ Days Late,34,50,3.700000047683716,0,0.0,0.0,0.0,0.0,0.0,0,3.700000047683716,3.700000047683716,0.0,0.0,0,0.0
metadata-scenario,1:0LBGC,1:0LBGC.R2D0003,WSVC,HNTS,WSVC,R2D,ROAD,Early,43,42,57.89999771118164,0,0.0,0.0,0.0,0.0,0.0,0,57.89999771118164,57.89999771118164,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R2D0010,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,2.9000000953674316,0,0.0,0.0,0.0,0.0,0.0,0,2.9000000953674316,2.9000000953674316,0.0,0.0,0,0.0
metadata-scenario,1:0ZABC,1:0ZABC.R2B0001,WSVC,HNTS,WSVC,R2B,ROAD,Early,43,42,117.60000228881836,0,0.0,0.0,0.0,0.0,0.0,0,117.60000228881836,117.60000228881836,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R1D0006,WSVC,HNTS,WSVC,R1D,ROAD,10+ Days Late,26,36,41.20000076293945,0,0.0,0.0,0.0,0.0,0.0,0,41.20000076293945,41.20000076293945,0.0,0.0,0,0.0
metadata-scenario,1:0HEDC,1:0HEDC.R1D0003,HNTM,HNTS,HNTM,R1D,ROAD,On Time,24,24,73.5999984741211,0,0.0,0.0,0.0,0.0,0.0,0,73.5999984741211,73.5999984741211,0.0,0.0,0,0.0
metadata-scenario,1:0YCCP,1:0YCCP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,37,49,0.0,492,0.0,0.0,0.0,0.0,0.0,492,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:00FD,1:00FD.R2B0001,WSVC,HNTS,WSVC,R2B,ROAD,Early,33,32,65.7999963760376,0,0.0,0.0,0.0,0.0,0.0,0,65.7999963760376,65.7999963760376,0.0,0.0,0,0.0
metadata-scenario,1:03AGC,1:03AGC.R2D0002,NWXN,HNTS,NWXN,R2D,ROAD,Early,34,30,4.300000190734863,0,0.0,0.0,0.0,0.0,0.0,0,4.300000190734863,4.300000190734863,0.0,0.0,0,0.0
metadata-scenario,1:00FG,1:00FG.J3C0001,WSVC,FUQN,WSVC,J3C,ROAD,Early,17,15,6.299999833106995,0,0.0,6.299999833106995,6.299999833106995,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AJC,1:03AJC.R2D0006,NWXN,VKNP,NWXN,R2D,ROAD,On Time,34,34,83.99999856948853,0,0.0,0.0,0.0,0.0,0.0,0,83.99999856948853,83.99999856948853,0.0,0.0,0,0.0
metadata-scenario,1:0YACP,1:0YACP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,26,37,0.0,252,0.0,0.0,0.0,0.0,0.0,252,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0LAA,1:0LAA.R2B0002,WSVC,FUQN,WSVC,R2B,ROAD,3 - 5 Days Late,27,30,4.5,0,0.0,4.5,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0HNBC,1:0HNBC.R2D0002,HNTM,HNTS,HNTM,R2D,ROAD,1 - 2 Days Late,24,25,135.99999713897705,0,0.0,0.0,0.0,0.0,0.0,0,135.99999713897705,135.99999713897705,0.0,0.0,0,0.0
metadata-scenario,1:0KHA,1:0KHA.R1D0002,VKNG,HNTS,VKNG,R1D,ROAD,Early,32,31,12.89990234375,0,0.0,0.0,0.0,0.0,0.0,0,12.89990234375,12.89990234375,0.0,0.0,0,0.0
metadata-scenario,1:0DBDC,1:0DBDC.J2D0004,HPBF,HNTS,HPBF,J2D,ROAD,On Time,30,30,1.7999999523162842,0,0.0,0.0,0.0,0.0,0.0,0,1.7999999523162842,1.7999999523162842,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.R2D0004,HPBF,HNTS,HPBF,R2D,ROAD,On Time,32,32,22.5,0,0.0,0.0,0.0,0.0,0.0,0,22.5,22.5,0.0,0.0,0,0.0
metadata-scenario,1:00FJ,1:00FJ.J3C0002,WSVC,FUQN,WSVC,J3C,ROAD,1 - 2 Days Late,17,19,0.9000005722045898,0,0.0,0.9000005722045898,0.9000005722045898,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:00HL,1:00HL.A2D0002,WSVC,FUQN,WSVC,A2D,ROAD,6 - 9 Days Late,18,24,4.000000476837158,0,0.0,4.000000476837158,0.0,4.000000476837158,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0HBGC,1:0HBGC.R1D0002,APFD,APFD,APFD,R1D,NONE,3 - 5 Days Late,22,26,12.899999618530273,0,0.0,0.0,0.0,0.0,0.0,0,12.899999618530273,12.899999618530273,0.0,0.0,0,0.0
metadata-scenario,1:04DDC,1:04DDC.R2B0001,HNTM,HNTS,HNTM,R2B,ROAD,3 - 5 Days Late,24,27,0.8999999761581421,0,0.0,0.0,0.0,0.0,0.0,0,0.8999999761581421,0.8999999761581421,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R2D0022,WSVC,HNTS,WSVC,R2D,ROAD,1 - 2 Days Late,26,27,4.199999809265137,0,0.0,0.0,0.0,0.0,0.0,0,4.199999809265137,4.199999809265137,0.0,0.0,0,0.0
metadata-scenario,1:0RAAC,1:0RAAC.R2D0001,OPA1,APFD,OPA1,R2D,ROAD,1 - 2 Days Late,26,27,15.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0,15.0,0.0,0.0,0,0.0
metadata-scenario,1:0YB C,1:0YB C.R2D0002,WSVC,FUQN,WSVC,R2D,ROAD,3 - 5 Days Late,37,42,4.799999237060547,0,0.0,4.799999237060547,0.0,4.799999237060547,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:03AUC,1:03AUC.R2D0003,NWXN,VKNP,NWXN,R2D,ROAD,6 - 9 Days Late,34,42,5.400000095367432,0,0.0,0.0,0.0,0.0,0.0,0,5.400000095367432,5.400000095367432,0.0,0.0,0,0.0
metadata-scenario,1:0NACC,1:0NACC.R1D0001,HPBF,HNTS,HPBF,R1D,ROAD,Early,30,29,9.100000381469727,0,0.0,0.0,0.0,0.0,0.0,0,9.100000381469727,9.100000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0EBRP,1:0EBRP.PAX,HPBF,HNTK,HPBF,PAX,ROAD,Early,32,25,0.0,160,0.0,0.0,0.0,0.0,0.0,160,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0QAAC,1:0QAAC.R2D0013,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,26,37,69.9999988079071,0,0.0,0.0,0.0,0.0,0.0,0,69.9999988079071,69.9999988079071,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.R1D0006,NWXN,VKNP,NWXN,R1D,ROAD,6 - 9 Days Late,34,43,16.5,0,0.0,0.0,0.0,0.0,0.0,0,16.5,16.5,0.0,0.0,0,0.0
metadata-scenario,1:0ZHFC,1:0ZHFC.R2D0001,NWXN,VKNP,NWXN,R2D,ROAD,10+ Days Late,34,50,11.199999809265137,0,0.0,0.0,0.0,0.0,0.0,0,11.199999809265137,11.199999809265137,0.0,0.0,0,0.0
metadata-scenario,1:00JD,1:00JD.J7C0002,OPA1,APFD,OPA1,J7C,ROAD,1 - 2 Days Late,27,28,0.8999996185302734,0,0.0,0.0,0.0,0.0,0.0,0,0.8999996185302734,0.8999996185302734,0.0,0.0,0,0.0
metadata-scenario,1:0JAAC,1:0JAAC.R1D0001,HNTM,HNTS,HNTM,R1D,ROAD,3 - 5 Days Late,22,26,9.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,9.600000381469727,9.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0YBUC,1:0YBUC.J3B0001 et al.,WSVC,HNTS,WSVC,J3B,ROAD,3 - 5 Days Late,37,42,552.9210524302172,0,0.0,0.0,0.0,0.0,0.0,0,552.9210524302172,0.0,0.0,552.9210524302172,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.A2D0001,HPBF,HNTS,HPBF,A2D,ROAD,On Time,32,32,58.79999923706055,0,0.0,0.0,0.0,0.0,0.0,0,58.79999923706055,58.79999923706055,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.M7C0001 et al.,HPBF,HNTS,HPBF,M7C,ROAD,3 - 5 Days Late,32,35,6.900000095367432,0,0.0,0.0,0.0,0.0,0.0,0,6.900000095367432,0.0,0.0,6.900000095367432,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.R2D0004,HPBF,VKNP,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,22.5,0,0.0,0.0,0.0,0.0,0.0,0,22.5,22.5,0.0,0.0,0,0.0
metadata-scenario,1:0KFBC,1:0KFBC.R1D0002,WSVC,HNTS,WSVC,R1D,ROAD,Early,43,41,11.699999809265137,0,0.0,0.0,0.0,0.0,0.0,0,11.699999809265137,11.699999809265137,0.0,0.0,0,0.0
metadata-scenario,1:03AFC,1:03AFC.R1D0004,WSVC,VKNP,WSVC,R1D,ROAD,1 - 2 Days Late,40,42,18.200000762939453,0,0.0,0.0,0.0,0.0,0.0,0,18.200000762939453,18.200000762939453,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.R2D0021,HPBF,VKNP,HPBF,R2D,ROAD,10+ Days Late,32,43,54.400001525878906,0,0.0,0.0,0.0,0.0,0.0,0,54.400001525878906,54.400001525878906,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R2D0004,WSVC,HNTS,WSVC,R2D,ROAD,1 - 2 Days Late,26,27,18.59999942779541,0,0.0,0.0,0.0,0.0,0.0,0,18.59999942779541,18.59999942779541,0.0,0.0,0,0.0
metadata-scenario,1:0EGBC,1:0EGBC.R2D0013,WSVC,VKNP,WSVC,R2D,ROAD,Early,36,35,1.600000023841858,0,0.0,0.0,0.0,0.0,0.0,0,1.600000023841858,1.6000000238418577,0.0,0.0,0,0.0
metadata-scenario,1:0DAAC,1:0DAAC.R2B0002,HPBF,HNTS,HPBF,R2B,ROAD,Early,30,29,1.5,0,0.0,0.0,0.0,0.0,0.0,0,1.5,1.5,0.0,0.0,0,0.0
metadata-scenario,1:0EBRC,1:0EBRC.R2D0020,HPBF,HNTS,HPBF,R2D,ROAD,On Time,32,32,275.0,0,0.0,0.0,0.0,0.0,0.0,0,275.0,275.0,0.0,0.0,0,0.0
metadata-scenario,1:0EGBC,1:0EGBC.R1D0001,WSVC,VKNP,WSVC,R1D,ROAD,Early,36,35,45.59999942779541,0,0.0,0.0,0.0,0.0,0.0,0,45.59999942779541,45.59999942779541,0.0,0.0,0,0.0
metadata-scenario,1:0DBDC,1:0DBDC.R2B0001,HPBF,HNTS,HPBF,R2B,ROAD,Early,30,29,1.7999999523162842,0,0.0,0.0,0.0,0.0,0.0,0,1.7999999523162842,1.7999999523162842,0.0,0.0,0,0.0
metadata-scenario,1:0YBNC,1:0YBNC.R2D0001,WSVC,VKNP,WSVC,R2D,ROAD,6 - 9 Days Late,37,46,475.0,0,0.0,0.0,0.0,0.0,0.0,0,475.0,475.0,0.0,0.0,0,0.0
metadata-scenario,1:0YCCC,1:0YCCC.J7C0001,WSVC,HNTS,WSVC,J7C,ROAD,3 - 5 Days Late,37,42,45.0,0,0.0,0.0,0.0,0.0,0.0,0,45.0,45.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBFC,1:0EBFC.R1D0002,HPBF,HNTS,HPBF,R1D,ROAD,Early,32,29,12.200004577636719,0,0.0,0.0,0.0,0.0,0.0,0,12.200004577636719,12.200004577636719,0.0,0.0,0,0.0
metadata-scenario,1:0HNBC,1:0HNBC.R1D0001,HNTM,HNTS,HNTM,R1D,ROAD,1 - 2 Days Late,24,25,24.600000381469727,0,0.0,0.0,0.0,0.0,0.0,0,24.600000381469727,24.600000381469727,0.0,0.0,0,0.0
metadata-scenario,1:0JLBC,1:0JLBC.R2B0001,HNTM,HNTS,HNTM,R2B,ROAD,3 - 5 Days Late,22,26,0.8999999761581421,0,0.0,0.0,0.0,0.0,0.0,0,0.8999999761581421,0.8999999761581421,0.0,0.0,0,0.0
metadata-scenario,1:0YBLP,1:0YBLP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,10+ Days Late,37,51,0.0,78,0.0,0.0,0.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0ZDC,1:0ZDC.J3B0001 et al.,BQWK,VKNP,BQWK,J3B,ROAD,6 - 9 Days Late,28,34,171.95652239478153,0,0.0,0.0,0.0,0.0,0.0,0,171.95652239478153,0.0,0.0,171.95652239478153,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R2D0020,HPBF,HNTS,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,450.0,0,0.0,0.0,0.0,0.0,0.0,0,450.0,450.0,0.0,0.0,0,0.0
metadata-scenario,1:0HNBC,1:0HNBC.R1D0002,HNTM,HNTS,HNTM,R1D,ROAD,1 - 2 Days Late,24,25,12.800000190734863,0,0.0,0.0,0.0,0.0,0.0,0,12.800000190734863,12.800000190734863,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.A2D0002,NWXN,VKNP,NWXN,A2D,ROAD,10+ Days Late,34,44,25.799999237060547,0,0.0,0.0,0.0,0.0,0.0,0,25.799999237060547,25.799999237060547,0.0,0.0,0,0.0
metadata-scenario,1:0DBDC,1:0DBDC.J3D0001,HPBF,HNTS,HPBF,J3D,ROAD,On Time,30,30,5.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,5.0,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.R1D0007,NWXN,VKNP,NWXN,R1D,ROAD,6 - 9 Days Late,34,43,18.299999237060547,0,0.0,0.0,0.0,0.0,0.0,0,18.299999237060547,18.299999237060547,0.0,0.0,0,0.0
metadata-scenario,1:0QAEC,1:0QAEC.R2D0003,HPBF,VKNP,HPBF,R2D,ROAD,3 - 5 Days Late,32,35,13.500000238418579,0,0.0,0.0,0.0,0.0,0.0,0,13.500000238418579,13.500000238418579,0.0,0.0,0,0.0
metadata-scenario,1:03AKC,1:03AKC.A2D0001,NWXN,VKNP,NWXN,A2D,ROAD,6 - 9 Days Late,34,42,83.39999771118164,0,0.0,0.0,0.0,0.0,0.0,0,83.39999771118164,83.39999771118164,0.0,0.0,0,0.0
metadata-scenario,1:00JD,1:00JD.J7C0001,OPA1,APFD,OPA1,J7C,ROAD,1 - 2 Days Late,27,28,12.0,0,0.0,0.0,0.0,0.0,0.0,0,12.0,12.0,0.0,0.0,0,0.0
metadata-scenario,1:0ZHCC,1:0ZHCC.R1D0005,NWXN,VKNP,NWXN,R1D,ROAD,6 - 9 Days Late,34,43,64.49999809265137,0,0.0,0.0,0.0,0.0,0.0,0,64.49999809265137,64.49999809265137,0.0,0.0,0,0.0
metadata-scenario,1:0TABC,1:0TABC.J1D0001,OPA1,APFD,OPA1,J1D,ROAD,1 - 2 Days Late,26,28,2.2000000327825546,0,0.0,0.0,0.0,0.0,0.0,0,2.2000000327825546,2.2000000327825546,0.0,0.0,0,0.0
metadata-scenario,1:0HVCC,1:0HVCC.R2D0003,HNTM,HNTS,HNTM,R2D,ROAD,1 - 2 Days Late,24,26,320.0999937057495,0,0.0,0.0,0.0,0.0,0.0,0,320.0999937057495,320.0999937057495,0.0,0.0,0,0.0
metadata-scenario,1:0YBBC,1:0YBBC.R2D0001,WSVC,HNTS,WSVC,R2D,ROAD,10+ Days Late,37,74,48.0,0,0.0,0.0,0.0,0.0,0.0,0,48.0,48.0,0.0,0.0,0,0.0
metadata-scenario,1:0RAAP,1:0RAAP.PAX,WSVC,FUQN,WSVC,PAX,ROAD,3 - 5 Days Late,26,30,0.0,281,0.0,0.0,0.0,0.0,0.0,281,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0JAAC,1:0JAAC.R1D0002,HNTM,HNTS,HNTM,R1D,ROAD,3 - 5 Days Late,22,26,9.5,0,0.0,0.0,0.0,0.0,0.0,0,9.5,9.5,0.0,0.0,0,0.0
metadata-scenario,1:0EBFC,1:0EBFC.J7C0001,HPBF,HNTS,HPBF,J7C,ROAD,Early,32,31,14.0,0,0.0,0.0,0.0,0.0,0.0,0,14.0,14.0,0.0,0.0,0,0.0
metadata-scenario,1:03AFC,1:03AFC.R1D0003,WSVC,VKNP,WSVC,R1D,ROAD,1 - 2 Days Late,40,42,60.60000228881836,0,0.0,0.0,0.0,0.0,0.0,0,60.60000228881836,60.60000228881836,0.0,0.0,0,0.0
metadata-scenario,1:0EBFC,1:0EBFC.A2D0002,HPBF,HNTS,HPBF,A2D,ROAD,Early,32,30,4.8000030517578125,0,0.0,0.0,0.0,0.0,0.0,0,4.8000030517578125,4.8000030517578125,0.0,0.0,0,0.0
metadata-scenario,1:00FR,1:00FR.J7C0001,WSVC,FUQN,WSVC,J7C,ROAD,On Time,27,27,4.0,0,0.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0EBQC,1:0EBQC.R3B0001,HPBF,HNTS,HPBF,R3B,ROAD,On Time,32,32,1.5000000596046448,0,0.0,0.0,0.0,0.0,0.0,0,1.5000000596046448,1.5000000596046448,0.0,0.0,0,0.0
metadata-scenario,1:WP00034,1:WP00034.PAX,BQWK,HNTK,BQWK,PAX,ROAD,Early,31,30,0.0,29,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0,0.0
metadata-scenario,1:0YBVC,1:0YBVC.R2D0002,WSVC,HNTS,WSVC,R2D,ROAD,3 - 5 Days Late,37,42,3.5999755859375,0,0.0,0.0,0.0,0.0,0.0,0,3.5999755859375,3.5999755859375,0.0,0.0,0,0.0
metadata-scenario,1:0YCCC,1:0YCCC.J1D0001,WSVC,HNTS,WSVC,J1D,ROAD,3 - 5 Days Late,37,42,0.4000000059604645,0,0.0,0.0,0.0,0.0,0.0,0,0.4000000059604645,0.4000000059604645,0.0,0.0,0,0.0
metadata-scenario,1:0YBNC,1:0YBNC.R2D0002,WSVC,VKNP,WSVC,R2D,ROAD,6 - 9 Days Late,37,46,0.899993896484375,0,0.0,0.0,0.0,0.0,0.0,0,0.899993896484375,0.899993896484375,0.0,0.0,0,0.0
metadata-scenario,1:AR00049,1:AR00049.GAD,HNTM,HNTS,HNTM,GAD,ROAD,1 - 2 Days Late,43,45,0.0,0,160.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,160.0
metadata-scenario,1:0KFBC,1:0KFBC.R2D0007,WSVC,HNTS,WSVC,R2D,ROAD,Early,43,41,21.700000762939453,0,0.0,0.0,0.0,0.0,0.0,0,21.700000762939453,21.700000762939453,0.0,0.0,0,0.0
metadata-scenario,1:0DBDC,1:0DBDC.M7C0001,HPBF,HNTS,HPBF,M7C,ROAD,3 - 5 Days Late,30,35,0.4000000059604645,0,0.0,0.0,0.0,0.0,0.0,0,0.4000000059604645,0.0,0.0,0.4000000059604645,0,0.0
metadata-scenario,1:0HNBC,1:0HNBC.R1D0003,HNTM,HNTS,HNTM,R1D,ROAD,1 - 2 Days Late,24,25,101.99999809265137,0,0.0,0.0,0.0,0.0,0.0,0,101.99999809265137,101.99999809265137,0.0,0.0,0,0.0
metadata-scenario,1:0QAFC,1:0QAFC.R2D0005,WSVC,HNTS,WSVC,R2D,ROAD,1 - 2 Days Late,26,27,10.800000190734863,0,0.0,0.0,0.0,0.0,0.0,0,10.800000190734863,10.800000190734863,0.0,0.0,0,0.0
